SMILE,QED
C1CCC(NC(C2CC(N(C2)CC=3C=CC(=CC=3)Cl)=O)=O)C1,0.9270547009837655
C(CC(=C1C#N)CC2=CC=C(C=C2)CF)C(N(C)C(N)=N1)=O,0.9269646697235314
CC12C(C3=CC(=CC=C3C1)OC4CCC4N)=CN(C2=O)CCF,0.9269220803233511
C1C=2C(=NC=C(OCC3CC3)C=2)CNCC=CC(F)=C1CF,0.9268642434300226
C1(C)OCC1C2=CC(=C)C=C2NC(C=3N=CC(C)=CC=3)=O,0.9265559901324495
O1N=C(C)CC=C(C(NC(C=2C=CC=CC=2)C)=O)C=C1F,0.9264145860186331
C(C=COC=1C2)=C3C(C(CCC(OC)C#N)CC3=CC=1)C(N)=N2,0.9262498348316272
C123CC(C4(C(COC4)(C)CO1)OC2=N)C3C5=CC(OCC)=CC=C5,0.9261583648914569
C1=C(NC(C=2N=CC(=CC=2)F)=O)CCCC(F)=C1C(C)F,0.9256733852032965
C1C(C(=O)C2=CC=C1C(=C2)C3(N=C(OC4CC43)N)CCF)CF,0.9256182526206098
C=1C(=CC(=CC=1)C2(C3CCCCC3)C(=O)NC=N2)CC#N,0.9253307033825183
C1(=O)N(C)C(N)=NC1CC=2C=CC3=CC=2OC=4C=CC=CC=4C3C,0.9243597041309571
O=C1C(C=C(C=2C=C(Cl)C=CC=2)C=C13)(C4=CC=NC=C4)N=C3N,0.9243568230273684
N=1C(CC(SC=1N)C2=C(ON=C2C)C)(C)CC(F)=CF,0.9239223289749591
C=1(C(=CC(=CC=1)C2=CN=CN=C2)C3N=C(N)OC3)COC,0.9231576953739369
CC(CC=1C(=CC(C2CC2)=CC=1)C=C3C=CNCCOCC3)=O,0.9230453792132776
O1C(N)=NC1=CC=C2CC=CC3=CC(=CN=C23)OCCF,0.9229140773668296
FC=CC=1C=C(C2(C3C(COC)(SC(=N2)N)C3)C)C(=CC=1)F,0.9226485083670872
C=1(C)C(N)=NC(COC=2C=CC(=CC=2)C=CC)=CC(=CF)N=1,0.9226085702846941
C1CC(C2=CC(NC(C=3C(Cl)=CC(C#N)=CN=3)=O)=CC=C2)C1F,0.9224712436682754
C1(C(C2=CC=NC=C2)N=C(N3)CC=CC=C31)=CC=CCF,0.9214101389653958
N=1CC=C(F)C(C=1N2CCC=3C=CC=CC=3)C(C2)C(NC)=O,0.921291849391309
C1CCC(N)=NC=CCCC1CC=2N=C(OC=2)C(F)F,0.9212527654474003
NC1=NC(CCO1)C=2C(=CN=C(C=3COCCC=3)C=2)OF,0.920783495457727
C1C(=CC=C1F)NC2=NC=NC3=CC(=C4N=C32)OCCC=C4,0.9203200190592548
FC1=C(F)C=C(C=C1C(CC)NC)C2=CC=C(C=N2)F,0.9201453875940947
C1=C(F)C=C(F)C=C1CCN2CCNCCC(C)C2=O,0.9189862077818574
O(CCC1C)CC(CC1)C2NN(CN=N2)OC=3C(C)=CC=C(C=3)C,0.9185183218319211
C=1C(=CC(=CC=1)CF)C2(N=C(N(O2)C)N3)C3C=4CCC=CC=4CC,0.9183940274158163
N=1C=C(OC)N=CC=1CNC=2C=C(C(=CC=2)F)C(C3F)C3=O,0.9175649686625674
N12C(N)=NC(CCC1CCCC=3C(=CC=CC=3)C)=CC=C2,0.9173090762787903
C1(O2)(CNCCN2OCC3=CC=CC=C31)CC4=CC(F)=CC(=C4)F,0.9167983263733331
C1CC1(C23CCCC(C(C)C2)OC)NN(C3=O)CC=4C=C(N=CC=4)C,0.9166303445299063
C1(=CF)N=CC(=CC=C1F)NC(=O)C=2N=CC(=CC=2)C3=CC=CC=C3,0.9161972833016193
C1C2C(N)=NC1(CS2(=O)=O)C(C)CC(C3=CC=C(C=C3)Cl)C,0.9155108297170788
OC1CCC2(CC1)CC3=CC=CC=C3C2C(=O)N(C)C4=CC=CN=N4,0.9148843568309042
N=1C2(C(C(C)(C)OC3=CC=CC=4N=CC=C(OC)C=4)C=C23)COC=1N,0.9148755730225471
C1(CC)=C(C1C2=CC=C3N=C2CC4=CC=C(C=C4)F)NC3(N)C,0.9143602331318089
C1(=CC(=CC2=C1)CN=CC2=O)NC(=O)C3=CC=C(C=N3)C#N,0.9142273603939903
C=1C(NC(=O)C=2C=NC(OC3)=CN=2)=CC#CC=1C(CF)N=C3OCCC,0.9134342089265761
C=1C(=CC=CC=1C2=CN=CN=C2)C=3CC=CNC=3C(F)(F)F,0.9133514755861752
N1=C(N)N(C)C(=O)C=C1C2CCC(C=C2C3=CC=C)C=CC=C3,0.9133152788858354
C=1(C2(C)CS(C(C(=N2)N)(C)C)=O)C=CC=C(C=1)C=C(C)F,0.9123040639478959
C=1N=C(SC=12)C=CC=C(C23)CC(NC(C4)OCCC4=O)C3,0.9122461104014523
C1(C=2C=C(C=CC=2)C#N)=C3C4=CC5C(C4CCOC5NC)(C3)N=C1,0.9121671453629714
C=12C(N=1)CC(COC3=CC=C(C=C32)NC=4COC)=CC=CN=4,0.9119801411855382
C(CC=1C=C(C=C(C=1)F)F)NC(=O)C=2C=C(C)C=C(C=23)C3N,0.9119025350953918
N1CNC1(C=2C=CC=CC=2)CC=C(C=3C=NC=CC=34)C=CC4,0.9118966964824212
C12=CN=C3C(=C1)C=4C=CC=C(C=4)C(CC=C2CC)NN3OC,0.9116996995645821
CC=C(C(C)(C1COC(NC(C2=CC=CC=C2)=O)=N3)C1=C3)F,0.9115848578444624
C1(C)=C2C=C(OC=CC=C(C3C2=C(N)OC3CC)CF)N1F,0.9109007095912621
C(C=1C=C(C(F)=CC=12)NN=CSC2CN3CN=CC(=C3)C)CF,0.9106485042342795
N1(C)CCNC1C2=CC(NC(C3=CC=C(C=N3)F)=O)=CC=C2F,0.9103324945243038
NCC1=CCC(C)OC=2C(OC)=CC(=CN=2)OC=CC=C1F,0.9097467838416999
C1=C(C)C=C1C=2N=CC(=CC=2)C#SCC3=CC(N(C)C(=N3)N)C,0.9096797371142785
C12(SCCCS1(N)C=C)C(C=3C=NC=NC=3)OC=C2F,0.909176347862837
O1CC(N=C1N)C(C(F)F)OC=2C=CC(=CC=2)C=3C=NC=NC=3,0.9091684864148966
N1CNC(C(C2=CC=CC(=C2)C3=CC=CN=C3)F)=NCC1,0.9090586446656524
FC=CC(C=1C=2C(N=CN=1)=CC(=C)N=2)C=C3C(CCCC(N)=N3)(F)F,0.9088923665674044
O=C(C=1C(C)=NC(=CN=1)OC)NC2=C(C(OCC2)F)F,0.9088808284806392
C1(CC2CC(=O)C=CCC=C(OC2)O)=CC(=CC(F)=C1)F,0.9083090643729423
C1(C=NC2C=CNC(=O)C=3C=NC=CN=3)OC=CC=C2C4CC4O1,0.9075185010279262
C12=C(C(C)CS(=O)(=O)N1CCCF)C=CC=C2C=C3CC=NCN3,0.9071012413263869
C1(C(SCC=2C=C(C=C(C=2)F)F)=O)NCCC(OCC)C1,0.9066210804743339
C1(OCC)=CC=CC1(C2=CC=CC(=C2)C3(COC(N)=N3)CC)F,0.9066189734785163
C1C=2C=NC=CC=2C3=CC(CC(O1)C4CCN)=C4N3C,0.9066154695119248
C12C3=CC=C(C=C3C1CN=C(S(N)=N2)C)CC4=CN=CC(=C4)Cl,0.904652544953106
C1SC(N)=NC2(COCC3=CC(=CC=C3F)OC)CC21,0.9045074035219104
ClC=1C2=C(F)C(=NC=1)CNC3C2C(CF)CC(CCF)CN=N3,0.9044990665440203
C12(F)C(CN=C(SCC1(C)OCC3=NN(C)N=C3)N)C=C(C2)F,0.9042695716345891
C1(CC(F)=CC=C(NC(=O)C2=NC=C(C#N)C=C2Cl)C1)(C)F,0.9040067884150907
O1C2CSC=NC2CC(F)C=C1NC(=O)C=3N=CC(=CC=3)F,0.9039582024432385
FC1(F)CC=NC=C1C=2C3=CC(=CC=2)OC4(C3COC4=N)CCC,0.903437970413606
N12C3=NC2(C4(C=CC=C(C34)C5=CN=CC(=C5)Cl)CC(OC)C1CN)C,0.9032920053404838
COC1C(C2)CCC(C=3C1)CC(C(O)C(=N2)CC)CC=3C=4C=NC=NC=4,0.9032569912601943
C1=C(C)CC=CC=C(C=CC)C=C(C=2N=C(N)N(C(=O)C=2)C)C=C1,0.9029910041173476
C=1C=C(OC)C=C(C=1F)C=C2C=C3OC4CCNOC4C2=CCO3,0.9029055603188574
C12(CCC1)OCC(N=C(SC2)F)NC=3C(F)=CC(=CC=3)F,0.9027662288937373
C1(CC(NC(=O)C2=NC=C(N=C2C)OC)=CC=C1F)(CF)CF,0.902740917228535
C1(CCN1C2=CC(NC(C=3N=CC(=CC=3)Cl)=O)=CC=C2F)C(F)F,0.9022360086654551
C1(CCN(C=2N=CC(=CN=2)F)C=CSC(N)=N1)C(=CCl)F,0.902198579544912
C12CC(C)C(NC(C)C)CN2C(CO1)CCC3=CC=CC=C3C,0.9012985126138432
FC(F)(F)C(C)CNC1=CC=CC(=C12)C3CC3OC(N)=N2,0.9011852905692377
N=1C=CN=C(C=1OC)NCC2=C(C)C(C(F)F)CN=N2,0.9008875582025919
N1=C(OC2C13C(=CC=C(C=4C=NC=NC=4)C3)OC(C2CC)CC5CC5)N,0.9008325806524498
C1C(C2)CC(C=3C(=CC=C(C=3)C=4C=CC(OC)=CC=4)O1)=C(C)NN2C,0.900502169497561
C(CC1=CSC=C)(C2(C(=O)CCC=N2)NC3=CC=NC=C3)=C1,0.9003026594432336
C1C2=CC=C3N=C2C(=O)NC=C(C(COC1(CF)CF)C)C3C#N,0.9002341066905188
C12(SCC=3C1=CC(=CC=3)C#N)N(CC4OCCC4)C(N)=N2,0.8999483426120494
N=1C=NC(CC2(OCCOC2C=CC3=CC=CC(=C3)C#N)C=1C)O,0.8999014986155912
C1=C(OC)NCC1C2=CC=CC(=C2)C3(C)C=C(C)SC(N)=N3,0.8998866240940956
C12=CC(=CC=C1CC2COC3)CCC3C4(C5C=NC(N)=N5)COC4,0.899455872298452
C=1(C=CC=C(C(C)(C)C)C=1)CN2CC(O)CS(C2)(=O)=O,0.8992856715401065
C=12OC=C(N=1)COC=NC=C2C(=O)N3CC=C(C(O)=C3)C(F)F,0.8991998119585556
C=1CC=1NC=2C=C(C(=CC=2)F)C3(C4CC4OC(N)=N3)C(F)F,0.8988380663533174
C1=C(F)C=C(CC=C(C(N=C(N(CN)C=2)C)=C)C=CC=2C=C)C(OC)=C1,0.898357825931
C(NC(=O)C1=CC(C)=NN1C)C=C(C(C)=C(N)SC=C2C)C2,0.8983332924028172
C1C(C)SC1(N)C=2C(F)=CC=C(C=2)NC=3CN=CCC=3C#N,0.898233540596923
C1N(CC2=CC=CC=C2C=CC=C1CCC3NCCCC3C)C,0.8980841167668713
C1=C(C(Cl)=CC=C1NC(=O)C2=NC=C(C=C2C)C(F)(C)F)F,0.8979656678731884
C=CNCC=1C=C(C2(C)C(F)(F)CSC(N)=N2)C(=CC=1)F,0.8979436487876431
C=12C(N=C(C(C=1F)(C)O2)N)(C)C3=CC(=CC=C3F)C=C(CF)N,0.8979241852991837
C=1(N(C)S(=O)(=O)C)C=C(C=C(C=1)Cl)C(CC2=CC=CC=C2)(C)O,0.8976559653473037
CCC1(C(=O)N(C)C(=N1)N)C=2C=CC3=C(C=2)CCC3F,0.8975161863745279
FC1C(N(OC2CC21)NC)C=CC=C3CC=4C(=CC(=CN=4)C#N)C(F)=N3,0.8972648891188356
C1C=2C=C(C(=O)NC(C)C=3C=CC=CC=3)C=C(C=2)CN1,0.8966060798568501
C1=NC(C=2C=CC=C(C=2)NC=3C(=CN(N=3)C(F)F)Cl)C4CC41N,0.8965732480617119
O1CC(C(C)OC=2C(=CC(=C3C=2C=CC)C3=C)CC14N=C(N)OC4)CC,0.8962720487375602
C=1C=C(C=CC=1NC(=O)C2=CC=C(CC)C=N2)C(C(C)F)F,0.8962305608107674
N-1(CC(CNC(=O)C=N-1)C)CCC1=CC=CC(=C1)C#N,0.8956293004009638
C1(=O)NC2(NC1CCCC3=CC=CC4=C3CC4)CC=CC=C2,0.8951503864536987
C123C=CC=C(C4=CC=CC=C4)C1C2N=C(C5)C5(N)CCC(OC)CC3,0.8950970987040818
NC1=NC(N=C1C)C2=CC(=CC=C2CCCC(OC)OC3C4)C4(C3)F,0.8949555078154204
C1C2(CC(C=C(C23)OC=4C=NC=C(C)N=4)C)C=NNCC1CC(O3)C,0.8949273398289576
C1C2(C1)CC(N=C(N)O2)(C=3)C(C)C=C(C=3)C=CC=4C=CC(=CC=4)F,0.8943447249703088
N1=C2N(C)S(=O)CC(N21)NC=3C4=NC=C(N=C4C=CN=3)C(F)F,0.8939587541902153
C1=C(C=2)C=NC(NC(CC(=CC=2CC(F)F)C)C)=C1COC,0.893941761532503
C1CC(C2(CC=3C=CC=C(C=3)OC4=CC=CC=C4)N=C2N)CC1,0.8938807577750029
CC1=CC=C(C2=C1)S(=O)NC2N3C4=CC=CC=C4CC3=CC=CC,0.8936856389858191
C1C(NC=2C=C(C=CC=2)F)(C)N(C1)CC3=CC=C(C=C3)Cl,0.893582221454357
C=1C=CNC=1C=C2C3=CC=C(F)C(=C3)C(CNC(=O)OCC)C2F,0.8927157085010713
C1=CC=C(C2=C1CNC=C(F)C=C=N2)CC(N)=CC(C)C,0.8927103726926391
COC=1N=CC(=NC=12)C(=O)CC3=C(C(C)CC(CCF)C(=N3)NC)C2F,0.8923074253097805
C1=CC(=CC=C1)C=CC=C2CC3C(C2=C)CNN(C)O3,0.892211236684728
C1OC2=CC=CC3=CN=CN=C3C=C2C4(N=C(N)OC4)C1COCF,0.8921060652082591
CCCC=1C(F)=CC=C(C=1)NC(C2C=CC=C(C2C)N)=O,0.8920412924454818
C1=C(C2(N=C2N)CC=C1C=CC3=CC=C(C#N)C=N3)F,0.8916599349640723
N(CNC=1C=C(C(=CC=12)F)C(C)N=C(OC(=CF)C2)N)=S=O,0.891163121133423
C=12C(F)=CC(=CC=1CC2C(C(CCC3=CC=C4C=C3)NC4O)=O)F,0.8906754881684125
C1(C=2C(F)=CC(=CC=2)F)COC(C=CC=C3C(=C)NC)C3C(C)C1,0.8905589897320701
CC(NC=1C=CC(=CC=1)F)C2(N=C(COC2)N)C(F)F,0.8903720818787523
C(=O)(C)C(N)C(CN(C=NC(C)=C1)C1)C2=CC=CC=C2,0.8899650767231131
C1=2C(C(NC(=NN(C)CC1)O)C)=CC(=CC=2)C=3C=CC=C(C=3)OC,0.8890990000037442
C123C=NC(C3(C(C)C14CC2C(=CC4)C5=C6N=CN=C5COC)CO6)N,0.8889744893540859
C12=CNCC(C(C1=C23)CC)(F)C=C(C3)NC(C=4N=CC(C#N)=CC=4)=O,0.888937005364199
FC1=CC=CC(=C1)CCN2CC(C(C)=O)C=C(C2)C(=O)N,0.8887989154138679
C1(NOCC12)=CC(NC3(CCC3)C=4N=CC(Cl)=CC=4)=CC=C2F,0.8885703647469121
C1(C=2C=C(C=CC=2)C#N)=CSC1CC(CN(C3N)C=C(F)C=N3)=O,0.8884152964754091
C1C2=CC=CC=C2N1C(O)CN(C3(C=CC=CC3O)C4)CCCCC4,0.8882222106585643
C1(C2=CC(OC)=CC=C2)=CC=C1CC3(C=4C=CN=CC=4)N=C(N(C3=O)C)N,0.8882071044762618
C(CC=1C(=C(C=C(C=1)NC(=O)C2=NC=CN=C2OCC)C)F)F,0.8878300155259955
C=1(N=CC(C#N)=NC=1)C=CCC=C2N=C(N)C(C)(C)S(C2)(=O)=O,0.8876174198041251
C1(COCC=2C=CC(=CC=2)Br)CNC=3C=CC=CC=3CN1,0.8875377842024474
OC(C=1C=NC(=CN=1)C)CC2=NCC(SC2=3)NCC(C)CC=3F,0.8875116478280048
C1(OC)=CC2=C1C(C3=CC=C(C=C3)OC)NC(N4CCC(C(C)=O)CC42)=O,0.8872135817666342
C1(C(C2NCCN(C2=O)CC3=CC=CC=C3)O)(CCC=C1F)F,0.8871393644747447
C=1(C(C=CC2(N=C(OC2)N)C(C)(C)OCl)=CC(Cl)=CN=1)OC,0.8869334570981492
CNCC(CC=1C=CC2=CC=1)N3CCCC=C3CC2C,0.8867674821507773
N=C1N(C)CC1C=2C=C(C)C(=CC=2)N-1CC3CC4CC(CC(C3)C4)=N-1,0.8867275711742442
N1(CN=C(CCCF)NCC(F)=CC1)C(=O)C2=NC=C(C=C2Cl)C#N,0.8864787050808358
C1C(C1)C(C=2C(F)=CC=C(C=2)NC=3C4C=C(N)C=C4C=CN=3)F,0.8864659284004042
N12C(CC=C(C=CNC(C#N)F)C=C1)=NC=3C2=CC(F)=CC=3,0.8861005044106152
C1(CC=C(NC(=O)C=2N=CC(Cl)=CC=2)C=C1)=C(N)SC3CC3,0.8860195813891534
C1(=CC=CC(=C1)C2(N=C(N)OC2)C3(N)C(F)(C3)F)C=4C=NC=NC=4,0.8859718213866312
C1C(C2=CN=C3N=C2)=CC=CNOCC1CC3OCC(O)CC,0.885944052269597
CC1(O)OC(CC(C)C)NC(=O)C1CC=2C=CC=CC=2,0.885520070340354
C=1C=CC=CC=1OC=2C(=C3)CN(C(N)=NC3=CC=2)C(CCl)=O,0.8852650948358426
N1(C(=CC(=C1)C#N)C)C(=O)NC=2C=C(C(F)OC=2)CNC,0.8847086527488672
CC(CC=1C(F)=CC=C(C=1)NCC2=NC=C(OC)C=N2)=O,0.8841411047802773
C1OC(N)=NC12C(C(OC=3C2=CC(=CC=3)CN=CC4)CCCO)C4,0.8837751489352478
C1C(CN(CC=2C=CC=CC=2)C1=N)C3CC=4C=C(OC)C(=CC=4C3O)C,0.8837340683590312
FC(F)C(C)C1(CC2=CC=C(C3=C2C1N=C3N)Br)CC,0.8830576158826262
O=SC1CC1(C)C=2SC(C3=CC=CC(C#N)=C3)=CC=2F,0.8830086317195665
C1NC=C(C(C2(C)C(C3=CC=CC=C3)CSC(N)=N2)=C1)F,0.8829858200624001
C1(Cl)=CC=C(N=C1)C(=O)NC=CC=C2CCC(COC2CN)F,0.8825816420157945
C(C=1C(F)=CC=C(NC(C=2N=CC(C#N)=CC=2)=O)C=1)(CF)=CCN,0.8824174014846826
C1#SCNOCC1C=2C=CC=C(C=2)NC(C=3C=NC(=CN=3)OC)=O,0.8824094524069969
C=1C=C(P=CC=1COCC(CSC(N=2)=N)C(F)=CCC=2)F,0.8821196287124247
CNC=1CCC=C(NC(C=2N=CC(OC)=CC=2)=O)C=1F,0.8819982042684735
C=1C(C#N)=CN=C(C=1Cl)CNC=2N=C(C(F)=CC=23)CCOC(N)=N3,0.8818853308681731
C1CS(=O)(=O)CC1(C=2SC(=C3C=2C)C(NC)=NC3C)NC=C,0.8815282518104812
C=1C=CC=CC=1NC2(CN=NC(=C23)O)C(F)=CN=CCOC3,0.881163417625703
C1OCCC2(C1)CCC(=N)NC2(C)OC3=CC=C(C=N3)Cl,0.8810608002354069
C1=NC(=CN=C1C(NC2=CC=C(C(=C2)C=NF)Cl)=O)OC,0.8810208154024582
C=12N3C=C(C4=CC3=BC=1)COCC(CC=CC)C4CSC2CN,0.8805655521071437
C12OCCC1(CF)C3(COC(N)C3C24C)OC4=CCCC5=CN=CN=C5,0.8803020018647372
C1(NC(CCS1)C2=CC2=NC(C)C3=C(C)N=C(S3)C=O)C,0.8798595817788698
C(N(C(C)C)C(C=CCl)C1)CNCC1CCC=2C=CC=CC=2,0.8797986433991595
C(N(CC1=CC=C2C=C1)CC=O)NCC2CC3=CC=CC=C3,0.8797436507612323
NC=CN=C1C=CC(=CC1)C=2C=CC=C3C=2SC(=C3)F,0.8790731616894488
O=C1NC(=NC1C(CCC(OC)CC2)OC=3C=CC(=CC=3)CCCC2)C,0.8777072106922384
FC1=CC=C(C=C1NC2(CCC(C(N)=N2)(C)S(=O)(CC)=O)C)F,0.8776836605418823
O1CC(=CC(N)C2=CC=CC(=C2)Cl)NC(C3=O)C1=C(C4)C43,0.8776373569538126
C=1N=CC(=CC=1)OCC=2C=CC(=C3C=2)OC4(C(O)C45C=C(N)OC5)CC3,0.8775721394091367
C1=CCC(NC(C=2N=CC(=NC=2)NCC(F)F)=O)=CC=C1F,0.8770137145420879
C(=CC=C(CNC1CCN(CC=2C=CC=C3C=2)CC1)C3C)(F)CF,0.8767732508662671
C1=NC=C1C=2C3=CC(=CC=2)C(C4C35COC(N)=N5)COC4CC=CN,0.8767583482875718
O=C(NC=1N=C(C(=CC=1)F)Cl)CCC=2N=CC(=CB=2)C#N,0.8767299542067121
OC1=CC=C(C=C1)CCCC(=O)C2=CC(C)(O)C=C2Cl,0.8765929048828621
C1(C)=C(C(C2=CC(=CC3=C2O)C(=CC3)OC(C)F)C(=N1)NCC)C,0.8765165669608532
N(C1=C)C(OC)=CC=C1CC(O)C(C)C=2C=C(C=C(F)C=2)F,0.8763362722377925
N1CN(C)C1N2C(CC3=CC=C(C=C23)C=CC(C(F)=CC)C)CC,0.8762454899888708
N1=C(C=CC(CC(=CCl)CCC)=C1)C2=CC=CC(=O)N(C(N3)=N3)CC2,0.8760927623653962
C(C(N1)=NC=CC=C1C)(C)C(=O)NCC2=CC=CN=C2,0.8756836710322186
C(OC1=NC=C(C=C1C2)CC3=CC(=C)C=C3COC(N(C(N)=N2)C)=O)F,0.8756669936064594
C12C(C)N(CC3=CC=C(O)C=C3)C1N(C4=CC=CC(=C4)F)S2,0.8754521656080391
N1(C)C(=NC(=CC1=O)OC2(CC=C(CC=3OC=CC=3)C2C)C)N,0.8753274277580873
N1=C(N)C2=NC12C=3C=C(C=4C=NC=CC=4)C=CC=3C=CC(=CC)F,0.8752416601059636
C1(CC=CC2=C1C3=CC(OC)=CC(=C3)NCC)=CCN2NC,0.8750308946156777
N1=C(N2)CC1C=CC=3C=NC=CC=3C2C=4C=CC(F)=CC=4C,0.8746287764637972
C1(=CC(NC(C=2N=CC(Cl)=CC=2)=O)=CC(F)=C1F)C(C3)C3C=B,0.8744208516108929
C12=CSC=3C(=CC(=CC=3)C(C)(O)N1NCC2=CC=C)C4CC4,0.8743448527090434
FCC1(CC(NC(C=2C(=CC(=CN=2)OCCF)C)=O)=CC=C1)F,0.8742297409686243
C1=NC=CC=C1C=CC2C(C(N(C2)O3)CN)CC=C3OCCC,0.8740582565910769
C1(C=C(C=2C=CC=C(N(C)C)C=2)CC=C1C3)=CCNN(C)CN3O,0.8739359139499339
C1=CC=NC=C1CC2=C3C4(CCC(OC)CC4CC2=C)CN=C(N)N(C)C3=O,0.8734476442114765
C1=CC2C(C3=CC=CC(=C3)C=4C(CC=CC=4)F)N=CNC2N=CS1,0.8733749105914899
C1C2(C(OC)C=C(C=3C=4C=NNC=4C=CC=3)C=C5C2OC(=N5)NC)CC1,0.8733588551782682
CCC1S(N(CCN2C1C=C2NC(C=3C(=CC(=CN=3)Cl)F)=O)C)=O,0.8732386621059022
C1C2=CC=C1CC2C(O)CNCC3=CC=CC(=C3)C(F)(F)F,0.8731798050584642
C1=CN=CC2=C1C(C=CC=C3C(C)CC=C3C)N=C(CNN2)OC,0.8730424173962145
CC1C(N=CCNCO1)C(=CN=C(C)C=2C=C(F)C=CC=2)F,0.8728861012018804
C12=CCC(NC(C=3C(=CC(=CN=3)C#N)Cl)=O)=C1CC(COC2(C)CF)F,0.8728699138613287
C1(CCC(N)=N1)C2=CC(=CC=C2C)C(=O)C3=NC=C(OC)N=C3C,0.8727450734105421
C=1C(C=2OC(=NN=2)N3CCN(CC34)CC=CC=N4)(O)CC=CC=1,0.8724569788030034
C1(NC(=NC(C2=CC(C#N)=CC=C2CF)C1=O)N)C3=CC=NC=N3,0.8724269135734679
O1C(CC2CC(C3=CCC=4C(=NC=CC=4)C5=CC=C35)C(N)=N2)C1,0.8723289632801277
C=12C=C(C3=CC4(C=C(CC=C4OC3=1)C=5C=NC=NC=5C)OC(N)=N2)C(C)CC,0.8723147835865114
C1=2CCOCC(C(C(C(=O)N1CC)C=3C=C(C=4C=NC=CC=4)C=CC=3)C=2O)C,0.872022625899046
C1C2(N=C(N)OP2)C(C(OC3=CC=CC=C3)(C)C)OCC1,0.8718592796877891
O1CC2CC3C=CC4=C(OCC5=CC=CC=C5)C3C2N=C(N)N(O4)CCC1C,0.8717342035270672
C(C(=O)NC1=CC=CC(C2(C3C(OC(=N2)N)C3)CCF)=C1)F,0.8716719683650519
OC=1C(=CC=C2OCCC2=1)COCC(C)(CC(C)F)F,0.8715579921612877
C123C(N=C(N1CN)CC)(CC=C2C=4C(F)=CC=C(C)C=4)OP3,0.8715509666074632
N1=C(N)CCC=CC1CC2C=C(C)C(C=3C=NC=NC=3)=C2F,0.871524945707131
C1CCC=C(C(=O)NC(C2=CC=C(F)C=C2)C)C=C1N(S(C)(=O)=O)C,0.8713172814656448
C123C(CC=C4C(OC2(CC4NCC1C(C)=O)C)=NC3)CCC,0.8711717819850119
CSC(C=1C(F)=CC=C(C=12)NC=NN3C=CCN=C32)C=O,0.8711333502789299
C(=S1#CC(NC1=O)CC(C)=O)C=2C=C(C=CC=2)C(F)(F)F,0.8710496907222897
