SMILES,0,1,2,3,4,5,6,7,SR-ATAD5
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.3138426679152637,-0.08341563951144478,-1.2467453932079764,0.05968555508741667,-0.09699530864734167,-0.3005357438535094,2.7495137358710626,2.0217231775514692,0.0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,-0.8229855443449117,-0.008281969259666648,1.221174164316357,-0.2632926322745247,0.26736860427018316,-0.42862795514832713,0.33837740660698423,0.378344189561855,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.6334119231303215,1.03976736465063,-1.3754272733106208,2.3707914398695453,-3.0638476019999112,-1.425710070430462,1.0870695046047933,0.417279566791059,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,2.5056808951516096,2.04299763920447,1.678717822206494,0.6964233012502731,0.02914766149605762,1.7558813267449007,-1.0847807342588391,-0.7796707809199048,0.0
CC=O,-0.3270077159166104,-1.4726171829560235,-0.5212028640072643,-0.33591156529899674,0.3300293286114235,-0.032972698461591045,0.02869540977372269,-0.04625401608335502,0.0
O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,-0.5603615088762661,1.2417059188121353,0.4186449984822061,-0.29496186309251676,-0.44592282188366,-0.34569566823525966,0.17997908491545306,-1.2292891017617897,0.0
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,0.07026776623135939,-1.3368901315985735,1.556052130323823,-0.39656235990620126,-1.4965961758525812,1.1134410263562493,-0.10379062401874105,-0.7083381914212538,0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC,-0.4446619202381527,-1.9356028304308237,0.04618393325519113,0.04473268053445524,0.11444021460519403,0.1558338804433013,-0.14751105932381514,0.6209591495299194,0.0
Oc1ccc([Hg]Cl)cc1,-0.9770477645620562,-0.6733271470244403,-1.0704667565880477,-0.7024601014132964,0.00809034590257526,0.06084757511100325,-0.13367635163295946,0.011147209260037207,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.5770650589384696,-1.755643432644693,-0.5534890969885966,-0.3827678523764625,0.4552023332934164,0.12932802000894095,-0.2715082487566024,0.6624525574292752,0.0
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],-0.5636364346379498,-2.6366691295057407,0.6967027902018179,0.6268265964908933,-0.01752203754581618,0.5675130877090292,0.14503535846043875,-0.4354688184385703,0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-0.06954912636884512,-2.4747523736633728,1.1331052692836192,0.5263539340230694,-0.4625866518634666,0.4785282182681801,-0.18964968995919498,-0.24154545452991383,0.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,-0.9355829387601096,-0.035175863382919864,1.5160078688411303,-0.01676513609923274,0.45357141857568256,0.03172262527396346,-0.5531944831813943,2.0776449201243863,0.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,-0.5302384650158525,1.6926087616900847,1.1964919945926733,2.2047946117699397,0.11897825465876663,0.698348546435707,-0.39323125795559744,0.23643513484790057,0.0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,-0.8994783268097002,0.34943003987941046,1.0352084531975054,-0.02555296431733834,0.46659835007993333,-0.7007885224449715,0.048227582199017995,1.3099241247659346,0.0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-1.246731261004674,0.3134589575254506,-1.3981212658957776,0.10927068864236716,-1.3998933073848254,0.27212210291615074,-0.353085060349009,0.08387253699388492,0.0
CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C.O=C(O)C(F)(F)F,0.3203175916900376,1.1324608031862256,1.51946550502105,0.7298301910572795,0.695030198197405,-0.2921750773042187,-0.3645564344049604,0.36070171582076194,0.0
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,2.135776172648724,-0.11474484614665487,-0.8964255054438222,-0.5116817332909889,-0.34880843500232134,-0.5640925907128111,-1.4481032177669295,-0.35874015714971197,0.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],-0.3906683595509496,0.995638315348532,-0.35522998488654534,-1.6305111953533953,0.4892913878334592,0.47680211804650086,0.8323185925785225,-1.0270582953369922,0.0
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,1.4218350382092535,-1.3629637870874078,-0.7169828666701943,0.3668669324083756,0.683560335674685,-1.012508947676153,-0.83882222963688,0.40304629487951293,0.0
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,0.5145197678003253,-0.2755302672680079,-0.10538302523504238,0.31146784553947404,0.13314369879910257,-0.07303396696367047,-0.6511692887446193,1.114592170411693,0.0
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,-0.9503884236612506,0.19714129748917492,-0.08240190076996322,-0.9616756532721983,0.7968759119495623,-0.028626620988653824,0.098809688474144,0.28894455894370935,0.0
CCN(Cc1cccnc1)C(=O)c1cccc(Cl)c1[C@]1(C)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(Cl)cc21.Cl,0.0139613358273579,1.9343281681739326,0.3355387191563477,1.3155668825360851,-1.8956623405823496,0.42353991646838063,-0.9473684025167838,0.82817186206936,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,-1.8775734629106282,0.7543130503768293,0.2789967911079878,2.608199258112502,1.3817192194576189,0.5811762102117135,-0.36247022475184976,0.5439064702107242,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,-1.3105589016885575,0.0635271025925227,-0.9251514643299579,0.5673746503029212,-1.0536436163942429,-0.01693119420210143,-0.18561435073243604,0.3268251585567402,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.3344128491846072,0.20508511310669433,-0.33025559029890894,-0.8127318799809763,1.2527661835079558,-0.35172995709756033,0.44303379472274007,0.27370285089381285,0.0
CCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.4554409418133835,-2.720536173562088,0.7250858239003127,0.5957282150901017,0.04190904249835367,0.6255343040713996,0.19732605958690905,-0.523979579086176,0.0
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,2.6408290748073706,1.2811641779091678,-0.6571496666464158,-0.08002449559971417,-0.564014337976319,2.093239025123209,-0.04809011512146446,-0.42739578023644686,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.2579774450147479,-0.3388759289463911,-0.1743730689673434,-0.10810712605548749,-0.04954098063651259,1.2023084032872595,0.5535950969903692,0.4575920947681141,0.0
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,-1.0842433578639041,-0.9173601995541592,-1.377672847262598,0.021205795346707825,-0.1369336969902195,-0.27021590995607275,-0.20981218933433446,0.1783133976556978,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-1.5391883400419153,0.8040985190847805,-1.5601640949456232,2.8068290636109885,-2.1755945584154395,-0.8694262336229618,0.9204225986838671,0.7413260028908054,0.0
Cc1cc(=O)oc2cc(N(C)C)ccc12,-0.32497786131895123,-0.20554825297218526,-0.7718433501211132,-0.5787179327854943,0.330812408558377,1.1960447327323926,0.4319226826931257,0.529115266342045,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.40203302933040913,-2.1549520123091845,1.0963284814124892,1.6590402020483948,-0.14426179770310862,0.8418964295426543,0.7514670456202269,-1.3844315605476765,0.0
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.4519188352634223,0.1811100299250924,-0.7088231707397773,-0.3073128333437156,0.11765697447869751,-0.20669376755199487,-0.00969765110451177,-0.1678117101062695,0.0
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,-0.8732887816813941,0.12858248250379614,-0.42911825281973176,-0.6119064029699501,1.0320738715302922,0.13893560358223978,0.13403424696795976,-0.1903975586636558,0.0
N#Cc1c2ccccc2cc2ccccc12,-1.3350092671537301,0.08820814150857302,-0.5584309553919213,-0.6553352792352216,0.857959667451771,0.3624818485414813,-0.061853097648794035,0.1797254619876335,0.0
C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,0.08062546823489608,-1.230252056467795,0.243957458651901,-0.46541959356012536,-0.5849539296373754,-0.6189008337401743,-0.16283453986062282,0.13977339396036428,0.0
O=C(N/N=C/c1ccccc1O)c1ccncc1,-0.7111559723606283,0.6404152878747086,0.14288184765357625,-1.1595544868785574,0.14305402740710246,-0.47710125004896026,0.3782465386033409,-0.40062915342406646,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,1.5187936475839667,0.10157196059757406,0.36352402269745454,-0.7929317108816413,-0.1848096854542874,0.601605792070265,-0.008737118812910142,0.01550251166353072,0.0
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,0.07026776623135939,-1.3368901315985735,1.556052130323823,-0.39656235990620126,-1.4965961758525812,1.1134410263562493,-0.10379062401874105,-0.7083381914212538,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.5909638400299531,0.5159811298735597,-0.860360062772101,-0.5677707801008505,0.41028406430962266,0.5682575010922496,-0.04460292693673129,-0.14280027286200742,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.6334119231303215,1.03976736465063,-1.3754272733106208,2.3707914398695453,-3.0638476019999112,-1.425710070430462,1.0870695046047936,0.4172795667910589,0.0
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,1.7069007732161374,1.2388558909202947,-0.13710329400733937,0.3969597206175235,0.18308610723861363,-0.19650703464781152,1.5264956390267232,-0.8931897689390066,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.2579774450147479,-0.3388759289463911,-0.1743730689673434,-0.10810712605548749,-0.04954098063651259,1.2023084032872595,0.5535950969903692,0.4575920947681141,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.5770650589384696,-1.755643432644693,-0.5534890969885966,-0.3827678523764625,0.4552023332934164,0.12932802000894095,-0.2715082487566024,0.6624525574292752,0.0
Nc1ccc2c3c(cccc13)-c1ccccc1-2,-0.9700706832163792,0.09990092857903116,-0.5983061135117096,-0.7001654331650721,1.3805130925840683,0.12601178601750906,0.21349936943266384,-0.098118819422216,0.0
CCCCCCCCCCCCN1CCCC1=O,0.3306846969987033,-1.6346345279130483,0.7310350832358433,1.3613687690585703,0.41345113647786175,0.6929002706897331,-0.15097255435168347,-1.3864485776923832,0.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-1.0733490901916922,-0.26792064719204045,-1.6913915603254683,-0.08958047944862393,-0.8176849150061857,0.24645281828457866,-0.0784010286579072,-0.3542135102028327,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.[I-],-0.5916193992212145,-2.360588325902497,0.8928540779182025,1.6519635196696427,0.0953174288078026,0.9128725600810995,0.7231331515601644,-1.0542139848207979,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,4.087768675938228,1.0118852584898035,-0.8772414940035982,-0.8079646169334846,-0.7208329765314709,0.7584510050245045,2.9341302130757314,0.27654662378366773,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.5462174225456745,0.7843401507263185,1.3942893628114603,0.5204102716806878,0.5657679389345835,-0.3537217211491356,-0.6435392446730297,-0.11774920695365156,0.0
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.3724802478152397,0.5422309029005025,-0.7800383938708387,1.6228824322979718,-0.6013562111024625,-1.2944682478861358,0.3202148252341985,0.28757062653616344,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.8260455762271458,0.03851473374206654,1.9303358020014587,-0.28165450238723666,0.5292823894702571,-0.014790534578772994,-1.0377945288016317,2.5433546160545615,0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.6838865866901704,0.7794670856161986,2.2144528751192842,-0.44018580327386214,0.1558078060605013,-0.547441755850475,-1.3311633386873991,2.520414259142923,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.3285246102147794,0.7003935991759012,-0.9226172195371227,-1.0170035390060452,0.8723878997255303,0.7441402074170119,0.2145839449610689,-0.4286007005608259,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.6632303289492673,-2.225791564667597,0.9547795998490675,1.5871507113084935,0.04357651417969679,0.8843505970205383,0.7706775191060844,-1.2176485460267616,0.0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.5134378870487143,0.607330151998217,2.358113549362868,-0.3730141522124868,-0.2161247465066647,-0.4856663321107948,-0.9950804110851648,2.2979566123403785,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,0.11782191475472782,0.9060932444884213,1.2933680234801928,-1.1673894877305677,-0.2800070704090224,0.7547559837896282,0.3664944346763665,-0.06797467913080409,0.0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-1.3001464287543223,-0.33674645396205277,-1.2480025747611736,0.3845019092454474,-0.1832534784183582,-0.6923081187148914,0.14492906564161473,0.19752496692449478,0.0
COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,0.4072127687291269,1.6908080680164683,-0.3058178719326042,0.8001371223970458,-1.3929388168203438,0.4167017619049405,-0.5766960131886106,0.713795200144784,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],-0.5487330925456031,-1.0571880496334762,1.535074028104942,0.36418484451779426,0.33597647349541043,0.13564530714417006,0.9924320204173482,-0.6307257673180295,0.0
OB(O)O[Hg]c1ccccc1,-0.8773284947747432,0.05120624682265423,0.02632082275515851,-0.8272896050783658,0.7646800421002384,-0.26780193536697117,-0.001961548355913328,0.3796134358449679,0.0
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,-0.6028628360202065,0.2459453050361704,-0.6074320746719433,-0.34032618414669924,-0.18752394223806335,0.5806843136944008,0.6786838292273417,0.38501544875707183,0.0
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],-0.2614459639869881,1.4730744239698843,-0.041875024268311696,0.6936663519384254,-0.4635063667015288,-1.5427270078266433,0.3021891965028781,-0.12227006855851875,0.0
CN(C[C@@H](CC[N+]12CCC(C3CCCCC3)(CC1)CC2)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.CS(=O)(=O)[O-],0.6889476911768726,0.6516909724770675,-0.05672174088862522,0.7218081313387471,-0.6770537911453884,-0.9994156935713999,-0.3947131539182763,0.08438799418431124,0.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.16756079940612886,0.5195717508316317,0.9356223441504359,1.160090252865178,1.5310755790263582,-0.6736326832557974,0.17372275005349969,-0.1250782673553136,0.0
Oc1ccc([Hg]Cl)cc1,-0.9770477645620562,-0.6733271470244403,-1.0704667565880477,-0.7024601014132964,0.00809034590257526,0.06084757511100325,-0.13367635163295946,0.011147209260037207,0.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-1.1050396753838094,0.07189005764289441,0.4932060224215972,1.060329152246505,1.8435494273750277,-0.0451875332010181,0.48476685018587296,0.8984039017879911,0.0
CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,-1.1660361473013106,0.390772859628439,-0.0065686504448515225,1.7924155370353723,-1.9960605456036544,-0.02347122032211344,0.03493309233775465,0.39450492500007717,0.0
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,-0.18290022276398996,1.3662202889348114,-1.0356846961979498,2.3240552574767315,-0.10205247414208296,0.48935926796539225,-0.3101499601181612,-1.3825274114851682,0.0
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,-0.24929677136651576,1.7804009921356327,-0.15010331348915382,1.4904137255597383,0.8735482772308453,0.020860617650661682,-0.3825869808279039,-0.944645901827285,0.0
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,0.6501135769364089,-0.020012761553947163,0.06909174262876844,-0.9476661392079371,-1.1380780842660116,0.6516491239676317,0.17675829452133648,0.10619801907278645,0.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.4554409418133835,-2.720536173562088,0.7250858239003127,0.5957282150901017,0.04190904249835367,0.6255343040713996,0.19732605958690905,-0.523979579086176,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],-0.5039675382142196,-2.685104654568775,0.686401641023711,0.6521479108849163,-0.010774907647028818,0.5690646992706974,0.25681334248345206,-0.4692109665988929,0.0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0.5342805814934809,0.9363768818124998,1.7166703170577864,0.7877867926596989,0.7642757545123443,-0.8434948428220747,-0.4079875433785116,-0.21783344984327918,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.3138426679152637,-0.08341563951144478,-1.2467453932079764,0.05968555508741667,-0.09699530864734165,-0.3005357438535094,2.7495137358710626,2.021723177551469,0.0
Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCCC34CO[C@@H]2[C@H]41,1.0913939856595367,-0.1037434346515356,-1.2547348634833349,-0.3469678076904716,0.8525468953320998,0.19397711679829022,-0.5341659737926926,-0.07040766908927933,0.0
Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1.Cl,-0.23407093016767855,-0.22578058560152595,0.6238674073476221,-0.2137733778721089,-0.6689833935545787,-0.47595399447973585,0.47848389242150885,-0.5470227574649378,0.0
Clc1cc(Cl)c(OCC#CI)cc1Cl,-0.9466349371431023,-0.39834616951289137,-0.8203803139538498,0.2622767925357246,-0.923859018684037,0.4127251496214442,-0.4444797782739719,0.38144486102680936,0.0
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,-1.2674701350269884,-0.30009556286541794,-0.43713874269072317,0.5097756588413114,-0.8419776726712362,-0.8517007383383031,-0.13053993403103778,-0.4736901482358433,0.0
CN(C)C(=S)SC(=S)N(C)C,-0.5563815401312494,-1.771513367767473,-0.5499853832704112,-0.40518989064473265,0.47250768392341225,0.10720330694380943,-0.25113397148947886,0.6326387683429961,0.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-0.7832618076792154,0.2583446510002695,-0.46632358720556366,-0.0989009011793804,-0.20602531875576785,0.6854859816059715,0.45877679661029025,-0.29020185781191876,0.0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-1.16821483660241,-0.06446019988081433,-1.5250386727140723,-0.30607341672662436,-0.7551214403406262,-0.1775521005162886,-0.341136322831824,-0.6040383156433654,0.0
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,0.19656298819911883,-1.2224900354426635,0.9022881066890366,-0.32118645578399263,-0.4138416222226347,-0.4895491145727599,-0.16657170920010045,0.2759310823191329,0.0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,-0.3943610881334114,0.9268111787344743,1.2825710706373137,-0.6494902800834179,0.07840552354950685,-1.7012824547805467,0.9724083000883894,0.24410307796083575,0.0
CCCCCCCCn1sccc1=O,-0.19263575837060287,-1.3085777936005298,0.8987958465508742,1.1370516370963282,0.3585798081061505,0.8982823600314966,0.34162172025839227,-1.109135551043348,0.0
Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,-0.7997767684299724,0.0011865500751068211,-0.7279486625365568,-1.041048698754702,1.1534350262991397,0.15700399878516727,0.08153206197920937,-0.07387403221517923,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.4554409418133835,-2.720536173562088,0.7250858239003127,0.5957282150901017,0.04190904249835367,0.6255343040713996,0.19732605958690905,-0.523979579086176,0.0
CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O.[Na+],0.32221136950604856,0.23463194831453477,-0.6358520291262945,-0.3777799834094227,1.3303439381519349,-0.18121279849088331,0.29282690830212654,-0.35897503163457684,0.0
O=[N+]([O-])/C=C/c1ccccc1,-1.06693522560512,0.05948797748198019,-0.1912332961000787,-0.8545398229105168,0.8324449903255814,-0.5399797603649861,0.24951196003592108,-0.3005145934730035,0.0
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1.Cl,0.5002574732651764,1.4322515659722959,-0.8670839607326059,0.6976214164001007,0.7541461188041788,0.6461570388716508,0.14466019465600594,-1.2281261068050249,0.0
