SMILES,0,1,2,3,4,5,6,7,SR-MMP
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],-0.7488496325987004,-2.3652565376965136,1.0907413173542706,-0.9841680840250286,0.01256291886725726,0.7136047424207669,0.16492112654489932,0.03355293093461133,0.0
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],-0.7421434426381245,-2.4432304937830778,0.919806830717563,-0.9200866529763253,0.06722665956822854,0.8296251092315412,0.08926447457501695,-0.21275222288618229,0.0
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],-0.7107833383292952,-2.397002720460635,1.106400023755508,-0.9457518867941684,0.03505096449456868,0.6705349576539869,0.18960806422856386,0.10730185654483339,0.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.7212612688272647,-2.5323818008911094,0.9394304868541284,-0.8910834649593419,0.008158245513035334,0.885516147682727,0.17258664929844642,-0.29362002362864836,0.0
Cc1cccc(C)c1OCC(C)N.Cl,-0.8653014162923738,0.07754620752961577,0.2235744682838173,-0.1316746279975506,-0.37637386205850554,0.30714537432302746,0.7009415078495349,0.06657691304658697,0.0
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,-1.0021303481135688,0.4132301748864207,0.3896006014285095,-0.8303555631265268,0.6720450578754465,-0.2195103995065447,1.046520656735729,0.5049150096045728,0.0
CO.COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-0.20900711162210184,0.7014795492316348,0.03144754157135248,0.27052096113928825,-1.6299162346103468,1.8782812390565609,-1.0654264457542155,-0.0746076044329383,0.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0.5089305625519986,0.9053967422230713,0.07544292426831807,0.10507236232239445,0.4262423712632121,-1.1360269167519792,-0.41613605266469617,0.6604727143750692,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],-1.2177750546277006,-0.7497684763601883,1.0083200364769211,-1.3059077269551533,1.0271089687301187,1.3381686142792313,1.1175285391395826,-0.6241340232863775,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.2558413488971052,-0.718022293596068,0.9926613300756842,-1.3443239241860143,1.004620923102807,1.3812383990460113,1.092841601455918,-0.6978829488965997,0.0
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],-1.319715602656174,0.4706186825960491,0.5682842480635943,-0.05796749218938069,0.22586391936611433,1.4673561847695702,0.9935869138491497,-0.3471501842846347,0.0
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],-0.8305818568824854,0.08606781928975253,-0.15082777139159145,-1.1651190978731467,0.3346056063186655,0.7921309451999052,0.5355869486908136,-0.3704790592969951,0.0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-0.6841439628264787,-0.8495413588239891,0.03233775738099735,0.44306763531186677,-0.34850598492344476,-0.0011391658080304084,-0.5465195304706025,-0.5621966528502429,0.0
CCCCCCCCCCCC[n+]1ccc2ccccc2c1.Cc1ccc(S(=O)(=O)[O-])cc1,-0.9008018793034351,-0.590801033548287,0.8838715853263047,-0.7392401525176966,0.18947081690336354,0.8675995494886206,0.43794497661148907,-1.1508939037721042,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,0.22294984351764588,-0.41082681595457077,-1.16081647295742,-0.8463032468855488,-0.24066340009580633,-0.33549633320204786,-0.4414022071041276,-0.09070496341747247,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.4074120325944908,0.37777996979449646,-0.9634423459835878,-1.0085118605325933,0.2905128607732796,-0.43774254225625914,0.17577649539109796,-0.7503892231898757,0.0
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.2558413488971052,-0.718022293596068,0.9926613300756842,-1.3443239241860143,1.004620923102807,1.3812383990460113,1.092841601455918,-0.6978829488965997,0.0
O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,-0.6606993370320254,-0.21413647661019192,-1.018292419431868,0.6955775099513565,0.07935086497576939,-0.7873852661495594,-0.21425622022052976,-0.05733591851862635,0.0
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,2.904682401683745,1.2080992037462965,1.0232431536563946,-0.34445736337626376,-1.4000457587353834,-1.2559330189350866,3.472520787496696,-1.0381850509841473,0.0
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,-0.8456086515311486,-0.7294657345178026,-0.9216320339860776,0.816461525026064,-0.2589644277753522,0.11424233306007958,0.27587002358600243,0.6276785554597706,0.0
CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,-0.795670402377641,-0.8416957322971184,0.2822774280082644,0.4049938110795058,-0.0909974547846985,0.3675780103936712,0.6885745095151923,0.7397539930239533,0.0
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.7953833402409506,-0.8549436071435592,-0.17887474941588455,0.6501267040239594,-0.1903137166844269,0.5240245770554312,0.4876087298816122,0.46429629789271093,0.0
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,-0.8436177808505936,-0.7118751784144383,-0.9562109489705622,0.8385377348927595,-0.29700462402143085,0.09242079152821149,0.3182459446140379,0.5996164203353891,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.6726016773647229,0.16293245643759924,-0.4496819721896062,1.1432573989529606,0.6638635150019973,-0.197008962680936,-0.38945967727293274,1.5347752215203863,0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,-0.1834023197687218,-0.8814290355899881,0.16096282739309906,0.387911361710935,-0.12128004689441291,1.3257649291198823,0.9025290469090275,0.05843166424328795,0.0
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,1.1063448309142492,0.897139601237786,-0.48724531802094095,-1.247194284178227,0.12589111940940634,0.1040397657544366,0.5594628608405292,-0.42334983876086313,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],-1.248638627243695,0.42310555657323057,0.5100879100509708,-0.23964633080209838,0.538518935827195,1.1460712374048003,1.1008144644793643,-0.3939848456445819,0.0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,-0.8710186895731724,0.3206643780669885,0.5448169327901738,-0.11946997982555584,0.7283344138574137,-0.12950485926681435,0.5874060507533398,-0.9024926976164998,0.0
C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.016653970003165798,-0.5297692236511705,1.0707635630718706,1.0489964264424403,-0.11456611112314556,-0.3758936979629339,-0.4524499027700968,0.5656208486489607,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.687951603457527,-0.5284049374049573,-1.1840569964813663,0.18626888585676488,-0.6930904899759982,-0.42067417618787545,2.061317576167104,-0.18438952212006973,0.0
CCC(C)Nc1ccc(NC(C)CC)cc1,-0.8534962236690903,-0.5903346457504683,0.2597429445483084,-0.07531319227806785,-0.03685331326238203,0.09753337497422146,0.3204870216659667,0.21144693162274109,0.0
CC=O,-0.5358398606128856,-1.4727650177276748,-0.3511011350821546,-0.20815800703887666,0.013003163190002604,-0.47300722011513313,-0.23213964135235532,0.25823771186774686,0.0
O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,-0.6108128286062244,1.3379520687208883,0.21680712271833327,0.16747337224818903,-0.10690102714166812,-0.3586416367485999,-0.72126188659235,-0.3416427223142929,0.0
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,-0.6191816919057176,1.270763142381225,0.4521878262144005,0.9095457874668997,0.20392065595844983,-0.6876877011142853,-0.7417588982145191,-0.6536562864542549,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.6247116125487863,-1.9256058225461279,0.8614605774852072,-1.2639395941001588,-0.3420551978582894,1.3153720096271542,0.006080704696205317,-0.6549586353256737,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,-0.42018069185277696,-1.7541535229335805,1.0728442796953053,-0.9432734929152767,-0.4811040932125075,0.9306174878326885,-0.1904946801909615,-0.948028502420011,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],-0.7622485363330893,-2.5004450298793235,0.9327232007008379,-0.9086727321096838,0.0465595114749279,0.9265128905031509,0.14255082034394448,-0.2982839444003097,0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],-0.8653363558977951,-0.5793486387620557,-0.5688214420106601,0.2704296399422816,0.15743976166238247,0.2249598680607505,0.38167322225613104,-0.4277951106007301,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.2558413488971052,-0.718022293596068,0.9926613300756842,-1.3443239241860143,1.004620923102807,1.3812383990460113,1.092841601455918,-0.6978829488965997,0.0
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3.Cl,0.670976962310845,0.9038799815198677,0.02733100413301917,-0.21736513268496277,-0.6754554635006226,0.9999811506489527,-0.6374260539798264,0.013619628360644924,0.0
COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2.Cl,0.5223116312918225,1.923601458638646,0.4027726581975879,-1.6405992180435138,-1.0162081037482176,1.4076889089797735,-0.11684648812959669,-0.7767447852414507,0.0
CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.3447804791625439,1.9090129352068335,0.8886052213659212,-0.47945591263769405,0.28285096096643453,-0.6432592987416909,0.008930633817165816,1.4703191388133572,0.0
Oc1cc2ccccc2c2ccccc12,-1.3024999842357878,0.29275598312443324,-1.1020614649076668,0.19302472113073185,0.4264996892342999,0.1446163513194025,0.7095374618789148,0.1263641334821241,0.0
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],-1.045768839460873,-0.6410829742944212,1.3337395592015555,-0.6888954817267077,0.6307225030499992,1.7571361676757258,1.0970885333134635,-0.8513269224292651,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.2558413488971052,-0.718022293596068,0.9926613300756842,-1.3443239241860143,1.004620923102807,1.3812383990460113,1.092841601455918,-0.6978829488965997,0.0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-1.1531171195749157,-0.11310694768968847,-1.2842587193029733,1.3330334708535534,-0.31790809027519684,0.3887747844163556,0.3190009559171381,0.12423460409850953,0.0
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,2.266206068406186,-0.007418436184708113,-0.44451966366940177,0.8110909603396764,0.343718818394676,-0.210886274412217,-0.6081116240833082,0.004726942897721374,0.0
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.7482291127979231,-0.768179135947379,-0.5581136902288654,0.6874394785204979,-0.39707492719797227,0.19486758911270666,0.35269218785440626,0.5052066846645866,0.0
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,-1.1837035400288156,0.3595102934918509,-0.7515928285541993,0.39405033883586793,0.8386307545144718,0.12853416382195715,1.139688255006787,0.5253986433442609,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.6726016773647229,0.16293245643759924,-0.4496819721896062,1.1432573989529606,0.6638635150019973,-0.197008962680936,-0.38945967727293274,1.5347752215203863,0.0
CCN(Cc1cccnc1)C(=O)c1cccc(Cl)c1[C@]1(C)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(Cl)cc21.Cl,0.09639356116989652,1.64022724038378,0.2640891744168467,1.066656883556873,-0.5523910242954918,1.7092803868159527,-0.1783770450693835,-0.9169464243382323,0.0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12.Cl,-0.6584799889308971,1.5153713575645205,-0.191488482218141,0.3956068859072655,-0.4961808907011773,0.6725880167910845,-0.006255039272883789,-0.4583693057338508,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,-1.2881149889105696,-0.2328323344680077,-1.0310599708352453,1.1123743783885045,-0.16430355481151135,0.5444801328890502,0.478098365990988,0.3112911736046848,0.0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,-0.9344074221027601,0.47000097820699943,-1.0469100679318566,0.3536512441901954,-0.43691288789794996,0.8834943968243331,0.07500028164631012,-0.7256059088414275,0.0
IC(I)=C(I)I,-0.6855344426675385,-1.5103331103463478,-0.6572337996427908,-0.12138795502616895,0.15497031434169942,-0.6155660935078645,-0.21111029450277322,0.2654812403048825,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.4074120325944908,0.37777996979449646,-0.9634423459835878,-1.0085118605325933,0.2905128607732796,-0.43774254225625914,0.17577649539109796,-0.7503892231898757,0.0
C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,3.767300556974,-0.5242270618706971,-0.6996811699865458,-0.11599790262619354,-1.3665924805624077,-0.8895741499444165,2.471019930369418,-0.4804708729988542,0.0
CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1.[Cl-],0.5706895266398819,1.0676845229705423,2.398812393106215,-0.533686349871735,-0.14437421566774336,1.67983712633203,-0.07938087182411989,-0.15524515467983188,0.0
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,1.5128228695186356,-0.16280315029021386,-1.2965022667484216,-0.7174436412253288,0.10368985310127461,0.11759055485825294,0.1256138986188244,0.37381942672219287,0.0
C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,-0.18300975233101158,0.08541291907009267,1.1209052897658942,1.1423682413064573,0.04748770654439887,-0.008473853652055318,0.3137596902657961,0.1656279748249345,0.0
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.7482291127979231,-0.768179135947379,-0.5581136902288654,0.6874394785204979,-0.39707492719797227,0.19486758911270666,0.35269218785440626,0.5052066846645866,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.21097410130598376,1.6849141610152785,0.8721838412723096,0.8025155266529145,0.6089405673309805,-0.15671886707387073,-0.13441358228520242,-0.3760767580672015,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.2748016726728284,1.2686360526202398,0.37875146780090696,0.5503058144980003,-0.506930109278838,1.3806221209994878,-0.7423437596394419,0.6365833076541174,0.0
N#Cc1c2ccccc2cc2ccccc12,-1.3330515205081954,0.2197243710128817,-1.123408391962747,-0.2775502467862737,0.38239510782447134,0.27570484702947906,0.47359360512780035,-0.32268298126882844,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,2.8544515662636987,0.3861519088744811,0.10580855689073944,-0.812973086272733,-2.2015060511621996,-0.055315819392955025,1.2408556233490335,0.8581419267582086,0.0
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4.167449966935531,-0.2592513371608453,-0.30148423709188477,0.13927445354844795,-1.3238089388857184,-1.1615390870906221,2.454426145542225,-0.4392574908519248,0.0
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-0.3326055876234204,-1.1176412405108933,1.6309848205477762,1.1457521838497289,-0.0015924292945642357,0.9697973694534375,0.2885306823094177,-0.393000304025354,0.0
COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,0.16726684787489504,0.28357024391957675,-0.5781275140008002,1.3244940639460863,-0.5608359794788638,0.8770532498296121,-0.08445275324353682,0.5873358739425266,0.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-1.1235588323865096,-0.30187359257829655,-1.059236617679102,-0.021795261444352728,-0.5931947543697166,0.24137520424174433,-0.28606597310226706,-0.7007235442775012,0.0
CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12.[Cl-],-1.1015131575440567,0.243261534169169,0.33873936075508854,-0.15049032166729998,0.4977100411623987,0.46518231108451563,0.6341256821900119,-0.7346736478849712,0.0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1.8855616542369258,-1.1692439240630954,-0.11271008881868079,-0.7298475656891626,0.17864059548667882,-0.10497359259362564,0.4133693561265753,2.477613353304625,0.0
CCCC[Sn](Cl)(CCCC)CCCC,-0.7685751404397387,-2.214269535655705,0.4743502449845188,-0.6397637505898157,0.014547590176180375,0.5579380837918753,-0.0037035980063222754,-0.20450160913836507,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,0.19116668848276128,-0.30587969537759235,-0.9617055453223278,-0.8979072734092551,-0.2018433811001479,-0.3450426878872601,-0.3505214349691138,0.22976137695192128,0.0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,3.549059625074799,-0.41513195142953774,-1.0417527101264803,0.27767039499819596,-0.860026331401445,-0.26396218064261995,1.9596478231107246,-0.15092844458298768,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.652840918732535,-0.5502817937347986,-0.7555903464128485,0.04764978713065969,-0.6453562405186561,-0.5956462271604663,1.7447935396546639,-0.9011109607087527,0.0
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,2.927555939267745,0.15694269669444902,-1.263089775851126,0.05087173246058375,0.03689546960253097,-0.025182470631022157,1.243594509469182,-0.44144901877992754,0.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-1.0302565118928948,-0.6140433140794176,-1.521354270089587,0.8037895304607248,-0.2926533157947427,-0.05819139826278396,0.08439761881185004,0.29057205906961253,0.0
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.9131171874269174,-1.675746802802124,0.8816820362448582,-1.095624640386366,0.5119218466810945,0.8725662713629344,0.5201514214327941,-0.4684870871819945,0.0
CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.[Cl-],-0.7038664167381578,-1.5989743330393014,0.661613921587916,-1.1839847487018424,-0.3687738650269251,1.3679085682147256,-0.09710866242318786,-0.6145689844189869,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.[I-],-0.5864917443389429,-2.0412226580160917,0.8035262325637967,-1.2518725025490156,-0.32690119969850556,1.366033975232377,0.0926974927691705,-0.694201161704736,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,3.0822804193069033,0.726323395588336,0.06949977023378953,0.9983181621652386,-2.1390750241205927,-1.0961771921892693,2.504915075802451,0.40510502676007765,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.3406963823052379,1.2827729009654725,0.9385400784938659,-0.6672924539440548,0.7219195070341903,0.8085977150294936,-0.004934853052698871,0.09196380828897813,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.652840918732535,-0.5502817937347986,-0.7555903464128485,0.04764978713065969,-0.6453562405186561,-0.5956462271604663,1.7447935396546639,-0.9011109607087527,0.0
N#CC(C#N)=NNc1cccc(Cl)c1,-1.286015577079325,0.3144243018812357,-1.1374445123482546,0.5325942694595283,0.20006569633435303,-0.20520055823222175,0.06260523062376429,0.029100338730033388,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.6247116125487863,-1.9256058225461279,0.8614605774852072,-1.2639395941001588,-0.3420551978582894,1.3153720096271542,0.006080704696205317,-0.6549586353256737,0.0
CC(C)N(C(=O)CCl)c1ccccc1,-0.7479695561036946,0.6561812696769247,0.7020505444258299,-0.11964787666659504,1.02703155697987,-0.5920801964303345,0.6984944287516411,0.01864292324914046,0.0
CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2.952156164019196,-0.2955069337986274,1.2297957261896157,0.5201874250364067,-0.9365730395219362,-0.3713474201661369,1.2048199497304117,-0.1256623241199283,0.0
CCCC[Sn](Cl)(Cl)CCCC,-0.7330317318387811,-2.2108177339963246,0.4757386594907253,-0.6332437244314304,0.019604498385095263,0.5598722939643777,-0.007115662547177033,-0.22061348602779385,0.0
