SMILES,0,1,2,3,4,5,6,7,SR-p53
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,-0.9902834059560893,-1.8670831189099655,-0.18761391989315362,-0.49148881588981386,0.143785771854978,-0.36965613726872926,-0.5035642959923965,0.1629058205087056,0.0
Cc1cc(=O)oc2cc(N(C)C)ccc12,-0.5541020106526852,-0.6822103607712808,0.07762375742434356,-0.6051483305247569,0.07814926347759105,0.134761851716189,0.06963779647371736,-0.8324926228016499,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.34326249087411886,0.7182481559619059,-0.20667762006846085,-1.221971085745681,-0.549407987318731,-1.9070706820196262,1.0665562705777165,-1.0932721556330494,0.0
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.10091426874723929,-0.30458198609687687,-0.10196830502999951,-0.6731888004040385,0.2136170529078788,0.3630375122915506,-0.1756658531610511,0.11285120150952366,0.0
N#Cc1c2ccccc2cc2ccccc12,-1.432423436810476,-0.8065948590379267,-0.6830220321176932,-0.08101200518201557,0.2180517859641729,0.6185719031448055,0.35366097192605894,-0.8302523850263808,0.0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-0.941716858290961,-1.4144712596291633,0.2959413166527212,-0.21579772943504275,1.610173704525471,-0.18211214811230947,-0.04444808386350555,0.24925930228456267,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0.7117433196097008,0.5044465657628183,0.9348110575968533,-0.41590593349303123,-0.6383684129571234,0.1492029459603994,0.7959590836412787,0.28714055250103615,0.0
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,3.904067247247723,0.30868359426354147,0.15906307427600327,-2.8489566369535178,-0.8160023438502396,1.509212937107013,-1.5405282555874642,0.4849505201728417,0.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-1.1334028363545008,-1.0918018870117752,0.026594606040985593,-0.31810703559645553,0.046526823817962214,0.1098689466658741,-0.24202696253689968,-1.3213790144778927,0.0
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,0.5982444958513862,1.6794426280718309,-0.12623139608146755,-1.6799994198428203,0.036155949408006746,0.507729347407746,-1.34372209406109,1.1095697445929709,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.43442811563820244,-0.41057921707136663,0.19661323193229455,-0.20271112069521877,-0.22420678664070273,-0.3106296060506602,-0.30086690824560053,-0.8163231704419618,0.0
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,-0.7026046679378498,0.01821383176968473,0.8822521866788615,0.5476259978438988,0.5873303831022195,-0.5042708090031309,-0.4934292320681578,0.9496932518925805,0.0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,-1.244765393721137,0.16364502159831842,0.03510790587052798,-0.4854888393467849,0.5276946896058679,-0.03123314161550051,-0.7317497955813588,-1.2094187700166097,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.1425100352229125,1.4394016923361739,0.4524069859091429,-1.2410148622791193,-0.1723216004789421,-1.3510905210304494,0.7263742202538982,0.42969575788912895,0.0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,3.357490514970469,-0.2519413514269671,-0.039419873885023736,-2.770296237802309,-0.4222001355134929,1.2112412152308254,-0.4691198745824817,0.09877450518136091,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.7313268876892627,-0.4784611629611057,-0.16624992320970072,-1.791756567141473,-0.41857835595495735,1.0781609024378054,-1.1767601960256466,0.07661049787234893,0.0
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,2.7261701483258762,-0.1529450386647907,-0.560898987748718,-1.465318445884285,0.27076692715842543,1.2073795200424446,0.30799062458629456,-0.07667863561698315,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,2.6657220922085596,1.4537433501575483,1.502410651764199,-2.6915565091615647,-0.008153303222501315,1.6188696664990339,-1.2652618291345714,-0.08346930219269641,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.013310189310253967,1.5712490790900182,-0.7514813156906386,0.9131441836353136,-0.5822487871737841,-0.3421976411305445,0.31105105264064903,0.7296704216756966,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.0587957204652538,2.9272666450253957,1.201898056118045,-1.229705443259781,0.34798492641112627,-1.8943660014404573,1.9321190660275374,-1.2541015340443453,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.3470394999546764,-0.35165794616020407,-0.17173606905271324,-2.8199666677990773,-0.47018153008194874,1.4807669821192657,-0.8641367838138425,0.19973858883033233,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.7313268876892627,-0.4784611629611057,-0.16624992320970072,-1.791756567141473,-0.41857835595495735,1.0781609024378054,-1.1767601960256466,0.07661049787234893,0.0
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.0160474016518801,-0.3242567977800959,-0.29127841462753856,-0.6252421818043737,-0.8807878874412494,0.035369146573618185,-0.3729157967617793,0.5046712898708803,0.0
CC(C)N(C(=O)CCl)c1ccccc1,-0.8110133027118833,0.3339229136357,0.03745091680549862,0.9895141832440857,-0.4323659856226566,0.792902372668056,-0.045143301481137495,0.6253809477709472,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,-0.47605196707235137,1.2486223501846656,0.8720576340706113,0.6262601006201407,0.1508571981029509,0.5533664587108268,0.09725679433937807,-0.4709577895717535,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],-0.8154806547163935,0.05353987111026691,-0.04273623278990249,0.5384693280007934,-1.3376276369858575,0.018514859351472214,-0.07283032508397307,-0.3340613227775368,0.0
OB(O)O[Hg]c1ccccc1,-1.0144984811381306,-0.41622140315677864,-0.36781160254905165,0.2655803896813618,-0.2672405248340424,0.9324004020290121,0.5461361987406896,-0.1595264343314493,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O,-1.0440838631889224,-0.031954361724965075,0.8988334524415882,0.3961438211013977,1.4444643095981644,0.9139073949150461,0.026443120297452924,0.8721067874845593,0.0
CCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-],-0.5633393435083318,-1.494016977271942,0.19196869648319614,0.19269429845395478,-1.8649844105521045,-1.0251468198222773,-0.027278362629987053,0.0511697657385611,0.0
CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,0.05816146176232554,1.3379584633054022,-1.4835201837943657,-0.3959971936695563,-1.0834316166327815,0.34618556154136015,0.10928125143483754,0.741324572990274,0.0
Oc1ccc([Hg]Cl)cc1,-0.944340881115903,-1.3907293932935876,-0.01372531677535135,-0.23548498644333526,0.2915774862061294,0.0847854119753538,0.1765312027482001,0.19498178732676014,0.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-1.2098958764345193,0.053493198264826666,-1.6756960517831059,0.34564065484361817,-1.1404879114185433,-0.03699991015293513,-0.02616359182922564,-0.3594964470505486,0.0
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,-0.03247294247837068,-0.1672202803889905,0.5955396330415016,-0.16742598146901833,-1.02128911510589,-0.2781548297353026,0.3259263756029035,-0.269838973716551,0.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,-0.8865308213136234,0.6229965135463145,1.4935414750728675,0.3294438534987829,2.081986505397875,-0.7053813146684454,-0.9667863734238238,0.30051202689326034,0.0
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,0.121499335338112,0.25027597663142354,1.5507940290830242,-0.5933607455962037,-0.009958067803527645,-0.042137211052584576,-0.345464947785992,-0.002123421419399951,0.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-0.9828699786928943,-1.4207135516205325,0.16055307103126415,-0.7022217961490052,1.099722157337297,-0.646422550909981,-0.4413010101193667,0.3519198936883571,0.0
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,-1.2367863921475584,-1.2587487341923116,0.04448529408080884,-0.45930118830496247,1.2825561208250391,-0.5990024343933708,-0.4287850640622989,0.22335704628812886,0.0
[Cl-].[Cl-].[Hg+2],-0.8170444116200551,-1.9148704264994756,-0.12573107842811138,-0.31761936903031257,-0.6834329812241186,-0.073567884338846,0.10542407089835985,0.04164800669020151,0.0
CN(C)C(=S)SC(=S)N(C)C,-0.6157561941134744,-1.7499667109736312,0.14074108763553755,-0.22708732060156767,-1.0591528205142577,-0.16385358467289546,0.2317225765739585,0.11091538868825457,0.0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-0.941716858290961,-1.4144712596291633,0.2959413166527212,-0.21579772943504275,1.610173704525471,-0.18211214811230947,-0.04444808386350555,0.24925930228456267,0.0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,-0.9327292338375462,1.1481007004769477,0.3484433913286491,0.9186896075744441,-0.6166842997613284,1.339204159683051,-0.5725747805349621,0.8151291680133982,0.0
CCCCCCCCn1sccc1=O,-0.2446175409536957,-0.355577930465816,-0.6286549027730032,0.11816943787868178,-1.2366705703652894,-1.0282629935671097,-0.1641603118830996,0.14170801066696287,0.0
Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,-1.0629037497204492,-0.8653054840768093,0.45629268330049083,-0.3705963305216889,0.4612092494418238,0.3887348520353997,-0.452245482916927,-0.8540559347523554,0.0
Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,-0.9138252306972156,-0.7864351078383272,-0.737153280289692,-0.20008150988472656,0.18562219739819616,1.026556403612628,0.6033250889104007,-0.26671564215917215,0.0
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],-1.1081275485191686,-1.0805009921861721,-0.16775171768432828,-0.3144834486737407,-0.025421096541428146,-0.06745617380581136,-0.13372082823849493,-1.1171562528282861,0.0
CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O.[Na+],0.13928561615986348,-0.42531933906320457,-0.9422298954169084,-0.3816742456933434,0.25119287940660673,1.1008264384832793,0.4042947860834032,-0.4254378593399139,0.0
O=[N+]([O-])/C=C/c1ccccc1,-1.1777160079643207,-0.6496515566235616,-0.3736458414821575,0.4267800448868199,0.08086021189763945,1.2253560666027337,0.5089577565728888,-0.11261431780716369,0.0
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,-0.2731778887890588,2.2922747991475276,0.6933320786035958,-0.2601851080215979,-0.024776925770131783,-1.8782783688263742,-0.03263532240666864,-0.37489031822575636,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,0.11401930729225696,1.0294641007056726,0.5407377316929514,0.5880076344447693,-0.6263607512206226,0.5303867902214003,0.5493824966810339,-0.03124409749673593,0.0
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1.Cl,0.23165151205061854,0.6857723274113355,-1.5110333888437035,-1.064113850969294,1.094866810960039,-0.09396768516416133,-0.4142530007635458,0.26133422063485356,0.0
Cl.Nc1c2ccccc2nc2ccccc12.O,-1.4886945942260297,-0.5476850511848531,-0.8053524529617457,0.13254206125849316,-0.17311412249732916,1.1056754218592684,0.05380775684310934,-0.907825503075778,0.0
CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,-0.7664344325093444,0.6558213148248329,0.48609139685865205,0.3307038908504576,1.0643742477152287,-1.6800221170239014,-1.1181390799390352,0.4726223687236207,0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.8093054713781185,1.013254037104335,0.2541424272201531,1.2993361564923722,-0.6029046027320782,-0.1968711116358101,0.3582457984490764,0.12526301767421197,0.0
O=C(Oc1cccc2cccnc12)c1ccccc1,-1.0894172125686823,0.5967184023274719,0.38289734978091655,0.6518301931423833,0.1853437761536359,1.1583017139403837,0.19886024250703208,-0.4318259175890914,0.0
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4.103973824300847,0.19292590414421262,0.15823862157202126,-2.8932644180905114,-0.6953073118088272,1.5076714034505987,-1.2651170004461088,0.5557132993001004,0.0
CC1=CC(=O)c2ccccc2C1=O,-0.615009344984792,-0.4076006527888319,-0.5867658722547572,-0.0014260383543504864,-0.050644338898548635,1.0218590942413144,0.3354625350537113,-0.42670851528475207,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,1.2036177396710457,2.8992682954672206,-0.2696396160791708,-0.6130521566212064,0.10961283936403489,-0.6628412152588532,0.7919736496246206,-1.2795614235162973,0.0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,-0.3279118611351789,-0.6873986020056027,-0.7765127144538949,-0.5169525681212807,-0.8548831530223554,-0.6832221104710506,-0.6971694609669786,0.17170120691832974,0.0
CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Cu+2],-0.526319384642982,-1.7548510425220034,0.13961421216494435,-0.2552933695184753,-1.095075787122336,-0.10663305316024414,0.15124597634818676,0.17198544017963763,0.0
CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],-0.5220719534088054,-1.7567987492154262,0.14160579317887498,-0.2459286733718788,-1.1018332188272264,-0.11018008005497161,0.1540407210073069,0.1744075370764835,0.0
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],-0.3222959833384074,0.6905262415013645,1.1814395500181558,0.5196939946699365,-0.38194539776850894,0.25350883431604343,-0.4892236381817306,0.019333451646760813,0.0
CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,-0.08208367868172468,2.0543963001724537,-0.6341100675163754,0.5073195065361085,-0.21697378066500733,0.6326276494184581,-0.007172932090701805,0.9804108714961673,0.0
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,-1.3394872236153348,-0.6950509396163433,-0.7453242535993849,-0.09352650072908295,0.36579550231294683,0.8264061117072495,0.38151448214042555,-0.9993948995862765,0.0
N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,-0.872818301893554,-0.48566696208480087,-0.8875571968941823,-0.8497941101585359,1.6952347795528975,-1.3656533414850394,-1.156588236927149,0.3213210847492174,0.0
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,-0.6781498147742483,0.836181719307684,0.7251358949076504,0.2619879151771544,0.6365903459632377,0.09242762050361986,0.2485882777253354,-0.42108081778512313,0.0
NC(=O)N1C(=O)C(C(=O)c2cc(Cl)cs2)c2cc(F)c(Cl)cc21,-0.28079179702730944,-0.3806689807830647,-0.0995254294516694,-0.5087542100473723,1.2893093897535004,-0.849160581110555,-0.9901581334102264,0.7141961055166944,0.0
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,0.6622926844003078,0.6162597783709001,0.684337811621451,-1.944090263463567,0.2929953789044173,-0.47556600256613796,1.0921820554831567,-1.1944544524869125,0.0
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-0.9226341095560393,-1.9721273857697634,-0.1757510407180155,-0.38050317343420553,0.03426704159682261,-0.48573931286209976,-0.2071895225426351,0.3687891757093332,0.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,-0.9117793410491636,-1.3580738033123934,0.26483079150938066,-0.3097784427725687,0.6714067213357152,-0.7478810800382324,-0.48549949187669433,0.40105924157993234,0.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,-0.5550594412641391,1.1744068699639294,-0.3384713427590236,0.19628393483442258,1.017777112425172,-1.546458862925109,-0.6338654658773054,0.04527562709268272,0.0
