SMILES,0,1,2,3,4,5,6,7,NR-AR-LBD
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-0.8462176703977244,2.55346246245244,-1.3319872599530114,1.023427449023978,-0.8646888283217015,0.17458695721344242,0.4348328964378889,-0.5344037975896329,0.0
Cc1cc(F)ccc1-c1cc(N2CC[C@@H](O)[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.390124796525294,1.1820436047574305,0.5287017755725724,0.269417344840445,-0.16835274149668097,-0.5180327693439254,-1.3389587481093326,0.723824321294569,0.0
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,1.4332944571077262,0.04105375176953693,-1.0520349117700354,-0.6437213066736017,-0.354713007989087,0.8903327018493361,0.10324438062532014,-0.3762218860025673,0.0
C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,-0.07618691039021865,-0.6023303451113273,1.1447761472808082,0.5205143968459989,0.2757103664523798,0.1461877106695864,-0.35235439285505116,0.41412190776286056,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,-0.07790857500180194,0.9175446483865665,1.957190563977968,-0.25691578192817105,1.9144966452831502,0.7076504546918015,0.47470945864610736,-1.0655930523113755,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.2721378739180471,-1.047958963555742,-0.3324868958659948,2.235140029419241,-1.1782074087492895,-0.7111821188956596,0.0003070993420177733,-0.013596467214828364,0.0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-0.8850276029795626,-0.72235495291981,-0.860057837766148,-1.106204144088452,0.7511050612408275,-0.24842356172927066,-0.5487011756078074,-0.29500816804354,0.0
O=C(N/N=C/c1ccccc1O)c1ccncc1,-0.9415078205023131,-0.2543629045059386,0.44556232943323526,-0.869632946452983,0.4773569488234347,0.3125746560928234,0.8844208059214073,0.2810323707019835,0.0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1.8857711390656138,-0.45808507098076384,-1.0322776270943,1.0099453712754323,-1.0780539374962326,3.00076866210805,-0.43299348999759624,0.0006803225357610759,0.0
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,-1.5363360613338364,0.6066951092999205,-0.6856928807279142,-0.18065254006704284,-0.006738529023659424,-0.21177866121797434,-0.7457986110642804,1.0317225481136532,0.0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,-1.1428859524648947,-0.08061599512193983,0.176131160262809,-0.9046070267201679,-0.10907409750093838,-0.34055596163403434,-0.7062803271146425,0.6422789287352898,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.3126465812626453,0.7778495374794414,0.5744869848657307,0.4580808829243287,-0.3410652336506716,0.799980548520324,-1.701044220486465,-0.9389183453746863,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.775108780144828,0.1266823881805002,-0.5590448209932422,-0.5703556544087862,-0.7799871136867165,-0.1486632797283608,-0.0074589703846175215,0.38820190450621384,0.0
CCCCCCCCCCCCN1CCCC1=O,0.07738375210179733,-0.44471500753440885,-0.727760698007779,1.8496475416935396,-0.9810162694985324,0.18100915772688947,-0.2786583209089688,-0.37215706213077004,0.0
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.3317354454196282,0.5934818591561821,-0.42934416631837685,-0.2321569351879173,-0.41246790549723744,0.19696883546603283,-1.5742762791721985,0.3921523268817504,0.0
CC(C)N(C(=O)CCl)c1ccccc1,-0.7814784358081412,-0.03583315527807925,0.612674375121291,0.15138085823511457,0.513162789726953,0.43546355995412167,0.8826055190533305,0.33804472119823725,0.0
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[Cl-],-1.2678260211142793,0.9379572702914332,-0.9026848086015813,0.7787382409530385,-0.9159356218666986,-0.2230983734813409,1.360318604588944,-0.22821073764247812,0.0
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,-0.724983049245355,0.6707027678567061,-0.8395777310168254,-0.8370666997262788,0.38751652179514895,0.1974874038906745,-0.6660220363622388,-0.37435975059745474,0.0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,0.012549914095201233,1.4224436562594818,1.794246766894156,-0.03597549144288947,0.47716209907457674,2.423204372808401,-0.20874481083237426,1.455863216093409,0.0
OB(O)O[Hg]c1ccccc1,-1.0109249625297982,-0.2832339078020834,-0.1349710732401551,-0.5040386466832749,0.17731474162648309,0.2812198586868266,0.9367638598828132,0.26921160838979713,0.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-0.40157346637987756,1.665142944137837,-0.18010414677389686,1.106915306643745,-0.2927355258114411,1.2733627747043792,-0.0010919884934068127,0.7994745697251038,0.0
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,-0.8199030128644396,2.40594194843605,-0.8022516290710604,0.18264794337984078,0.012538715733622769,-0.24069873947758896,-0.09462227117894055,-1.248990892762846,0.0
[Cl-].[Cl-].[Hg+2],-0.6995018834695945,-1.399621931627752,-1.213745475568407,-0.16402946721317976,-0.5142541467040243,0.28868418326064615,0.1382301153179576,0.4476724409173851,0.0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0.0060643886291750545,1.8034412082341338,0.6516792878088224,1.4406207809295566,0.5026492790047706,0.903005649810708,0.04044289557510329,0.34189829363745394,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,2.7660811900322595,0.004293127733611803,0.8894824479459897,-1.3690364173810565,-2.7236936612146003,-0.12245483189232396,0.20485436078625419,0.3533278398716437,0.0
Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCCC34CO[C@@H]2[C@H]41,0.7814830943283265,0.02338346494190775,-0.7939958542169665,-0.7985575919351959,-0.23887943277191773,0.8390683227898964,0.062446697876707785,-0.9386022556828415,0.0
Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1.Cl,-0.4699192127546975,-0.6127035711365343,0.8845394067804735,0.19117553053790715,0.09546054538769744,0.1809170152969505,-0.1723516577469771,0.08915963419519263,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,-1.5878986512347244,3.086859210168587,-1.336788616966988,1.9472531539437594,-1.0444555449672763,-0.8841250510829911,0.6890010653523957,-0.5243331351767148,0.0
CN(C)C(=S)SC(=S)N(C)C,-0.4946096015720137,-1.4684699723467725,-0.9141551793384405,0.09420371529844282,-0.587189370052447,0.21174822557380504,0.3346350163590026,0.027248691132424115,0.0
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,-0.3574663885146742,1.7663987583042313,-0.5712987659224149,0.7961605776270152,-0.20713811764845086,0.8850148609769166,0.2559913654737256,0.8921367435757351,0.0
CCCCCCCCCCCCN1CCCCCC1=O,0.07560127412050388,-0.39620063842350856,-0.7068488376904933,1.8705425824964563,-1.0222211870837588,0.1930149677417228,-0.3528256076027263,-0.35142634423300484,0.0
CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O.CS(=O)(=O)O,0.14185972461912363,-0.2255785020353361,-0.1976506068720303,-0.7136770663012206,-0.2741518885746597,0.22682377464229722,-0.025763336191173884,-0.6895385930013168,0.0
Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,-0.8862654113687898,-0.46848494430728566,-0.5968041688440903,-1.013736534200991,0.035574003654141574,0.2270267971451767,1.3413932052538684,-0.3531618213868205,0.0
CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O.[Na+],0.22806763655298348,0.16228225210326064,-0.6164615502281655,-0.8979313733405052,0.0011420091498548556,0.17779289550399086,1.1233986548848272,-0.3919471129723545,0.0
CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,3.676194799000787,0.5136687928856122,2.4440307395211316,-1.1318044344837326,-4.317673568955516,-1.0311524740478302,0.39264897521357195,0.8835951520810571,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-1.973092178262496,2.1073035547125976,-1.624695886537844,1.2876662848914788,-0.7091775825837998,-1.4129024975681934,0.571381148131328,-0.9431617114587532,0.0
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,3.678088433397786,0.4835631874794108,1.2902314613262935,-2.0051735618767257,-4.229288075935278,-0.90744075253481,0.32435576086378953,0.576806539820652,0.0
Nc1ccc(N)c2ccccc12,-1.1079318006929735,-0.4701095674771407,-0.7359744783647196,-0.6701687383322231,0.19470773277083878,0.2195870926561623,0.8066303320274882,0.5010552489357168,0.0
O=C(Oc1cccc2cccnc12)c1ccccc1,-1.0841043472742709,-0.09403090808256656,0.9897768091781246,-0.8131492300114791,0.8650771684945016,0.07199204638273522,0.4968489378594112,0.695567039753516,0.0
CC1=CC(=O)c2ccccc2C1=O,-0.6437750172851385,-0.10425343626353462,-0.3149199579092794,-0.651031340591734,0.007465520696366658,0.07671647243635471,1.0907546650297175,0.08487939610551795,0.0
NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1.O.[K+],-0.8017509386213247,0.050870319176017226,1.3090527402944696,-0.6663995920205567,0.37876929784180446,-0.6903398044069565,-0.6080321900773424,0.753086739527454,0.0
[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-],-1.2706179647683833,-0.25926066989402574,-0.8897457980483395,-0.49859209003208643,-0.16613491859924334,0.253890565127713,1.0371949169248709,0.4611960947427991,0.0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.753139027899288,-0.32961927830143417,0.9738128050120635,0.48085276871984795,-1.1015189756599895,0.04261471475511226,-0.1264586081626893,0.7513273815184981,0.0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2.769646584182418,-0.36932181917612605,-0.6082644056641054,0.7757206108126593,1.1074453745832264,0.17915378975932372,-0.3869174323860559,-1.5355651440133657,0.0
COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1.Cl,0.5345344093769709,1.13408341657989,1.5827981791597159,0.057851041702226096,0.10732242077301249,0.3180379187642116,-1.8045750879516713,-0.1760484554585161,0.0
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,-0.8789891186416616,1.6720048853167835,-0.5654513912782552,1.0704691659564578,-0.057281095835551764,-0.7012254713616151,0.32343686615683775,-0.9041166706469292,0.0
CN(C)C(=S)SC(=S)N(C)C,-0.4946096015720137,-1.4684699723467725,-0.9141551793384405,0.09420371529844282,-0.587189370052447,0.21174822557380504,0.3346350163590026,0.027248691132424115,0.0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0.24611769787591936,-0.3442867265145414,0.16539273166788898,-0.39377091347866,0.9667380716601747,0.6276632790524386,0.023675270650923893,-1.002686307118595,0.0
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,-0.03492443605241859,1.6938763836619015,1.3740797715759634,0.1892195079649371,0.1667420763519764,0.6581130180029349,-0.8057586126446817,0.7583592998987236,0.0
CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,-1.1319962253737055,-0.5598475870831645,0.5068985986928364,1.27899206373937,-0.48750858904150024,0.6546799555435988,0.7535224366031565,0.4137022751823536,0.0
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,0.2174353499341958,0.6525905255163134,-0.617501941220866,-0.5887758910464126,-0.2822011249846756,-1.0771298123189397,-2.203473813920035,-0.13575577218586118,0.0
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,0.2711425246033015,-0.2099483139343811,0.213510993089502,-0.34565500264537563,1.3358485604261245,0.697135527973418,-0.08829028770703919,-0.869003925074138,0.0
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,-1.0032378165484177,-0.047051752233707105,-0.6372448881907664,-0.9536951549664643,0.04969154294575034,-0.09706633828038208,0.6188915090469034,0.2057786108462274,0.0
CCCCC(CC)COC(=O)c1ccc(O)cc1,-0.35475163667960063,-1.412240714632897,1.5527811845999098,1.6261619419579636,0.01017269651046042,-0.1042888426985806,0.3426821975231699,-0.5595497723702458,0.0
O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,-0.2684874971270231,1.0423511679468043,0.2750200524325663,0.6817267217969089,0.4112100796587816,0.7202196416951193,0.24193107461195704,0.3357540053375212,0.0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,-1.0369965735461952,-0.18939075237050607,0.3080235478084859,-0.5888462109170942,0.21047415970232528,-0.17815763209288135,0.4244941103142738,-0.3084520332109139,0.0
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,-0.126669117149391,-1.7032398200944963,0.5999873682983414,1.7938800883053116,-0.865694108030651,0.3000411066573273,-0.23073592801846232,0.04373434933926972,0.0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.1091502045518977,-0.5310335034874173,-0.5483857226895266,0.8501214225612741,0.2883382570747476,1.9565101137629604,-0.05415377346246367,-0.4708982846413026,0.0
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],1.0006387869309166,0.1817918580001492,-0.5452377413487359,0.07604966107345183,0.006951217140833859,0.5012595906086157,-0.38547388046946507,0.10048936325495324,0.0
C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1.8186566926724665,-0.5594968715330523,-1.4883018789330191,-0.3473039211882312,-0.0020435565586983265,1.031825427778064,-0.4710947051700905,-0.7536209408526219,0.0
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-0.992395946388767,-0.6421078567999352,-1.0356492162540618,-0.6146561532351462,-0.10467179785421837,-0.4517463169122896,-0.5762333142804561,0.1793211272497874,0.0
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,-0.932973157783153,-1.0681676420567672,-0.5964800237367537,-0.5604730483506147,-0.048486724759683374,0.2030421357706546,0.09374407299458125,0.2933490255420711,0.0
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-0.7026915006085032,-0.7675859948441002,-0.1453729782692592,-0.19262934894937064,-0.23137890839262862,-0.2335946273486526,-0.2240227482463661,-0.18356732990004979,0.0
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,-1.2527178183890184,-0.17114398790247012,-0.5358943336766515,0.23626877745594957,-0.5549547384988551,-0.9486944369482091,-1.766531835117362,0.32956318917272065,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-1.0821659075574468,-0.07622390059686229,0.8127891978993088,0.8989243222764931,0.27636993424366413,-0.5255649717812919,0.7072840837294211,-0.05520449008374992,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.Cl,0.2992966497827349,0.6246160979909474,-0.04040242846596768,0.47095474634593315,-0.8413262989758326,-0.15831635576752043,-1.4123359584469724,-0.498463610488408,0.0
CCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-],-0.5637929023008345,-1.7683276407535187,-0.5385038917254136,1.646967465411489,-1.0206177887376635,-0.07330221233293945,0.03462992852398111,-0.015718755465401028,0.0
CC[Hg]Sc1ccccc1C(=O)[O-].[Na+],-0.6421768647756224,-0.3894098892561442,0.570676236463463,0.14998619967830445,0.3054081061124232,0.06421123015988864,0.9905711560841857,0.032292777904796545,0.0
CC(C)Nc1ccc(Nc2ccccc2)cc1,-1.146001142098213,-0.16173801504411325,-0.13766915994364567,-0.3814596793812162,0.07645567803740326,1.0253638551720885,0.7706351997401402,0.6934281807197566,0.0
Cl.O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,-1.0903170272697074,3.241643979641655,-1.8761555914900403,1.088936386433974,-0.5457236849898521,-1.0254247537207675,0.07792449167577462,-0.9241275779212729,0.0
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)/C=C\C(=O)O,-0.7157620188553564,1.7133735046041865,-0.5117444592937779,0.2844752282955085,-0.04986034104169794,0.28769624792534604,1.28379792482502,-0.9274706373037843,0.0
C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1C1CCC(F)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.5527740384929868,1.0692600524741322,-0.13115510106118783,0.41471327280114745,-0.8436982417327649,0.18027614950167692,-1.5982769706062065,1.0479330981873043,0.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,-0.9796241116264508,2.2286427091469916,0.2896618546380175,0.7228072418262007,-0.22184740283527932,-1.1313999967754893,-1.2430487469907732,-0.21468324115708592,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,0.12503087621559214,-0.1454731672395004,-1.238732639489571,-0.40394342660334714,-0.33228617280724193,0.09619997294532356,-0.36673112377621936,0.4899338544906125,0.0
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,-1.081346140237024,0.037247237902617206,-0.3837466127572246,-0.8834962431483361,0.5544074437258838,-0.12244680353984604,0.18285114120432383,-0.2867923759715357,0.0
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,-0.03398461697965978,0.4878756729481521,-0.2968224381799897,-0.0030545458476785373,-0.10206267554902052,-0.03465261717206593,-1.4399359166882395,0.18339029125384226,0.0
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,-0.288171276908048,1.8386666502038524,-1.1816984607140146,-0.09658599674661492,-0.04314674139557491,-0.7732102081602394,-1.898669612492229,0.46229889268788443,0.0
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0.10465981815745194,1.463711513435382,1.2041114337699537,0.3827804707086379,0.6465488346767757,1.2739098401568147,0.2511350032895043,0.21649905386181573,0.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-0.32355348373023873,-0.6878344251907901,1.1474831268756827,-0.2484777779545626,0.30632952523490764,-0.3058933252120187,-0.33517251365306083,-0.8699316097231116,0.0
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],-1.1872776115391588,-0.27127036669047383,0.23494187335563885,0.04620735443731238,-0.10954343255922569,-0.21327907438276317,0.7550075449865273,0.5509039320382543,0.0
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O.[Na+].[Na+].[Na+].[Na+],-0.5793799652525359,-1.0603920612356037,0.5150671770117043,-1.241935774398824,-0.1934648470243715,-0.3936043658149312,0.007020929233680541,-0.09380149064222124,0.0
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,0.7625868008748308,0.3046752746072691,0.29083653309130997,-1.0462987954177814,-0.5762820584936352,-0.1717335713663938,-1.0822582765292699,-1.0688498638300363,0.0
