SMILES,0,1,2,3,4,5,6,7,NR-ER
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.0814975102109952,-0.08702056223346583,-0.1680529660540008,-0.22378418633847552,-1.0369826837233709,-0.045292196262198464,-1.4807065146994332,-0.8391455687682632,0.0
Nc1ccc2c3c(cccc13)-c1ccccc1-2,-1.0324538320896184,-0.601498855744836,-1.2511177572715764,-0.3359054340136152,0.49370515893655803,0.24850676904196442,0.7052210516595704,-0.2770277920075567,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.1575777554977729,2.051096966981883,0.8968482125586559,-0.5652263319618437,-1.6503188467388628,-2.0354189312744833,0.1407290573177913,0.1663356949202305,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.4268846650314925,-0.31782434222611944,-1.0685533192700531,-1.1361239228691937,0.16814798259625613,0.3362270304936471,0.03412730562558116,0.5502204794783332,0.0
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,0.26414902749015007,-0.7141253906403549,0.9023656428213078,0.681303508106713,-0.015093934716414362,0.5691684312882858,0.2154612930535689,0.04461191594367818,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.22465864095045193,-1.9471575102427237,1.057679043254757,1.4450579258746936,0.6236693422037174,-0.7198386069270432,-0.4073443898949908,0.03143427329436368,0.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-0.2655024239242015,1.3429276578640026,-0.5806016230458519,1.5779605945069237,1.1205379220140101,-0.12697618321931695,0.5327360358754695,0.50014343471492,0.0
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,-0.5014143882967017,1.7834704104733319,-1.2971691620920356,0.52616890862203,0.2966220693252688,-0.31409202899582345,-1.3005938386008755,0.6685212511248336,0.0
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,0.14146238803543199,-0.20689453048336348,0.9730460884497579,-0.5868293373543009,-1.1514549872899973,0.1790325481496567,-0.004121715668886905,0.41686271222784177,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,-1.121050376095924,1.32963191075627,-1.4448755921898633,1.9034213167511511,1.1171629180289149,-1.3530560408678078,-1.0734841419781098,0.0932876841626546,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,0.2744926262898298,-0.5958316585707919,-0.9538662676571074,0.7967314216693508,-0.28246599138428435,0.26747341932961705,-0.16722270329040095,0.0839177513704933,0.0
CCCCCCCCCCCCN1CCCCCC1=O,0.4258577446203521,-0.4668234581320806,0.31891623802431374,2.015717143883907,0.31154960368436,-0.9704057742811754,-0.9604924137368017,0.6185791879593606,0.0
Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,-0.8469177171232867,-0.9581204342193388,-0.49958628297133506,-0.49716228644726757,-1.1405795785662982,0.4394523553490591,0.006142801949435336,0.008344135909727135,0.0
CCCCCCCCCCCCCCN(CCO)CCO,-0.07143661559183741,-1.7275909405165604,1.3212301327188043,1.2821246773010833,0.9016420533604413,-0.5494258359202783,-0.4916523278364529,-0.11453433033515967,0.0
O=[N+]([O-])/C=C/c1ccccc1,-1.1150348507418157,-0.4834649996927778,-0.6873829005285601,-0.32252381774631017,0.7156595364930946,0.7934081507882463,0.24723140372896432,-0.0060690546239146,0.0
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,-0.23054727494393512,1.957225589375861,0.9281026538647281,0.4073323582100068,-1.4934390307110466,-1.6226449115233363,-0.2755516907822675,-0.18324171497621033,0.0
Cl.Nc1c2ccccc2nc2ccccc12.O,-1.4840120160579016,-0.4077727896767304,-1.196305482322717,-0.16052571737248128,0.30484907492533486,0.4733926441311188,0.747454395043356,-0.6842997014262342,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,1.0375855608610254,2.3870407462436143,0.18650976594651422,0.008347839623144176,-0.9828864058108417,-0.9849985265788896,0.3040881986651138,-0.09942441582918367,0.0
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],-0.3099180006520903,0.23580692386982705,1.1135767473227027,-0.1398861014250882,-0.6157966318012845,0.5765141702373823,0.2552788605976777,0.04484332629662479,0.0
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,-0.9160254333714362,0.2784391736938852,-0.2142252838746773,-0.11975323056809652,0.6362399165476526,0.9293546636263901,0.6573786868597494,0.36672332092888643,0.0
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,-1.296208390224449,-0.6212736294755014,-1.2243358125004584,-0.6216706702148475,0.33200589602596997,-0.10127716070627336,0.3771984910035,-0.33879951530450103,0.0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.532055613605086,0.040807046977782695,-0.027770828183797166,-1.2045286610632153,1.0064730818453236,-1.1502744408446635,-0.083365469418286,0.008051237978517908,0.0
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,-0.5893352119320615,1.2625518237693778,-0.44276565262492357,0.6696810461141828,1.1962996660509233,-0.5353792339463382,-1.515809336836589,-0.20494280200089857,0.0
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,-0.6698538858286546,0.648932518653761,0.1485483875283172,-1.0110096232940573,-0.833594635119335,0.02469381282105922,-0.24008413943436693,-0.06892827649464371,0.0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0.4052887993092377,0.13255612921016724,-0.018342484240457053,-1.0170822332977512,0.05832520084984063,0.14344180049368657,-0.24376491084005372,0.8588599182185884,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,2.2132007547943444,0.9286720906734034,0.07186421154298964,1.4400852712429715,-1.5008061786268803,-0.17227255853546847,1.0457552430145423,-0.5073573207249782,0.0
O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21.[Na+].[Na+],-0.4861830966535934,-0.3418554091327881,-1.1991193603161598,-0.6070520065827331,0.0662608722571766,0.4884623710631832,0.05237442023245823,-0.32893417584095985,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.04841248394767129,0.7763060737374223,0.7334013271254526,-0.7898668009472332,-0.4009333657894121,-0.14721710086483633,-0.36286785180860226,-0.44920918001012355,0.0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,-1.4382389319473925,-0.08952834529920402,-0.7946815780593043,-0.0668598663847783,-0.5570276431057718,-0.4888381886477873,-0.9895894098470546,-1.1588037569505985,0.0
CCCCC(CC)COC(=O)c1ccc(O)cc1,-0.2716633375460033,-0.39666003585412346,2.303761722365402,-0.2269848042099754,0.614493913482293,-0.49424951943504347,-0.5447239280022222,0.8853725615585656,0.0
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,-0.6783435545951239,-1.0011136741692186,0.1486985992468308,-0.35131107723992955,0.10586467198524714,-0.5774632624019981,-0.25057732741863803,0.5012928860190212,0.0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,-0.2649064326309947,1.4321206452677528,0.8184500076343237,-0.6768075517597286,-0.20327376983836853,0.04933368440352732,-0.3725449765008821,-0.21511759556480387,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.4268846650314925,-0.31782434222611944,-1.0685533192700531,-1.1361239228691937,0.16814798259625613,0.3362270304936471,0.034127305625581084,0.5502204794783332,0.0
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,-1.1678886454413735,0.16296739390581835,-0.3718378225122392,-0.035702804599853574,-0.33719569011093725,0.18511809652154318,-0.910168403953453,-0.5871729271437243,0.0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.5456611564127547,-0.2964218429396013,0.48636287618341584,0.5451465972660827,1.1646958065847344,0.5693633142729629,1.0748713941298924,0.8864204506765995,0.0
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],1.1940552016071764,0.15882913025083148,-0.30923777630370597,0.6249304804168081,-0.5248462096452671,0.5141972145381721,-0.4061534136843858,0.2085555176707197,0.0
O=C(CCl)c1ccccc1,-0.8512268986341964,0.20133414941941774,0.015868274636527808,-0.4626429162170834,0.9235825825611601,1.0310030116435553,-0.40339781915698314,0.12405574843563583,0.0
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,1.3580183759876867,0.0813330517715263,0.33854254791229454,0.6260157429960855,-0.08169891220121957,0.1809915043079086,-0.2545016063080433,0.2045246386159656,0.0
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,-0.8675254389126191,-1.3104895077041643,-0.4225136976230244,-0.44472912779543056,0.34734801527007936,0.11864922014164707,0.18764511228790584,0.6823753896739905,0.0
CN1CCc2cc3c(cc2C1O)OCO3.Cl,0.5586510589636088,0.09804333192282454,-1.135812654347784,0.8885042924197059,-0.8414722474137708,-1.0255300511511478,0.1629331946865356,0.5750623527068481,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-1.0291393050019482,0.31636283985072094,0.8632886846625724,-0.40347337983561693,1.3467878621092715,-0.8526245058120081,0.1989360255914191,-1.1529765526930504,0.0
Nc1ccc2cc3ccccc3cc2c1,-1.3717314293657934,-0.7628805771721576,-1.093209545793354,-0.45343651660295536,0.06114275934484436,-0.02139909520230381,0.5477298653406064,-0.4334766618870258,0.0
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)/C=C\C(=O)O,-0.49645910337223703,1.3612282653967684,-1.0042131494365867,0.6075751597897522,0.932889746042633,0.023970974205409345,-0.4509617143265243,0.7859545785345075,0.0
O.O.O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[Na+].[Na+],-0.27571878791896304,-1.650880317743786,0.07836758849062274,0.3334361575340928,-0.24135247740405033,0.29524623264852246,0.01671221879038826,0.02303925232494656,0.0
CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1,1.7190404600586786,0.05205521004395346,1.6853625208988692,1.0867447506184662,0.011770371183960382,-0.19902663472415136,0.3330761808801613,0.44746721362030994,0.0
O=C(CCl)c1ccc(Cl)cc1Cl,-0.6633892027120665,-0.44247622913858436,-0.10940108467454154,-0.6332900725958238,-0.3897550360692194,0.3230039341464656,-1.6357140156799637,-0.04606678179991265,0.0
O=C(CCl)c1ccc(Cl)cc1Cl,-0.6633892027120665,-0.44247622913858436,-0.10940108467454154,-0.6332900725958238,-0.3897550360692194,0.3230039341464656,-1.6357140156799637,-0.04606678179991265,0.0
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132,2.402627934049466,-0.12370671982049705,-1.208601821831706,-0.08840918825283213,0.18775382075523966,0.024806591790362705,0.45260517689950225,0.24844509795531225,0.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-0.3031613721127151,-0.04634403276120551,0.9955184875622545,-1.2905546180216152,-0.8248189926060996,-0.7301532763850617,0.004522512885954513,0.4170967005494659,0.0
CCCCCCCCCCCCc1ccc(O)cc1,-0.5909931039610977,-1.2377103419215418,1.0290930061572638,0.27512326842221374,0.7768908486771371,-1.0082653918044302,-0.3652627599704321,0.8590217453385037,0.0
CCCC[n+]1ccc(C)cc1.[Cl-],-0.6043582470464247,-1.2231454905038417,0.48561092150279656,0.6335599732727824,0.46245943000754874,-0.7849184699511438,-0.3420438585337292,-0.17371406957679547,0.0
CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],-0.9763052977213853,0.3314237250934305,0.29438559251741186,-0.48588890421861664,-0.26841634433665923,0.4301151405358172,-0.7572722063878841,-0.6704510508938494,0.0
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl,-0.3735860641966928,0.6078116150618043,-0.15471959914874828,0.7995349562133562,-0.3727141632168338,-1.6270475661720176,0.2569310340754018,-0.5051222787858075,0.0
Cl.O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,0.3087265228928968,0.05711008784021235,-0.4529969468756386,0.38687737120668514,-0.5080379076406276,-0.2766273214441584,0.6804212263610999,0.33954882188902463,0.0
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,-0.941892180180445,-0.43721034146116067,-1.2464249894982138,-0.034681543051021155,-1.00208094923042,0.22115766196085584,-0.9623242924432781,-0.5178419416623037,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.4171674301424502,-0.5819289514154288,-1.1489391264743207,-0.09552615203035428,0.21706144703945543,0.8345776657488593,0.73954734710901,-0.5620002566405202,0.0
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,-0.3371371001010113,1.3308456208950965,-0.2517567124112904,-0.45306964495986085,-1.5851529793585448,-0.853914948296689,0.1369147171366137,-0.3009508805757739,0.0
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,-0.7035793807133687,1.4597922299674462,-1.8799440249542179,1.0663645330334255,-0.2988450838775949,-0.28000786059932453,-1.2147442971917262,-0.12620437924640274,0.0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,-0.2649064326309947,1.4321206452677528,0.8184500076343237,-0.6768075517597286,-0.20327376983836853,0.04933368440352732,-0.3725449765008821,-0.21511759556480387,0.0
Oc1ccc(O)cc1,-0.7230311641283812,-1.428212903977847,-0.5294369875430244,-0.5060752269320178,0.20633318302470607,-0.0740309959297063,0.06851931364723678,0.8903388081148262,0.0
CCCCCCCCCCCCc1ccccc1O,-0.8725572465648436,-0.7254890936661429,0.665668865880063,0.293988838853693,1.1692104135366335,-0.6350427660487296,-0.17131735260759964,0.3502712431739421,0.0
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1.[Br-],-0.7687355285582742,0.6493101121472654,2.4430932665250187,-0.3488931008715526,0.5249522673950612,-0.39246215242517996,-0.7162708117873624,-0.23875302891284644,0.0
O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[K+].[K+],-0.2717582131970122,-1.6521450716339312,0.05011594719516082,0.35511581754940547,-0.19436416789995425,0.2542369479708301,0.00992720214862723,0.03294891552705533,0.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],-0.6883727296921968,0.07847852260911788,-0.5613591060436277,-0.9561931227788942,-0.38833818885584,1.0198041100053246,-0.2419537065449016,0.3551750589492388,0.0
CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)[O-])O3)O2)O1.[Na+],2.721559460474925,0.2920436817019606,0.8924899450364818,1.323027201331919,-0.5665781932013746,0.6266864151184671,0.6197033925360279,-0.5901429970929706,0.0
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,-1.4707282252744929,0.004946400563943189,-1.0742600323397191,0.21129413411033465,0.6612518647110978,0.5719157766730084,0.5493926180862951,-0.49276666124188684,0.0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,2.618156614243589,-0.19358676685003803,0.03752339250916182,-0.5956364574038734,0.866819058715311,-0.7513214773822129,-0.273108012584718,0.26420530708106676,0.0
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,3.6048735691038725,0.24951941749631715,-0.15611520523320713,-0.6509690497370094,0.1338327306032012,0.9686340309581328,-0.6730389441764576,-1.5426546993940278,0.0
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,-0.6015190318376856,2.8768577099009445,1.5363917012764496,0.2245576695485199,0.26395562218124685,-1.1681987887729144,-1.7987308645516933,-0.4699691401805373,0.0
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC.Cl,1.7234529295298127,1.3444577397649509,0.2013732173351757,-0.4508008784542385,-1.0088302927796993,-0.14704539379605436,0.763588808842732,-0.43719854867718655,0.0
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-1.079557368227714,1.181104758188079,-1.3000596926421333,1.7214700631735864,0.9693955073304267,-0.636672512227273,-1.2619774795374685,0.3531164166269686,0.0
Nc1ccc2cc3ccccc3cc2c1,-1.3717314293657934,-0.7628805771721576,-1.093209545793354,-0.45343651660295536,0.06114275934484436,-0.02139909520230381,0.5477298653406064,-0.4334766618870258,0.0
CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,1.2657824980237493,-0.560335985710036,2.28218916962991,1.5789292501363408,0.3780569181267309,-0.015081975158467958,-0.0995908277132382,0.2746151382112531,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,2.337104001704486,-0.8478631035322457,-0.7823721306126259,-0.046317529121501944,1.0459563212830103,-1.0200063839339333,0.12062863669837216,0.23987884241063304,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,2.938033672495951,-0.26650631982514783,-0.5351801696504457,-0.04450157363489788,-0.3345199150717223,0.18523894824403406,0.8318280403246786,-0.4032982373295443,0.0
O=c1[nH]sc2ccccc12,-0.7759898214708497,-0.2893464871072543,-1.0639163519090822,-0.18733186121151463,0.48755173459797124,0.375763079854406,0.27843993391242755,-0.08688935990964913,0.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,-0.7386959251272043,-1.1666293777867756,-0.22661472512323252,-0.9317124259317565,-0.2671272508427147,-0.475158743701178,0.05913999727268077,0.8687748461657773,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.8280277948964176,1.0661853603904805,0.5832106489665043,0.6789023135058618,-0.5068824939340939,-0.5250197084852205,-0.5446568703871848,0.4822276431690246,0.0
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],-1.1487939509750844,-0.203862675940473,-0.1753787725569413,-0.15949342390134558,0.5347691739375273,-0.03216840703397719,0.5877593499514532,-0.6227617576420036,0.0
O=S(=O)([O-])c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)[O-])cc2)cc1.[Na+].[Na+],-1.0054260665031671,-0.6019785296516825,-0.6752284776400544,-0.24717123890491874,0.16117521624682812,0.6639417031791652,0.2802479003493134,0.016935344795169196,0.0
C=CC(=O)OCC(O)COc1ccccc1,-0.784049561979486,0.5357546065704819,0.925025473033069,-0.535712369360687,0.8484131394856242,0.4604008526174461,0.671991049679274,-0.4166871921834622,0.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0.9726988510962511,0.8303537594025852,-0.08158494027709248,-1.0961612684731443,-1.3405201122238224,-1.2677941091342297,0.2016925521646896,0.612540249880262,0.0
Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-0.48904894399672083,-0.697188858624352,-0.025114774336091678,-0.3282719740196246,-0.4214669678656887,0.4572969250173985,-0.06571978514543275,0.5193376169232322,0.0
Cl.Nc1c2ccccc2nc2ccccc12.O,-1.4840120160579016,-0.4077727896767304,-1.196305482322717,-0.16052571737248128,0.30484907492533486,0.4733926441311188,0.747454395043356,-0.6842997014262342,0.0
COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,-0.7460688437811438,0.8666919585781413,0.5508787609950696,-1.694320140933095,-0.2929302246959423,-0.03851831934728143,0.305183044399478,0.41965070028872736,0.0
Nc1nc2nc[nH]c2c(=S)[nH]1,-0.7796890124041373,-1.5009570704610742,-0.9173504817855268,0.4603552633564072,-0.7942700649197769,0.21831003125496512,0.3998242169961135,-0.5897567667493647,0.0
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,-0.37751654423994546,0.793877464368945,-0.7800704630412677,0.02441522215033657,-1.1645343012441023,-0.17409204426214003,-1.7548328987240085,0.339627146659316,0.0
O=C([O-])C[C@H](O)CC(O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],-0.3031041783017706,1.2474001303435787,-0.18995068318291278,0.29492204713228637,0.23213991912906193,1.362905552841532,0.40067810706887685,0.33368980754890676,0.0
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,-1.293225411223559,0.4834910233189539,-0.53643229996692,-0.37894396260580987,-1.0385063724078512,-0.1136585676374142,-1.2703440122920604,-0.8485547665248864,0.0
C/C(=C\c1csc(C)n1)C1C[C@@H]2O[C@]2(C)CCC[C@H](C)C(O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,2.171538099144875,-0.22290351300504208,-0.8033679348081151,0.6565683745660427,-0.8032062312129579,0.5666936381613623,0.4018091971858376,-0.1551945252713224,0.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,-0.622298760111501,0.6062582688501655,1.6507725748411615,-0.5212098800251531,0.6872204225648454,-0.731838750149252,-0.6197831333477721,-0.7297578063161433,0.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,-0.6631785354629834,0.6785630611409169,1.6389186240877698,-0.45882089626057343,0.7331669607046031,-0.8322767988984372,-0.5588567298687792,-0.8219286480597354,0.0
