SMILES,0,1,2,3,4,5,6,7,NR-AhR
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,4.069137833662001,-0.1449231908235271,0.335896993911511,0.21526711925346512,-1.452836546264262,4.423249101782772,0.07802215186657678,1.7224054438891045,0.0
Cc1ccc(O)c(C(C)(C)C)c1,-0.8842334592557586,-0.771871095711529,-0.7616951294611506,-0.6377165870973664,0.004420868791959469,0.048016371071153134,0.9085103036041932,-0.417261862639585,0.0
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,-0.27929697773430007,-0.4788788863507671,-0.9081879913620238,0.2691947702748253,-0.22761566834911504,0.6576734839009096,1.0360517212350067,-0.3118668410918043,0.0
Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,-0.7957667402499691,1.2579474753872704,0.6683967516684587,2.145937348225232,0.19495330430409571,-0.15165935311666937,-0.3844238063207342,0.2575031910926713,0.0
CCCCCCCCCCCC(=O)NCCCN(C)C,-0.09924786190199025,-1.5465230649927426,2.1746512303642134,0.1422918329637938,-0.04703741598898527,-0.7712761106619626,-0.543566043512045,-0.37697524172973246,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.1340783192472172,-0.8180223647690844,1.5470793485655354,1.2866958759975662,0.8634826266423349,-0.15427906968687177,0.40868442800523785,0.029554778083877263,0.0
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,-0.5405671764521707,-1.1615618574496718,1.543355008250027,0.35109389019786974,-0.16527690348199037,0.05776961717958359,-0.11928921881425023,-0.024143705712813105,0.0
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0.472296528315357,1.6970112944583158,-0.05610503243815693,1.336311308991557,-0.429624654073011,-0.2905511117047915,1.4950332844790033,0.8297296588643841,0.0
O=C1C=CC(=O)N1c1ccccc1,-0.826772103805396,0.2010566611214324,-0.5806354002176339,0.5308549768080542,0.9965306266269294,0.5040256972719497,-0.4229764537369867,-0.3358141805458203,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.7159890074655574,0.16564367075606737,-1.2791248690817487,-0.027299878518166374,0.3943830102780371,0.16324316532127653,0.8837807411650214,-0.5639444603665738,0.0
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.1340783192472172,-0.8180223647690844,1.5470793485655354,1.2866958759975662,0.8634826266423349,-0.15427906968687177,0.40868442800523785,0.02955477808387729,0.0
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,3.2951438211842032,1.2829388229369765,1.0618973234218787,-0.23683042797137666,-0.6532369071943457,4.518839093216529,-0.28994568566271306,1.7972304148394629,0.0
O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,-0.474699647316635,0.24037333734494987,-1.2115373631082356,-0.34504342202956784,0.7330862583641324,0.4786919348523842,0.40216960079700736,-0.6617590865514346,0.0
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,-0.6721865502582879,-1.0439385374121117,-0.7380635967683343,-0.642366563892263,-0.030914919710598912,0.14401925098680962,0.6901092104237307,-0.3713596646278148,0.0
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.6141369423223054,-1.0398301034525825,0.04065661414173545,-0.3617785874861386,-0.1907242456800815,-0.08989495091575835,0.7667164619000598,-0.040719120167364675,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,1.0846116046949914,-0.9433448358689633,-0.6677313659160445,-0.2566576629389201,0.653275077210679,-0.14532570095230615,-0.2338313767244594,-0.21216147611432806,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.8312375297081774,0.014610308461012177,-0.632707411427626,-1.153541698938345,0.5793402316017215,-0.6280123937298636,-0.08392173149291639,-0.6423793567368081,0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,-0.010319907470147166,-1.0729339372409092,0.5370135562763243,0.08306158384470587,-0.20738508744001574,-0.2841140598061471,1.2278299220816675,-0.5029660016958758,0.0
CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,0.13700197139526826,-0.4319986122345564,-0.8543497755262442,0.08973455229235522,0.2191233715962907,-0.028816879847778108,0.17780211484192587,-0.04812202660912717,0.0
CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,0.2833587214317979,0.20017183508411981,-0.2577741750738903,1.1922919595243409,1.0067944118400984,-0.25384307744983214,0.3690810674134081,0.194402010963673,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.1956726883508892,1.617078489424462,-0.028808771199087535,2.309687623726567,0.0902124828176494,-0.007609247009074862,-1.064121960215743,-0.9962047563804173,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.6368558014755108,1.1243730719248166,1.9791349795823738,-0.4104351670876498,0.9329703157039281,-0.5563836595102097,0.7175165733596341,1.6223856098572083,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.7519264161103283,-1.7833159155304257,1.4749118424560606,1.2047710722150644,0.4376707371788952,-0.16761193938168903,0.027315619242423726,-0.3097444242678356,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.054293021736165,-0.2032655592927204,-0.35623721977002776,-0.3966327697538034,-0.7965053949507064,3.4178568832963507,0.04168955595569154,1.111925706066187,0.0
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,-0.9230725087340222,-0.9634155718205735,-1.2672672223868884,-0.7617684080996091,-0.8323882152583114,-0.3044659128874922,-0.5625314994685762,-0.2065963876695843,0.0
C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.24614453564635388,-0.6089478087864859,1.045309512139589,-1.170715317995798,-0.4680140610823866,-0.2093578969536779,-0.29917421566838975,-0.4433136319579535,0.0
CCCCCCCCCCCCN(CCO)CCO,-0.29264544905674167,-2.1952603428017827,1.5484196681918614,0.756972864533401,0.07459989624425106,-0.3933028701383757,-0.09060727114277349,-0.02074050809754693,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],-0.5295876478958682,-2.1677935107743056,1.4057189517998872,1.961484860843722,-0.8221406244974678,-0.21620283040500277,0.13016379122013094,-0.8601782653596901,0.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-0.9665705855356166,0.041137927602552506,-1.3613949356535693,-1.9033396525578572,-1.1519083200266005,-1.025355566835392,-1.0453346629217575,-0.3278374920149445,0.0
CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,3.1017886080269816,-0.506816020300903,-0.23391216639805876,0.29560439535967853,-0.6782825107342038,2.69628439447661,-0.09931226263560199,0.5904315935688074,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.7519264161103283,-1.7833159155304257,1.4749118424560606,1.2047710722150644,0.4376707371788952,-0.16761193938168903,0.027315619242423726,-0.3097444242678356,0.0
COc1cc(-c2nc(NC(=O)c3cc4cc(C)cc(C)c4n3CC(=O)O)sc2CCC2CCCCC2)c(OC)cc1Cl.O=C(O)C(F)(F)F,0.6037196876230253,1.448107201397191,-0.025484171224352592,-0.636887256030336,-2.06137323145056,-0.5847418422493688,-0.1362246681730293,-0.21512469468977255,0.0
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.20851369094253638,-1.986210879134761,1.5339088688811204,1.6089885621035795,-1.1396403745743624,-0.521591496461674,-0.012670872457974148,-1.5336819560077422,0.0
CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC.[Cl-],-0.3219888662103175,-2.1749220266763403,1.5769251480176827,0.8300974854916447,-0.5363890713939903,-0.06778812005105304,0.6730143585376442,0.059210164221701674,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],-0.505843194433113,-2.4812199241218926,1.3952907852841987,1.0742261949417453,-0.06323130347099155,-0.18840416589471176,0.10227461754618858,-0.27635820649929743,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.1340783192472172,-0.8180223647690844,1.5470793485655354,1.2866958759975662,0.8634826266423349,-0.15427906968687177,0.40868442800523785,0.02955477808387729,0.0
COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2.Cl,0.3814853235395492,1.8446223206390078,0.449162545461051,1.5625425815829295,-0.40980800851096894,0.8304511359061029,1.1630902139432988,-0.43742982245178486,0.0
CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.40721745160872763,1.7941324397070513,0.5324788112834848,-0.24669835324753614,0.28733272355083633,0.1651202102926179,-0.6329406253971254,-0.9745081293235189,0.0
Oc1cc2ccccc2c2ccccc12,-1.3337015509428762,-0.06940594655998457,-0.927352133892247,-0.18645714150084938,0.8634539639659726,0.29805025989881995,0.6364841986876497,-0.36513362338364547,0.0
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],-0.9648125139317018,-0.6649201231027253,1.950803585467689,0.9548560791450388,0.6200134711463174,-0.2516504810481289,1.0692307561607781,0.6000465161936372,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.1340783192472172,-0.8180223647690844,1.5470793485655354,1.2866958759975662,0.8634826266423349,-0.15427906968687177,0.40868442800523785,0.02955477808387729,0.0
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],-0.5419854452931876,-2.4640107829171725,1.3645108012574236,1.0916116610552304,-0.07611055943938615,-0.17315321744770004,0.11619403791844561,-0.26457222557854154,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],-1.2033169386575238,0.28486935977499056,0.9041859315704116,0.3328099649620852,0.730825442188196,0.15252724984901558,1.1978841630666852,1.2403879670193698,0.0
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.5998603987569401,1.1311222342798752,-0.6306760155823826,0.017448139596428224,-2.608570633314811,-0.8304324100004054,0.03529084339926428,1.4821211209508323,0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.028529628677640913,-2.1294858769941474,1.7420901781167621,0.672977040193955,-0.23586976949664867,-0.36146403933684124,0.1486677818202001,-0.015404937782310578,0.0
CCN(CC)CCOc1ccc(-c2nc3cc(Cl)ccc3s2)cc1.Cl,-1.1991232023589984,0.015871256049168978,0.2159113746521427,0.1238177358008493,-1.3753949380966295,-0.5320129650632371,1.2841610370510084,2.242380973940499,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.1956726883508892,1.617078489424462,-0.028808771199087535,2.309687623726567,0.0902124828176494,-0.007609247009074862,-1.064121960215743,-0.9962047563804173,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,-0.6902832137894257,1.8728420931928162,-0.026529023337691658,2.082593156003839,-0.9487677099027602,-1.4390195911696793,-1.1535908885923996,0.1708711598153233,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.7519264161103283,-1.7833159155304257,1.4749118424560606,1.2047710722150644,0.4376707371788952,-0.16761193938168903,0.027315619242423726,-0.3097444242678356,0.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],-0.5936373681614595,0.5913375996168255,-0.7168608241933266,-0.913176614273455,0.662648627258233,0.6249782353882687,-0.1815466850904765,-0.9893778416668705,0.0
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,1.603535526240709,-1.0382689667614453,-0.33862902531963696,0.4815432859899656,0.6160444334527243,-0.3028941205937784,-0.3399842140274341,0.33839712885256706,0.0
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.583829738067966,-0.9594488159214294,-0.37145056652696024,-0.4605095022623307,-0.19907408230197082,0.1291731122535025,0.6853311665749019,-0.15696114647018625,0.0
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,-1.1373652188737693,0.0812474902046384,-0.5074625143224921,-0.25635532055850574,0.9301719808561013,0.025323960120294486,0.5335569861329876,-0.02830136221034518,0.0
CCCCCCCCCCOCC(O)CN.Cl,-0.010749392051497414,-1.8890096757091557,1.934795809332768,0.6966460658376674,-0.21345128476728253,-0.11829507440441422,-0.015252658411459624,0.23725609818029947,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,-1.2167944470729268,-0.5168400937711938,-0.9433645296698626,-0.4371685550713117,-1.2731789020967645,-0.7787133330652853,0.22886755205765133,0.9413190340627153,0.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-0.12415914442159054,1.125226893392795,-0.5246942994174223,2.421132466404146,-0.0950899475945573,-0.31839911063699083,0.3912277569699257,-0.19380946125438034,0.0
Cc1cc(F)ccc1-c1cc(N2CC[C@@H](O)[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.6939026798776565,1.2371027068136873,0.1084829699023539,0.13715856856657568,-1.400279284452245,0.1015130053968211,0.34485903653145256,-0.37178687577918734,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.433373229011322,0.029684675885824352,-0.7294653600943292,0.3152179646729517,1.1483156286570468,0.9023959831553757,0.02456159348729947,0.07277835874319064,0.0
C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,3.789674989961303,-0.44434898194516614,-0.4997376105028997,0.07659593793059613,0.07407452147976937,1.3931233709276578,0.13503248238434065,0.8430742779636836,0.0
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,-0.5182141103723688,-0.45594714672459996,-0.3869312306224496,0.4354965963697608,0.03331568860840476,0.34059861572348915,-0.12048196418943384,-0.24350530652272512,0.0
CCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.45968161691795906,-2.5019131655652824,1.3882474596709398,1.0641656233011834,-0.10496363301725518,-0.14555517782713315,0.06548600019203696,-0.3058366759357662,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],-0.7841733676890756,-1.7654144092812056,1.4543004125222736,1.212107130948965,0.4079256378744661,-0.14987458197478412,0.037371231210634445,-0.29760039032245733,0.0
CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1.[Cl-],0.5985841936319314,1.1913065541890306,2.421451130773413,0.8955805407055244,-0.5659896883471413,-0.5593101057922037,0.5259570484451195,-0.3431648738433806,0.0
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.583829738067966,-0.9594488159214294,-0.37145056652696024,-0.4605095022623307,-0.19907408230197082,0.1291731122535025,0.6853311665749019,-0.15696114647018625,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0.3231884263006246,1.0202277690122241,0.8141391022569577,-1.030812349162168,0.338607723867063,0.5225542274061602,-0.17463359128613723,-0.00948699225323699,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.25940403779698845,1.2869322947605446,0.3306051807572336,0.17524395265337422,-0.9418319784160484,-0.8295995976189094,0.9791798676563287,-0.3617914497765191,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-0.9935275971478079,-0.01628804480871395,-1.020245586356725,0.599537515319484,-2.127594896809308,-0.32554376873004703,-0.3506333053242283,1.63318349945033,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.7704486095832674,-0.061161767745602794,-0.039237862860992914,1.1437976099235514,-1.2394848334808608,-0.08304083547037738,1.6233182081477775,-0.09990958341111417,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.20851369094253638,-1.986210879134761,1.5339088688811204,1.6089885621035795,-1.1396403745743624,-0.521591496461674,-0.012670872457974148,-1.5336819560077422,0.0
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,-0.9070982342428987,-0.007269908715521003,-0.7489076884583451,0.25183177514279836,1.000119417259688,0.45500706750296505,0.03742054811398297,-0.3389116146633882,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,3.2413061418676197,0.5071716623963407,0.03841377162781086,0.6466909588198828,-1.45725025040704,2.6832637709895826,-0.23372341920873546,0.6729216310432726,0.0
O=C(N/N=C/c1ccccc1O)c1ccncc1,-0.9695281482401443,0.50746864226637,-0.2616291323721874,-0.7843954916858225,0.7160417400426503,0.22184924377335571,-0.33945022189643836,-0.5552289867719299,0.0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,-0.630367400386297,1.7986876032755263,1.4101360089003205,-1.1439785097325552,0.4199896373276135,0.4725701731853978,0.19706268642219726,0.4954274402109092,0.0
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4.214834793519904,-0.12096758936047076,-0.28755414126568357,-0.25085130853872983,0.019352089815124374,1.3774821237237072,-0.05819738809946558,0.8380877481059977,0.0
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-0.11128320856435829,-1.1494547426300623,1.889969163206392,-0.683993198609016,-0.6599891397183026,-0.7000387081525992,0.6014426733202383,-0.6371019305527388,0.0
COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,0.29065821804506137,-0.15236250371530674,-0.5292746208453645,-0.7348469805090361,-0.3646815713949267,-0.12147535445033132,1.3326369449420303,-0.6108247504776658,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.7159890074655574,0.16564367075606737,-1.2791248690817487,-0.027299878518166374,0.3943830102780371,0.16324316532127653,0.8837807411650214,-0.5639444603665738,0.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-1.0613732522224693,-0.7985067078264901,-0.8610101183700326,-0.004771334670812145,-0.04033817378113283,0.6919594133941663,0.8607814074781934,-0.13768404088863734,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.2930211661670707,-0.42371603207223857,-0.02162563121671996,-0.05636372844883288,-0.3886652420826751,0.5408907937205345,0.8340188252657869,-0.34967777145259765,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,0.22508526761927816,-0.5152967078621212,-1.0279192366456655,0.7067495923656792,-0.31040309916498343,0.222789067434423,-0.7505944494445064,-0.04046042695608836,0.0
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,-0.620598604470264,-0.0025723399628795407,0.23262018408869053,-0.9555196536422069,-0.828986401981125,-0.6145566214034918,-0.496853464253646,0.04607499185938733,0.0
O=[N+]([O-])c1cc(I)c(O)c(I)c1,-0.2620468845864006,-1.019404085936173,-0.7641715798387239,-1.1794193999626197,0.09929538154754226,-0.1854076896317528,0.14744657779021658,-0.795916053886969,0.0
Nc1ccc2c3c(cccc13)-c1ccccc1-2,-1.087753000310166,-0.09299785167433286,-0.9561712695982861,0.36591576473363374,1.2826772134676305,0.59837639729353,0.28778435146030396,-0.18869624916208352,0.0
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,2.9473842357361684,0.027011010242344865,-1.0772098522869018,0.029254082501874355,0.7259661632689866,0.45013740153253556,0.612596490546237,0.24019569840006177,0.0
CCCCCCCCCCCCN1CCCC1=O,0.4046706135382876,-1.2581974809310148,0.9574212746637714,1.7736360096951846,-0.6228835114890814,-0.49798241179473896,-0.15265550506359304,-1.1562545130208088,0.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-0.9689409753813548,-0.9820823778055663,-1.5105076718256192,-0.43682581160778994,-0.8038212966336488,-0.4857229860152101,-0.2582031584867087,0.45221357668711887,0.0
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.7519264161103283,-1.7833159155304257,1.4749118424560606,1.2047710722150644,0.4376707371788952,-0.16761193938168903,0.027315619242423726,-0.3097444242678356,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.[I-],-0.4503824794881552,-2.1758601614558457,1.4036441883126796,1.9138729955042146,-0.7989520128245192,-0.21248061840634197,0.11430289606032228,-0.8519276031091141,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.8692832826303152,0.5352916949781212,1.4592825318291396,0.1134907795114003,0.9910401463086927,-0.19551263720967357,1.1930770725590798,1.6958659192221341,0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.663238600615549,1.2743868415578534,1.553364826271808,-0.4906952034567695,0.8147045363591161,-0.7510154824645062,0.39858440528658196,1.8619457737838183,0.0
