SMILES,0,1,2,3,4,5,6,7,NR-AR
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl,1.8073081021675874,1.1409191954112812,1.8742218481669284,-0.5173756027568885,0.44751199016750637,-1.4797618903441556,-0.1447784039135398,1.2886780344161421,0.0
COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(C)c(=O)n1CC2.Cl,0.8458872625477732,0.16769390602756412,0.10533664778278706,0.7027122947981564,-0.019745784945906227,-1.3624887760229931,1.6024434340822455,-0.7929003011433158,0.0
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,-0.5698235687936438,0.9132712793799493,0.9632848969181392,-0.16720724134498494,-0.2901941189302035,0.29334695624621,-0.018807057687832435,0.6535025912092051,0.0
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.20867598752036393,0.9017945293664649,0.5385837802357085,2.008101636398848,-0.4848003477773328,-0.5558349728775372,-0.9705350217587023,0.291991530882597,0.0
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,0.4079055309967499,-0.7014711771415327,-0.31697540903696714,-0.12637050767721314,-0.5360881140028845,-0.6022687749313226,-1.2790610496185275,0.3054949655171288,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.9749019051795929,-0.9232483931030763,1.6677148566723876,-0.6213193402314257,-0.43246466168315395,0.5874907820783484,0.1637773445044854,0.4818941836766562,0.0
CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,1.623351046072995,1.0396175760692368,0.6328327067827169,-0.9508830590534635,0.10228492128601464,-0.95809257312543,-0.2672095636592737,2.293304784264676,0.0
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,-0.5862442220257599,0.911592773602197,-0.38405367896097603,-1.0385546622182595,-0.6770686004471682,0.2084544513319823,0.2859028603322969,0.038420537597444834,0.0
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1.Cl,-0.5137634213488438,-0.04541323606867688,1.0580634251355627,-0.3391964106998965,-0.969611303816423,0.7344400819421226,-0.3844618975838481,-0.4702403044610225,0.0
Cl.O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,0.4667614415798397,0.7630667955698344,-0.18085362600145008,0.3125886351223313,-0.6384602900035483,-0.5102847945698824,-0.08296504580287217,0.3933702664187979,0.0
CN(C)C(=O)C1(N2CCCCC2)CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)c3ccccc3)CCO2)CC1.Cl,1.054159242406228,1.2681811762827941,1.1489330173758265,0.6151713261850272,-0.3078222882453791,-0.030998700342992704,-0.8173240817684593,-0.5005151955832567,0.0
C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6CC(O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,2.3423461288517644,-1.9849249595625265,-0.6030488781817109,1.00942752178136,-0.7097773595435273,0.05324293026850489,-1.2026883134058814,-0.8250786731829733,0.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],-1.9209210810015938,-2.058594874726035,0.43874200542864533,0.1824271294680715,0.08050290597820009,-0.20764763620991503,-0.20389268043408038,0.31913014442268306,0.0
CCN1C(=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],-0.7706283954868437,0.3895654715891057,0.9221774682312964,0.32474733938904915,-1.6678766225489599,0.7852088437800806,0.47800569815577376,-0.37756817641376367,0.0
CCOC(=O)O[C@H](C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1.Cl,1.6589361171339718,0.5391864626672501,0.7504068452432736,0.8325927867549378,1.5616792798429366,-0.3199171210525795,-0.3926692871114111,0.2285490478472534,0.0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,1.4856002449570573,0.8794107872491378,1.5739992524692672,-0.4654855779090674,-0.46077763625526347,-0.2845974350321312,-1.6010230072143306,2.6872271295619017,0.0
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-],-2.21635398496471,-2.20578928748538,0.5528639303910854,-0.023786368757179505,0.08804677241268173,-0.21492147354041072,0.18111373665231795,-0.11653132649465918,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],-2.209164011228316,-2.208982247399925,0.5082182441810246,-0.00893111188173773,0.05839271383678032,-0.23709701959960927,0.223310413801719,-0.14187064363460514,0.0
CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],-2.1597209480691992,-2.220871903914335,0.4618473563417601,0.0779450549691099,0.12824291389740705,-0.1892823216785674,0.15232674341150101,0.011651553048666571,0.0
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],-0.9665152073804666,0.6062695639382428,1.5352210717055859,-1.0601567656149296,0.24153215893219798,0.7802023105800284,-0.1515159594104665,-0.599629145252317,0.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,-1.8005099593610954,-2.111104776656652,0.6106653958005095,0.0382406096738074,0.4703382946960609,-0.40902940220545925,0.31657033528823214,0.5706963470310565,0.0
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,-1.074404873970777,0.44313177910048057,-0.7190054709196587,0.8298074204244793,0.9451647743463713,0.5838858484198097,-0.7014781882526829,0.3868914728948314,0.0
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,-1.074404873970777,0.44313177910048057,-0.7190054709196587,0.8298074204244793,0.9451647743463713,0.5838858484198097,-0.7014781882526829,0.3868914728948314,0.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,-1.8685972556417776,-2.0396655779493167,0.48534399122194943,0.2967081611050334,0.10263187844944877,-0.25849162239507095,-0.16282691690598328,0.406156461165921,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.12924593222867606,0.8417630290752564,1.9037786123293914,-2.0473689776228157,1.0547124287859044,1.6136531244115557,-1.4358501384806128,-2.479127803239044,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],-1.9457062812953685,-2.0270780599472906,0.44224747266625414,0.2384079255048062,0.1328388632323244,-0.16686433958291547,-0.2461132976625704,0.3876340571209369,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],-1.9457062812953685,-2.0270780599472906,0.44224747266625414,0.2384079255048062,0.1328388632323244,-0.16686433958291547,-0.2461132976625704,0.3876340571209369,0.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],-1.9382831110582812,-2.020159456101727,0.4326739439405113,0.238117673524708,0.11767066174865184,-0.16322877119856655,-0.24145829520403775,0.39105157342612884,0.0
Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,-1.0526287270897472,0.47385677281942434,-0.6456437091587663,0.8509100030411691,0.9353657096484526,0.5825306006474461,-0.6725200844587682,0.3388310194224978,0.0
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,4.1508497902168235,-3.364188634821625,-0.8397189047414022,0.9688576695613756,0.3577977327409316,5.146841472038227,1.7655403478665581,0.3577481323949665,0.0
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],-2.098242783604426,-2.107704882698691,0.4440846106498786,0.025314186971576422,0.0677293579058942,-0.24952172337197487,0.13057477929773068,-0.028304846845023855,0.0
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],-1.9209210810015938,-2.058594874726035,0.43874200542864533,0.1824271294680715,0.08050290597820009,-0.20764763620991503,-0.20389268043408038,0.31913014442268306,0.0
Cl[Bi](Cl)(c1ccccc1)(c1ccccc1)c1ccccc1,-0.9719025624211912,0.8754646853712577,-0.347784747114386,-0.45477876325881694,-1.1320618513940948,0.5507175241676631,-0.08129228292534584,0.10952550478660297,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.9935799997417034,-0.5273915454654104,0.44083121247492285,0.6417417627156118,0.6817295061751023,-1.7244844545456623,-0.013134772543318072,-0.854369514706314,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8734604864306836,-2.0852577447083758,1.2833084070262488,1.4956241214853279,0.49089801954044393,-0.5544515330697608,1.2036351491698953,1.2187332143183716,0.0
Cc1ccc(O)c(C(C)(C)C)c1,-0.6840686049693775,0.4230660446507519,-1.130895260954791,-0.5791119140666803,-0.003124839672895704,-0.24390032273413778,0.6132260832024597,-0.2553129184727258,0.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-2.142358918012511,-2.2593073225386417,0.4679154178298937,0.02225451091247341,0.09107515812695532,-0.23370118668991594,0.18989235818145841,-0.06026987595477924,0.0
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,-0.09767886356257918,-0.0009906788674217794,-0.7137498736670319,0.1670189169920929,-0.5890542907165789,-0.372749825694136,1.042228990598881,-0.5344471199072511,0.0
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,-0.5032787223497585,0.3749404988154132,0.5608683605895878,-0.4673688378885388,-0.8941034104756881,0.7191101191761042,-0.4934910099212761,0.8282873573411338,0.0
Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,-0.2059910379912766,0.9236728004720876,1.9525490722835757,0.8946447460230976,-1.2402254481890334,0.07683144574614396,-0.3854458663375183,0.1415636635520904,0.0
Oc1ccccc1[Hg]Cl,-0.8484359224025265,0.8096197655761854,-0.8707823514374771,-0.6196070171341536,-0.7502285905694197,0.36808015776510217,0.23009008547009963,-0.013897942308278509,0.0
CCCCCCCCCCCC(=O)NCCCN(C)C,-1.3196786251971782,-1.6432922907852652,0.76307901427784,-0.5216269711493242,1.027819977876789,-0.22976728618229364,-0.5585715748946996,-0.1542292943583014,0.0
CO.COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0.34072071611847377,0.8334200408740963,0.7795103040073728,1.8768864041135127,1.0125441997029365,-1.1912939879073674,0.8142597417616776,-1.2302236820986991,0.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.87909495111509,-2.15774826606427,0.7005881629234744,0.11368519104215204,0.401610054043245,-0.5869025689201137,0.20766952115116843,0.38996273809767884,0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0.5965739378145362,0.9273040649001757,1.9334616955438022,1.4076070019725897,-0.6376713788620201,-0.5114117874153469,0.07058764556300769,-0.44871235357241723,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],-1.957539875122906,-0.9616838117273844,1.673782918160522,-0.677009884288062,-0.4696324174536058,0.5430719170669999,0.20134295927444282,0.40997275467321015,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.9749019051795929,-0.9232483931030763,1.6677148566723876,-0.6213193402314257,-0.43246466168315395,0.5874907820783484,0.1637773445044854,0.48189418367665615,0.0
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],-0.9665152073804666,0.6062695639382428,1.5352210717055859,-1.0601567656149296,0.24153215893219798,0.7802023105800284,-0.1515159594104665,-0.599629145252317,0.0
CC(=O)[O-].CC(=O)[O-].[Hg+2],-0.4811222996760746,-0.5700022553673173,-1.0160156955246036,-0.6843345447444454,0.12899659609937925,-0.5031128032850369,-0.21716939260271723,0.08609020677438041,0.0
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],-0.7492259695866087,0.3099776483883217,0.9732959892264268,0.3520381811479219,-1.6923544325110238,0.7329193213363153,0.5468058389332484,-0.4235995067189483,0.0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-0.900978699005986,-0.07671325222339942,-0.39385001760013505,-0.2179879278895358,0.7753931066255833,-0.20586461714266405,0.1994918152377258,0.42820094810956233,0.0
CCCCCCCCCCCC[n+]1ccc2ccccc2c1.Cc1ccc(S(=O)(=O)[O-])cc1,-1.336634851590296,-0.9316934294008763,1.1422108390544663,-0.4951798897913938,0.019555270463633073,0.3930798813299257,0.9886172770800887,1.135374523002241,0.0
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,-1.2282607016906069,-1.1625455203986392,0.5501311734757864,-0.07651776108397655,0.43789333512306444,0.08776901221412868,-0.17520497637894472,0.8438849913275344,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,1.341059732574444,1.2394504799482793,1.0815184198820664,-1.8415974992503952,0.9949391587762904,-0.5956085484700381,-0.3465838471386616,1.169995228066516,0.0
CCCOc1sc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c(C)c1Br.Cl,0.7681648381489947,0.1692753559545936,1.2102141033945046,0.5697374359343332,1.0381584510082753,-0.5723053469536356,0.0025993453394252777,-0.6597495677410291,0.0
COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1.Cl.Cl,1.4972327281594682,0.06191609615967663,0.601874803676532,-0.12386346881319947,1.1922214806792237,0.3570419360753039,-0.4049569711936092,-0.5642095229918883,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,-0.04956643192676963,-0.1605835279302915,-0.9800939578208113,0.729396764974245,-0.8880648593354777,-0.16190410103502764,0.005773883626790642,-0.14938846273327994,0.0
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,1.2216509460292149,0.8856685499326126,1.5977021423761484,0.6230307450390284,-0.4391749017615159,-0.2845743354559725,-0.03215548194450817,-1.5474801147763317,0.0
O=C1C=CC(=O)N1c1ccccc1,-0.46121316013572916,0.7366117088039752,-0.14362921717129673,-0.37212285639625925,-1.2678730228165762,0.47037092857280394,0.2897515451503617,0.29910720974714533,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.05262961060966331,1.010160717320026,-0.7828421565671748,-0.1592514050446767,-0.7116147492430588,-0.5793484912486556,0.6850842586823914,-0.10104997804927422,0.0
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.9749019051795929,-0.9232483931030763,1.6677148566723876,-0.6213193402314257,-0.43246466168315395,0.5874907820783484,0.1637773445044854,0.48189418367665615,0.0
O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,-0.36196498844472574,0.5123989827304959,-1.485672941059917,-0.7738676858319853,-0.0005912079611076189,-0.44376381622932365,0.7090739497009235,1.0103272146198852,0.0
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,4.312997214109761,-2.2997879683482583,0.2262971048825801,-0.20867701653937587,0.43905240204665874,5.909957914825609,1.8226045047944117,0.906121139020692,0.0
O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,0.23370829981446795,0.9581156425983886,-0.9137755487872882,-0.8360181651671045,-0.7231920001107883,0.08697665703878169,1.0538134034250344,-0.11886411832367105,0.0
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,-0.6565496532443771,0.12290561012838136,-1.2950575067169947,-0.54868304963675,0.04609968573287331,-0.3594470277785842,0.4800798361477129,-0.34204454131599776,0.0
CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,-0.7362613830376405,-0.3823391962801003,-0.36008555170292683,-0.5019387958863002,0.47760314150202976,-0.055500510513290795,0.04565594534925847,0.1556832159696431,0.0
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.7971781701363538,-0.15614787327204271,-0.6302348356067927,-0.42404976124771415,0.3948398850637991,-0.3101481225190255,0.18294551193630293,-0.5215796107068599,0.0
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,-0.6557437913457684,0.14607575007236007,-1.3637151433234447,-0.5454998884064269,-0.01009841047557172,-0.3824614856237652,0.5203556239464805,-0.34440374234315574,0.0
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,-0.5988340158866743,0.485669670284582,0.3025790563605566,-0.651579265168119,-0.7609707065517494,0.77597806946097,-0.5150191749541021,0.7187023690213109,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,0.6129425640392875,-0.8676798559774674,-1.2907287370479936,-0.521873651961795,-0.6994326570158091,-0.9729467347389341,-0.8382714158332485,-0.32579053709011646,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,1.0244069483102853,-0.05653998121212849,-1.1542492127717143,-0.8974886032892175,-0.0949301091221216,-1.0086820649670516,-0.6860319265837581,0.07918858387696827,0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,-0.5350116278060026,-0.9108047077251181,0.021166360387903548,-0.3864558089014131,0.48149816504699183,-0.4350275704797303,0.660024816304649,-0.15093346548771464,0.0
CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,0.04238722572846412,0.07142740618448402,-0.7659128844223242,-0.06905608671473255,-0.624183866246499,-0.4352772893035406,-0.2760361508482594,-0.1741588208605307,0.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.8531391419115442,1.625593485913409,0.7131678173925989,1.2507365028011324,0.7127453986562486,-0.5610583446719691,0.265782498460944,0.09859166771475977,0.0
CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,0.13896620748486796,-0.028309547631089893,0.45750163727861765,-0.015471308572156105,-1.1729270595009706,-0.15223490030743705,-0.47925371389871263,0.035403083637882415,0.0
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,-0.5941458893606927,0.6444105307617068,0.30790123108336764,0.061166920821440096,1.7046940731499869,1.4626936584753358,-1.1644238191862577,-1.8012874432843498,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.6436087123818621,0.6844366211888935,1.8061527819923868,1.3084749443436379,-2.1788045501439592,-0.6173464564046999,-0.41266405434369663,0.9966753235467383,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.12924593222867606,0.8417630290752564,1.9037786123293914,-2.0473689776228157,1.0547124287859044,1.6136531244115557,-1.4358501384806128,-2.479127803239044,0.0
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,1.3260665999062191,-0.018583728428129283,0.3157174620440891,0.10869848632273948,-1.146517269980336,-0.04104127935180372,0.10768131704113135,0.17523190137341016,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-2.036805279785756,-1.6195479356294817,0.9116848068221907,-0.17033201463146144,-0.25486052308913976,0.08684676589178995,0.3227529561123787,0.3881142418817133,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],-0.9695915986605662,0.5584827562960765,1.4737203410423998,-1.131662574895366,-0.10638692079693239,1.1021658530750345,-0.5896837866397966,-0.7931954411354845,0.0
CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,1.1008254880732582,0.9755843317474672,0.6836249426549328,0.47494310661764855,-0.5955480334671087,-0.25254564686635855,0.7017388135464453,-0.2268068298437027,0.0
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,2.1307876973047493,-2.469587050117096,-1.1051354098737431,0.5015101728461002,-0.4820915221419314,-0.12023385673607585,-1.624399363342939,-1.3373470011835946,0.0
CCP(CC)(CC)=[Au]S[C@H]1O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.38440017021581196,-1.3467043013279096,-0.31999890230327843,-0.574524525925824,0.7544717420960796,-0.345114253743242,-0.4040310078963053,-0.5212769227924771,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.4358643663010784,-2.2999421715938477,-1.488026277425,0.47301021974928775,-0.015989548031595892,3.828531364945832,1.182022574853258,0.3614182821628782,0.0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,-0.5912204614846556,0.4760601378410935,0.7415361237250486,-0.9835918885660844,0.3286971464834993,0.9163576079104151,-0.3287540881345955,0.35678433829384615,0.0
