SMILES,0,1,2,3,4,5,6,7,NR-Aromatase
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,4.360980273504951,0.10533966008688916,-0.5715804255835211,-0.7992631698578558,0.8874345641980618,2.473860017547678,-0.4772126387257742,-0.07122336705597827,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.32558072108224634,0.6289414445241286,1.2738592169715486,1.4258632757861118,0.10989066169879728,-0.6215966167098785,0.16078958988639955,0.012258882606375485,0.0
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.26920771974353447,0.3880160367400475,-1.864471228296367,0.5449312499516158,0.748987493604304,-0.34222467014926117,1.4351920583290994,0.15863917825058135,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.9221656457511497,0.4252701103053072,1.9931163498759863,-0.28451987185119393,0.3487078504517628,-0.4821716807832446,0.6701011165684249,-3.0579392325351447,0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.6955557488887787,1.1034702311065243,2.3397971614239808,-0.2656970033067153,0.8813293499804536,-0.7840456328594867,0.8479755315972849,-2.6112605975198506,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.9523658348481119,1.018823967221949,0.7060887791741054,0.9018218491027022,1.6815553571666308,-1.1523958067020494,-2.237284710025317,-0.5778164358720079,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.6625947090075965,-0.734340647057096,-1.1596661807496271,-0.4948942486216457,-0.7031603452379266,0.5122868573495408,-0.12452806477956946,-1.1969845463212418,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.5878610329376484,-0.7745921820104704,-1.1778694406687251,-0.3668767615915376,-0.4775918632043627,0.5711307821156015,0.17703063232281793,-0.8572344091981343,0.0
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.3979450353916238,-0.5904815606227007,-0.33061240106942963,0.065577869048811,-0.609295228097108,0.09785594723714079,0.6047310699856117,0.2831018580389072,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.12697313530573828,0.9198689396500442,-0.3298113491670816,-0.4636456033469069,-1.3357440966080119,0.46245142660268124,-0.767342028123695,-0.6471673487362827,0.0
N#CC(C#N)=NNc1cccc(Cl)c1,-1.165676497019259,0.7633815237043562,-0.9840774121635024,-0.7449542404755597,-0.461041557970769,-0.15280930872357731,-0.024867999616369697,0.23033742240307525,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.318659185241595,-3.7106797274631615,-0.14292110227923419,1.481825249047704,0.5291509772635876,0.6527043866218882,-0.9374832557985497,0.0891889395850958,0.0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.5941321016105318,0.8437141358653758,2.1308229726104746,-0.23560352945362312,1.1879043263368843,-0.648971538693401,0.8878738860155276,-2.414959709761511,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,0.012538956561054745,1.0218185840761116,1.4474102351312443,-0.5466797461342716,0.7481098996738,0.8555592534441936,-1.0750952251557588,-0.3711009546732859,0.0
CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3.2388578034609474,-0.9753392114623926,-0.12573083560447396,-0.6418957069178151,1.5041531673195736,0.10023544093656449,1.0263714839208147,-0.16916849328909736,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,0.012538956561054745,1.0218185840761116,1.4474102351312443,-0.5466797461342716,0.7481098996738,0.8555592534441936,-1.0750952251557588,-0.3711009546732859,0.0
COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,0.21538816778520445,1.2522660068199611,-0.8985554860139063,0.11722308056718114,1.5144924696565418,-0.6518341001529153,-0.686171025592235,-0.20093510098035391,0.0
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,0.2715741266894706,-0.7342308911921155,0.08507166629080397,-0.8631738237501386,0.1600820536415756,-0.16934043637146665,0.814541632328357,0.4678529039801062,0.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-0.9593229723041139,0.07305089150555093,0.31974900229171405,0.9374704462181478,-0.8041261785974381,0.4141125406341093,1.1119507018805925,-0.7943683462561862,0.0
CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,-1.4015760104896886,0.0853482373010159,-1.4744169747953355,0.17468399415769523,1.9312387876165045,-0.46854852413392756,0.1813295380368098,-0.27237313957408205,0.0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0.4201535185901871,0.6542799412720618,1.3899398042748348,1.8693086288181089,0.06672582587324144,-0.709205891557617,0.9208692229808673,0.4870104243165093,0.0
Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1.Cl,-0.4298425195525004,-0.19177995401091916,0.40283851933807013,-0.6766482252321653,0.5362678836449345,0.283169778009816,-0.08014858220839036,1.3029312734366416,0.0
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,0.041096836545658814,0.23260787920683362,0.40455009940933323,2.2171486237161457,-0.701451424497944,0.24487050332994312,0.8532993407963783,0.9100837860417296,0.0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,-0.45139350643000564,0.7899167601544129,1.0842564675751338,-0.40628839162668223,0.3988567649305882,0.8357934377277978,1.5809352715566498,0.8567702222342612,0.0
Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,-0.7608450328897496,0.1445487250460425,-0.5091397770087273,-1.0196050070348697,-0.47343885873359565,0.6264126126359798,-0.6428134014007529,0.3963996148599323,0.0
CCCCCCCCCCCC[N+](C)(C)C.[Cl-],-0.8326543437629982,-2.5921684293155165,0.1020266913970722,-0.32791873664777327,-0.16361505648734237,-0.11695342549985568,0.05687546937068607,-0.2721278789700346,0.0
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],-1.1480370826194832,-0.08163719183125447,-0.731877962063099,-0.7006900761387578,-0.7047718883960664,0.3128284173339504,-0.09229123924611647,-0.7991489477105238,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,0.5687289594095553,0.34734698272330655,1.1070427882293572,-0.1256912968962884,0.21330943816366296,-0.20657262511276048,0.10702733762108539,-0.19076068269067403,0.0
Cl.Nc1c2ccccc2nc2ccccc12.O,-1.2389529759349749,0.4723851690947523,0.1306171724959723,-0.19426805867006722,-1.3817061227228489,0.9536335051619167,0.2679581044719399,-0.2219438241541068,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-1.717396543570941,0.40087541544140526,-0.575169598832488,1.6097150884283302,-0.2403588380351213,-0.20754799740357138,0.591850490425478,-1.358583689470471,0.0
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,4.339350853285832,-0.6118344366900937,-1.4641453198082128,-0.34283149895072695,0.3933529615276303,2.821485292971838,0.23423585279010975,-1.9174552451094116,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,4.003576989788355,-0.45814635567776774,-1.1405486543662073,0.96638084115022,1.1283300163489682,1.503917217981368,1.2743109073728165,-0.8244860863727044,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,1.7715891520580709,0.8445691361876975,0.9514278236568855,1.9747344345778939,0.9158242825355117,-0.24903704925202025,-1.661567187447203,0.12935099658343574,0.0
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],0.09950953598144867,0.21260384896965934,0.6827160888501151,-0.4891209061338873,1.0157481143618345,0.795653358884482,0.6210350235650403,1.8301714459827738,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.7741409405545916,0.8179165879120224,-3.4170678077559673,-0.0697438927670752,2.794640771118266,-0.2895291297349229,1.4344716554597152,0.12373980076871045,0.0
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,-0.36293608394965254,0.36401661372540745,0.822456441750169,0.042780736210863875,-0.7677106863467278,1.0502992378052538,0.6961740993972421,0.5428708590881881,0.0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C2OC2C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,3.7277245167442943,-0.7503172671942009,-0.14756846744330793,-0.6023397761205237,0.8862499887587598,1.491759968684619,0.7877685379149284,-0.832050994529641,0.0
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,-0.7618699320533057,0.6670629752511009,0.060650378548712906,1.5865747425803427,0.10864392723165656,-0.6119849654992235,0.6270608419076795,-0.8779938378515211,0.0
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,-1.8282886210900717,0.6965346385862304,-1.2414116549363043,0.4045595925466249,-0.44443271358180303,0.2712848609794902,1.0191531459291319,-0.17735779568212032,0.0
N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,-1.0821606864508588,0.930305501854803,-2.9023285570502555,0.31218469484637795,0.5652628750207265,-0.7066889013037536,0.4218554744447562,0.029770512255083943,0.0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0.511424543607525,0.5255653493819491,0.3945954465444662,-0.7804801566846827,-0.30280112084571287,-0.8140409224319889,-0.5635081589895067,0.22472985814589125,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,3.94221710104105,-0.40753514478292646,-1.0678447153047803,0.923694895824356,1.2206628356890574,1.5006573181688978,1.2568090057279315,-0.920234707056709,0.0
O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21.[Na+].[Na+],-0.276090837654743,0.7038537195501874,-0.42514272858096824,-0.3384752605130148,-1.2900394246555746,0.9459888655181774,-0.4545468595104607,-0.510665055427243,0.0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,-2.0868613019759743,0.7628573505903361,-3.1295154370897724,0.41862038829364956,1.8662291142043719,-0.06939821152813852,1.4231200878240664,-0.41636921078862926,0.0
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,0.41458817536376147,0.7160899402905528,0.4195888733711078,-0.7595632131183011,-0.2001515025152103,-1.0446522604039523,-0.49659441439894075,0.5668053940642999,0.0
O=C(O)CN(CC(=O)O)CC1=CC2C(=CC1=O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,0.540624754435907,0.9014778316061023,0.5226198750405916,-0.25952039834004614,-0.7011510064502916,0.6241843522153402,-0.14480247634097002,-0.20879224934425494,0.0
Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1,0.77955279228041,-0.10057335780133103,-0.8520689199000603,-0.26640614478479796,-1.4445939371974732,-0.7026177880049916,-0.24535795041185685,-0.24301734109381148,0.0
CCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],-1.33113735424235,-3.7256792054899583,-0.29387622046014683,1.4042547287799712,0.49093901854454575,0.5308130331451558,-0.7475357383797685,-0.21050726860729774,0.0
CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,4.0507740295915164,-0.017183127736165843,-0.8047001334552957,-0.8013017594674865,0.7146292101076471,2.2737423566890635,-0.6268836232498934,-0.13077992809576924,0.0
