SMILES,0,1,2,3,4,5,6,7,SR-HSE
CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.Cl,-1.020952363466477,1.3030115996878382,-0.06859069079899097,-1.4394234658335594,0.5046996258718902,-0.11820305271312075,0.16003848946245872,-0.8322973312383367,0.0
C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1.Cl.Cl,-0.2997947184242167,1.4367327362917217,-0.9744429615764173,-0.5141038765044411,0.4185459140412421,0.07002468887392287,-1.0200337494670326,-0.040394545151188156,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,-1.239876897962493,2.4914286223356594,-1.7920542683272813,-1.1957764260908543,0.8397147474080008,-0.16863150170760766,-0.7487962001544315,-0.9927816106909548,0.0
Cl.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,0.34613462881572055,2.5317253001718925,-0.36384131474566656,-0.1159233036005863,-0.8453381987938201,-1.2997485605625883,-0.44559374096830145,-0.10553408258175201,0.0
O=c1[nH]sc2cc(Cl)ccc12,-0.61546246982466,-0.5888551537921051,-1.4111867006581238,0.5297361471168578,0.10911445431672392,-0.011513955111603587,1.2780079591181008,-0.2589555820965778,0.0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,-1.7360390836846948,-0.11567432008251136,-1.2908249570986565,0.5504223666473183,1.3912632820709467,0.048655960627902554,2.27690005722101,0.5719282644619019,0.0
CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,-1.5493093893980476,0.17470574618506865,-1.2820090617229358,-0.978719855163993,1.0198409207486574,1.070453797064219,1.3446796314381686,-0.35564143060654296,0.0
CN(C)CCCN1c2ccccc2CCc2ccccc21,-0.677247252405934,0.9984973129434487,-1.2377756291489614,-1.436232665561766,0.8845930114879734,0.6487353382126604,-0.7098503982687033,-0.14233295625740175,0.0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1.8844592143058727,0.9659115269558227,-0.18166825413043264,0.9500701651168069,-0.8166402598206339,-0.0339511685803416,-0.3004731360477959,-1.2263462730511812,0.0
CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-0.7730059274594488,2.40671285481053,-0.7328862267442697,-0.9756831305290626,-0.06959689449945859,-0.6269140864177383,-0.11919935388447986,-1.0046154606848654,0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,-0.34065944652691016,2.445366513879602,-0.24403490047752052,0.8491098073612215,1.4748909132520038,-0.4054853304036179,-0.70346210663514,1.0015430683883564,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,-1.255911442601597,2.6775140558926545,-1.0864885775797368,-1.1782516076114624,0.5494166004593395,-0.6172526054853197,1.348886314023546,-1.3276778659046502,0.0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0.5060014532689913,-0.35449169868842745,0.33080478078995107,0.09811388771771817,-0.8785230718544879,-0.21245445051379003,0.5753604019693829,-0.1570805601732859,0.0
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,-0.6224466190545659,0.04443112373189767,0.4308665949979829,0.9362483398813197,-1.8883136234354931,-0.18691185605830257,0.12588993887801705,0.1652049555406069,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.6063315172668025,2.4193439390908362,1.9493523595647022,1.8307846222191622,1.0409178532594425,1.81508274609947,-0.8654176475998906,-0.9448364282652111,0.0
Oc1c(Cl)cc(Cl)c2cccnc12,-1.3001098524000578,-0.8271022195548432,-1.0886069810833214,0.8518362909633993,-0.060348698514756396,0.5797852311063445,0.6509105256246513,0.5493829744232989,0.0
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H]1OC,1.1512449847217163,1.0012989826159262,1.0042904411997304,2.540407945236197,0.4004078687371394,1.2380635063373586,-0.2895062682999311,-1.9283994490743561,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1,2.132819614666291,0.8617773400487032,0.732487527542554,1.5122669830219355,-0.7073924085455809,1.7528774099056732,-0.34326769381047045,-1.7141790067753617,0.0
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-1.4623024402947524,2.1218289021830534,-2.003567679544637,-1.0627485004615056,0.9836253089692352,-0.4426174110425106,1.093506664530868,-1.2576628334577202,0.0
O=[N+]([O-])c1ccc(O)c2ncccc12,-1.0076204446719466,-0.6797027482163407,-0.4997984956369725,0.6299099706422523,-0.9225683425709402,0.12657283303988368,-0.19289627238447202,0.40946417251656625,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.447695550227004,-0.38393701277688047,-0.7165301000242699,0.8000562716509226,1.2857726575852702,-0.693429787982791,2.9519727512563603,0.3411308051861166,0.0
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,-0.11626547540256625,-1.508860478010888,0.5434022274788182,-0.8942608511740251,1.4996256820286933,-0.8803480449391589,-0.9335534773673406,-0.47279187326295297,0.0
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-1.2752434911573338,-0.2655248474032645,-0.1614362553912191,0.7304987378119808,1.9996764235341662,-0.2780904497463528,2.1523085950847824,0.3633358682769529,0.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,-0.8678916596058923,1.5067626180893272,-0.13681961639347615,1.0552076264004335,0.017775775304109065,-1.3026328445352127,0.60910136058235,0.7725107265100551,0.0
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,-0.2523650223338724,-0.7567207699007693,0.34193757509429157,0.2028517182521239,1.092519131781781,0.31493191193191866,-0.06201808114650948,0.08525057488568666,0.0
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl,0.9874252793555147,-0.5211107208882044,-0.15274020024247756,0.338708506210822,-1.89379452572175,1.2128853485525821,0.018747038383975546,-0.418095457379957,0.0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,1.5608072122503418,-0.20811918857979086,-0.33764190821909834,0.184233470843506,-1.8540382179918717,1.2710115365812538,0.22236165619091688,-0.3270515452587016,0.0
Cl.Nc1cc(C(F)(F)F)ccc1S,-0.8456898179250198,-0.9258261794678599,-1.1031553459898866,0.1533174457753832,-0.0777085337206771,0.08729555794855985,-0.5854502099500243,-0.1243358928205227,0.0
Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,-0.4249014028453133,1.2607460232933785,0.9073698323445338,-0.8399050209647073,-0.37639325187802164,-0.17261727974387855,0.07457371095541548,-0.018111839315924808,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,0.3903008309454743,1.6902098715052976,1.2838790214372446,-0.8790113442790196,-0.11497798746847687,0.19908741983462366,-0.17091924440387254,0.20988046414675424,0.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,-0.666223894637996,-1.322560406763013,-1.0489930656486264,0.0828790165454833,0.33825497505452584,-0.15627627814819253,0.7359033533896845,-0.7998691743424237,0.0
O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,-0.763312743294341,-0.8832605756532979,0.28137257407950883,1.0969582711099937,-0.0166672918015673,0.11499818327288648,2.4471925502039373,-0.5155345493499928,0.0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-0.9138057882065613,-1.0616508884123286,-0.9968398722445718,0.7713472434105506,0.4659962104477647,0.5904036375153783,1.6686513018718274,-0.8928594156566425,0.0
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,-0.8833163167808461,-0.8419439820523862,-0.41006867506290273,0.48386444124439565,-0.22727895509037752,-0.42580516570580973,2.0938842494334584,-0.15116248742623953,0.0
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,2.2226949969720113,0.07473880763738014,0.07303499330011999,-0.04242000041666401,0.9893034863171549,0.849511133808752,1.2260005104901848,0.2223880262630582,0.0
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-0.962922871796558,1.4907470678753203,-2.1305267962251295,0.45172520334970157,0.349581800118686,0.46499065737647494,0.7075505342468154,0.12149817049246488,0.0
CNCCCCOc1ccccc1Cc1ccccc1,-1.2041658319746023,0.060891393217524,0.7458093696452844,-0.6766495214534163,0.779901411656183,0.9722926984403258,-0.6466107126620899,0.6287229667227062,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.8137035668595638,0.7324762045485529,-0.384387663564545,1.1684729977718642,1.7801581187182276,0.660417157286934,-1.1445399725865633,-1.185914030322232,0.0
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,1.2959106257752193,-0.04191687129679228,0.5354210319671547,0.4149289381417962,0.023776008129807624,-0.8180489373294434,-0.5469574265906476,-0.43648387004780637,0.0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,-0.8610742566506427,-0.49743910624003507,1.1418423674652312,0.04533265534838914,-0.25205439667491897,-1.0534183910816766,-0.2843024486436796,1.274070338034988,0.0
CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,1.1804199747100912,2.7957131968816435,2.121372320722816,1.5110719174827263,0.9366011109368877,1.520292917876809,-0.4154093024014237,-1.0327155094189953,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,1.0200201247351506,-0.20199518675515135,0.9430720757155304,0.06498490172930671,-0.20788985218411338,0.13296578917685906,-0.3907462541367166,-1.228206382321517,0.0
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1.412297381387025,-0.27778955384959503,-0.6396306555955683,1.2509146533833673,0.5819867607659565,0.6885014582787476,0.33584233606909714,-0.7883021806682949,0.0
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.2375481916006024,-0.2388469496487889,-0.47250588756148804,-0.4678697361122178,-0.1132216328180975,-0.46765034076728906,-0.608691106894217,-0.6249461595573215,0.0
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,-0.6547547197725014,2.147207014535286,-0.7241252345387801,-1.1821471143553284,-0.13991504770217172,-0.37149085464124154,-0.5844295471074601,-0.34495035521662026,0.0
