SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,SR-ARE
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],-1.2773751303731073,0.526246055106413,0.21793911905276087,0.7045998687874555,0.5411395193381718,-1.5596245807090667,0.20579271315860828,-0.327338153831199,-0.0935210689413695,0.09671753394942352,-0.4117044843266147,0.2841415331387552,0.48220418573872814,-0.40261453188082974,0.10483228857071734,-0.22369475780429088,0.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,-0.42018017924407297,0.7154222698230969,1.409978159232154,0.7761216279774242,0.4322592137923432,-0.7983056401589963,-0.00683933499409717,-1.168715703145791,0.3291894874424068,-0.8051646691351099,-0.41104148427524845,0.23450363139777441,0.5166675536106036,0.18126979698242457,0.5266963168896017,0.5905882230004452,0.0
CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,-0.006802788142131555,-1.418394931355869,1.8291863591120556,1.2175249402639903,-0.6326655430539226,0.5422853730322169,-0.7032578477920713,-0.021829195541496902,-0.07587277541617539,-0.41934533674863295,0.4264848675692599,0.3867386951893256,0.05799879538250123,-0.3580250098718296,-0.24365830450892856,0.19778501672708337,0.0
Cc1cc(=O)oc2cc(O)ccc12,-0.0995047047478876,-0.21356224015842942,-0.5756312501143002,-0.8484184426057819,0.3304059129350261,-0.08335191778677109,-0.13662183400746608,-0.1490498543137062,-0.43446917754492986,-0.847832195080706,0.930910751247548,-0.8005617869869878,0.9594019135947248,0.16061464350820592,0.6604338741815454,0.26366502072920284,0.0
CCN1C(=CC=Cc2ccc3ccccc3[n+]2CC)C=Cc2ccccc21.[I-],-0.6315405739969852,-0.03111330758897661,-0.6208541126176702,1.072999373801378,-0.3506799287981162,-0.7625983142706426,0.039193846520712505,-0.7559669287943818,-0.09133133442949691,0.1311586421216201,0.18307248109517626,-0.21121417231337922,0.016836711400612988,0.1514771562765688,-0.4006228272300024,0.057110176675121097,0.0
CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.3522543772975282,1.5523933969138204,0.32336707767219164,0.6151361019446386,1.1902902794052197,0.31817412720302746,-0.3411891538795368,0.8176260393813084,0.6371820933185798,-0.742997290336014,-0.8149400978665037,-1.1992122695276708,0.7463441082242155,-0.0032065019429984446,0.9849456714423076,-1.2250575834814623,0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.21884168615363667,-1.9611037216377702,1.1511860776270455,1.3940508170370516,0.2609005645742637,-0.6052099255881214,-0.4166840875826969,-0.17028543714345298,-0.10655120247544761,-0.20281593078712112,-0.36014690255985493,0.13347192070330974,0.21923864617056812,0.34353841648416317,-0.5090577780068357,0.37829638708424074,0.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.026644935221568355,1.3325656668862367,-0.15394083877391743,0.5807602007375297,1.268141880371482,0.0861407038898541,-0.35996557649442235,-0.147604984878212,1.7206968243833558,-0.20636451256204083,0.09471566349999219,-0.2653530610895454,-1.0575532764829336,0.5646142467459379,0.3059590945986445,0.7158036080491327,0.0
O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,-1.0606243175729815,1.2511586170530813,-0.35174455243027375,-0.28877573973237164,-0.28626302778332197,1.1307218380716897,-0.2918255316572383,-0.345844405337499,1.1694309599289738,-0.004077854269168007,0.11007825337931712,0.04846581247312554,-0.6452759200564245,0.18232191703100278,-0.9049290000802386,0.041927332393048876,0.0
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2.4079635888601074,-0.8480290503392993,-0.6986898910850168,-0.74919570381306,-0.9464058611443602,-0.625081288020354,-0.19932979886035768,0.0559979857708866,-0.2786639574643585,0.2246562519665923,0.14456422357033413,-0.3609419781809131,-0.4716136486154741,-0.33732020540682983,0.25452792655902906,0.16476602499522183,0.0
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0.41288224444286276,0.5887571767982317,-1.5244817896976461,0.42565212288314297,-0.005051785364428521,-0.1766730266278489,-0.8326142608833682,0.6098829721677115,-0.6699199630251997,0.06027450027929034,0.29381611830432586,-1.1850965258769965,0.7965676836672724,0.6539763382480992,-0.008173750605149532,0.8295702031408391,0.0
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,2.2084495465877145,-0.6834069765574197,-0.9288921620277943,-0.7244115006150076,-0.7238203365212298,-1.2975319682622253,-0.4839581176133683,0.3088508381852442,-0.0024094440769660873,0.5822364240392037,-0.17416138866454967,-0.9830893394667135,-0.07287681529615805,-0.7474260680577661,-0.0004229648263773749,0.44094535108425664,0.0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,2.407246440080843,-0.21898256546335412,0.5359416611216766,-0.34953260468286296,-0.33089573990991356,-0.95128121777765,-0.37440508028167074,-0.28092137537525697,0.17783065257869668,0.176607720086703,-0.40576852999080476,-0.38148132957625447,-0.45553624056658726,-0.33211714511360535,0.016246197937488566,0.38955928527229566,0.0
CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,-0.7468980262691823,0.607154061175676,1.1060471998920784,0.47171412700222193,-1.1430464394623072,-0.3733577261484398,0.07990038207049374,-0.4489879091711013,0.2569858620504946,-0.03783661374946062,0.3328641557720473,0.46454208367642863,-0.15838317383839592,-0.41795140290669675,0.8555034247515257,0.31879541900009684,0.0
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0.10173688888784553,1.3481874895309667,-2.0570256792948296,1.1662223547903194,0.33871912487518435,0.6612200705375704,-0.4531487769324877,-0.10465793556126134,0.8684715423466703,-0.27157154539750816,0.059299717210593524,0.41482667185467104,-0.2803026450238682,0.22185420962180333,-0.1602471925067925,-1.0245250634239875,0.0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.639757360271409,-0.23629487219831782,0.5529660681250569,0.27328421342821885,0.12415429561297703,0.15966596287594198,0.5022651062628983,-0.12996539026885015,-0.11545469882059499,-0.06634606863414495,0.08392089207046072,0.578937015362346,0.42058373317988723,0.41095518784232415,0.48601300939485287,1.2347014987019362,0.0
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1.Cl,-0.6276064656109615,1.4993232840415673,1.5781496359563565,-0.3929501220595981,-0.11807159132650935,-0.7804276067885997,0.0371767451725674,0.8017340650286326,-0.3490569193451267,0.0038579132588875244,0.5125963121550531,0.3751894210070932,0.08765565236290355,-0.07613327730168695,-0.6569010737436028,-0.6325943298332937,0.0
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1.Cl,-0.9685839980860557,1.5980266436990842,1.6526229740978797,0.04320408933879347,-0.43339911931860187,-0.5405852233244984,-0.059006564312067286,0.46339038257436654,0.330328439228423,0.06927215846426127,0.3746908647412692,0.32262874259282354,0.5866740113655065,-0.46837754365025985,-0.28093360899021436,0.09891338662136968,0.0
O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2,0.7341643373265089,1.5944723024976382,-0.5275474420293689,0.8491903638930761,-0.6719278080697925,0.8592840875676969,-0.34746230855208055,0.4355585781557973,0.02573056025391533,-0.38743420523746536,-1.0594228891923623,-0.05328996117523609,0.6419907074597264,0.7262844823461618,0.13693481207167682,-0.00021800915682155083,0.0
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,0.7294185274257085,-0.9051568285845402,0.8982784074222286,1.631918887640222,0.16341797367860494,0.6499396484542027,-0.5829725453936639,0.19987068246952638,-0.0005595792744534813,-0.18900813707423247,-0.20840703721923015,-0.29203943538095284,-0.31819099239275916,0.3921974422533479,0.6145492692760264,0.1858950348990952,0.0
O=C(N/N=C/c1ccccc1O)c1ccncc1,-1.0916710476809706,0.5156122232590323,-0.1292061580756281,-0.8881248044311008,-0.6532654438931135,0.3135047342088036,0.16490226188170698,-0.5201873518434379,-0.03958236500647176,-0.18251882816947654,-0.46118295847454394,-1.1924919944851131,0.11486730562235062,0.44907767496802153,-0.6350525083132413,0.25970923820631153,0.0
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,0.4754920135879191,0.37043197345360684,0.49090566300741006,-0.6603218610574401,0.35841828424598726,-0.40369298518126556,-0.3365968642611911,0.39154724860575824,-0.5044738924497182,-0.5543939159449082,-0.8974100362061072,-0.9055610407823476,-0.2637474658584049,0.118716341798704,0.7865043629104033,-0.11531452917987063,0.0
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,-1.1584143667664384,0.5813329362445239,0.31468067327906246,0.752399976131251,-0.36502824465126593,-1.589986491948968,0.5796407483699982,0.7794637328998929,0.3775810189047684,0.36796594371795327,0.1029090117301383,0.4759377172077629,-0.29286901794100495,-0.580706343380195,0.5062423141292827,-0.6592698766557306,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.18772180005055442,0.8279869414491565,0.8011195334407091,-0.6110125355059837,0.4715338343347289,-0.2485298209084799,-0.259813494988043,-0.24093747714113653,0.531696107704648,0.5031580100247721,0.23682895574008694,0.8981752560702722,-0.7278183751332427,1.0156119483726107,-0.20189370272559598,1.3112776141786942,0.0
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,0.5642540189846778,0.6571876864287873,1.1056515942456964,1.780394553446639,1.1280136185322749,0.17137381951732186,-0.6194209563326537,0.04037281078814667,0.12587708637275602,-0.23691057762568324,-1.623797034719906,-1.1840452205875238,0.2068568409785696,0.6568079200967761,0.603897744654654,-0.7673640961460264,0.0
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,-0.5693967037469784,0.7018230497768004,-2.408686538472999,0.40187566250942236,0.4623743528427267,0.23395013065041034,-0.4988997903228873,0.4845393905182035,1.063051839565784,-0.09077589684049979,-0.0454742044255797,0.7787864200478759,-0.27135783238526445,0.6574362720138511,-0.2756408586011277,0.2987170768366575,0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,2.963261447834746,0.8093404163450277,0.05576733528009139,-0.6869632234588414,-0.9603768571835672,-1.1999276237071599,0.31317899609689326,-0.9541465331123506,1.585919052914121,0.4531499635788785,-0.42804273512169216,0.33038138983033305,0.4455656111237301,0.22912588094660694,-0.9039955813494766,-0.8684420115809509,0.0
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,-0.24297807837588226,-1.179558029866308,0.8800769445305459,-0.12299438237105381,-1.0261348987708445,0.9630841397837534,0.28482627337804406,0.7486878847797493,-0.09694913469098887,-0.38026700892377413,-0.23139507130042342,0.5429507870023187,-0.22722943356026393,-0.29559493468439885,0.04446633189186414,-0.41716308535779856,0.0
CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,-0.2070328564799303,-0.28667537867235576,0.34489678481759617,-1.4101347253468006,-0.2051435043665007,0.6493289756249688,-0.1322272989020811,-0.5141840648474932,-0.49560014579338185,0.15434173417497388,0.4742113934224818,-0.8744789559596569,-0.17731631673042406,1.6031352789390994,0.5617893320010338,-0.6587197018322647,0.0
CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,-0.1756245052502878,1.5675989633741836,-0.7875799967063778,0.10803032495113964,-0.2975733451931576,0.9110491622387206,0.20709039580350244,-0.7453558391474356,-0.42721578770364776,-0.2800885578683696,0.6580891680612956,0.017847541340562646,-0.4598275747963018,0.00023109048626246385,-0.7282762474063613,0.47353951798615895,0.0
CC=CC=NNC(=O)c1ccncc1,-0.5572460864872043,-0.0809154519993994,0.30028744606724617,-0.8222620430534267,0.05993724811970444,0.49172060755555913,0.20616274811866714,-0.35545544773437754,0.021034469194424525,-0.06022062962144461,-0.17102525945978606,-1.2490510578743659,-0.5718902655841512,0.007859742368233577,-0.27389013043814425,0.20946133757987054,0.0
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,-0.5335517383474133,0.15624568516663911,-0.5902515067131353,-0.1411378961911796,-0.8251219112070336,-0.15162293073550703,0.3409659389537673,-0.3868893584234605,-0.15290312011972948,-0.6619877948507713,0.044391835794375036,-0.15801582185692026,0.9071224017797783,0.4878298377493049,0.00039575030894425006,-0.16233907312137952,0.0
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,-0.5788601649810659,-0.700871357693986,0.37651515390270196,0.08093407077907722,-0.19549062782654467,-0.6193895088377446,-0.1186473800497621,0.41343700574406894,0.1180100372181632,-0.05348191668110801,0.5639239078305626,-0.734970673889813,1.0298435579037983,-0.05085245780229714,0.5622184590932763,-0.20744663942038677,0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,2.1073296806257185,0.7360809638641144,0.17504502632478205,-0.9121068134365251,0.1430171503989426,-1.4742760058069964,-1.1214863042356926,0.6710974964833021,0.3026449218858236,0.26481677274404714,-0.2684515941102758,-0.6858018677303362,0.8144614005210589,-0.6588931168545812,0.4879890327774792,0.7499922762251523,0.0
C[C@@H](N)C(=O)O,-0.18244323023465897,-1.093631814594474,0.8616200594561756,-0.32040155681671056,-0.9051346773216572,0.7469550719765565,0.09962808513161293,0.798078473527287,-0.43767310339941046,-0.26933699401241806,0.41183130054721917,0.42604196560681,-0.5481892193055384,-0.43934000610459784,0.0665026924444305,-0.144072274934908,0.0
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,-0.3172310676270582,0.30631568207630994,1.7295893088756715,-0.5278237598172465,0.47587779511593414,-0.2818818426098191,0.7666857486015731,1.1974760143992256,0.06365324395757048,0.6356828565544218,0.5303384527638537,-1.1863582802193235,-0.1726524134891048,0.07572272322399336,-0.44686115808848537,-0.48115356272389326,0.0
CCC1(c2cnc[nH]2)Cc2ccccc2C1,-0.3472504483620319,0.0829563086713863,-0.9934289107484596,0.8417052917452933,-0.27871292092191907,-0.8830772640871529,0.3485051137131657,-0.5343470832667085,-0.08385904767148768,0.3583761517404491,0.09719445515463575,-0.20619014424521412,-0.3910199031697253,-0.17056625621579383,-0.1233018970910616,0.31738732706672734,0.0
Cc1cccc(Cc2c[nH]cn2)c1C.Cl,-0.8987641261819473,0.014808677644866784,-0.8597450341432377,0.6364759524630161,0.43291234632745235,-0.6569406003019826,0.7086083001493109,-0.4110027861118942,0.18869912992942306,0.2830712745632966,0.3861808313413879,-0.7442081392419407,-0.2918273465774073,-0.18378452462261113,-0.05787640592096937,0.2469682032104741,0.0
Cl.Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21,0.682523442910088,1.3329898600638563,-1.02056396057191,0.5294835621974969,-0.15800469704012837,0.40844910982434113,0.219232794868957,-0.40027293842384226,-0.2767691777727338,-0.16120851594413374,0.03228323929668982,-0.611011472753099,-0.5209039579219823,-0.5151075562671966,-0.4927331880186376,0.5142390701936641,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,0.29963946967575983,1.869948743465324,1.151238696913619,1.134833995455402,-0.7391224492683242,-0.06551459891525876,0.1754011875112544,0.6517508328694608,-0.33231217765819787,1.000288702226683,0.6040320215635897,0.49182361866942087,-0.21407570146900262,-0.03184212526431904,0.17344410665164145,0.18255369238240216,0.0
CCOC(=O)N1CCC(Nc2ccc(Cl)cc2N)CC1,0.6492843078228414,0.7355415552171554,0.36340166673847,0.008168459313099691,1.2293165027555015,0.664434747450171,-0.8610991361107482,0.4251765600816442,1.2344013886223728,0.6990622150317727,-0.3643865135400607,0.6880117880427566,-0.4676579896664296,0.48930170085121943,0.27730244795378967,0.9442309641468193,0.0
CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,-0.9569849292394933,0.027322765740840638,-1.030438730679252,0.12388447094686436,0.14863259571507054,0.2082456316763069,-0.053389501319426644,-1.396256610234146,-0.5933387131633361,0.6016472584066935,0.23989265404872118,0.29813618768205824,-0.19247527309456813,-0.09409686069969159,0.05866172749347717,-0.0918177184606274,0.0
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,2.0709594583135478,-1.1281777567640063,-0.611793377394465,-0.42119206699071793,-0.7472109085911016,-1.2548472017764525,-0.14486425739311234,0.38905011442281917,0.26533567132573105,0.27369755825537395,-0.11560338576930357,-0.5625295004667388,0.2455216798481939,-0.3602552053613413,0.44831431001099953,0.6865344642825488,0.0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,2.0320118093228206,-0.9157969938860193,-0.6693431019558056,-0.34657576223946424,-0.6616878256856915,-1.1550769172102437,-0.31326734598272926,0.12412353167748627,0.03395913556639475,0.3871868498374271,-0.09403278302703733,-0.4913147900596866,0.03158573400400158,-0.5772730585978804,0.030693356520688376,0.4642167119221361,0.0
NC(=O)C(=O)NN=Cc1ccc([N+](=O)[O-])o1,-0.4320499183594548,-0.38362470030999823,0.10306961494524393,-1.5824117656362566,-0.3276186073269784,1.0453434589857362,0.08942136902018008,-0.3889885634969073,-0.4575921923205889,0.3560301450384342,-0.09001950069200278,-0.35605895880999006,0.10602814219394023,1.6109786613517059,0.45995432237860584,-0.8285356658316403,0.0
O=C(CS)Nc1ccccc1,-0.9136868190512122,0.5846387508192736,0.34837514687226,-0.36306336283885243,-1.1783390023243916,0.4266729487548876,0.030029111231233058,-0.18371120362252188,-0.04474495246641051,0.04758501853750998,-0.42837234575999433,-0.322997122311974,-0.15894785014564214,0.04992794799712335,-0.7626685301333146,0.07921099472773147,0.0
COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1,-0.7396885416639041,1.0590752777792474,0.5116996134124793,-0.34480325208151075,0.013728175392788743,-0.5138351274060755,0.20658644608574875,-0.01675580473696952,-0.3643483120404783,-0.807247130280709,0.246392835866259,0.5174748300598739,-0.32201380867517676,-0.42539104273817663,-0.5539383191933371,-0.015004853608671044,0.0
O=C(O)c1cc(O)nc(O)n1,-0.4541129782229211,-0.4084603740438827,-0.0996614445695571,-0.8089634897817592,-0.22149547780225887,0.665081733485026,0.04469996821131187,-0.12357118627676027,0.026525280984336055,-1.1330804971986348,-0.08201338376269474,-0.2821963093913174,-0.06701008153338911,-0.8221718380076424,0.12999024183775956,-0.03924100426634039,0.0
COC(=O)c1ccc(O)cc1,-0.2880077494226742,0.07097764973852916,0.8798048192776704,-1.161674706545101,0.30271752224212795,-0.21524051691919843,-0.25185563921550813,0.18222359126484192,-0.4434086730877155,-0.37659317601605335,-0.2811914901409522,-0.9648655982218545,0.3630371252966267,0.423717048405384,0.09661621812229436,0.09405623748925351,0.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.73408714474088,-0.30570126735114744,-0.03014568084438849,-0.7313388579233787,-1.1683540737512206,-0.7305808615560248,0.35570762402822004,-1.350071599493129,1.5129312109511308,0.2500689419172821,-0.0341544624339072,-0.09195447744200964,0.6522936446395069,-0.6571607144258867,-1.1368232946947074,-1.0002580163233286,0.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.69586596467605,-0.2760579015964102,-0.14899961068844753,-0.7535672790568104,-1.0544943611791724,-0.6498360452411125,0.5469223498211949,-1.2148227496222115,1.6093470605107172,0.11870144657126869,-0.04190029081980097,-0.029319876791297068,0.7981259074221709,-0.24022998611635,-1.0883157037754685,-0.8168660327344702,0.0
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,-0.247038844179104,0.3674447718296371,1.767010390801296,0.1093335912132737,1.5870061615375037,-0.3286618432635067,-0.4267503935770167,-0.9105512711910729,0.22801658243971826,0.189570293564037,-0.8427869088506393,-0.10190407206089333,0.8501481947878171,0.0768799489617074,0.7030794466684674,0.15256425042202873,0.0
Oc1c(Br)cc(Br)c2cccnc12,-1.0686529168527876,-0.12907912036130675,-1.0730035618667442,-0.5158331979266279,0.21851815902661287,-0.3655576165049771,0.5154504705853478,-0.3177099980486573,0.26371763028921447,-0.6741637935115362,-0.01225548464476371,-0.9333708642048102,0.5216180719955739,-0.37350968833093195,-0.5807916962326672,0.18521123339811124,0.0
Cc1ccc(O)c2ncccc12,-0.9346123189733345,0.026689864379401414,-0.9502412751066136,0.0777823402718709,0.3095287937728068,-0.1758330207855069,0.6258057020453844,-0.5326895938884971,-0.0008686430086931854,-0.33392091275936353,0.476855637013596,-1.4319328640468942,0.25671716193374605,-0.16248059451368793,-0.2323732697511006,0.5214077832400982,0.0
Oc1ccc(Cl)c2cccnc12,-1.149909572792537,-0.06569355196901261,-1.3462129194774672,-0.2200421190905895,0.21908952066984688,0.03250984667611154,0.11112148309573436,-0.0561258784853421,1.1345989707545323,-0.4047184780675316,-0.008464896707603545,-0.7162681319635121,0.17535962927092041,0.08157124320408966,-0.5446471098863885,0.22777130187639413,0.0
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl,0.18910298541480292,0.5246023736737055,-0.35156533315404404,1.058988972348176,1.4741232793045747,-0.6380371656929626,-0.07057754287902361,1.2920460666191607,-0.6074468552791674,-0.19370521013880382,0.06742002788372607,0.3133927976299793,0.03245117198822876,0.11550771131555962,-0.6084871921721587,-1.4733960346444304,0.0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,1.1633752099799637,0.05647140547997163,-0.5704737300110544,-1.1377995129590368,-0.14265750232073907,0.06365796045843275,-0.5917771527223797,0.05720071885124453,0.7634631686492936,0.49630803382963307,0.13820256692201752,0.5598069844970337,0.7316186803083238,-0.3072894646133982,0.818562320976224,0.8028067992772259,0.0
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,0.02731039370374149,0.773829955980527,-1.8121750997102144,1.006500231620301,0.07834027379519536,-0.3621699258808795,-0.7262155128587499,0.40808467138037424,-0.7286099591673654,0.22953146617089842,0.2167291984159478,-0.39083489032078944,-0.07210218752224479,0.27610265941644674,-0.016561484048198745,0.45436697411237,0.0
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,-0.8771587416263145,1.0286358892938299,-0.08932742977671322,-0.578573256097688,0.14076072827297068,0.19140161717059076,0.4503407517053981,-0.7674993003825201,-0.08391356268960469,-0.35245443291706813,0.26705812542740187,-0.6500442145723719,-0.5683848582087344,-0.2576666494478717,-0.9184991805312691,0.43559155247203163,0.0
