SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,NR-AR-LBD
CCN(CC)C(=S)SSC(=S)N(CC)CC,-0.4269490481532074,-1.4973897565112488,-0.5433729522521333,0.6828515991942807,-0.7458276186893033,0.02283369416921237,0.12137392256425479,0.23633295743780167,-0.09185923126748946,-0.38838703986790923,0.08943632746170535,0.22168193375996129,-0.06949594585423285,0.4259396489194048,0.3950459713712341,-0.24472015698606167,0.0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl,-1.1160799315400918,0.23943998405442576,0.582960988238552,-0.004348117239452835,-0.20613620012139244,0.41367853751310224,0.4859108816999532,0.8937457033865545,-0.45677886712152593,-0.8521504686660344,-0.18192476683132044,0.039662136722679826,-0.8843305660383765,-0.27473442894771094,-0.37654335162872404,0.014361763827285464,0.0
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,-0.3199608337465207,1.3430092939004394,-0.6739649975259367,-0.25772231084867436,0.13235833929704202,0.3517098061312218,-0.43587711608807544,0.4213791877854456,0.7419186567799924,0.619975594378518,-0.5139699831837773,-0.2493029109996357,-1.6946321162696638,-0.44466029122682593,0.07732025252010995,0.23173590869706376,0.0
CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.11232234806442565,1.1901820580430655,1.6501976873149675,-0.25877031226740443,0.40455329066074114,2.158240804526396,0.4337281823957532,0.6049959037265591,-0.5884986735429067,1.3409581417885126,-0.4024181286365251,0.7362615731530178,0.8420245680073088,-0.5587665789161111,-2.668117600811811,-0.4199395613372379,0.0
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,-0.5416479140412186,-0.7570125431037183,1.928684899636014,1.3395627515244084,0.4525469495249379,-1.2189221183906016,-0.5086812547694617,-0.8619033410368248,-0.3458788901822654,-0.15644265590949072,-0.8386327972713531,-0.7142366792209016,0.3351298634290865,1.296077344771965,-0.32628399605381836,-0.31840645988760297,0.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,-0.9796228678699331,2.2287755980319823,0.28917164446654325,0.7230893148944273,-0.2227268503307808,-1.128345868496595,-1.2345281374297485,-0.22610297525476586,-0.06903585032246015,0.3524989698445343,-0.023715532847261148,-1.2511882019332556,-1.0073407734178113,-0.31063986052110815,0.647385250365957,0.5992474402922323,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,-1.4115932642158056,3.2979783569274472,-1.0301070707757374,1.5920977936066811,-0.29825891989954323,-0.9210345852256308,0.3796417009491268,-1.3240831899355243,1.1728708494331221,1.0721780470907012,-0.16039943125538364,0.6159970533426273,1.2210713020755593,0.4909269869550527,0.9000680237358208,0.026156191227557635,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.8130067892225059,-1.282576389847871,-0.3011385851382042,1.5360889206503594,-0.749502592269748,0.07372723559535256,0.5783410357271231,0.0494092428651992,-0.4044761517432513,0.3780771224414942,0.41942332962238776,-0.7027980790945613,-0.8064713297491197,-0.1650082419440998,-0.3575690349449347,-0.01141529359884709,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.6475010056197442,-0.7095928054214296,-0.2582279596568243,-0.7052707699900572,0.6252643128049538,1.1337702864493246,0.4456925333724402,-1.5766593369036346,0.5313186698588152,-0.000776598078356984,-0.17919954759474918,0.8617642528018044,1.3576157770869217,-0.8700000114821885,0.21643293671963465,-0.6999265208641475,0.0
CCCCCCCCCCOCC(O)CN.Cl,-0.19677787017133452,-1.5711483960606047,0.4638371239477692,2.038463334497989,-0.9701337787184129,0.20238280109976406,-0.25746359601038243,-0.03875141799818754,-0.2408327865781281,0.1273696349406157,0.18207907651751093,-0.07182144743356851,-0.8853343329418841,-0.19644378188880812,-0.07179246507744817,0.002736114957635712,0.0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,-1.0123365878842172,0.025936456109022288,-0.2968975545028115,-1.073139133497664,0.31663114811399534,-0.5965442760329944,-0.9967911123869805,0.21960941968572253,-0.4152037418406704,-0.4406247571153115,0.14475357957634033,-0.11595353938200693,-0.9048235677841817,-0.2318608292338329,-0.06266932183853137,0.011996309269110147,0.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-0.8462193937235785,2.553279304523927,-1.3314500292609954,1.0238064797353488,-0.8635961028856639,0.17084372745088636,0.43014582554761377,-0.5169835021622495,-0.07009866592807912,-0.47944213861898255,0.23317065007439622,0.3042277526580416,1.0339523614771013,0.2227642959068076,-0.2843018203021786,-0.10780285493072647,0.0
Cc1cc(F)ccc1-c1cc(N2CC[C@@H](O)[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.39012559058320934,1.1821487316073667,0.528054559543353,0.2688681477036377,-0.17013584799453238,-0.5185844033095637,-1.3362989699948518,0.7272006843783569,-0.8589119783287211,-0.47304667089828806,-0.01598509401746796,0.771015372508934,1.356331607286649,0.06619136298124224,-0.15540357110369235,1.0887603261563792,0.0
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,1.4332946601572851,0.04110735101697414,-1.0522663121262765,-0.6440722861341953,-0.35480045244663283,0.8900437257198981,0.10375485046537064,-0.38015292094927455,0.20721944867431982,-0.4729052450629403,0.3942918950229097,-0.44166547867174294,-0.021452312659226182,-0.13965482362590834,-0.1055124162526374,-0.2999303405710415,0.0
C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,-0.07618719751262538,-0.6024970359591303,1.1446713680136276,0.5202163945933688,0.27432318277525436,0.14504608031681301,-0.3515252963048129,0.4061683580619059,0.3128063035033829,-0.7409721069629813,-0.7117004625917942,1.0781708936424632,0.21968160891697897,-0.682786363821121,0.5252158892759551,0.6031182744668282,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,-0.07790733894109719,0.9175574918492508,1.9576005881049416,-0.2571101212279168,1.9117725833777484,0.7089000891728966,0.478321581389621,-1.0859429966669645,1.4286955902138496,-1.7231469710271479,2.734763342137893,0.024366392014171425,-1.0203954111185487,1.538841102392998,-0.31727500325547353,0.17628210331781752,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.27213917643423163,-1.0482653958180081,-0.33278037865042465,2.235005767389288,-1.1794358116838222,-0.7148435228962404,-0.0034267325066350374,-0.007936295512662006,-0.9297183894981979,1.5326003268618038,1.4476462604217633,-0.5205341311953904,-0.03384919165836671,-0.5496260399617318,-1.6355857204020376,0.951328878780509,0.0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-0.8850281381920129,-0.7224889610866765,-0.8599047494335494,-1.106085461603103,0.7508637895082861,-0.25134385389899716,-0.5515102994988249,-0.29260542569555653,1.2722393598181883,0.23208071554713383,1.6374346126562271,0.13097740117288223,-0.5296710016480904,0.5553892762380571,-0.25601420221147586,0.4612013209336369,0.0
O=C(N/N=C/c1ccccc1O)c1ccncc1,-0.9415067742614424,-0.254164609179749,0.4456069046950314,-0.8697553958880947,0.4784487873577493,0.30891847228386055,0.8858386973742454,0.29373372198570424,-0.24441166877457585,0.4346927455702719,-0.5917277352470887,-0.13068546967984498,0.6257092770542713,-0.20097693323301585,0.227719337839815,0.10345980659046723,0.0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1.8857753264632051,-0.45731638433866384,-1.0322697311947624,1.0104013769685798,-1.0744247790502326,3.006732012551259,-0.4239686720430295,0.005777022961657081,0.5776994943319326,-0.7125665737947445,-0.9201176500099053,2.494896578792322,-0.27134113864768455,0.17170478406306453,-1.1388099086231418,-0.4883496514258838,0.0
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,-1.5363364577896221,0.6065014191338828,-0.6857834963788092,-0.1809144155936178,-0.009586189479055743,-0.20925341924184676,-0.7437441175383793,1.007784229678703,0.6266478371410821,0.4457456821318389,-1.0411101061028134,0.2215293335499338,-1.2509728737718484,0.10626542471499312,-0.12346375116485372,0.16200534302525832,0.0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,-1.1428853830222618,-0.08046695235638082,0.17584008139440568,-0.9046039885817689,-0.10774427520199681,-0.34657466176812374,-0.7038338865026879,0.6647474137723516,-0.7771032382916582,-0.5569602296857122,0.7841116499717329,-0.40453667715112973,1.2500999941801179,0.49100195308356515,-1.411276686900234,-0.882874756069144,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.3126461622564751,0.7777480618905859,0.5746559731247594,0.4576671018793835,-0.34113429469125955,0.7983668486321887,-1.7054387559001374,-0.939941335269388,-0.46410361093060365,-0.06456310444363503,0.09392381102699304,0.5290592092121202,0.9313299117759766,-0.3671990866315003,-0.46931109687799477,-0.2580765338062827,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.775104745810405,0.12598577345630246,-0.5587087070699868,-0.5696470827475273,-0.7802534118770853,-0.16056904800295405,-0.0125992675630707,0.4249485719792853,-0.7890244620199293,-0.08123043851127647,-0.8669332827422086,-0.9436567316642535,-0.4869326990310291,1.8547396599038544,-0.19411162312761687,2.423526501278566,0.0
CCCCCCCCCCCCN1CCCC1=O,0.0773846236975516,-0.44456335255229706,-0.7279839276991518,1.8494562870621047,-0.980146689383503,0.18023030144272073,-0.27817318369701977,-0.36936468293719177,-0.5919070979805814,0.8840903340015505,0.953873568278556,-0.7963740271916699,-0.1393909714559032,-0.5708380950467892,-0.005325368737864033,-0.4485325743923888,0.0
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.3317354839445207,0.5933582495017163,-0.4292970814563269,-0.23234659686211045,-0.41500609875808536,0.19903306128040096,-1.5709432748489698,0.369752905823329,0.6686019587495249,0.8822449811251065,-0.6908136122695522,0.38937599746748147,-0.8548868899964105,0.449467069698465,-0.4359048181315356,-0.6814697822520942,0.0
CC(C)N(C(=O)CCl)c1ccccc1,-0.7814783895642027,-0.03581989513289684,0.6124132857869906,0.15126021058647215,0.512844739129215,0.43913123321102,0.8837410078248782,0.326234003161858,0.68494468605011,0.25683822044561155,-0.624554562978973,0.15017072162139838,-0.5154930799021106,0.27961768251704006,0.014269659764753867,-0.13426647821095766,0.0
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[Cl-],-1.2678266324689043,0.9378834674916103,-0.9023147205278889,0.7790550253200342,-0.9149739275128105,-0.22526672686946086,1.3576542225710433,-0.2143483028687553,-0.0898867799708082,-0.6772628460597271,0.06636449206891339,0.3708920769380359,0.4720313854448799,0.27428233352767545,-0.07029994607592338,-0.37449676793958425,0.0
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,-0.724982739497412,0.6708784055106142,-0.8392793854818381,-0.8371803513851008,0.3897580191742814,0.19692267892209062,-0.6685550600980807,-0.37468592612313917,0.29491791147219665,-0.018117986119797033,-0.13824703208476602,-0.018025906984992856,-1.0456248217391784,-0.16583263479855126,-0.9248183831313828,-0.5016298130285558,0.0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,0.012550432632078319,1.4226040511156821,1.7939921028495014,-0.03629519536579379,0.47691134483020714,2.427201301627453,-0.20399733536955486,1.4421662328462794,-0.6251362648563764,0.6843702956048364,-0.5953209004516288,0.6235368177927444,0.586543654236864,0.32271407262617724,-2.4933332133801263,-0.236256036149522,0.0
OB(O)O[Hg]c1ccccc1,-1.0109257956457947,-0.2833607095045819,-0.1349642643925403,-0.5039922233002619,0.17698166180469463,0.28134520666222784,0.9360603969917081,0.26710337924753547,0.04310667907538184,-0.22014233724747168,-0.41050449718681403,-0.36177127173620494,-0.3763949493106572,-0.4289663715097366,0.6447613878299014,0.4647455180613375,0.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-0.40157474061878107,1.664820484292291,-0.180198545050485,1.1067514727675731,-0.2954336178447361,1.2753343768820964,-0.0013383824889826106,0.7818023349860024,-0.28392333290386695,0.4095843203096243,-0.5050955425025216,0.3566221859163976,-0.057675823883115276,-1.0084393209400566,-0.5291705027295844,0.8573433064000294,0.0
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,-0.8199022865706277,2.406114706821596,-0.8022026565952988,0.1828511130418211,0.013858874117589487,-0.23929154429860083,-0.0914116337977542,-1.2507258135208006,0.9770157951874651,0.9115293100606747,-0.3212449862441855,0.3724438374115649,0.6455594721455914,0.15797840867946145,0.4666271913719308,-0.7975454815505992,0.0
[Cl-].[Cl-].[Hg+2],-0.6995020441074723,-1.3996116156392933,-1.2137066666484686,-0.16406489248716033,-0.5140636093782605,0.2883408530824959,0.13702504397638626,0.44838126510361537,-0.04784191990684536,-0.03840828181230054,0.26316737888946207,0.050500154424683856,-0.12173723903605257,-0.2583197287658946,0.5381579014980956,0.1004182945846867,0.0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0.0060633634804662445,1.8032435262824134,0.6513854374817611,1.4404562399703225,0.5008367966197994,0.904030871874794,0.041637699245350095,0.3310081525669238,-0.05443254122526619,0.6716839375487036,-0.5472167566956331,0.1198107946672505,0.20611844757251702,-1.0175406210989215,0.2527478132339442,1.3068838651710861,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,2.7660809907230304,0.0042066392377135475,0.889424793876951,-1.369270260486059,-2.7249619733216934,-0.11901412714737646,0.2055481492848647,0.3249439879199666,3.015902173970814,-0.6947230750759855,-0.09751748817322259,-1.4302854917878773,0.9270477383734601,-1.8279231618288876,0.05691311372006652,-0.7179571593506787,0.0
Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCCC34CO[C@@H]2[C@H]41,0.7814828003938554,0.023302789934992667,-0.7937138429993189,-0.7985192299582275,-0.23982383874334368,0.8368555109221572,0.06195283718682026,-0.9341306881771522,-0.2212785228779907,-0.37202739632222376,-0.07476801256230178,0.11552595486871352,0.567054704903633,0.017702432387160235,-0.8614657514201625,-0.42146069895605237,0.0
Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1.Cl,-0.46991929129284826,-0.6127171443571161,0.8845665678090713,0.19107635173738619,0.09505350080262943,0.18459328899950364,-0.1722441237890156,0.07425449153592978,0.535746267598486,0.6673959178534552,0.6081418566345158,0.3734003346174794,0.1476363625500695,0.23165406622481202,-0.7315316429229678,-0.17629967156149937,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,-1.5879008082154467,3.0864787044387056,-1.3365307252522198,1.9475993715551234,-1.045545110586346,-0.8856953680195434,0.6829007884475212,-0.5174606974712108,0.2153923199568148,-0.38536207077481105,0.4259318089241293,0.9139320916170472,1.531127436554084,-0.4709376024298683,-0.4432439523972258,1.3381832711500705,0.0
CN(C)C(=S)SC(=S)N(C)C,-0.4946097714637202,-1.4684686923434112,-0.9143503818026997,0.093978814231182,-0.5875646910547463,0.2106454365994987,0.33528459063667404,0.027192724286027713,0.021320066395668986,-0.4765059550978983,0.043164174968327876,0.3848701187199281,-0.019991589254581596,0.1750940324805991,0.43150079580588124,-0.14845226574845807,0.0
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,-0.35746655781724357,1.7663384400084072,-0.5717620070458276,0.7961082077533687,-0.20824089130903087,0.8861526935804591,0.2565574264948584,0.8874645546697622,-0.2953046178374898,0.8369505725358023,0.4442171191429535,-0.6028144153983427,-0.40890352053861445,-0.8708413315951659,0.4794402543193202,1.154677359591002,0.0
CCCCCCCCCCCCN1CCCCCC1=O,0.07560204847658036,-0.3960677414025952,-0.7070748595421261,1.8703149804216475,-1.0215333370010882,0.19264334122951154,-0.3525353385428228,-0.35047042396328826,-0.6148717969894741,0.807263587005626,0.9250560578268557,-0.7843319301496107,-0.17237871795100781,-0.610252354451687,0.02210375048632419,-0.5035672654167965,0.0
CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O.CS(=O)(=O)O,0.14185930772061944,-0.2256909221302501,-0.19763438455471416,-0.7135738925643381,-0.27423507119715335,0.2261209571103185,-0.025670887700306382,-0.6891157174484295,-0.062053154906498244,0.46569561848828334,0.45545266993432254,0.8610130610313176,1.3547625624755881,-0.4033567475181793,-0.8803842001048814,-0.4161530098825063,0.0
Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,-0.886265585488261,-0.4686065207101567,-0.5966548097520459,-1.0138542995617281,0.03421759672013562,0.22641611783122112,1.3424691643307107,-0.3577886087899574,-0.2940736209756429,0.08817763564091768,-0.3760053674737299,-0.13880135322813725,-0.17397542138599867,-0.44482917634017916,0.1234147969622262,-0.008096587629977982,0.0
CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O.[Na+],0.228066672854583,0.16219015281548654,-0.6168860808307068,-0.8981709575991992,0.001088372733429631,0.17804433154642096,1.1229223570802955,-0.39233640927189967,-0.025312396006502716,0.035106966388594237,0.7361784903961474,-0.16830726880484098,-0.45705289331314947,0.10428255686282388,-0.3591656251708838,-0.10361127522238253,0.0
CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,3.676197054953453,0.5140340990075823,2.4442602597541754,-1.1319625853503994,-4.317172930446767,-1.0253737484205125,0.3947096168886474,0.8490968386642403,4.8105710722703385,-0.7923529807818175,-0.3201282468988271,-2.9545240993939808,1.073555427787147,-2.038201005933332,-0.7831684127390545,-0.24307192996746493,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-1.9730922063615115,2.1072817354025233,-1.6243273010592651,1.2878961729221843,-0.7085167630877983,-1.4129048510562332,0.5712203428780606,-0.9429376622292209,1.0728329737518445,-0.2799062502485799,-0.474264119292206,0.49242333545332145,0.13242267554274068,1.511465463623084,-0.27165165050733037,-0.3795508908675707,0.0
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,3.6780895804334284,0.4838020859421766,1.2903286180581945,-2.0054769962291012,-4.229206432935548,-0.9044277522306553,0.32675182795939206,0.5507598848105505,3.5365090130930237,-0.8699952640570934,-0.18813724817402855,-2.845572056801988,0.8475338036786385,-1.9725885967686037,-0.7558254046285563,-0.04632271597395171,0.0
Nc1ccc(N)c2ccccc12,-1.1079322597924783,-0.4701042470400154,-0.7359284071673791,-0.6699983365471125,0.19521221083168036,0.22114463819383529,0.8053775223509895,0.5026688635401905,-0.20462319368568704,-0.444397414055456,0.27549420824980314,-0.40226389614914204,-0.27948687057535976,-0.03462924618412004,0.0334971254464794,0.1902085113303966,0.0
O=C(Oc1cccc2cccnc12)c1ccccc1,-1.0841019355500405,-0.09360928015027804,0.9898219065786715,-0.8130960251406741,0.8660219121837602,0.07318149277050186,0.5026734596790192,0.7018694948008799,-0.7283028690615013,-0.4074882845502307,-0.6015859755357968,-0.6093765421925229,0.15932090311041452,-0.018571787903549172,0.8116833971074253,0.44597222447844254,0.0
CC1=CC(=O)c2ccccc2C1=O,-0.6437753596923951,-0.10428846500471418,-0.3152140282944153,-0.6511671970552803,0.0075169310051443495,0.08065576104082846,1.0911735175546569,0.07547476377479133,0.03698324833829176,0.09110973268461699,0.30743984375628014,-0.2561236600488634,-0.4702365647689196,-0.2643539346285624,-0.052792234892983445,-0.2991665758524122,0.0
NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1.O.[K+],-0.8017500653740814,0.051105940001319065,1.3087268762839885,-0.6662185989401046,0.3792311140792824,-0.6858476713069748,-0.6067351546048245,0.7576543686461293,-0.9884525452402056,-0.4246861645311177,0.180807503078819,0.3507993569797027,0.6008420003946201,0.10352301510707608,0.15276074874346388,1.1369330909423823,0.0
[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-],-1.2706191500338337,-0.25943434708645047,-0.8897148970934406,-0.4986826381532639,-0.1662460354128885,0.25276380671639676,1.0338293496589923,0.46139232101328187,-0.024107067788983503,-0.09452334774890303,0.44982649433977906,-0.450655847984474,-0.4132651411617132,-0.28461159191989227,0.03590901451105129,0.3837137675975535,0.0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.7531394214295755,-0.32958350666614533,0.9737357560388977,0.4807817667714712,-1.1011936657107888,0.04655750869752711,-0.12548294458502565,0.7385101063878745,0.4938443169348389,0.3674011392471989,0.1538776536893916,-0.14514037467728155,0.32407811724660884,0.1985983657495947,0.6585049045137411,-0.6065888012808599,0.0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2.7696476155836525,-0.36912803755033186,-0.6082688381546622,0.7757045934134144,1.10750520283493,0.18591253415487202,-0.38600665098378456,-1.5465223832802761,-0.10779477684831643,-0.8735181427112267,-0.5985981778335348,-1.2002680544966962,-0.03534128507644027,0.015985448279889222,-0.2572952377106329,0.4489339423627297,0.0
