SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,NR-ER
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,-0.5014169174679934,1.7835041671708076,-1.296974743968158,0.525992692509545,0.2978574613305178,-0.3154583476061445,-1.3006303406301516,0.6504177844130908,0.9890791035832894,0.34165980106753824,-0.9798827867098862,0.7750669860382712,0.39434765106966624,0.6077046675759804,-0.18496449191935965,-0.22851169815381825,0.0
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,0.1414636521841275,-0.20691514039879133,0.9731826605818844,-0.5888909893942411,-1.1497117851528795,0.17777900383075665,-0.016781642966849464,0.4165233234459091,-0.1710642648885522,1.363581528052858,-0.6170594832348087,0.024457804941708627,-1.0958681850763627,0.3499406994818985,-0.43092274285653764,0.059384674092775584,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,-1.1210528485048847,1.3296605611104038,-1.4445979420713375,1.9013559794410777,1.1194092493284131,-1.3543133360125748,-1.0771057297560205,0.07785657266367266,-0.756807899015386,0.861757551674545,-0.4378528373132629,-1.01080109394041,0.8282474085568392,1.6212519061689297,-0.6375300845912445,-0.31968540936285306,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,0.2744922589135251,-0.5958241265717579,-0.9539006679752008,0.7968950006087356,-0.2825314852765882,0.26793140002407356,-0.16545827160079643,0.08713241923430798,0.5298519194557796,0.025944579781594177,-0.5437166490671578,-0.2370716644429201,-0.04810533336981399,-0.5508926536133275,0.32506340092458197,-0.023595352718610144,0.0
CCCCCCCCCCCCN1CCCCCC1=O,0.42585732479737454,-0.46682018227244304,0.3187622878492563,2.0168119708808216,0.3112849711611675,-0.9694337152399537,-0.9527275305436256,0.6194378528358915,-0.7045796714387627,-0.3745689827947815,0.05589447103728761,0.09707544210635322,0.10488396531636446,-0.8802609440126304,0.43748329398369346,-0.12117656605974227,0.0
Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,-0.8469181955474362,-0.9581154362841785,-0.49951302793578195,-0.49718832941825597,-1.1399152748589596,0.43942331822484315,0.004820215518448786,0.0027483339403044657,-0.47267445377120393,-0.6882473816434579,0.5436366279437793,-0.23053324204875925,0.10757100153964486,0.13033273781428267,-0.5123099247652484,-0.09257906210601112,0.0
CCCCCCCCCCCCCCN(CCO)CCO,-0.07143795621249212,-1.7275720826836407,1.3212132898074478,1.2829251665941548,0.9005425277346905,-0.549005187865932,-0.48813392845818876,-0.11733471321322785,-0.4759367173637127,0.057783025170310975,0.22933458379305496,0.5251147213623821,-0.030725013758514982,0.05596740058334309,-0.12142426520892441,-0.39343300994605196,0.0
O=[N+]([O-])/C=C/c1ccccc1,-1.1150321918266473,-0.48349844804626024,-0.6874297005851617,-0.32290768106366297,0.7160066646121791,0.7936738022363405,0.24404278497038942,3.1524761639779496e-05,-0.25999108944522137,-0.5445109548607834,-0.8724008595786087,0.22012065372223272,0.3097750618145066,-0.2880851372316049,-0.26470246712753587,-0.09531135825550355,0.0
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,-0.23055083533266232,1.9572799008501907,0.9280141424044768,0.40921610257789964,-1.4957445432333396,-1.6224994205961487,-0.2603245619958103,-0.18683651381136565,0.3419795375197629,-0.6443668944991532,0.08965014709382767,-1.3903484020473649,-0.3155654215445023,0.37581613644311657,0.40283992311473665,0.19874287177611002,0.0
Cl.Nc1c2ccccc2nc2ccccc12.O,-1.4840124445538216,-0.40776328496048436,-1.196195939870828,-0.16063913747703273,0.3049590235873118,0.4726033048968608,0.7486950096261601,-0.6896012751811329,-0.551898464809338,-0.8495045715571369,0.41336723472563,-0.0718627187689631,-0.8373639645083354,-0.3579600927555111,0.13099223534052826,-0.04782424650970869,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,1.0375863740503986,2.387019452045944,0.18674942826238874,0.006985970341341507,-0.980781279395468,-0.9873543638940244,0.29604701144621287,-0.11071776388345868,-1.0127976680858601,-0.48709878478644436,-0.0458730885269083,0.05512042686210362,0.4978017977264343,-1.0106827370622622,-0.5778687907972103,-0.12509289699184614,0.0
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],-0.3099210621441421,0.23585664974742857,1.1135274439077565,-0.1384367776581844,-0.6181877555128281,0.5747681800858071,0.2741596737442718,0.04855587954680826,0.20555148279012878,-0.4591494305236489,0.15258031314304837,-0.5344194134945861,1.0016035253595563,0.6015884879923649,0.9374727340102167,0.20275608212912136,0.0
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,-0.9160303187809722,0.27851519011106246,-0.21435081033674594,-0.11723832398680142,0.6318042896918467,0.9295288164517075,0.6805288710706062,0.3689839077754696,-0.4549193970069839,0.7938695672039291,-0.09443577510703889,0.5851864147365659,-0.16623222977740545,-0.625474055181908,1.4624092464500107,-0.4420851492214637,0.0
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,-1.2962086450667945,-0.621266456178403,-1.2242486791155536,-0.6223953820915531,0.33248733138832215,-0.10199525309465608,0.3746255057255446,-0.3414988900652088,-0.5451736749961823,0.009199686769937095,-0.33795528647934225,0.12271093704439785,0.0004865214923176428,-0.3034892304871391,-0.12825518844389594,0.0877057489063694,0.0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.53205319066879,0.040835799321176064,-0.027767011418012057,-1.2042671361554438,1.0061300774636084,-1.1522959083702917,-0.06799486973572248,0.0038947232106137705,0.11031458789574514,-1.3399964345152362,0.7510480714034364,0.6107482147539034,-0.5529545554822894,0.16126735175063783,0.10326311581661335,-1.000787794145467,0.0
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,-0.5893366429157345,1.262594120063351,-0.44273586742573307,0.6695517453756931,1.1956423794980007,-0.5365634416258087,-1.5169007540775736,-0.20900121286048506,0.7985677537956258,0.27977688583379734,0.08574550488000755,0.8464844222472901,0.28981367685157605,1.0422588956793635,-0.4172194036392985,-0.35398818746974353,0.0
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,-0.6698546567581439,0.6489338610264028,0.1487066161357496,-1.0121187301880046,-0.831269618344128,0.022660362282880108,-0.24361856990829484,-0.08421350620336764,-0.5636984568957953,-1.0611124554240627,0.29942873759434363,-0.5556494453027634,-0.1909190514209223,0.3448898158881225,-0.009788414943941809,0.742727717839248,0.0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0.4052908402586302,0.13252993922769157,-0.018402382544772142,-1.0171223166984455,0.05745605077413977,0.1453479636677252,-0.2530685935146155,0.8647831703175451,0.017578484425717668,-0.31012650000084646,-0.4903624751263185,0.08769418814977283,-0.0735785831426958,0.8124505974743829,0.22671546179349622,0.5271771893905828,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,2.2131997935121133,0.9286779278000203,0.0717145736755603,1.4413283401966044,-1.5012784711175269,-0.17140568499396214,1.050059493975051,-0.5041074133002834,0.14739607428173146,1.0161432665074284,-0.7630615767204346,0.32778949466079543,0.051257765846233976,-0.1456481183473878,0.43327327335103627,1.1309480146014481,0.0
O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21.[Na+].[Na+],-0.48618325434560633,-0.34184338167394723,-1.199147698801544,-0.6074379143469437,0.06605608946658581,0.48795678173521473,0.05237104789331464,-0.32783518752734814,-0.8400021153282275,0.2479511850681692,-0.8203300023412576,1.3874797853149803,0.6479996345905978,-0.2642091881773295,-0.08382955514703185,-0.5323888456684631,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.04841845806184,0.7762241644706822,0.7337061911641308,-0.7942416010430802,-0.3946081377657819,-0.14971696983741997,-0.3916334111273638,-0.45234043007195296,0.6159883561780277,-0.3997319495629978,0.02994758274673313,0.755923946546557,0.21110494550904196,-0.7128783308354277,-0.7304187941268875,1.1169063707180342,0.0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,-1.4382387575246058,-0.0895271116307637,-0.7945589624445512,-0.06773295833687933,-0.5563951123354054,-0.4902665789941761,-0.9909870600635241,-1.162666510103091,1.924951005096269,0.5994780629107259,0.8918240200401256,0.7479417918007754,0.051539334267187466,-0.2672641140597164,0.4895875579748958,0.4431938629481313,0.0
CCCCC(CC)COC(=O)c1ccc(O)cc1,-0.2716642016079272,-0.39663864180978553,2.3039253584149053,-0.22825481166898767,0.6159323640941539,-0.49644271772220877,-0.5525746529359048,0.8754273059934061,-0.4576635071268534,0.9294140621752586,0.5199887813759599,-0.042590815963246466,-0.19509225530289487,-0.6343870455210271,0.20025323499452266,1.1006741830359006,0.0
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,-0.6783432307425857,-1.0011338005929873,0.14868994237105024,-0.35135278901135986,0.10601022203135307,-0.5762738206424382,-0.25184796686299366,0.5030256360642616,-0.42422553795695006,1.2850261943524088,0.5940617883487197,-0.6687054578876286,0.3027562687585425,0.4352034032656111,-0.01799011072418671,0.274685330647616,0.0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,-0.26490115203595804,1.4320149217659235,0.8186570725310687,-0.6801003709759174,-0.19661566762741128,0.04792015778127121,-0.39590687290141435,-0.22176794979813988,0.3878256947352326,-0.40220862235645655,-0.0004780578186902654,0.7875641819379837,0.44702123326658794,-1.2268036740183157,-1.2620787939546698,0.8828459562575118,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.4268853003164959,-0.31780620315053576,-1.068529200863198,-1.1365201229477475,0.16828185608619084,0.33530225997734253,0.03060847656986235,0.5473112462685533,-0.9408755448838173,1.3001628506175273,-0.27891506113738124,1.2750369976836695,0.15921979979324302,-0.10674854814224194,0.10411234009590808,-0.29266730087341375,0.0
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,-1.1678856470074326,0.16293424474140122,-0.3719177233752925,-0.036060598911816226,-0.33766882492113093,0.18470935897950116,-0.9113460232879863,-0.5779391751432392,1.8616868476096289,0.40186854180576265,1.4382206401550464,0.8577726913712223,0.671076371437368,-0.17955543352727157,0.07326960747472547,-0.24475763131829273,0.0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.5456612444497373,-0.29641687644692516,0.4863797753066116,0.5449540428744443,1.1624482828450884,0.5699150120102809,1.0699768023051601,0.8919055884063146,1.7077806064071066,-0.5961911811419598,0.08505777855881853,0.525432568245025,-0.23693799082972955,1.0002631342636508,0.21856584299950915,-0.4596995518615835,0.0
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],1.194057819819832,0.15879061452962498,-0.3092503691703067,0.6245360420480498,-0.5242241699489398,0.515043155735205,-0.4133295036479163,0.21478481338240535,-0.1278633110703594,-0.6107236491983665,0.07522507823898149,0.3891489636772365,0.4327729465886187,0.38669849923357774,0.18757195142741806,0.5734269637539156,0.0
O=C(CCl)c1ccccc1,-0.8512268640229737,0.20133519953025134,0.015850420347628194,-0.4627179827320732,0.9235425477956088,1.0303150925697309,-0.4021343029302998,0.12382766168564095,0.2537613584886371,-0.0013698872321005295,-0.21925470831894175,0.062224639302667493,-0.5604575013363948,-0.02267901312161264,-0.3426591021228492,-0.15939186540889524,0.0
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,1.358022510295754,0.08125843944768216,0.3385858733643878,0.6241821657235952,-0.07843580632949403,0.18200351659857109,-0.2707551728944233,0.21011604855301916,0.04514351053756519,-0.011167908869499607,-0.8065308881705909,0.005627927161867097,-0.07604219103902561,0.04843375815513162,-0.08105016578127382,0.7331392303835484,0.0
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,-0.8675270603087921,-1.3104665615696132,-0.42250928888697215,-0.44411645536919386,0.34693071819601023,0.1182698785556531,0.19019386314746053,0.6792780176686091,0.7099806610188345,1.321174648605864,0.38636116756505,-0.5679905846123382,0.03525768844853052,-0.3455920144328333,0.26796173821724834,0.5708057221006058,0.0
CN1CCc2cc3c(cc2C1O)OCO3.Cl,0.5586505142119524,0.09806749789077021,-1.1357686075595697,0.8885648566667719,-0.8426715090708883,-1.0260693863938555,0.16320604540375028,0.5762638643913173,-0.03251787447298657,0.6320133029007029,-0.5284490974502275,-0.19427425771758877,-0.13205378457851816,0.3885373050183703,-0.2441823694289744,-0.17983061507734713,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-1.029139089389419,0.31635659739430516,0.8631424418747206,-0.4026173073415755,1.345233650805437,-0.8500461023186207,0.19656850161259162,-1.1457061982226642,-0.5115766897328685,0.10608707478679648,-0.1614554974823809,0.2904253861386183,-0.9199874443064402,0.7217771812603058,-0.4596517782039677,0.07746031236367809,0.0
Nc1ccc2cc3ccccc3cc2c1,-1.3717313959288966,-0.7628744002963644,-1.0930531957998708,-0.4544930256462654,0.06242404904002629,-0.022232327736511244,0.5423109748666018,-0.43994978061717066,-0.4769175962365389,-0.2636748129098592,-0.08673500051285629,-0.2292993635981412,-0.32704824917370257,-0.13641567645373098,-0.4021207979327868,-0.22149378435639805,0.0
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)/C=C\C(=O)O,-0.4964616847343283,1.361263999100536,-1.0041119240951732,0.607787410111849,0.9336848918787506,0.022643431997247342,-0.4465565041308367,0.7729562867646296,-0.3901918708275718,-0.23021349290362414,-1.0663622536656827,0.13121101476639987,0.4029286015779014,0.8742482472995345,-0.055501110886250545,-0.23161793743197298,0.0
O.O.O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[Na+].[Na+],-0.2757171774150445,-1.6509098128737554,0.07838918342794209,0.332528878901243,-0.24029347283101585,0.2950118124895472,0.011962669764606455,0.025208017461360165,0.09307890304445149,-0.6209184301357606,-0.9240184107728131,-0.18102416390537895,-0.1111509230569627,-0.35558799983963124,-0.3282302411873376,-0.018972674213050062,0.0
CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1,1.7190386138364129,0.052086131184776285,1.685347979932265,1.0873203266155163,0.012440204677007493,-0.20007475632386648,0.34275997855516294,0.4432550904237385,0.24873739495513725,-0.13915891752106568,0.07339448237161182,0.7215494992026003,0.04826512219513891,-0.6021319136896767,0.47191770567319175,-0.016870739344835982,0.0
O=C(CCl)c1ccc(Cl)cc1Cl,-0.6633890148127436,-0.44247132464805966,-0.10938758432864003,-0.6335245235646736,-0.39009513637349796,0.322673585227508,-1.637931666825176,-0.04655133715495395,1.5446180920479033,0.46155949386680556,0.07996778645539682,0.3710754916694431,-0.08099766934574044,0.024543325070690375,-0.05327133604192004,-0.3972967300710003,0.0
O=C(CCl)c1ccc(Cl)cc1Cl,-0.6633890148127436,-0.44247132464805966,-0.10938758432864003,-0.6335245235646736,-0.39009513637349796,0.322673585227508,-1.637931666825176,-0.04655133715495395,1.5446180920479033,0.46155949386680556,0.07996778645539682,0.3710754916694431,-0.08099766934574044,0.024543325070690375,-0.05327133604192004,-0.3972967300710003,0.0
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132,2.4026277971178414,-0.1237050177066401,-1.208728100010868,-0.08759236497321281,0.18584375921709334,0.02632801812415984,0.4509549000862867,0.25444298062205134,0.2340434276827103,0.1794166404667783,-0.12704800253838805,0.9913599460390448,-0.051354268463023996,0.46046401446620683,-0.0009469655365741004,0.28053438385537055,0.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-0.3031612951041714,-0.04633939935900598,0.9955221701019699,-1.2900729266007318,-0.8243487470027799,-0.7315429794488986,0.007854986517364356,0.41447405752467187,-0.13456826794317658,0.32828359182777345,-0.6129015237130416,-0.7657021085017883,0.31137155191152543,0.27224549927124253,-0.11325341605510371,-0.7333817485505781,0.0
CCCCCCCCCCCCc1ccc(O)cc1,-0.5909925988463696,-1.2377275736629048,1.0289818188068545,0.2758657656277893,0.7771414909731172,-1.0079552822964841,-0.3631935599830539,0.8573405617552016,-0.8073035553311761,1.196547126715636,1.371632409443733,0.18171730191540636,0.03331544416996319,-0.7374651435617119,0.03819718498953126,-0.1302006541977067,0.0
CCCC[n+]1ccc(C)cc1.[Cl-],-0.604358037908878,-1.223148610538741,0.48557525025713905,0.6337861242025885,0.4626064305389253,-0.7849726034546513,-0.3396079046615036,-0.17402922701647622,-0.7401740611602571,-0.019536929018213477,0.44125050561538964,0.25634024362493407,0.3581874889862653,-0.27120240672365015,0.2086232156024643,0.483433000439179,0.0
CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],-0.9763071120115553,0.3314670058924728,0.2944309734663317,-0.4849695346341941,-0.27038573088878315,0.429297203922794,-0.7487516684545976,-0.6724011504706172,1.3662846175985695,-0.14932091132083467,0.3844525876151767,1.149976441918689,1.1237670201819274,0.8597484514722947,0.6831579975242794,0.05667618483421071,0.0
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl,-0.37358754576468084,0.6078534998411179,-0.15475280073833358,0.8004053095071715,-0.37425051620071165,-1.6291481406545547,0.2693029401496929,-0.5014928712953809,0.38509866694883843,0.2353656651945464,-0.8037602279379279,-1.5768871241680797,0.10845681534155988,-0.44398764226834575,0.6390155656877486,-0.4682622871476969,0.0
Cl.O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,0.30872457441159107,0.05716734277482642,-0.453032920578711,0.3875879191856555,-0.5105010897017397,-0.27661194413934004,0.6857423535441842,0.34666097349549563,0.37868935818194155,0.7914087629071688,0.32898316916531056,-0.6018859549112278,-0.04672386692966239,0.08974203228764419,-0.05363859672530029,-0.1475322609775682,0.0
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,-0.9418940212386584,-0.43718134010022547,-1.246392149855124,-0.034409339048514134,-1.002428464595415,0.22092717757420263,-0.9581449563695559,-0.5238874265275363,1.3976786344160241,0.12525558354615154,0.16981466063874584,0.7235553181447678,0.4826799390715343,-0.6841287585305464,1.402139671126748,0.12457532936606909,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.4171682882716965,-0.5819189343667538,-1.1488605221254593,-0.09552097619490259,0.21782108603589564,0.8334284237045767,0.7440252436714835,-0.5698146337301333,-0.43243556319015075,-0.7680965928838691,0.47456038126041705,0.07042021851642652,-0.8689874162532192,-0.13902815492985443,-0.04435036239562947,-0.05781932033997718,0.0
