SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,NR-Aromatase
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.6706661252935585,0.7887959208334989,2.6961722571307,-0.2256362909678118,0.9459775519473427,-0.7040839857978188,0.784956001714662,-2.8802311326546817,0.7942628674015625,-1.58224338861782,0.5673715046583344,0.6400469606575602,-0.6441240399608256,-0.39348075898529594,-0.5030823603367375,0.46443478059609405,0.0
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,1.0742272943883173,0.47046174795796025,-0.16810989600272858,0.958976080599599,-0.7332253360825883,0.6875670763271177,0.20416885006814722,-0.17438335902766733,0.0900567874821834,-0.3091554404219901,0.3367476747961859,-1.0750302855822558,0.571710833804182,-0.14517787075141095,0.5004269782523114,0.08080902395425685,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-1.193934101426055,-2.473878407862098,0.7231208166045621,0.13907475727485205,-0.4156050944628115,0.13264631615114927,0.10900483167547094,-0.3326539896494253,0.1954191441670299,0.3664594149412208,-0.4905575315018375,-0.4279337663408877,0.08527139135003269,-0.35547057540784355,0.42565020159482053,-0.49649446781627155,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.3846605075000147,-0.360172860580779,-1.1463045092169932,-0.6341351177051964,0.37529046841565267,1.6400589177870282,0.8261242465401718,-1.0013223063728363,-0.4045231585949763,-0.3555776088250388,-1.2609932270851214,1.6246119346533623,1.2368965841954938,0.8968247964055812,0.2765314827066537,-0.354381965151516,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],-1.331135678487869,-3.7256756402519478,-0.29409285400852353,1.4032808062118673,0.49111534786920946,0.5263439708449228,-0.7497602222729766,-0.21158788580731236,0.7842548545840832,0.30714965890524665,0.46245393259885276,0.5058241163308032,0.2459548417754944,0.0706755738126894,0.35525149840546033,-0.2983266446098297,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.7741387594404316,0.8179063783068405,-3.417074596645779,-0.07142949238337756,2.7949894822018106,-0.28419009134316303,1.4318913807771323,0.11895430791860065,0.615771634780365,0.3255537719779411,0.4418789929271304,-0.7282816001515707,0.8839506737186384,1.1358751646406677,0.011935449066705421,0.6357653049249982,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.944456831507343,0.9252468581946632,0.9763652162130139,1.5769919113496855,0.9305382147908831,-0.569210513253534,-1.2260312055467117,-0.040039779827224446,-0.9988860883332911,2.100188776282542,0.10826374943128353,-1.8846940080396333,0.9002994829278235,-0.9627589516183314,-0.4599743675960658,0.6056558443270963,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-1.193934101426055,-2.473878407862098,0.7231208166045621,0.13907475727485205,-0.4156050944628115,0.13264631615114927,0.10900483167547094,-0.33265398964942516,0.1954191441670299,0.36645941494122114,-0.4905575315018369,-0.4279337663408882,0.08527139135003138,-0.35547057540784316,0.42565020159481975,-0.4964944678162709,0.0
CC=O,-0.37982386751636443,-1.0782028365474492,-0.22726208777961995,-0.8894945902949748,-0.8922209142479824,-0.051050965828380264,0.031333529881868195,0.14032608872058386,-0.48124653457427535,-0.24787530810454983,-0.44396498919421196,0.1734182103422164,-0.20990915880223662,-0.19669502148692125,0.21421583658050336,0.1704805293139581,0.0
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1743470128951736,-3.937133366778769,-0.07431826843071003,1.5661122076477658,0.8201136175855165,0.6598561868636017,-1.2930975050363078,0.4141065096559583,1.5346238634529352,0.2938736965229706,0.9257032287352679,1.0797070016419001,0.16818624440853872,-0.30311468903278754,-0.09745615259047873,0.27571030694452414,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.3186584307868903,-3.7106755392414925,-0.1430895857163175,1.4811625452421786,0.5292246078473815,0.648023344974556,-0.9405092566605023,0.08804394811019811,0.9939632028988947,0.2379834636396524,0.4918965123490719,0.743107654733792,0.04727615511487949,0.02915255195993593,0.28092320388762315,-0.48039195475686736,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,-1.1158239068156495,-3.8555133509641637,-0.10294607958173223,1.469447212652467,0.9431109424513546,0.9151430830745417,-1.2081642410211186,0.5168060834150937,1.3724762787014626,0.2564272449090137,0.7509449063662407,1.0394229255282523,0.3154337358490618,-0.14878481841158697,-0.41115297244314214,0.5558581287922444,0.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,-1.083589283128466,0.2286474912928184,1.3213418980888656,-0.05961759376179619,0.19944208170382458,-0.20296182985548422,0.7670415338172742,-2.2806300848237306,0.039258653753992116,-0.24210440051724227,0.5303696277196004,0.02813956390806888,0.04246664428826018,-0.1593995453588683,0.16299585091316143,0.19956610001792385,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.11958788231623334,0.4533955430288888,0.47489572211045056,2.8016262829440173,-0.8936906312857286,0.25363104604535597,0.600172333576538,1.3642533626475204,-0.30072236417868636,-0.4567899687239241,0.46687854783969024,0.2880279627735641,-1.009354468580994,0.18048010086750194,1.163578566679442,0.9877141017757949,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,-1.2778866589879605,0.27434099533161943,-1.3645839623689222,-0.6199251156467029,0.3331363425320265,-0.5989040685921567,-0.06577655851081984,-0.14553568537054345,0.4241487537603361,0.1894645811883647,-0.5084083852382815,0.4591745167123795,-0.46200324653735175,0.1992600365060499,-0.8179070400000661,-0.2389336601112727,0.0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,-0.9737508836859153,0.7429920308559259,-0.9356099413604905,-0.4295185405361847,-0.245192298082405,0.196811215662763,-0.4780097708778625,-0.2860940336161633,-0.4618358723273848,0.8256957019096479,0.5916138292658977,0.19275927943877977,-0.19855784877853896,-0.7535004714277896,0.6466337929389896,-0.16464601084054564,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],-1.2456348848702277,-2.4483077727872335,0.6161168105819388,0.14831516470551792,-0.3559246543667574,0.1641803888619922,0.16200841894962012,-0.354238564667206,0.18317828377326884,0.377362163535855,-0.3619709476551934,-0.485979825506185,0.15958557580877522,-0.3132427230993972,0.45870969352536445,-0.4976424663949596,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.08318259989546371,1.0997674584024442,0.6750074342839499,0.9204917413547231,0.9839985599771265,-1.1534550344488848,-1.3082822463334012,-0.8844102553386481,-0.7089938582138879,-2.335859209130146,0.3305937282032369,0.6643594652086316,-0.5430597233249516,2.527162967259909,0.6040239768694452,1.264906857971393,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-1.6318234184430134,0.5638984167717023,-3.4514427106734544,0.5394565510792355,2.076167473080857,-0.33170846514809355,1.2985536407575629,-0.3803636736702675,0.06579367990070553,0.6973601950431454,0.2846104391199363,-0.5147109072446543,0.3691297641118564,0.8319764416814553,0.41001456066440156,0.11541773466740961,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.7837492470643508,-0.3689372396842128,-0.43182282659208665,1.1248682174965332,0.23308719738380576,-1.2010561962994524,-1.2797668819843624,-0.8470629815643018,-2.011795693837851,1.609408901059434,-0.5993254205372558,-0.28000518375953015,-0.18311417801919014,-0.43030794759770624,0.0643286995471859,-0.09716502001718984,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1743470128951736,-3.937133366778769,-0.07431826843071003,1.5661122076477658,0.8201136175855165,0.6598561868636017,-1.2930975050363078,0.41410650965595835,1.5346238634529352,0.29387369652297046,0.9257032287352681,1.0797070016419004,0.16818624440853897,-0.303114689032787,-0.097456152590478,0.2757103069445246,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,4.003574655049603,-0.45824395458425027,-1.1400276965737781,0.9659699954075981,1.1271811543933408,1.5217477624830544,1.26367180321806,-0.8235764288279309,-1.9619694467605948,-1.3533510143698635,-2.7740216324877607,3.625557519808749,2.686612631016642,0.47442744470963005,0.7977911077915905,-0.4564208000782552,0.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-1.0443011506436577,-0.3428829710500362,-0.6940284243574956,-0.7102814620782862,-0.7465984621141589,0.5786687964504483,-0.3944954048703823,-0.2247929299769518,-1.0680107269749513,-0.0066962786939549135,1.0495875775233396,0.023290876433723816,0.29144921254590966,-0.34271948495857785,0.10991680254972788,-0.3896503623171308,0.0
CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12.[Cl-],-1.2482965147101568,0.1794265439048369,0.673430851812627,-0.15126838589549882,0.03870925525154925,0.3360605246820378,0.19150557035877566,-0.7284711767923703,0.22580925667443358,-0.18899237285645973,-0.07704160322283074,-0.2627872112415475,1.014353024025201,-0.31207025600366767,-1.2437503873730482,-0.4596596219287866,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.7741387594404316,0.8179063783068405,-3.417074596645779,-0.07142949238337756,2.7949894822018106,-0.28419009134316303,1.4318913807771323,0.11895430791860062,0.6157716347803649,0.3255537719779412,0.4418789929271296,-0.7282816001515707,0.8839506737186384,1.135875164640667,0.011935449066705264,0.6357653049249989,0.0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,2.283365900428831,-1.391124573700527,-0.536343015123722,-0.20448371797037757,-1.1865267711493837,-2.3723148214693115,2.509213222957783,0.6223005090872713,-0.7821595979072276,0.7408059640223134,1.0191183901242054,0.6399398854001451,0.31538230807271,0.5206788294299584,-1.2850330120268578,0.372965167618214,0.0
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,-1.691385148587009,0.8333326824894802,-1.1788344257580465,0.6786746258555202,0.06956374449684175,0.07671301559408825,1.5650326552736178,-0.47893826366386094,0.34774134020353115,0.09713771270286152,0.12555002283745847,0.18338680675249697,-0.4724748028938319,-0.5076111347379224,-0.010835546349408413,-0.24846742728545285,0.0
O=[N+]([O-])c1cc(I)c(O)c(I)c1,-0.27069926650265574,-0.24684920054459614,-0.5391833497993523,-1.426315028144089,-0.58160789442842,-0.324529117497662,-0.8155218211875361,0.398187920630129,0.12426762623033119,-0.23522458826409715,0.0859675296174191,0.14221797323907176,0.5444288931003429,0.8492004889707656,-0.2852313935658452,0.10433185659700343,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.9094383557316075,0.09864418968733209,-0.15792393817506423,0.8643258503058419,0.7734889843475109,-1.8483078788069767,-1.1891770003197735,0.19738959082181473,-0.9411330920989298,0.9211063551627182,-0.2239724591575376,0.1228082530796733,-0.22909996834945118,-0.6521164972790123,-1.2626155651847728,-0.49498782401890196,0.0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,3.6818890709266157,-0.7042896328015021,-1.1172544947313203,-0.46491687123262426,-0.5425984629892376,0.3159381232869435,-0.22634483974354244,-1.244392454943596,1.553874937112266,-0.34046166030295266,1.7287501451250546,-0.38188700044706875,-1.1995050267798604,-0.8086745708091077,-1.0226732115465968,-0.039155997917705146,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.587858208139162,-0.7746217332217782,-1.1781257230806994,-0.3718481229131873,-0.4764618088599275,0.5683986825382259,0.1678677516078779,-0.8709195555657074,1.2270998819357988,-0.9338788429073208,2.026634572425691,-0.8193649890334758,-1.6504679420769581,-1.264570630251689,-0.962608368872438,-0.2885944768090084,0.0
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-1.193934101426055,-2.473878407862098,0.7231208166045621,0.13907475727485205,-0.4156050944628115,0.13264631615114927,0.10900483167547093,-0.3326539896494253,0.1954191441670299,0.3664594149412212,-0.490557531501838,-0.427933766340888,0.085271391350032,-0.3554705754078432,0.42565020159481953,-0.49649446781627055,0.0
CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.[Cl-],-1.104790960878002,-2.577977671109618,-0.04414009042441871,0.8359183344732817,0.11162618356049304,0.16616927332222636,-0.3880199626488598,-0.2394096176820782,-0.009524435261647651,0.0030982565079893418,-0.10253905172492177,-0.1386932816084522,0.5503171733515433,-0.1103668841566985,0.20813663564726664,-0.5400492954983792,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,4.360983100941419,0.105419704249014,-0.5722309100773213,-0.8022905119965122,0.8886413640368409,2.464371856420648,-0.4836866328670359,-0.08867012420083659,0.7135130555154552,1.117700257967202,0.2675141587316588,0.4878593428869611,-1.0581793416914882,1.6197399213184989,-0.8269156125500535,-1.9231476188162602,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.32558104290297957,0.6289506155954789,1.27366616535131,1.4251498869670485,0.11025307547295418,-0.6245755521676353,0.16430130092908077,0.014013951470011922,0.5792175178584147,-0.20052490907958984,0.07276054689261466,0.28089321788267274,0.35446453040433396,-0.03978133180994575,-0.04318231617306228,-0.298017575273687,0.0
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.2692062618318073,0.3880270534329543,-1.8644256260838767,0.5457615897470034,0.7494210172244614,-0.3364793368226701,1.4388214536425072,0.1575168214288294,0.10457639931871353,-0.2623127876088253,0.11117716777325137,-0.27929529018678567,-0.018019550243147324,-0.45654350146784933,-0.029018246168947336,0.292054307886821,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.9221670694761043,0.4252769466396106,1.9932531830168703,-0.2832563103507998,0.34838665172778577,-0.47695470877876095,0.6745275703246736,-3.059599553973341,0.24426822637624573,-1.1234577164609283,0.5977964531010891,0.4915955646505393,-0.3205095641450618,-0.07080337279226423,-0.12368931269546125,0.47375578243545746,0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.6955587150559556,1.1034781531214313,2.340110049749895,-0.26259809628940856,0.8805642544135727,-0.7758353698900381,0.8561493195007474,-2.610941803650248,0.8485698923567596,-1.5348766770599138,0.4886207318191661,0.7339632522329578,-0.8713406458574985,-0.44418734453287934,-0.3970079970367242,0.44496815151143754,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.9523450703794243,1.0188395218452857,0.7059825282678901,0.9032247761558824,1.6805090665820903,-1.1622069544747144,-2.233582305041496,-0.5850316022253113,-1.494346243895663,0.9511968888954417,-0.635657773359258,-0.5875441582076351,0.8026941342557729,-0.9918162129424944,0.8903038383779731,0.6978081587299626,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.6625863610816127,-0.7343422559165262,-1.1599255992560746,-0.4984463798319741,-0.7027451499870058,0.5085584957965185,-0.13355487522061832,-1.2109278077447854,1.838807506389647,-0.5053387850207309,1.9065150997524547,-0.5472793940526981,-1.412206154586049,-0.7391609439175595,-1.1019392801748655,-0.0560731061845861,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.587858208139162,-0.7746217332217782,-1.1781257230806994,-0.3718481229131873,-0.4764618088599275,0.5683986825382259,0.1678677516078779,-0.8709195555657074,1.2270998819357988,-0.9338788429073208,2.026634572425691,-0.8193649890334758,-1.6504679420769581,-1.264570630251689,-0.962608368872438,-0.2885944768090084,0.0
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.3979389983843686,-0.590481019559195,-0.3302926919972287,0.06798112322281943,-0.609410249936191,0.10416453815831724,0.606088807287257,0.28675681244361245,-0.6258510519333564,-0.30449676288356814,-0.5899638392912835,0.0918077050799381,0.06904604924778263,0.10424558710305602,0.8497693626325851,0.48579572666478715,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.12697015265120581,0.9198053048244006,-0.32952860727750477,-0.46295661014173184,-1.33564370887602,0.465557930157443,-0.770578667220191,-0.6444474776487905,0.9768232045857045,-0.062066695564603556,-0.3797860222166937,-0.8642093408876692,0.20926019468319312,1.1292835238554413,0.714424791627879,-0.22240495666634302,0.0
N#CC(C#N)=NNc1cccc(Cl)c1,-1.1656754284993247,0.763365619309425,-0.9841685936085741,-0.7452369402138673,-0.46094995986837217,-0.15238206686587233,-0.023717827139954274,0.2332457744344319,0.32570243651741304,0.3093322338700307,-0.4192431488276975,0.49551375640339074,-0.07337868412488503,-0.20230832843030994,-0.20842817865973015,0.08825137221140725,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.3186584307868903,-3.7106755392414925,-0.1430895857163175,1.4811625452421786,0.5292246078473815,0.648023344974556,-0.9405092566605023,0.08804394811019811,0.9939632028988947,0.2379834636396524,0.49189651234907183,0.743107654733792,0.047276155114879426,0.029152551959935973,0.280923203887623,-0.48039195475686736,0.0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.5941352669449341,0.8437131231256618,2.1310772313019397,-0.23306124728768718,1.1871414267296347,-0.6402344761229485,0.8950391950636628,-2.414801816951181,0.9405068268646883,-1.4027656220854157,0.23800771229101472,0.4637880770441724,-0.606545828871439,-0.6572673760301672,-0.2756345759208883,0.47217097963789834,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,0.012540468100260077,1.021791000402563,1.4474449669100695,-0.5467820031392643,0.7484358931725625,0.8539057589106318,-1.0778270287177691,-0.36544491359801196,0.3867916986100073,0.17906463805577205,-0.7699396580930216,-0.8487724133611046,1.0515125728606598,-0.5158617201940802,-0.394772373425765,-1.3090464510731574,0.0
CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3.2388515411057734,-0.9753443846119172,-0.12548784313805056,-0.6388022119583912,1.5033863067684514,0.10731982765323143,1.0250075448779965,-0.1615018682188515,0.3641797292800962,0.9128371076145131,-0.4414192907869409,-0.3983315879161577,-0.06025470662146831,-0.1257043177003201,0.549742615462628,0.20186373183281686,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,0.012540468100260077,1.021791000402563,1.4474449669100695,-0.5467820031392643,0.7484358931725625,0.8539057589106318,-1.0778270287177691,-0.36544491359801196,0.3867916986100073,0.17906463805577205,-0.7699396580930216,-0.8487724133611046,1.0515125728606598,-0.5158617201940802,-0.394772373425765,-1.3090464510731574,0.0
COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,0.21537737090601197,1.2522906461960808,-0.8982313320952394,0.12153963239036403,1.5136320527350806,-0.6521805046524465,-0.6794212832099344,-0.19832464737923367,0.4988306716264089,0.6479371186482998,-0.137361159564255,0.4844904306241715,-0.6558628371657065,-0.7504008668724813,0.028761250334722117,-0.4294532105057137,0.0
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,0.27156893840151575,-0.7342040714922745,0.08521489346877242,-0.8612067092284402,0.15969945386052795,-0.165330532630573,0.8171126827152134,0.4710331869790741,-0.23530646779623138,-0.09389203099094114,-0.6026010311849133,-0.21723357805168547,-0.4923333919810528,-0.1935496718053515,-0.07519643687773263,0.4161703702576362,0.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-0.9593245043487403,0.07308614581384583,0.31981846813779563,0.9381557317400973,-0.8042014594495102,0.417618104900107,1.109763402915844,-0.7904688086904188,-0.4707652116434267,0.40156288759371267,-0.24339758692545835,0.19994424721271628,0.006240361864883773,0.5054320891614456,-0.8464331511415021,-0.3680880137079933,0.0
