SMILE,QED
COC1=CCC1C1CC(c2ccccc2)=NN1c1nc(O)cs1,0.9350879333309791
COc1cccc(Nc2ccnc(N3C=CC(C)=CC3)n2)c1,0.934832341247457
C=C-c1ccc2c(c1)N1NC=Nc3cc(OC4CCOC4)c-2cc31,0.9346825100629678
NC(=CC=C1CC=NC1)c1ncnn2ccc(CN3CCCC3)c12,0.9346592458230284
COc1cc2ncnc3c2cc1CCC=C(CCCO)C=CC=N3,0.9342115117488871
COc1cc2ncc(C#N)c(NC3CC3C)c2cc1OC,0.9340268369639445
COC1=CC2=NC=C(c3ccc4c(c3)C(N)CC4)C2C=C1OC,0.9331247563596102
O=C(Cc1cbc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,0.933120997768642
Cc1ncccc1NC1C=NC(Oc2ccccc2Cl)=C1,0.9330714847894249
CCCC1C=C(Oc2ncnc3sccc23)CCN1C(=O)O,0.9330590441874834
COC1COCc2ncnc(Nc3cccc(Br)c3)c21,0.9328402946172322
CC1=Cc2c(CNc3ccc(Cl)cc3F)ncnc2C1,0.9327085828254271
COc1cc2ncnc(NC3=CCC(C)=C3)c2cc1OC,0.9327046388460144
COc1ccc(OC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,0.9326639212852066
C=CC=C1C=CN(C)c2ncc(c3cc(OC)c(OC)cc23)C(=O)N1,0.9326477273746947
C=C1OCC=C1c1cncnc1Nc1ccc(OC)cc1,0.9325529837764598
CCC1(OC)Cc2ncc1c(Nc1ccc(F)c(Cl)c1)n2,0.9325073668805152
CNCN=C1C(c2c(Cl)cccc2Cl)C=CC(=O)N1C,0.932466102777851
O=C(Cc1ccccc1)Nc1cccc(C2N=C3SC=CN32)c1,0.9324320208362378
CC(F)(F)C1C=C(c2cncnc2)C=C1C(=O)Nc1nccs1,0.9324303246870961
COC1=CC2=NC=NC(Nc3ccc(F)c(Cl)c3)C23C=C13,0.931999138945479
O=C(NS(=O)(=O)c1ccccc1)OCc1ccc(Cl)cn1,0.9317372956328945
CC1=CC(C)C=CN1c1ncnn2ccc(CN3CCC(N)CC3)c12,0.9316431950335136
O=C1CCCC2=C1C(=CCCF)C1=C(N1)N2c1cccnc1,0.9316336915734962
CC1(C(=O)NS(=O)(=O)c2ccc(F)cc2)CC=C(Cl)C1,0.9315469386903504
C=CC1=CC=C2N=C=CC(=NC=NN2Cc2ccccc2)C=CN1,0.9313991180847984
COc1cccncnc(Nc2cccc(Br)c2)nc1,0.9313787003273195
Cc1cc(NC2=CC(Oc3cccc(F)c3)C(Cl)=C2)ncn1,0.9313351103213406
C1=C2NN=C2CC(n2cc(CCc3ccccc3)nn2)=C1,0.9313227026020533
CCOC(=O)Nc1ccc(Oc2ncnc3c2=CCC=3)cc1,0.931269272519087
COC1=CN(C2Nc3ncc2s3)CC(c2cccnc2)=C1OC,0.9311952392915686
CC1=CC=NCN(C2CCN(Cc3ccccc3)CC2)NC=C1,0.9310160735250228
O=C(NS(=O)c1ccc(F)cc1)C1=CC=C(F)C=CO1,0.9306722144125066
COc1cc2c(NC3=CC=CC3C)ncc(C#N)c2cc1C,0.9306469325131133
COC1=Cc2ncnc(Nc3ccc(F)c(Cl)c3)c2C1OC,0.9301529300763408
COC1=Cc2ncc(c(Nc3ccc(F)c(Cl)c3)n2)C1OC,0.9301529300763408
COC1=CC2C(=C1)N=CC(C#N)=C2NC1CC1c1ccccc1,0.929830115001802
CC(NCC1=CCC(C(=O)n2c3cnc2-3)=C1)C(C)(C)C,0.9298108376047051
Cc1ccc(S(=O)(=O)NC(=O)C2C=CC=C(F)C2)cc1,0.9297722804384927
COc1cc(N2CCN(C)CC2)ccc1-n1cncc(Cl)c1=N,0.9296987860305278
CCOC1OC=Cc2c(Nc3cccc(C)c3)ncnc21,0.9293096751573113
COC1=CC2=CCN1c1c(Nc3cc(Cl)ccc3F)ncnc12,0.9292121426729232
CC1=CC=C(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)C1,0.9292050882400921
COc1ccccc1Cc1ncnc2c1NCCC=N2,0.9291576005195723
COc1c(Br)cccc1NC1CCCc2cncnc21,0.9289453659442759
CC=CC=C1CC2C(NC(C)c3ccc(F)cc3)=NC=NN2C1,0.9288937771232287
CC1CCN(Cc2ccn3ncnc(NC(C)C)c23)C1,0.9288228646976223
CNC1=CC(F)=C(Cl)CC1Oc1ncnc2cc(OC)ccc12,0.9285922942051962
N#CC1N=C2CC(=COCCO2)C1NC1CC1c1ccccc1,0.9285855075038437
COCC1=Cc2c(C)ncnc2NC=CC=C(CF)CCN1C,0.9284454950262433
CC-C1=CC2=C=NCN(c3ccccc3)C2C=C1NC(=O)CC,0.9282228270598094
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)C1=CC=C(F)C1,0.9280701110415791
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)cn1,0.92797768615174
CC1=CC(Cc2cccc(F)c2)C(Nc2ccncn2)=C1,0.9275591298130512
COC(=O)Nc1ccc(C2=NC3=NC=CC(OC)=CC3C=C2)cc1,0.927405491967945
C=C1C=CC=C(S(=O)(=O)NC(=O)Cc2ccc(F)cc2)C1,0.92740343832282
CC1C=C(Cc2cnn(C)c2)C(Nc2ccc(F)c(Cl)c2)=C=N1,0.927340173841704
COC1=C2c3c(ncnc3CN3C=CC=CC3)CC(O)=CC12,0.9272973982490144
COc1cc2ncc(C#N)c(NC=CF)c2cc1OC,0.9271200211718617
COC1C=Cc2ncnc(Nc3ccc(C)cc3)c2C2=C1OCCO2,0.9270611282943888
C=CNC1=CCOc2cc(OC)c(OC)cc2C=C=NC=N1,0.926828438754561
CON1CCC=COC2C=NC(Nc3ccc(F)c(Cl)c3)=C21,0.9267064342275918
C1=CC(c2csc(Nc3ccccc3)n2)=CC=NN=C1,0.9266834340968328
COC1=CCc2nc(-c3ccc(C)cc3)cc(=O)n2C=C1CC(=O)O,0.9266209460010664
Fc1ccc(C=CCOC2C=CNc3csc(n3)N=C2)cc1,0.926600485331926
COC1C(C)=Cc2c(Nc3ccc(F)c(Cl)c3)ncnc21,0.9264451686200877
COc1ccc(CC=C2C=CC=CC=CC(=O)ON2)cc1,0.9263350034995333
CCOC1=CC=NC=C(N)CN(c2ccc(F)c(Cl)c2)CC1,0.9261504794830635
COC1=CN2C=NC(Nc3ccc(F)c(Cl)c3)=CC2=COC1,0.9261251965754275
C1=CCc2c(NCc3cccnc3)ccnc2OC=C1,0.9260130352177118
ClC1=CCN(CCc2ccccc2)CN=C2NC=CC12,0.9256433167249025
COC1=Cc2ncnc(Nc3cccc(Br)c3)c2CC1,0.9255290021323356
CCOC(=O)Nc1ccc(C23C=NC=NC(=C2)C3)cc1C,0.9254568291470409
COc1ccncncccc1Nc1ccc(F)c(Cl)c1,0.9252702570881893
COc1cc2ncc(F)c(NC3=CC=C(C)C3)c2cc1OC,0.9252595990893445
OC1N=CN2N=C(c3ccccc3)CC12c1ccc(F)cc1,0.9250680908267866
C=C1N=c2ccc(OCC)cc2=C1Nc1cccc(Br)c1,0.9249472856196533
O=C(CCN1CCCCC1)C1=CCc2ccccc2CC(O)C=C1,0.9247333488916537
COc1cc2ncc(C#N)c(NC=C3C=C(F)C=NC3)c2cc1OC,0.9245442441789307
C=CS(=O)c1cc2c(C3=CC(N)C=C3)ncnc2cn1,0.9245271587029515
C1=NC2(Oc3ccccc32)C(NCc2cccnc2)=C1,0.9244905561296681
COc1cc2ncnc(NC3=CC=C3C)c2cc1OC,0.924477928943861
COc1cc2ncnc(NC3=CC=CC3)c2cc1OC,0.924477928943861
COc1cc2ncnc(NC3=CCC=C3)c2cc1OC,0.924477928943861
Fc1cccc(COc2ccc(NC3=NC=NOC3)cc2Cl)c1,0.9244466015128638
NC(=O)C1CCCN1Cc1ccc2ncnc(N3C=CC=CC3)c2c1,0.9244111820825245
C1=CN=CCC=NC(Nc2cccc(-n3ccnc3)c2)=NC1,0.9243847479283973
CCOC1=CC2=NC=NC2(Nc2ccc(C)cc2)C2=C1OCCO2,0.9243652256321131
COC1=Cc2c(NC3CC3c3ccccc3)ncncoc1c2C,0.9243505870487171
CCON1N=NC2=CC=C3N=CN=C(Nc4cccc(Cl)c4)C321,0.9242524440264318
COC1CC=NC2=C(C#N)C(Nc3cccc(Br)c3)=C21,0.9240955842125956
Cc1ccc(C2=NN(c3nc(O)cs3)C(CC3=CC=C3)C2)cc1,0.924038572246934
COc1cc2ncnc(NC3C=CC=C3)c2cc1OC,0.9240364791494923
OC1=CCC2(Cc3nnc4ccccc4n3)N=CN=CC=C2C1,0.9239364714349476
COC1=CC2=C(Nc3cccc(C)c3)N=CN=CC12OC,0.9239167171901812
NC1C2=C(Cc3ccccc3F)N=CCOc3ccc1cc32,0.9238657153195393
CNC(=O)N1CCC=C(c2ccc(OC)nc2)C1OC(F)(F)F,0.923613343001489
CN1CC2Nc3cccc(n3)C1CC2n1cc(C2=CCC=N2)cn1,0.9235262364909533
COc1cc2cc(c1OC)CCC2Nc1cccc(F)c1,0.9235147139013422
COc1cc(Nc2ncnc3c2=CCOC=C(C)C=3)cc(OC)c1,0.9234868432802538
COc1ccc(C2=C3CC(NC3(C)OCF)C(F)(F)C=C2)cn1,0.9234065862884203
O=C1C-c2ccccc2C2=C1N=NC2NCC1=CC=CC1,0.923272950858713
CN(C)c1ccnc(Nc2ccc(S3=NC4=CC=CC4=C3)cc2)n1,0.9232610546326063
COc1ccc2ncnc(N(C)C3C=CC=CN-3)c2c1,0.9232294362439875
C1=CCC=NC(N2C=CC=C(OCn3ccnc3)C2)NC=C1,0.9231815547562189
CN(C)c1ccnc(Nc2ccc(C3C4=CC=C3SC4)cc2)n1,0.9231283671638401
COC1C(C)=C(O)c2ncnc(Oc3ccc(F)c(Cl)c3)c21,0.9230923008683051
COc1cc2c(cc1OC)-c1cc(cc(OC)c1OC)S#CN2,0.9227382386992778
CCC(=O)NN1C=CC(OC)=CN1c1ccc2c(c1)CCN2C,0.9227107105899082
C=Cc1cccc(Nc2ncnc3c2=CN=COCC=3)c1,0.9226689478145909
CC1=CC(=CS(=O)(=O)NC(=O)c2cccnc2)C-C=C1,0.9225376844316634
C=C1C(OC)=Cc2c(NCc3ccccc3)ncnc21,0.9223763690433348
C1=CCC(Nc2ncnc3sc4c(c23)CCC4)COC=C1,0.9223722427561738
CCC(C)c1ncnn2ccc(CN3CCC(N)C3)c12,0.9221476205580372
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)C1=CC(Cl)=CC1,0.9220919813819052
COCC1COC=Cc2ncnc(Nc3ccc(F)c(Cl)c3)c21,0.9219460964741293
COC1=CC2=NCCN(c3cccc(NC(C)=O)c3)C2C=C1OC,0.9219230950253854
Oc1ccc2c(c1)C1=C(Cc3ccccc3F)N=CN(C1)C2,0.9217878990043389
CC=C(N)C1=CCc2cc(-c3cc(OC)cc(OC)c3)ccc21,0.9215885908586545
CNC(=CC1N=CN=CN1Cc1ccccc1)c1ccccc1,0.9215542766463776
N#CC1=C(NC2CC2c2ccccc2)CC(=CC=C2C=CO2)N=C1,0.9214979159567385
Cc1ccc2c(c1)CC2N(CC1=CC=CC1)c1nc(O)cs1,0.9214604297148568
COc1cc2ncc(C#N)c(NC3CC34C=CC=C4C)c2cc1OC,0.921333904435422
COc1ccc(CC(=O)NS(=O)c2ccc(F)cc2)cc1,0.9212602312340786
COC1=Cc2ncnc(CCc3ccc(F)c(Cl)c3)c2C=CC1O,0.9211441949429552
CCOC(=O)N(C(N)=O)C1Cc2cccc3cccc1c23,0.9209941385782321
COc1cc2ncnc(N3C=C(F)CC(O)=CC3)c2cc1C,0.920838332028933
C1=C2NN=C2CC(n2cc(CCCc3ccccc3)nn2)=C1,0.9207446810240527
CC(C)n1nc(C2=CC3=CCCCN2C3)c2c(N)ncnc21,0.9207131952434864
COC1=C2NC=NC(N(C)c3ccc(C)cc3)=C2C1OC,0.9206242658609892
NS(=O)c1ccc(C2C=CN(c3ccc(F)c(Cl)c3)N=C2)cc1,0.9205553388828692
CN1N=CCC2(C)C1=CC=CC1=CN2C1CC(N)Cc1ccccc1,0.9203473824570662
CC(=Cc1c(C)ncnc1N1CC=C(Br)CC1C)CO,0.9203102965110753
CC1C=CC(CNCc2c3oc4c(cccc24)CC=N3)=C1,0.9202471074887094
C=Cc1ccc(N(c2nccs2)C2C=CC=CN2)cc1,0.920235794736393
COC1=Cc2ncnc(Nc3cccc(Br)c3)c2COC1,0.9201636009053202
CNc1ncc2c(n1)CC(=O)C(c1c(Cl)cccc1Cl)=C2,0.9201460523782427
C=C1C=C(Cl)CN(Nc2ncnc3ccc(Cl)cc23)C1,0.9200844353406276
COc1ccncnc(Nc2cccc(Cl)c2F)ccc1C#N,0.9200053350429082
C1=NC2C=C(CCc3ccccc3)NC(=N1)c1cccn12,0.9198536795067469
COC1=CC2=NC=NC(N(C)c3ccccc3)=C(N-C2)O1,0.9198421873802854
Cc1ccn2ncnc(NC3=CC4=CC4=CCCN4CC(=C3)C=N4)c12,0.9197989508506195
Oc1csc(N2N=C(C3=CCC=C3)CC2c2ccc(F)cc2)n1,0.9197453765939438
Cc1ccccc1CCC(O)C1C=CC2=CC=NC1=CO2,0.9197135830686894
CCC(=O)Nc1cc(N2C=CN=NN=C2)nc(C2=CC=CCC2)n1,0.9196937624049671
Cn1cc2c3ccc(c2n1)N=C(NC=CC=C1CC=CC=N1)C=C3,0.919460029429162
COc1cc2ncnc3c2c(c1OC)C1C=CC=CC1=NN=CN3,0.919456861505963
C=C1COC=C1CNCc1ccccccccc1C#N,0.9192449579733363
COc1cc2ncnc(NC3C=CC(Br)=C3)c2cc1OC,0.9191092430691667
Cc1ccc(S(=O)NC(=O)Cc2ccc(Br)cc2)cc1,0.9190199814464579
COc1cc2c3ncnc2c(c1OC)C1=CNCC=CC(=C1)O3,0.9188664072194803
COC1=CCC2=C(NC3C-C3c3ccccc3)COC1=C2,0.9187978910625018
C=C1C(c2ccccc2OC)=CC=CC(NC2CC2)=C1C#N,0.9185507300108806
COCC=C1CC2=CC=NC(Nc3cccc(OC)c3)=NC1=CC2,0.9184550976760287
CN(C)CCC1=C(O)Cc2ccccc2COCCC1,0.9183943292593031
CN(C)CC1N=CCc2ccnc(n2)Nc2ccc1cc2,0.9183911610077908
Fc1cccc(COC23C=CN=CN=CNC(=CC2)C=C3Cl)c1,0.9182897947504598
C=C1CCC2=NC=CC2CC1=CNc1nccc(-c2cccnc2)n1,0.9182175425981266
COC1COCc2c(Nc3cccc(Br)c3C)ncnc21,0.9181829155869218
Cc1ccccc1COC1=CCN(C2=CC=CNC2)CC1,0.9181243117487388
COCCC(OC)c1ccc2c3nc(nc2c1)C(O)C=CC=N3,0.9180152610590434
COc1ccncnc(NCc2ccccc2)ccc1OC,0.917922338790404
CN(C)c1cc2c(o1)=C=CC(C#N)C=2Nc1cccc(Br)c1,0.9179219858286684
COCc1c(C)ncc(C#N)c1NC1CC1c1ccccc1,0.9178609918864993
CC=CC=C1COc2ccc(cc2)C(CCN2CCOCC2)=C1O,0.9178030684973547
O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1,0.9177331477617516
COC1=CC=COc2cc3ncnc(c3cc2OC)C(N)C=C1OC,0.9176260444606468
Cc1cc(N2CC(C#N)=C(Cl)CN2)ccc1OCC1=CC=CC1,0.9175685681514792
COC1=C(C)C=C(C(=O)NS(=O)(=O)c2ccccc2)C1,0.9175155459444231
COCN1CCc2ncnc(Nc3ccc(F)c(Cl)c3)c2CC1=O,0.917459203093146
COCC1=C(Nc2ncnc3cc(OC)ccc23)CCC=C1,0.9173413438290728
COC1=CC2=NC=C(N)CN(C3CC3c3ccccc3)C2C=C1OC,0.9171571334476246
CN(C)C=CC=C1CC(Nc2cccc(Br)c2)=NC=N1,0.9171491880002992
CC1=CC2N(C=CC=C3CC=NN3Cc3cccc(F)c3)NC=NN12,0.9169478657941411
COc1cc2ncnc(OC3=CNC(=O)OC3)c2cc1OC,0.9168303637757066
COc1cc2ncnc3c2c(c1OC)C1C=CC=CC1N3,0.9167666730986294
C=CS(=O)(=O)c1ncc2ncnc3c2c1C(C)C=CC=CN3,0.9166389562746564
CCC=c1cc2c(=CC=Cc3ccccc3)c(c1)C(=O)N2,0.9165302097621598
CC1C=CC(C2=NN(c3nc(O)cs3)C(c3ccccc3)C2)=C1,0.9164901925658078
COc1ccc(CC2=NCC(C)C=C=NC(CN)=N2)cc1,0.9163607127383226
O=C1Cc2cc(S(=O)(=O)Cc3c(Cl)cccc3Cl)ccc2N1,0.9161615782973073
COc1cc2ncnc3c2c(c1OC)C=CC=CC=CC1CC1N3,0.9159060530957346
O=C(Cc1ccc(F)cc1)NS(=O)c1ccc(Br)cc1,0.9157069840680073
COc1cc2nc3c(C#N)c(c2cc1OC)NC1=CC=CC3C=C1,0.9156141440657898
COC1=CC=CN(c2ccnc(Nc3ccccc3OC)n2)C1,0.9155383830908148
CC1(OCc2cccc(F)c2)C=CNC23N=C2N=C3C1,0.9154509275578898
CCOc1cc(OC)cc2c1C1=C(C=NOC1)NC=N2,0.9154369521866232
C1=CCOCC(c2cn(C3CC(CN4CCC4)CN3)c3ncncc23)=C1,0.9153224854860698
Cc1ccncc1-c1ccnc(C2=CC(N)=CC=CC2)n1,0.9152823543822104
COC1=CC=C(Nc2ccc(F)c(Cl)c2)N=CN=C=C-C1OC,0.9151795562235461
COc1cc2nccc(N3CC=CC=C3C(C)CN)c2cc1OC,0.9150951893254924
NC1COCCN1CCCC1=Cc2ncnc3c2C=CC1C=CC=C3,0.91502070761148
COc1ccc2c(c1)=NC(CF)N=Cc1ccccc1CNC=2,0.9149665737473105
COC1=COc2cc3c(ncnc3cc2OC)NC=CC1,0.9149261504797593
COC1=CCC(C(=O)NS(=O)(=O)c2ccccc2)C=C1,0.9148692248032594
COC1=CC=CC(C(=O)NS(=O)(=O)c2ccccc2)C1,0.9148692248032594
Fc1ccc(COC2=CCC3=C2C2C=CNCC2=NCCC3)cc1,0.9148523841330021
COc1ccc(NC2N=CN=CC3C=COC(=O)N=C32)cc1OC,0.9148312414533095
Fc1ccc(Nc2cc(C=C3OC4=C3OCCO4)ncn2)cc1Cl,0.914792133757592
CC1=NCN(c2cc(NC(=O)c3ccccc3)ccc2C)N1,0.9147895446399479
COC1=CC=NC=NCN(c2cccc(Cl)c2F)CC1C(N)=O,0.9147740897344484
CC1(CN)CON(CCC#N)CCCn2ccc3c1ncnc32,0.9147470154434427
CC(C1=COCCO1)c1cc(Nc2ccc(F)c(Cl)c2)ncn1,0.9146742262144282
CC(=O)Nc1ccc(C)c(NC2=NCC(c3cccnc3)=N2)c1,0.9145808600585228
COC1=CC2NC=C3C(=NC=NN3c3ccccc3)OC2C=C1OC,0.9143140566361392
COc1cc2c(cc1OC)=NNCN(c1ccccc1)C=2,0.9142065179845495
Cc1ccc(NC(=O)C2=CC=CC(N3CCN(C)CC3)C2)cc1Cl,0.9140223440023856
COc1ccc2c(c1)C1=C(Cc3ccccc3O)N=CN=C2CN1,0.9140012007201007
C=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,0.9139859445000265
CC1=NC=CCC2=NCN(C3C=CC=C3NC(=O)c3ccccc3)N1C2,0.9138735391029709
NCc1ccc(-c2ccc3c(c2)=CN2C(CC4=CC=CC=CC42)N=3)cc1,0.9138344510619614
CC1CNCCN(C2=C3CC=NN(Cc4cccc(F)c4)N3CC2)C1,0.9138264528490745
COC1=Cc2cnc(nc2Nc2cccc(Br)c2)C1OC,0.9137220413217892
CCc1ccc(O)c(OC(C#N)C2(C)C=CC=C2Cl)c1,0.9136623077486912
COc1cc2c(N3CN4C=CC=CC4=NC3C)ncnc2cc1O,0.9135784273352872
COC(=O)N1C=C(Nc2ncnc3cc(OC)c(OC)cc23)C=CC1,0.9135188925402423
COc1cc2cc(c1)C(NC1=CC=CCC1C#N)C=N2,0.9134970838172891
COC1=CC2=C-C(Nc3cccc(Br)c3)N=CN=C2OC1,0.913287173402823
CC1NC=C=NC=NCN(Cc2ccccc2)CCc2ccccc21,0.913205415104507
BrC=Cc1cccc(Nc2c#cccccncn2)c1,0.9131913360574747
COc1cc2ncnc(N3C=CCC(Br)=C3)c2cc1O,0.9131453897925371
COCC(C)(C)c1ccc(Nc2ncnc3c2C=CC3)cc1,0.9130802403831774
CCOC1=C(CC)NC=CC(Oc2ncnc3ccccc23)=C1,0.9130194208398631
CC1=CN(c2nccc(-c3cccnc3)n2)C=NC=CC=CC(=O)N1,0.9130192265888417
CC(=O)Nc1ccc2ncnc(NC3=CC=CC3(C)F)c2c1,0.9129878405179288
CNC(=O)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,0.9129412089797283
CC1=CC=C2OC=NC=NC(NCc3ccccc3)=NCC=C12,0.9128748868610056
Oc1ccc(N2C=NC=NC(NCc3ccccc3)=CC2)cc1,0.9128369409514222
Cn1cc2nc1C(NC(=O)Nc1nccs1)=CC(CF)=CC2,0.9128037482977397
CC1=CCCNCC2(Oc3cccc(Cl)c3F)N=CN=C12,0.9127710369217836
Cc1ccc(C(=O)Nc2cccc(NC3=NCC=N3)c2)cc1,0.9125562184895413
CC1=CC(C)=NC(OC(=O)NCc2ccccc2)=CC1,0.912500631222061
Cc1ccccc1NC1=NCn2ccc(CN3CCC(N)CC3)c21,0.9124869406384305
O=C(Cc1ccc(F)cc1)NS(=O)(=O)C12C=C(F)C1=C2,0.9124528424957653
CCNc1ncc2c(n1)N(C)CC(c1c(Cl)cccc1Cl)=C2,0.9124411269164905
CCc1cc2c(N3C=CC(OC)=CCC(O)=C3)ncnc2cc1OC,0.9123075408522742
COc1cc2c(NC3=C(Cl)C(F)=CC3)ncnc2c(C)c1OC,0.9121701592296174
CCOC(=O)NC1=CC=COc2ncnc3cc(OC)c(OC)c1c23,0.9120918398518899
NC1CCN(Cc2ccn3ncnc(C4C-C=C(F)C(Cl)=C4)c23)CC1,0.9120896657806848
C1=NC(NCc2ccccc2)=CN2CC3C=C(C3)OC12,0.9120757161754381
COc1cc(NC(=O)C2C=CS2)cc(-c2cccnc2)c1OC,0.9120450400089749
CC1=CC2Oc3ncnc(NCc4ccccc4)c3NCC2=C1,0.912022280738769
COC1=C(O)OC2C=CC(c3cccc(C)c3)=NC=NC2=C1,0.9120169817629145
CNc1cc(F)ccc1Oc1ccc(N2C=CN=NC2)cc1,0.9119633531602374
N#Cc1cnc2c(c1NC1CC1c1ccccc1)=CCC(O)=CC=2,0.9119339463125598
CC(=O)Nc1ccc(C)c(Nc2ncc3c(n2)CC=NC3)c1,0.9119284128949633
C=Cc1cc2ncnc(NC3CC3C3C=CC=C3)c2cc1OC,0.9118645951856187
CC1=c2c(ncc(C#N)c2=CNc2cccc(Br)c2)C=N1,0.9118336571615753
OC1C=C2CCC=NN=C(SCc3ccccc3)OC2=C1,0.9118203011235188
Fc1ccccc1CNc1ncnc2c1NC1C=CC=C1O2,0.9117978624056198
COc1ccc(CC(=O)NS(=O)(=O)c2ccccc2F)cc1,0.9117535208437444
N#CC1=c2ccc(NC3=CC=CCN=NN(CCF)C3)cc2=NC1,0.911667764999906
COC1=CC=NC(N)=NC(c2cccc(Br)c2)=CC1OC,0.9114135274833425
COC1=CC(=Cc2cc(Nc3ccc(Cl)cc3F)ncn2)C1,0.9114041090892602
O=C(Nc1nccs1)Nc1cc2cc(CF)c1C=NC2,0.9112996049674108
O=C(Cc1ccc(O)cc1)NS(=O)c1ccc(Cl)cc1,0.9112875687748385
CC1=NC(Nc2cc(NC(=O)c3ccccc3)ccc2C)=NC1,0.9112874803630079
COc1ccc2c(c1)CNc1c(ncnc1NC1=CCC=C1)C2,0.9112742901865958
Fc1ccc(Nc2ncnc3c2C2COCC2OC=C3)cc1Cl,0.9112726684481298
O=S(=O)(NCc1ccc(F)cc1O)c1ccc(Cl)cc1,0.9112700073240164
COc1cc2ncnc(NC3CC4=CC3C=CC=C4)c2cc1O,0.9112326660215745
