SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,SR-ATAD5
CCP(CC)(CC)=[Au]S[C@H]1O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1.2131908065995787,-1.1957954741998404,0.36961161068188536,0.06996679647285466,-0.4172240715488304,-0.17572515669508815,-0.20564527216856474,-0.04842709943414592,-0.2682348490645246,-0.2789720561052496,-0.24151612341488887,-0.4246509759427096,0.5676682054568654,0.6506346729603601,0.3418497091384616,0.3664724929923899,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.156330164553349,-0.36494554758894826,-1.638281852612212,-0.10225388243074697,-0.29145198597120076,1.0981893319124996,1.9743092559097257,-2.427611355219237,-0.5993652247020178,0.7991349201891971,0.3175667622411638,-0.6689150529434372,-0.49612169247695415,-0.9169752399401002,-0.29958351755490237,2.3414926517304115,0.0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,-0.7121426301593977,0.03795001721473787,1.1544228394966733,-0.3412261646051613,0.3096098368208782,0.32319719357893895,0.4098032276761992,-0.5999137774820799,-1.0902934241942812,-0.04539256142105024,1.2243985248780909,0.45063269634438974,-0.5911824885513064,-0.4493507217969644,0.1940392501471304,-0.4863796532362213,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.5165219246369226,1.4080520078873313,-1.2472077604666605,2.6859051060763925,-2.756165074550095,1.2422425971178321,0.6179210918460414,-0.6501833651948832,-1.0177286463401836,-0.8319661340385908,-0.10083406205249715,1.9789746882596615,-0.5281951397075887,0.2836392350155538,0.47171162935225364,0.5817365960679802,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,2.732709708953871,1.7208798949355257,2.074802981946324,0.2626738773526694,0.11003928441860279,-1.5933908545166995,-0.33296969561154055,0.552215708401911,0.5742716277979423,-1.8143136577791004,-1.72872434008898,-0.5819121080551196,-4.74525482144064,-0.6552734420189817,0.5579469572712665,0.13317853327046744,0.0
CC=O,-0.5811597190000913,-1.5294231443884607,-0.5600585708241869,-0.2718306437788477,0.27126570869227185,0.02560853519626381,0.0005324992946985112,0.12024600681158798,0.2488435485184902,-0.36920864759392247,0.09737258808944457,-0.43652255245471516,0.1201883803853834,0.43133178975201586,0.49061093449580356,0.19484881662429862,0.0
O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,-0.4574728642923435,1.1030245243587904,0.6620704340361545,-0.20449844924937755,-0.44276404340600695,0.7605919591907118,0.2699081241430405,1.2932019296711958,1.1660725622291508,-0.24396849848212424,0.23412425968886652,-0.22592659437927667,0.4149191622899777,-0.4547811053167983,0.21634245491015244,-0.5571282097413662,0.0
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,0.004285025784028527,-1.2181698948387334,1.6980747335687503,0.1268933732559287,-1.595881495742541,-0.6852429004504865,0.5860789196724513,0.9093222461283333,-0.6090315480535334,0.6511311442606578,-0.5878445880897711,0.2550417796227549,-0.3461127116501484,-0.25597539579619566,9.254629203935418e-05,0.3337858359598879,0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC,-0.6610823729663606,-1.9611014032255456,0.03711453483522907,0.25318802169992,0.1603129407027526,-0.45329747295996314,-0.14875000630027563,-0.40480694825757796,0.06892613612844863,-0.13387213267676076,0.0168831099739788,-0.1153233850766136,-0.07689176084378956,0.4831992141272036,0.25942942890794846,-0.703148867224192,0.0
Oc1ccc([Hg]Cl)cc1,-1.1858530576214912,-0.6795074030519701,-1.0605544688531698,-0.5674490633560166,-0.22848190817604946,0.004140301029154151,-0.09100610314932568,0.14577384525437845,-0.09662195697537941,0.4209617582998051,-0.7394547334454732,0.4573209445089364,0.026405252111311107,-0.41876134936305554,0.0444563392302832,0.5618849135904123,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.809890015257128,-1.7983142403330514,-0.5996447111800833,-0.2528765890857645,0.3860959805096948,-0.45375518958008404,-0.25904764373276234,-0.4129059498977443,0.09427328548814509,-0.004788403809864588,-0.13577639880225845,-0.42303739128116025,0.11022872652391606,0.5017695754366335,0.6267886487594191,-0.7187077325516432,0.0
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],-0.7703032556980741,-2.4415617165007055,0.83528383358624,0.7752327416187529,0.25384903381290075,-0.41239638617509067,0.5008960217157469,0.25093498219548505,0.3163026949351826,-0.5369175300230261,-0.5751218259239848,-0.1417189418660622,0.016218465181689713,-0.4038929296240377,-0.16892055348996,-0.38418501963605217,0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-0.27132193081486716,-2.4115479624550047,1.2075134233034366,0.7928276665387288,-0.18168013262730814,-0.43528507246346354,0.010759438767173203,0.3634540066267699,-0.02789636862706055,-0.013190395923636045,-0.6563246995644337,0.11890990849325771,0.14982559232354783,-0.037703625000859504,-0.2234145081731615,0.3236409356958954,0.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,-0.8603362149650624,0.02251711443049091,1.3591509719933885,-0.2546179046522277,0.5802870066066552,-0.6917830165360718,-0.8745800820382551,-1.915356214550056,-0.8946584934477543,-0.34698709425562224,-0.02839632889698104,0.6128224702100498,0.37938473313742427,0.15554555471576018,-0.5454656576203687,0.2905414077078339,0.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,-0.18525690146621873,1.9333679057365905,1.2733878863367494,1.8244038010351784,0.6288967508314327,-0.7024807553889367,-0.3352337369145633,-0.06629282822829183,-0.8242714413683042,-0.4531168889661039,-0.19848431450768086,0.05997979250321017,1.2333935578439628,-0.3283785291689625,-0.10385670353790306,0.7400727139793987,0.0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,-0.9331623266089092,0.20353871627061756,1.155326128840306,-0.10281905411641062,0.5531476742468999,0.4829492042490758,-0.37368286133788464,-1.6050280136596389,0.5498586993791523,0.9669149661060051,0.022288950960690907,-0.6080749146789526,0.02095886004060844,-0.908120125549526,-0.237714868900344,1.0588106347203885,0.0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-1.3390504212630712,0.4107004567506334,-1.2741612344684943,0.4576893648179273,-1.355640036649495,-0.4170606139066937,-0.2659402917500648,0.2026929729648028,-0.4523983826758975,0.7078753179329994,-0.9571913180089594,-0.2682450231171564,-0.2165358022801435,0.3538562924327321,-0.2640251958813196,0.19105601657719581,0.0
CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C.O=C(O)C(F)(F)F,0.6432738699398024,1.134507287089159,1.3196264258424586,0.4052080010535594,0.9569350225580502,0.07466551853241979,-0.4306910616998581,-0.46412185963695013,0.2442136614656739,1.2790079469456985,1.3729688362626085,0.41927494063237764,-0.4325067288069637,-0.16070863330414728,-0.6882685873597895,-0.8490519972663783,0.0
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,2.0997782696981635,-0.38048441065183325,-0.9560993669027936,-0.2591689130613787,-0.32462405907624975,-0.02978748852736224,-1.2916895070911167,0.6327108105480297,-0.25341322110809406,-0.8405858999961826,0.5300904789202727,-0.3934329024850234,-0.3378765461172466,-0.4670398132284712,0.05170583953143827,-0.029022296238171413,0.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],-0.18600485926731683,0.9198594567753465,-0.4516392937674793,-1.8295229777111406,0.10189950305197616,-0.31056133020244686,1.284077107776878,1.1327121246171965,-0.6907861729677033,-0.10640649411302003,0.9347267952289132,-0.03348113216106619,-0.18598605760867215,1.3576731387792715,-1.0532576336725872,-0.44674909150198744,0.0
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,1.2123530557403321,-1.586571954279757,-0.7487146990164821,0.48953856870190693,0.8320047835499791,0.489215266103528,-0.9821168989620503,-0.1771248996426686,0.6056365290657812,0.4374271362695321,-0.176618908241913,0.6616529898698597,-0.585206766734849,0.10947322670212585,0.6164052291785846,-0.4167663577156212,0.0
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,0.5403481471673256,-0.19836956369491182,-0.17700506372547758,0.18584317487438354,0.3218211987868932,-0.3094338860958886,-0.8566348037367264,-1.0814038250135862,0.5478399263342579,0.8022756961213582,-0.13122465293309832,-0.07873428565934205,0.3652143544520838,-0.6682756466030503,-0.005577380060632009,0.8657621361359215,0.0
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,-1.0151769610167574,0.1845371809043243,-0.1947904798269279,-1.1248491335618251,0.5454787907159836,0.0878099558987909,0.145809349897351,-0.3662458402641494,0.04881193675308099,1.4346441976241877,-0.5330847893833984,0.4898957743989876,-0.4361860475830632,-0.8893415883711181,0.14304022476526915,-0.17186688987367113,0.0
CCN(Cc1cccnc1)C(=O)c1cccc(Cl)c1[C@]1(C)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(Cl)cc21.Cl,0.3526319974512761,1.9957332991390406,0.4676098982268998,1.43579985104045,-1.4764730800160413,-1.0853427569934637,-1.04608623348308,-0.3776126616693984,-0.8741381212953053,-0.7700950621820948,-0.13616518261822774,0.08726249740790369,-0.7830683830273685,0.5967213888816219,-0.34905866109497974,-1.047855411997633,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,-1.611343528571308,1.1905372626554134,0.21516089914312858,2.2547812959795865,1.7802246616575015,-1.3361161178045988,0.0785849065215524,-0.25851953809595457,-1.08395949602518,1.0114543391655786,0.47562123460291805,-0.7807964676126582,-0.8341502002422266,0.6524080411016726,0.1455657313907565,-0.7855395070295957,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,-1.3659599915389526,0.2701323630168626,-0.8495049441216855,0.8953350953102416,-1.0550381549066827,-0.04858837722654238,-0.22650177215504305,-0.19278949439681684,-0.34264652834259535,1.6395378349624259,-0.5094010155755434,0.39667445920380534,-0.38497286400035247,-0.506056008663916,-0.37916218089546305,-0.06930575851863595,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.4589955928752625,0.2377871258966046,-0.33832377896264204,-0.798154193635905,0.8861596567244776,0.6536591399155279,0.16731679582709616,-0.38539747186966866,0.483933385304898,-1.210028113792457,-0.4759051953330501,-0.1760016641745436,0.5847351612203211,-0.22379003107045622,-0.3100893105956271,-0.5544532539864699,0.0
CCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.6510621933496638,-2.616596070452553,0.847418475521638,0.7810287876631863,0.2962638388648486,-0.4167161654024771,0.5322734502262743,0.4466612915194053,0.16929664635917624,-0.40057580764157463,-0.4940416590303945,-0.3331696674539674,-0.1778598581617213,-0.3056313554098366,-0.22302194682477555,-0.20927948197572066,0.0
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,2.8532928130914845,1.250608767219862,-0.7224344684977887,-0.418360898995362,-0.8311004303314238,-1.7365968107715801,0.639798362495191,0.5362631954507442,1.0281140591661757,0.8559434154099123,-0.28798507859058525,0.48660931533135354,-0.36999046365507055,0.9119768314216703,0.43728609892555675,-0.44298086798158015,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.303852311983523,-0.2912903511512132,-0.24668735581786488,-0.274825520175015,-0.25486819945754835,-1.2692769027054198,0.9685833005269114,-0.4241087422432011,0.08564045940602744,-0.03664992230206658,1.425937440783246,0.7854361737063813,0.15144548217613116,-0.15970910312902734,-0.9905356856564624,-0.19816878994083403,0.0
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,-1.2768918754667211,-0.8248483143595282,-1.3224215531368975,0.21883693406865448,-0.1601799577977378,0.1745934433207062,-0.39972366904705575,-0.03741540655139949,0.499381870817356,-0.66544729394381,-0.07944363957717364,-0.806433830981284,0.4378244131728175,-0.05848910556475105,0.13256317812582574,-0.22728269660994077,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-1.4526393041858081,1.1837359032793766,-1.3536002244909238,3.090410116234144,-1.741335431903238,0.7070887362968565,0.37543808179731897,-0.9097743220845281,-0.49122878659242275,-0.9153104907373739,-0.9395083367784224,1.2167570653454132,-0.14203964792941176,0.24461406196833899,0.025858855943480363,0.40780417547700476,0.0
Cc1cc(=O)oc2cc(N(C)C)ccc12,-0.43122746685177815,-0.2545560997209618,-0.8500665845063643,-0.7681195953305521,-0.007822446716271357,-1.3133226172918966,0.8615474000980343,-0.4304209199664972,0.04921313003270148,-0.03837735093148639,1.085640254190498,0.5203346446143183,0.18336117098258325,0.022119865731128795,-0.7672490368594865,-0.33057176268506233,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.004745270642538368,-1.608339372432742,1.6706019239371972,1.3300463045544348,-0.34104671980962614,-0.09370519484866073,1.0759011628947706,1.3908545152782954,-0.14782981150677926,0.23905997354555478,0.27654933905000606,-0.26302894683886047,0.5825163756885936,-1.6444050915252728,0.6573965330701526,-1.1205347741366756,0.0
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.3873771517646996,-0.050682428955635545,-0.5613852938189479,-0.26028368900570126,0.02258661678980728,0.37618745309660573,-0.15107488676948927,0.22826470834002785,0.9838948189474565,-0.6859583045662471,0.023457845174162797,-0.24804321615631889,0.18886594098817286,-0.5662705074662271,0.0051811543890433395,0.14475293650467144,0.0
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,-0.8923781887303546,0.08193136728509999,-0.48382051484087407,-0.9019437882917731,0.8092981016730431,-0.06901046041320734,0.25540491382465047,0.061791087838493804,0.03719266474640117,-0.8975547220949239,0.293859716651594,-0.04043989678899041,-0.014729385428352023,0.05709338945675021,-0.44990742546386275,0.6426542913278274,0.0
N#Cc1c2ccccc2cc2ccccc12,-1.4292846098335557,0.07236877147732962,-0.5891802681834333,-0.8527750896921209,0.6455074687910394,-0.3601861535299832,0.04490628614690471,-0.19733209054879886,0.4612222232840831,-0.627378602625462,-0.22583601633102723,-0.08927707016375407,-0.3737219671688855,-0.20447143362356068,-0.2740848902587128,0.10579612049191199,0.0
C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,-0.15828363570906176,-1.3101565858353312,0.25198298226408894,-0.2851180796882389,-0.6614097856159135,0.6218160275853937,-0.45624923590041216,0.025421438459874376,-0.0014332783158513512,-0.13283075966982424,-0.21701426585311548,-0.530954667286589,0.1383531578707332,0.8250296271250991,0.9620031623215193,0.654062547076682,0.0
O=C(N/N=C/c1ccccc1O)c1ccncc1,-0.7798899172951432,0.6326639548156995,0.09921116339428557,-1.1577110568129998,-0.1419801423757748,0.8240018653444985,0.13250124544440192,0.26460808242982303,-0.15694883705323823,-0.04800416204015466,-0.7882645508607574,0.32171713732206764,-0.06497333800694963,0.06280903859812646,0.3429071234693131,-0.18276796610260052,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,1.4136310190667511,0.050439813419677154,0.39411118620914304,-0.9060694065595352,-0.2589284333432375,-0.7163702976365564,0.14582790829168477,0.35753924913452917,-0.04188371326083187,0.12239976680247222,-0.29328220953987794,0.37418249650737234,0.6627610068246218,1.5918089235385084,0.9795041791835486,0.1850070901406824,0.0
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,0.004285025784028527,-1.2181698948387334,1.6980747335687503,0.1268933732559287,-1.595881495742541,-0.6852429004504865,0.5860789196724513,0.9093222461283332,-0.6090315480535335,0.6511311442606577,-0.587844588089771,0.2550417796227548,-0.34611271165014823,-0.2559753957961955,9.254629203936752e-05,0.33378583595988826,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.603083535514667,0.37366135462033434,-0.7240077649534957,-0.5550053071835276,0.15901641918903994,-0.34384056435948634,0.31838678518749675,0.46178305995613084,0.9731362506390084,-0.37790852124347063,-0.9562324248286826,0.8942503229419859,-0.14237720282006303,-0.7230405486620346,0.18973252016204142,-0.5422312774782809,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.5165219246369226,1.4080520078873313,-1.2472077604666605,2.6859051060763925,-2.756165074550095,1.2422425971178321,0.6179210918460413,-0.6501833651948832,-1.017728646340184,-0.8319661340385909,-0.10083406205249658,1.9789746882596606,-0.5281951397075888,0.28363923501555294,0.4717116293522522,0.5817365960679803,0.0
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,2.1914619586624298,1.0218499171559394,-0.17441987792257174,0.30406830585375044,0.22210660494406329,1.0860195105115638,1.3181371041493808,0.31474928128726803,1.7677181450883,-0.3996086798515542,0.820733129602456,0.28782424593447137,0.4829117255184506,0.09591014144477045,-0.473807300979272,-0.837109540438257,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.303852311983523,-0.2912903511512132,-0.24668735581786488,-0.274825520175015,-0.25486819945754835,-1.2692769027054198,0.9685833005269114,-0.4241087422432011,0.08564045940602744,-0.03664992230206658,1.425937440783246,0.7854361737063813,0.15144548217613116,-0.15970910312902734,-0.9905356856564624,-0.19816878994083403,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.809890015257128,-1.7983142403330514,-0.5996447111800833,-0.2528765890857645,0.3860959805096948,-0.45375518958008404,-0.25904764373276234,-0.4129059498977443,0.09427328548814508,-0.004788403809864592,-0.13577639880225842,-0.42303739128116025,0.11022872652391599,0.5017695754366336,0.6267886487594192,-0.718707732551643,0.0
Nc1ccc2c3c(cccc13)-c1ccccc1-2,-1.017809534847736,0.0585540168022779,-0.5422143594635102,-0.9213479815806512,1.089508001079904,-0.08855554317590096,0.40224116124409287,0.022655316170306673,0.01948911010306455,-1.1742709389400088,-0.28362980716762665,0.07424205073691796,-0.2818225680933115,-0.05294860585196347,-0.27193764638253237,0.20199035542510174,0.0
CCCCCCCCCCCCN1CCCC1=O,0.36147631471088054,-1.3608395831169864,1.0865562447268795,1.1308498881958455,0.539610308424752,-0.3229265589354281,0.10395184132783104,1.4558277298973255,0.3785821578529962,0.02183632615039754,0.13034791450390804,-0.12494863914128117,0.44352128064163115,-0.4115850265998141,0.12988202562524825,0.19752167752904096,0.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-1.160355830213258,-0.15061303082844718,-1.521262932871158,0.3123238407756079,-0.8365303507899784,0.1735212807066314,0.15925621280608868,0.3800282127895056,-0.08348254876321813,0.8959376667529474,-0.6936971591800501,-0.3493358328053069,-0.21688121669722243,0.6713802943500695,0.13578631954985437,-0.29293558085505167,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.[I-],-0.4420861017650949,-1.8746216898183683,1.4044313942509477,1.4610522860238697,0.16754928348348566,-0.33109036508909095,1.1898048851367646,1.1253605634861803,-0.15824157372258066,-0.377670303002165,-0.5361070385265303,-0.19412947844427578,0.3984127733795534,-1.1314565111230606,0.5290535469169058,-0.9562352475778471,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,4.056078168987554,0.7119885748617701,-0.9257275780823582,-0.4243042909056004,-1.0148282116887763,0.04066890445791569,2.4937519411574276,-0.7480162506864244,-0.10370289303840075,1.2176188775727967,-1.2703391009281444,-1.302876592133551,-0.2805506953615814,-0.614594581857152,0.31728702525826646,-1.7811421594562928,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.7050607469609593,0.7960506197626163,1.2994527347739002,0.07937627145368978,0.8162065931552535,0.1881833879916765,-0.6626716415481676,0.17846229190368454,0.20355479037255556,0.03462566263072809,0.4770005592917228,0.14502080560343358,-0.1010064436923882,-0.793849316920501,0.8096875372539781,0.5183052712656101,0.0
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.3534157944269392,0.6580429601054165,-0.7059313611998802,1.8369305136866734,-0.07972352305078051,1.0175772485417085,-0.2900200253125175,-0.6066385987701486,-0.03425510482200876,-0.028192097546624835,-0.15428343106694026,0.4301019322816473,-0.03673100398573539,0.14858992508933247,-0.2477273469384629,-0.16058403369725777,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.7008225005188055,0.050885126075000106,1.6918713949615551,-0.44493258941080205,0.598846127930958,-0.8585590063923443,-1.279305518240469,-2.156647168178287,-1.5906708335916782,0.16035479382657591,0.037006569972338595,0.38201625135743306,0.8251578784422727,0.17330130944920688,0.22640979484159002,-0.27068368285287114,0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.38168882199889514,0.7283683699027528,1.8738782022041833,-0.6543113062778764,0.28093798704402934,-0.5919561134732828,-1.8094233400022965,-1.9105602462269817,-2.036109295024043,0.6815558668761178,0.4391924034648393,0.11145348143360094,1.3132019948119966,0.6073630073472023,0.48472791358890777,-0.663664139784182,0.0
