SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,NR-Aromatase
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.4356146676943706,0.14818746859854615,-1.5026533708235905,-0.4775458822713828,0.8118313178598662,-0.38474280450157555,1.8259076705112567,-0.7671540545156812,-0.07370399989728056,-0.49989355237777255,-1.7413740474371207,1.7464004098421608,-0.5529064993400509,-0.10175332139322103,0.3292305244902928,-1.5644042092327428,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],-0.8091887712685399,-3.473611002456595,0.025627943298121642,1.8975279866947965,-0.5605437724193177,-0.9757501593680264,-0.23996424976056363,-0.1634130737394371,0.8249297574216337,0.3825789399527692,0.5026499513121192,0.5502994541313089,-0.4454867421279711,0.07506471063687929,-0.17784450096805132,0.6063665673899684,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.6867178821446775,1.2018513410664358,-3.011936691080652,2.5002886624657243,1.6567094290517728,1.1462320788875555,0.8374465350933885,0.2771386331996782,0.878977401111137,0.3327281931088403,-0.2698425111215855,-0.7334428537803434,-1.8247644620667631,-0.044041150785788546,-0.23412132480575865,0.04448259035749256,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.9975960163504618,0.8931346275808364,1.7572142188278468,1.4485623120627746,0.08138946509712293,0.18029876037361972,-0.9482710097114571,-0.9635882268668224,-0.9214739089558185,1.6844144949763784,0.03690590742863999,-1.0630479216843545,0.284675748968533,1.5092034147880373,-1.6854508574307459,0.42924817646032887,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-1.025605718157151,-2.624073499110514,0.3247672023972975,-0.17269516699600765,-0.6222896493156065,-0.0748397805702295,0.33041903638534936,-0.47577646976284843,0.15243243397148953,0.3368988568919341,-0.1653385917950977,-0.4229228791464144,0.4496976642400788,0.15247340813709467,-0.16812958611258136,-0.7690133060813432,0.0
CC=O,-0.5132861176795377,-1.102828482435207,-0.7127986305451219,-1.2225668280701583,-0.11456938258653786,-0.10786240467082676,-0.06688113175080591,0.04853747241206345,-0.44521582011653743,-0.3335581896595485,-0.17429789173048205,0.19445220471702415,0.24220170697372223,-0.3737707047043079,-0.24177131569698107,0.10608474713298884,0.0
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.392244144625955,-3.5708765504987388,0.4366449140108123,2.258846452247376,-0.1428871842556051,-1.3503447248692215,-0.6339323007083089,0.7955953446755595,1.157654191317065,0.23121251356267308,0.6710622092215804,0.9761315790537213,-0.20011546678879813,0.4140550420881149,0.21772270358809417,0.4625128029338396,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.756492194414963,-3.48131554208662,0.19563763726388833,1.9735703732510932,-0.5907959951250463,-1.131113605614236,-0.3411935073974586,0.18058360389084818,0.7686731995063383,0.3503571147009739,0.5790880000463688,0.7419036557907284,-0.2612934460658528,0.10987979106910346,0.06624268029799003,0.5611227625871357,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,-0.3665934559173766,-3.4696927069588406,0.4330062810430421,2.248739703818499,-0.018516999442344393,-1.4409699025839162,-0.3879784492997869,0.7893404983536001,0.9885259195974455,0.23001935930563278,0.3014182045261931,0.8946439544767341,-0.3429899876507811,0.38319942043691124,0.24476897232708134,0.3653489097155658,0.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,-1.0469444454008194,0.12489679120327339,1.252245244741877,-0.5238877306385759,0.16820726843915357,1.2279230325608808,0.3710498907394377,-1.865765007014932,0.9785105034209054,-0.4496073267672842,0.1578624347839549,0.09039989304404802,-0.03815177423691309,0.07707418031703595,-0.14843842697647322,-0.48624388960290144,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.20553223809339308,0.5471036839468792,0.6574185147222185,1.2366803717802268,-2.5803787014606123,0.08369750593748158,0.6847038874794109,0.8813144906806945,-0.8127441334854854,-0.37244111038470973,0.7496004995879216,-0.14054676706933947,-0.10643956113483649,-1.2675278330390747,-0.7407805695331114,-1.6054983845663833,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,-1.3891230802813517,0.4175435303592695,-1.4464834656407757,0.23729172181719355,0.6440211718588137,0.3396892721993089,-0.4014246508740558,0.25294969627908087,0.4012998334452916,0.2998317233300076,-0.5033411479233192,0.43939428179345685,0.4413633834326858,-0.0016004779657434476,0.4976423987604421,0.14717998690159126,0.0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,-1.0103859588948167,0.520064973598363,-0.7992475572703857,-0.05129042970919714,0.15536224666227777,-0.43783153279406467,-0.10851822860396508,-0.30019793025780545,-0.49755831583010834,0.7357428612213324,1.2352437851762963,0.23884870131923794,0.4089717502370212,-0.15505497193768963,-0.4261664860906754,-0.7899974845997756,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],-1.05412698304023,-2.580031105153605,0.23430115081239228,-0.09140490144544143,-0.5929926402004029,-0.08655302937965946,0.39748814583830133,-0.5196705631650358,0.2247666602897406,0.3869581966387988,-0.0722765391819322,-0.5085043883941386,0.331658354497096,0.14121130456744582,-0.16357749786242543,-0.7004500032005405,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.014292140484216712,1.0307702393147071,1.0814067086052723,1.0822617522166877,0.24067400044670187,0.14565487239119815,-1.9964679970851513,-0.7748262335523968,-0.06248597668697912,-1.9137184885915568,-0.23080202252074042,0.6192611767867693,-2.1206914787854307,-2.2166707469907183,-0.3994487515536623,0.5425498404390738,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-1.5632638134395003,1.0033302081330278,-2.995454565288969,2.441822438303627,0.7292867407216255,1.2441477311750595,0.7835503265901006,-0.40452092522860184,0.3859609643959677,0.5159354270867483,0.1604975158549581,-0.2275872619232458,-1.1036032836580227,-0.06960404903067233,-0.3466898697348053,0.1833028732687055,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.811419113812076,-0.09770911970649433,-0.1557785074966748,0.5305566676365705,-0.4630897093880051,0.5119950040315628,-1.5489412170040346,-1.7379078499665113,-1.8630780331149688,1.3205532117577745,-0.2591431509767811,-0.05106724170472089,0.4666200452413108,-0.3556447518051252,-0.7001448578419848,-0.3854343070526173,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.392244144625955,-3.5708765504987388,0.4366449140108123,2.258846452247376,-0.1428871842556051,-1.3503447248692215,-0.6339323007083089,0.7955953446755595,1.157654191317065,0.23121251356267297,0.6710622092215803,0.9761315790537214,-0.2001154667887979,0.41405504208811383,0.21772270358809467,0.4625128029338393,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,4.122757874873428,0.23742553483445447,-1.262143782955653,0.8511560614072616,0.07448018043090165,0.19990269011813774,2.1656404314709983,-0.991491542429435,-1.3211742493278977,-1.5741445271425745,-2.348356273793148,3.8608515458134116,-1.2845535728947641,0.3263023113687593,-0.3720779810013038,-1.269404474934366,0.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-1.017920221322586,-0.3972274649658764,-0.8374109916689931,-0.5771482671325534,0.18386226934010189,-0.8358128708320104,0.12805615312591892,-0.924650517552338,-0.5248496403670192,-0.40486501086311194,1.2679412674556392,0.3163187391108576,-0.10104953737499525,0.625672061043136,0.21761222978014735,0.5058361981720936,0.0
CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12.[Cl-],-1.1394369737101715,-0.04149684396667932,0.6176149920555061,-0.17307017957513635,0.13642301537435694,-0.14738095898912854,0.4401684540895529,-0.5734459263889763,0.48556372901716943,0.0698006928742554,-0.4966729125327014,0.10103066640828383,-0.1760690516003735,1.5107443743913753,0.22357707003113558,0.24322636955492036,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.6867178821446775,1.2018513410664358,-3.011936691080652,2.5002886624657243,1.6567094290517728,1.1462320788875555,0.8374465350933885,0.2771386331996782,0.878977401111137,0.33272819310884016,-0.2698425111215856,-0.7334428537803431,-1.8247644620667631,-0.044041150785788935,-0.23412132480575892,0.04448259035749311,0.0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,2.3216098116761907,-0.999079566100723,-1.192733920247008,-1.2490557075681976,-1.3466763172065181,2.8038484247506346,0.20905533921738184,0.9560326176654831,-0.8105288806738372,0.6474580316677884,0.4369088100068824,0.829573526952029,-1.0862832719807285,0.7682416983797794,0.12620258620141403,2.008968934343119,0.0
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,-1.7108588433798144,0.7743826826852607,-0.890945285687482,0.7779965452520219,-0.643900643126608,0.9679084601683164,1.1931399420560609,-0.18995818826166672,0.48112655259132703,-0.0630190762417623,0.4231498607073848,0.0016231643494625902,0.7570391150336612,-0.06615213525558344,0.20096951672875435,-0.4959504941671189,0.0
O=[N+]([O-])c1cc(I)c(O)c(I)c1,-0.3817801628354014,-0.2746814857565813,-0.9021830205406566,-1.265565771893555,0.7218110163387468,-0.561740181480517,-0.7307155793842464,0.5891601072877365,0.03385710343725643,-0.03649731186907716,-0.5878494108739798,-0.188841116744146,-1.0072973819094584,-0.030171120612059076,0.38957140983696953,-0.15472073461742394,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.8334586799821935,0.2621202777601642,0.2750485075348393,0.8427126326269653,0.0373093758008783,0.8954117730959666,-2.1515576173831636,-0.2803150346285262,-0.8988981642734651,0.8294613469652802,-0.0286853079307648,0.7269289516575106,0.9330477707615509,0.7101976462723264,1.3275471989519214,0.6447393212085487,0.0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,3.374761937594364,-0.47455458458147043,-1.2715564496766325,-0.6937384713146537,-0.12896084943422553,-0.4062537074194601,-0.30168368221675995,-0.6253596352604565,1.7841813282539392,-0.1377018969892205,1.4858918275944974,-0.8154193674400961,0.7638599357293178,0.20366943037549054,-0.17986103953698146,-1.477311335033923,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.297481049052861,-0.5777093227358704,-0.9799578381186267,-0.48746058632634187,-0.19231109825617348,-0.3652300924329129,0.43604132786851635,-0.4667557438162738,1.7684700928628392,-0.982471101847791,2.0926296692375423,-1.1316073870653054,1.1217499033294394,0.01942044215535616,0.5347322874507133,-2.0482951603230055,0.0
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-1.025605718157151,-2.624073499110514,0.3247672023972975,-0.17269516699600765,-0.6222896493156065,-0.07483978057022952,0.3304190363853493,-0.47577646976284854,0.15243243397148948,0.3368988568919339,-0.16533859179509763,-0.4229228791464141,0.4496976642400785,0.1524734081370947,-0.16812958611258194,-0.7690133060813422,0.0
CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.[Cl-],-0.6701942737547781,-2.4188280059575056,0.048927104222419665,0.9904952281134503,-0.4405570196698787,-0.40250292536273713,-0.09639244537099792,-0.37726387620233187,-0.05180148150081792,0.03323046950576771,-0.26162160598650097,-0.14831026638963712,-0.006902458145871001,0.3725923894685241,-0.08527762965378986,-0.1861400161327109,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,4.098738242716042,0.2842286046028044,-0.6034132810620084,0.3414301599169206,1.367997276401204,-1.7562955729429204,1.1656658691889625,-0.5849947222160786,0.47182883902333383,1.3618191260937644,0.39516291043018803,0.04668493421545343,-0.1883211773090267,-0.5859337826983756,1.5644061069522675,0.4434054412158637,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.3945345328871742,0.6323961295278314,1.5891913106766544,0.5043516665339676,-0.8432542561932108,0.38506207222923,-0.3072302952357394,0.26606912961795914,0.452730669638009,-0.32234177160191757,0.03345485848971781,0.08750679332129951,-0.11601365595719336,0.3056558427128254,0.1134841567363265,-0.18067887231224808,0.0
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.27478858036267445,0.777901906001429,-1.5398845706516675,1.1045989077918728,-0.24402751793115868,1.3139577719962303,0.7834623129517325,0.13393025612258877,0.08261324246979261,-0.49980466791907074,0.14929232227087402,-0.4492741087979215,0.58088264786521,0.0944064181180792,0.1031812901830267,0.05241584952340565,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.9407073645591243,0.11585392839482583,1.8247280856069674,-0.6135811407642197,0.4738430996372164,1.4066195421785346,0.06484933074014108,-2.2537749498161843,1.7291625390475576,-1.1609873197536886,0.3384596679863082,0.6784040648886258,-0.18466640276176227,-0.4272951852446369,0.16759474393110235,0.12227776036056141,0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.627318454738279,0.6806560755125184,2.323245165854332,-0.29196266990314246,0.7410290600323705,1.6581988937870398,-0.1793734429410519,-1.4951164220281323,2.1621760975700157,-1.638037075118895,0.33964576226023585,0.8766574183187059,0.5169272179708532,-0.6235104183163677,0.6294063214817912,0.560570817761418,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.8019783032164813,0.9885508312667673,1.4340307055160626,1.202018606877268,1.149554041499345,0.2686076320402475,-1.937775686746948,-1.319701141659662,-1.4590597137637409,0.30385070801488623,0.02751537033165627,-0.2624098081451711,0.28009739847614756,-0.10676196141649795,-2.440676445138459,-0.30874287577288206,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.348796337904849,-0.6068259216080334,-1.3027594127913582,-0.6128109400103247,-0.3210397233400029,-0.6236826707687588,-0.10289170237055278,-0.5513023088187602,2.0959157720789645,-0.22397576399221286,1.7058225871610866,-0.8736188133421303,0.7792373496265034,0.2149937084250307,-0.030794469341262464,-1.4322225027180553,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.297481049052861,-0.5777093227358704,-0.9799578381186267,-0.48746058632634187,-0.19231109825617348,-0.3652300924329129,0.43604132786851635,-0.4667557438162738,1.7684700928628392,-0.982471101847791,2.0926296692375423,-1.1316073870653054,1.1217499033294394,0.01942044215535616,0.5347322874507133,-2.0482951603230055,0.0
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.3850586932134685,-0.4205567633525511,-0.5668525931334999,-0.6467253203506157,-0.6134552014118695,0.2954057461434402,0.5515978253631261,0.2651307605100502,-0.7234763162133334,-0.40310349489793795,-0.44849948874995865,-0.06091947202670854,-0.07794652204525129,-0.7859395345528666,-0.4597242013498052,-0.10448918736783822,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.31023881376953316,0.9576735969912012,-0.35856097531650477,-1.137395175530967,-0.3713899259345048,-1.0871606856879488,-0.3205235160862378,-0.40718395459345996,1.028440785712513,0.0011091025469817121,-0.9535137043211582,-0.9315125137691633,-0.7494955268275098,-0.18837614592172722,0.2841790708886381,-0.2858054680512277,0.0
N#CC(C#N)=NNc1cccc(Cl)c1,-1.3053229531790222,0.708647317182038,-1.005328947140164,-0.5210677502902666,0.08378999758836597,-0.12590103876135242,-0.013882901587922172,0.6254247524879448,0.24706228954978351,0.45096461116487346,-0.08676634283444172,0.6636062615841264,0.30969307358788634,0.07442282149170057,-0.28835310016433663,-0.13608314214407474,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.756492194414963,-3.48131554208662,0.19563763726388833,1.9735703732510932,-0.5907959951250463,-1.131113605614236,-0.3411935073974586,0.18058360389084818,0.7686731995063383,0.35035711470097397,0.5790880000463687,0.7419036557907284,-0.2612934460658526,0.10987979106910307,0.06624268029799033,0.5611227625871356,0.0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.32291081436828406,0.4210042637025713,2.107500217546627,-0.07362524936101542,0.8430132983629509,1.837584884864094,-0.13671730991081713,-1.139504652504084,2.2349986918313225,-1.5927662796219046,0.23541428130867909,0.4793258267968564,0.5560575956816853,-0.15098022110448975,0.14488596821391114,0.2928306942805205,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,-0.08677275999555606,0.8051007317850155,1.6786563519756286,0.01423093376624174,1.018472230028659,-1.0325632171821464,0.013438171144138015,-0.47197523168016325,-0.07697196292153767,0.22314160137869188,-1.0153775305696975,-0.4550152551138991,0.22183018532103083,1.546293213296855,-0.11297597824894051,0.32224913283912077,0.0
CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3.512342957178034,-1.010539457115957,-0.23610647047940098,0.5763825110141033,1.162719940226446,0.9803866505630643,0.9635688754797633,0.06301903287065301,0.25955752386389075,0.9576311204351137,-0.002020404666772832,-0.02477937915674761,0.39356542234640474,-0.34232885790234613,-0.8185289399140988,0.4829439472920952,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,-0.08677275999555606,0.8051007317850155,1.6786563519756286,0.01423093376624174,1.018472230028659,-1.0325632171821464,0.013438171144138015,-0.47197523168016325,-0.07697196292153767,0.22314160137869188,-1.0153775305696975,-0.4550152551138991,0.22183018532103083,1.546293213296855,-0.11297597824894051,0.32224913283912077,0.0
COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,0.34620983389117027,1.3944545410388576,-0.5322103420546391,1.1777312005471505,1.1031217688759818,0.22646646656577973,-0.8532890575175857,-0.14365699562347012,0.3721863094345164,0.49766810957592944,0.24481819781293324,0.6134507245471518,1.2756078717456554,-0.1238698816128448,0.41475229900710675,0.45564509926665403,0.0
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,0.21227371416641277,-0.800480591163658,-0.33201980367930656,-0.1328853534249922,0.25454814584493607,0.5658321059323552,0.3949894657829238,0.4811435079051094,-0.3850576503997118,-0.19031964516045463,-0.4186480166102748,-0.1728460597281846,0.547299573599111,-0.418489259319498,-0.009551861517288191,0.6422689040488814,0.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-1.15778735261342,0.08178339735938313,0.17672255285811297,0.05339895660625468,-1.017225012340106,0.7502605624011688,0.7875251206118049,-0.9439811312453747,-0.00778301273228066,0.6773258742027956,-0.6621857742056388,0.22667540733485242,0.1403666610104675,0.2777719085202945,0.7784636497200859,0.16398248924152964,0.0
