SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,SR-p53
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,-0.304903118004176,0.38568413460399653,-1.6047293158207483,-0.04168239882752499,0.24921795979954386,0.1503764131926645,0.041915614879552664,0.20148764191352542,0.7873928113287679,-0.926574589025927,0.12698246479623024,1.482252273762424,0.9532896554223886,-0.14541551440434483,0.4380777258486902,0.5819852168375315,0.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,-1.0850433079847368,0.29176102866067444,-0.021325137038095205,0.665827689266967,-1.3465905075606148,0.40700190032303,0.5000817135499137,-1.248018189428397,0.7121227011151736,-0.8377453751809325,0.17440328873071018,-0.11588332860806036,0.46340362073782904,-0.3131602971687359,0.593788934365725,-0.7327475647395209,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,-1.5414904026743121,0.46880136854347343,-2.327046544122147,0.17443607932592967,0.2256364974716963,1.6928593747176137,-0.1478901144686477,-0.9573635951879086,-0.4788882667814906,-1.430388578361421,1.4374602545726358,0.259272019201337,-0.8184445044080387,0.5679748710127106,-0.34916580656226626,-0.15839523739178216,0.0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12.Cl,-0.9631405741171156,0.9367475000765403,0.30821225991765616,-0.39816407799075293,0.39435477080800757,-0.596905644009272,0.9225827062268184,-1.3632238207338505,0.7691379437491724,0.6606880116677546,0.08001637686169386,0.08973951730125097,-0.04861123095725101,0.7925547480941557,-0.2773488662366726,0.36918590104560867,0.0
IC(I)=C(I)I,-0.7208823042941978,-1.863728073464038,0.06350097648337356,-0.27307970187579994,-0.5294647994035748,0.06203180415277073,-0.1719182633188508,0.28602465374000346,-0.1706150923094045,0.2037399500954898,-0.6914035579747169,0.2979066506883297,0.12639313318602158,0.12992513153717106,-0.01924861032461629,-0.05200300005205339,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.5328423518792573,-0.5861285771190448,-0.5978271835110783,0.47048723992466696,-0.21067301318254916,-0.9624417165307895,-0.5341722534185042,-0.671659488818398,1.054650422543298,0.5312134782648213,-0.18136161106727614,-0.0921257897233438,0.09792619010646117,-0.7671024725559996,0.33982056802542915,0.4954661803880727,0.0
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,-0.45915319838756546,-0.8656236834308869,-0.39930882808446855,-0.00892727456986553,-0.25828075613144547,0.025503173590024256,-0.5252275472928346,-0.16521927579956644,-0.15402130703473887,0.2033219102068232,-0.23286132014330452,-0.010500848433570865,0.10307961280011652,-0.29810735275464834,0.21447155604798795,-0.4345807536871313,0.0
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,1.315242407738351,-0.7672661064631728,-0.9418107234873532,-0.9227766429372554,-0.2270528602070977,-0.6043240049720483,0.4578581632468193,-0.028454634926117158,-0.053161260728346836,0.32276585020116966,0.4723111228418596,0.2975805768548492,0.24996040480865786,-0.38762199590785407,-0.2506182342458363,-0.283795327997466,0.0
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,1.7613069749101133,1.6542721325126997,0.6081517606920439,-2.0898334390400417,0.6368402895196222,-0.06949607360446769,0.6752717905080166,-0.15530645930397347,-1.416609683708205,0.6649276762067114,-0.5455918786764707,0.830277400835263,-1.0226879343229391,0.02051319767831835,-0.19082902115135997,-0.9471554096745304,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.5070943951918777,-0.3683628861569233,0.3385089386165863,-0.437636635024514,-0.03779040355707303,0.14175073986335515,-0.34224384993362145,-0.7610853402876007,-0.9450883831840491,0.40616220954970605,0.9605097333106835,-0.5370699190495777,-0.5551850374791102,-0.21592296611948664,0.36015589906814793,-1.1398964568798002,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.5231398104513495,1.4644675362875974,0.03785903236504593,-0.11335853281718289,0.4619003248726025,1.3948906949138853,0.39401678927205375,0.008922768586863635,-1.0475856384692144,0.3485442547723613,-2.26727111563607,-1.6171012973518746,0.4467795437130389,-0.8747035602664341,0.7937711768603657,-0.9148424804438211,0.0
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,-1.1130153322273475,-1.7806369838966996,-0.2737097154957953,-0.587149303166667,0.3591796930291932,0.37509001651327345,-0.5284648802451533,0.2371869748268596,0.9526896084363129,0.31547156022643197,-0.23803139243489077,0.2829681981779158,0.4173431510120777,-0.2802175910634915,-0.4261008254270838,0.08100229605618525,0.0
Cc1cc(=O)oc2cc(N(C)C)ccc12,-0.6266134419095671,-0.6552206615951954,0.18779063388483264,-0.754142873823161,0.17263816471898505,-0.4127269005036783,-0.017723794086036825,-0.8086033519525723,-0.8198435061973882,0.514196026875944,0.8286436019526977,-0.24935102158087502,-0.6050193429039263,-0.35551714977261045,0.42481395567980135,-1.1682879997989495,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.30372235435895223,0.6755525055137732,-0.1398207730571276,-1.5504156371656013,-0.442963170630494,1.5317504560558874,0.819738817048988,-0.9454680676287014,-0.5936027177890117,0.7195712918346798,-0.39618197201832706,1.034039401708639,0.4548416301913451,0.43198259879864953,0.3112232768865979,0.504226512814118,0.0
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.06587788968835814,-0.23705653258701914,-0.09689524305048579,-0.6039476682398097,0.08400278803627761,-0.3577042779009247,-0.2921932137760983,0.5085551566036697,0.2926626754425106,1.0147416362542137,-0.10754644617930094,-0.07855083282803255,0.38810071736740537,0.28761936069666183,-0.6231294115981049,0.34537108204801226,0.0
N#Cc1c2ccccc2cc2ccccc12,-1.513045970580671,-0.8361572872665737,-0.5500675851776909,-0.004095296037805684,0.06263810965501358,-0.6307885263502401,0.33814918716666625,-0.8557713016373409,0.24730118870074141,0.19487288263409916,-0.3225826657404672,-0.10199964341939986,0.37726863888110745,0.1326066792361414,0.35400334255583654,0.04910274755495047,0.0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-1.0432236216586432,-1.423792380514535,0.17095794043313092,-0.2012591306083249,1.6377812658104163,-0.1382959894017237,0.13940475229843483,0.30387583291115866,-0.8239765480242929,-0.2094000037059766,1.355577095463241,-0.058082744808755464,1.5889133563728037,-0.1359422846556707,0.21537131647693109,-0.1015043934928858,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0.6059284326839132,0.588231783280171,0.7550386327396991,-0.4668665392797064,-0.6993104691779972,-0.1504491429491346,0.8057605059958148,0.3334138300891679,-0.8637544900119228,0.03025696037305692,-0.6707625586966622,0.19730575337674483,-1.200042060470994,-1.023278251641163,-0.5036451500754221,-0.6441863560612393,0.0
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,3.837851082794028,0.2825860156384597,-0.11513393155337767,-2.3886810874698887,-0.8099120797348214,-1.0641031198601316,-1.4008763259880745,0.1848465169468256,1.6115374638410531,-3.3460468968338355,-1.0973598498472512,-2.351893403142999,1.8638463586309082,1.5218204390164998,0.31638343441191524,-0.3700781549516166,0.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-1.0867604710202705,-0.9257392641423897,0.2101135961555155,-0.4381995224390982,0.08365336139397911,-0.12462882526126978,-0.6751123184368281,-1.3102826793085218,0.7293249046910232,0.7000186377972111,0.14587761713224723,-0.8604444142579766,0.015573017144739236,-0.10688516295671618,0.12058715783796882,0.41459690392803766,0.0
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,1.194681945049779,1.7349579398725086,-0.21768460055090966,-1.1182390176827017,0.13513697756826326,-0.9198550589600891,-1.780291189345881,1.3238483197934223,-0.05255594647373469,2.4688964423151076,0.9537372187378198,-0.26242386934756984,-0.013728862568452953,-0.09181501155213016,0.24723003712719638,0.8713090463192636,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.5070943951918777,-0.3683628861569233,0.3385089386165863,-0.437636635024514,-0.03779040355707303,0.14175073986335515,-0.34224384993362145,-0.7610853402876007,-0.9450883831840492,0.40616220954970605,0.9605097333106835,-0.5370699190495777,-0.5551850374791102,-0.21592296611948666,0.36015589906814777,-1.1398964568798002,0.0
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,-0.741919449753769,0.0017891061457072654,0.7149800760907776,0.4498783517016349,0.6536216511041649,0.6053431846125102,-0.11869373729390668,0.9741286106354899,-0.14868755268053852,-0.2675519410480125,0.4869664657036779,-0.18991902415329145,-0.488092499297894,0.1797643480531673,-0.27170137490799273,0.053372454680854345,0.0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,-1.046053241257353,0.7208808335260848,0.6167898452474536,-0.5260095673913897,0.561337808310191,-0.05512955362504478,-0.711766955441411,-1.3470611155239753,0.5998997944171793,1.4382507224541707,0.6736286826296026,-1.200403470070934,-0.2530162075456015,0.5040095198456724,-0.2830005820160096,0.0451244355824108,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.202271212966743,1.3320571261509822,0.29268085152117673,-1.293815414751913,0.021839822350350573,1.2537806224822943,0.8733178131393547,0.2979527621529411,-0.40238737947697,0.4957205184785422,0.2845727440129348,0.11305467302315829,-0.41418105735503535,1.4138759127995113,-0.16934246928140415,-0.8132515681249672,0.0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,3.2100882609303287,-0.45060829161143695,-0.2885914656277542,-2.338319317861446,-0.4570481605253126,-1.110889515755157,-0.3562295948394174,-0.205168809753825,1.1091898817716281,-2.7282083078341235,-0.871742552931464,-1.862458707513475,1.741018901648017,1.5801882243529468,0.11626336190671699,0.13716010112137542,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.509234491529254,-0.42960144005047846,-0.30942123539189403,-1.2675902513335158,-0.6488108831901386,-1.1259752674694863,-0.8875189026581423,0.0864098051918651,1.4355296929536552,-2.2113921629355078,-0.4442424962534774,-1.721708729208441,1.0427593726151558,1.1419885189563903,0.24337328822724483,-0.9398496082248784,0.0
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,2.62002573550058,-0.3128152294691698,-0.695530539742997,-1.2177474243648039,-0.11736854953565472,-1.3751014682075762,0.3089813529252973,-0.20849800014102604,1.0104087915391462,-0.996694114336766,0.12001554177773699,-1.182388148320394,0.07131616901633751,0.3502740023490132,-0.31650490865208225,-0.1922190406793817,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,2.7242513070044785,1.4546898467030904,1.123506912847086,-2.235184722856242,0.258773574692361,-1.6832244634618552,-1.039450103635478,0.14274187933920215,-0.5187806484610571,-0.7540365397642224,0.3320767071697794,0.860392083894564,-1.1093973318112211,-0.0926407531381911,-0.6061792959703322,0.44670550428501976,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.03845473930410423,1.488265264437731,-0.6867514662182295,0.7723491148355665,-0.737550452416365,0.2963710372553268,0.46799493954335447,0.49777060452467325,-0.34066029079371923,-0.32811524713659007,-0.12060478299873717,-1.1731537743431202,0.6026868336080434,-0.6340461028198511,-0.47034388470441857,-0.3067110985290032,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.0167087901981817,2.8057401292338184,1.4021318187824499,-1.3363656602480511,0.18388414887744556,1.4849097058373506,1.7266990053936435,-1.019511481025904,0.030208297060254772,0.833643196688959,-1.690396632440952,0.344463843663748,1.3855588343875962,-0.8463439475256462,1.4407294476139922,0.9616682581097066,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.2013485453495827,-0.48798447872683365,-0.4858780922483089,-2.320274979144068,-0.5218372268900072,-1.3158077836877538,-0.804842751885381,-0.15390847740455066,1.1225504577042167,-3.010883226393681,-0.8692564464406277,-2.169454003302833,1.736914729643776,1.5988459845044416,0.04269154793913263,0.19607864399966973,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.509234491529254,-0.42960144005047846,-0.30942123539189403,-1.2675902513335158,-0.6488108831901386,-1.1259752674694863,-0.8875189026581423,0.0864098051918651,1.4355296929536552,-2.2113921629355078,-0.4442424962534774,-1.721708729208441,1.0427593726151558,1.1419885189563903,0.24337328822724483,-0.9398496082248784,0.0
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,0.9492152430591104,-0.3781858958433492,-0.33598309644379437,-0.5564371708058911,-0.8642331248040951,-0.10112876423556852,-0.5945581108066882,0.7396407314878753,-0.5543173726185608,0.4026435344666226,-0.25635637771740355,1.000881826337549,0.3402475482966535,-0.26427464184353955,-0.4569136195139881,0.16835648891696,0.0
CC(C)N(C(=O)CCl)c1ccccc1,-0.7802660099174523,0.19804251717956903,0.03142998542613037,0.9938002711011471,-0.6322534439722403,-0.4831796036085822,0.1862529931029451,0.4861004794499588,0.39824192354857496,-0.520132468946955,0.5601608435956227,0.38436675695552397,-0.587250962773555,-0.21141177066965444,0.2711856685824028,-0.18731925644732578,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,-0.46429308217099324,1.386990191014169,0.8336935343434851,0.6717239154631112,-0.0015182944706768726,-0.4365059187683053,-0.04615959823585428,-0.6222864487768878,-0.5716872250507921,-0.13936956354763266,0.41021040849640966,-0.5088087798784511,-0.6561431246984479,-0.24112454632550445,0.11248702940275744,0.15719343475618372,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],-0.804682842071647,0.1109317538969797,0.12443146696143143,0.3513657222019458,-1.389139737785932,0.12884338528521996,-0.28147183359504324,-0.14157832345794208,-0.2806493438946405,-0.2619742345275029,0.8126853270788578,-0.5133506385753559,0.0024930236243627425,0.31650511627319605,0.041062124279724464,1.1345098265766007,0.0
OB(O)O[Hg]c1ccccc1,-1.093976043838502,-0.3862074086475867,-0.6382972414443502,0.4861838074562927,-0.5194218839933658,-0.6468316569332061,0.3991847354776571,-0.29549055041676975,0.013117199416960441,-0.45527918410499235,-0.6512084529118256,0.2261882147228913,0.3045133336893327,0.014587859360237166,-0.06703765926938927,0.019856003339989388,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O,-1.025839601163022,-2.4204820887588763e-05,0.8398004405318623,0.6745988281790266,1.3556623141419868,-1.0204199641665759,0.25697899008045355,0.9286262388247642,-0.545110130189681,0.10392443888347931,-0.9738542489178516,-0.04612701938591946,-0.539256529402967,1.9736895519139064,-0.571614890968718,-0.7980512927000459,0.0
CCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-],-0.7149078981317892,-1.3621895183918344,0.2496698509921129,-0.142579083513743,-1.6751989799873621,1.1742206816513052,-0.5435055633691336,-0.061690779773410344,-0.057411398365288684,0.18507696775792287,0.06598976854885662,-0.2158231391840861,-0.024249129717931903,0.13498548663114274,-0.2960856937562485,0.681036855065533,0.0
CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,0.28067651049253134,1.2407211715462578,-1.6898621878008866,0.04588471317491545,-0.9093953769920723,0.02713447757286735,-0.23513623570365333,0.6492768860069378,0.27621884889295484,0.4538780153881308,0.5696843322225954,0.6664728829950763,0.48331635972045156,-0.5393762952400861,0.736891843156337,0.5871186451737399,0.0
Oc1ccc([Hg]Cl)cc1,-1.0446541875887363,-1.437173548918023,-0.08100674740525918,-0.2546421342435747,0.24184886240081094,-0.2023010747499801,0.11486722898791406,0.22775823997364888,-0.18212395653244925,-0.20275719359240757,-0.751472115490013,-0.07670743939156864,-0.08609611406433176,-0.11257646753473713,0.5045954857733526,0.10686514857132122,0.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-1.232855013346499,0.03641613828310576,-1.4296546855149652,0.441873362024505,-0.859026452310315,0.6717421001298651,-0.14435814121832644,-0.7230648380013814,-0.3705252416004557,-0.5553165914007402,1.492185935415046,0.53330164969812,-0.3407906532216142,0.44847433256698754,-0.2852423190679909,-0.48085141646241425,0.0
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,-0.10584771515465585,-0.07552578101422038,0.6712778511136954,-0.4204871326880737,-1.025327555058852,0.2973797901327148,0.06098079946839968,-0.2093770111630731,0.11140975406970055,0.29870388876243464,-0.10917094520288007,-0.10935523436439425,0.0197183984590871,-0.09046317781594929,-0.70750305065644,0.4431863820624841,0.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,-0.5983653531513065,0.8270004525504588,1.2841733575711232,0.050484122973051625,2.4244767351920338,0.333936107910939,-0.33187834593223675,0.670616583502415,0.9883642905182686,0.7143462713770166,0.2785100424745903,-0.5056778592395595,0.5031109073365833,1.1477017055640673,-1.1794725872377592,-0.38412617821310774,0.0
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,0.19278103651575856,0.638579936593824,1.1033936044676773,-0.9950394285695537,0.27360988451801077,0.292168707594208,-0.3161524295019834,0.07353494745004165,-0.47213983195568543,-0.6811074981042191,-1.140210677705274,0.10252196833561641,-0.11186549766477402,-0.1319061601862791,1.0999550083252208,0.10663378510904045,0.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-1.1118968127982058,-1.1873829673684766,0.02973652052695533,-0.7436683541046883,1.1154898131906967,0.3773033111103041,-0.40244669734849164,0.5721096362852701,-0.16894828569743192,-0.5577778771547515,-0.17914792115523398,0.8514732949433039,-0.5228158463929571,-0.020465716721984696,0.35505265797561675,0.2936945534443164,0.0
