SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,NR-ER-LBD
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,0.19532707165780502,1.7014692043722568,1.8862540704910287,1.1513007049868322,2.014751445159069,1.8893778148699494,0.3221311585148635,-1.452012797268552,1.122698961358006,-2.4709012227874343,-1.1872013514205377,-0.1469154469451195,-1.0844665475034267,-0.10821271477408564,-0.47732906447657786,-0.42247349109945626,0.5011446408857645,0.40400380549312753,-1.2646882792265697,1.17641964564785,0.0
COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1.Cl.Cl,0.9138034349211477,0.7062866681639759,0.9141698273266721,0.8342912769186487,-1.706996563803676,-1.4521993758208454,-0.048159308185716655,0.21358207201617446,-0.4999164493206339,-1.396706088562468,-0.9249114091420937,-0.9419532875475409,-0.0017056299364037854,-1.0979121559852476,-0.2223106518147162,-0.5993232297734651,0.35816832991054626,-0.24410735923708532,-1.487430796657245,-0.3595064486148267,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.5889079558045455,0.11882587760204052,0.1741273419752975,-1.104194784567813,0.2739897163637234,-0.24195329650360636,-0.18626579946709565,-0.43110244345047205,-1.1068151939466706,0.43025433468913654,0.007163960803153623,0.47391686981763875,0.05926324484707773,-0.532049420744897,0.09910236342746294,-0.4999141277357654,-0.1392840669052175,-0.4758659862077541,-0.4908353918948402,0.22978576827935668,0.0
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,-1.0586991170101823,-0.00036830852026807084,-0.10829071114131643,0.39134266729508044,1.0561104500497738,-1.0321981182349171,0.2410986027104934,0.905951307386461,0.0677127782423466,-0.32721389107186316,-0.02202742001060556,0.41111543467307604,-0.45175866772346823,0.07271812939423762,0.1892033635694339,0.767111402789148,-0.11028127251148498,0.21459449867373323,-0.4263949070844543,-0.657801678748263,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,1.0320776745206541,-1.1604608690622022,-0.03879939425620335,-0.6879503250813589,0.9661656581114709,0.43969965134185424,-0.5615614998730102,0.11749624960409377,-0.5004303285930206,-0.4447734139952162,0.954177260249005,-0.6452809062174316,0.2600925628732688,0.26286730072074577,0.7395008604892636,-0.23690574621312738,-1.332671836624296,0.5815493823289609,-0.3280030995384182,0.7858622747314747,0.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,-0.5047707125742424,1.9594919480817283,0.09865420897060403,-0.40951951108346757,-1.1966449563996693,0.4342956035969634,-0.9783096408623241,0.2261647820220606,0.38681861030529996,0.26598646804136883,-0.1819625090032166,-0.04042267390722208,0.7851506632609451,-0.20685327053714128,-0.100794127741126,0.6135084346235232,-1.1100224720694538,0.2954943643266845,-1.229016391188013,0.8299623518435008,0.0
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,-0.9304074066109338,-0.19079827516935433,0.1396288135446451,0.6630743239429742,-1.8564629170036917,0.7190636597519624,1.0102404577858362,0.6408991596832172,-0.4878615238043685,-1.3195781665456041,0.2830203689451228,-0.24365318734667207,-0.5675453395759152,-0.5109708587660152,0.3251509710578493,-0.3452637671185798,0.9949640137693193,1.4068433962578009,0.8767216223285766,0.49881771788585216,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0162412344864594,2.0026673062374942,-2.061757247570201,0.23081501938577823,0.8745032925287899,-0.6419808671939418,-1.2040454166013073,0.6295932429608345,0.5319533273529251,1.5051847210357452,-1.8295838032609406,0.2382687283987733,0.3092932472650234,0.6681014719502523,1.0659480073091983,-0.9815997702381645,0.20685533944032836,-0.4985727773223997,0.9972003625481534,0.20175117502823472,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.7740038925220758,0.5703889753179773,0.4358074772768029,2.052748447336109,-0.30920554365997494,0.14835580055675515,2.1438365453718533,0.6592976606432889,-0.6072489488656712,-0.946022418427924,0.04229047083981928,-1.2215051549018279,0.3848698465440183,-0.5432224761323421,-0.1008810267212528,-0.7457487265270119,0.4789608893507824,1.2541828013723568,1.5101849017854698,0.31416292212914904,0.0
C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,3.641806618976746,-1.2400411648677823,-0.8048487101742138,-0.4218981184413272,-0.5555328194034423,-0.5112394020778922,1.382524390964406,0.4846025075971995,0.3818472504748398,-1.1577811957029782,-1.111696601587458,0.46552203858020297,0.5194874210824333,0.06474958523616754,-0.3961077937599799,-0.6034831395208392,-0.22240234169402387,0.003522575267732415,-1.292134629008832,-0.2966709167320836,0.0
CCP(CC)(CC)=[Au]S[C@H]1O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.9588286526969853,-1.121374473765502,0.38784339426007436,0.8400133673700672,-0.5069662118993039,-0.37081191464798663,-0.20794160066355794,-0.06982483680327316,0.4123603266038259,-0.029350259287366096,0.037460491180889344,-1.053247325707772,0.08056293672093716,0.32197199406004173,-0.4341834549942984,-0.5716432640433617,0.014364742210423252,0.14662497784480202,-0.453862521878126,0.01109738472196866,0.0
CC(=O)O.CC(=O)O.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,-0.7783469002050546,-0.12394912635946026,0.5477835573273594,0.14849968498794372,-0.5596397859641379,0.4091152005348137,0.27709344298530136,1.4016365770419037,1.1122865902527874,0.6600838271873212,0.5788351906443687,0.3399257338977848,-0.3214772457467933,0.5528201345147147,-0.0077273783440608024,0.3525398677077474,-0.29905065918839413,0.6484859121640475,-0.6354102374224558,0.0802762047965861,0.0
CCCCCCCCCCCCN(CCO)CCO,-0.5260461769839457,-2.201570289039742,-0.9302575630388178,1.3490046058745362,-0.3465538185115852,0.26070473475719075,0.0527064750677449,-0.38059115742020455,0.42145022531188003,0.2473639385506481,-0.012304072917398944,0.14233120722581294,0.04440313751933736,-0.1719947156376287,-0.35213954722149504,-0.17843549507222697,-0.23910731687032938,0.10194109304593113,-0.21993909565509753,0.23435294248898528,0.0
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-0.5215070960783279,-0.4096916346412705,1.9360632461914373,-0.5700243143484812,0.7064561795073058,0.9141424679900098,-0.3356421988889404,-1.3921361196054411,0.40943879422206286,-0.1667794478725457,0.10448814820932577,0.3251681248631341,0.8836121578861873,-0.376313221425387,0.1454066438875752,-0.1042247604776357,0.04583214771691155,0.22600198006345132,0.7390917227986761,-0.12703568085901662,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],-0.7089989803129279,-2.4142979878669975,-1.1608980619286002,1.3223912682951893,-0.2552836932586763,0.07662585591174963,-0.44199245036394497,-0.6468701731602956,0.24456027657622803,0.5545786208786928,-0.2337939719458894,0.43318477221549084,-0.6589102336383075,0.372279354440076,0.054360752921086615,0.44931792183252145,-0.305747109436656,0.2264522847981039,-0.2722254469425674,-0.0005537313034017492,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.3079096176193286,-0.9238920832377119,-1.0544532266565858,1.7425394729139378,0.46642352374734447,-0.1366906624672611,0.4422665734426781,-0.40540367895265234,0.003645405861220985,0.6808482681058119,-0.3752837718217309,1.1312987997449675,-1.3158386618633287,-0.19825566379858048,0.6320256676094772,0.4368721628546137,-0.1310839741867061,0.3261099282852502,-0.3977410912136013,-0.23190346763972597,0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC,-0.45059520305959644,-1.8879157330238812,-0.49921694377155923,0.3128453273893528,-0.19057212131039195,-0.322079238329106,-0.14262567254450156,-0.13265598583394728,-0.03653485136048855,-0.47397836620232525,0.07536113641458075,-0.7872077211984566,0.1783744635406532,-0.1726583568057124,-0.7807333514307974,-0.26160915246120453,-0.1646498476447676,-0.16178213408242947,-0.09815964015275351,0.8123866480965183,0.0
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3.Cl,0.609502117089085,1.030839335126549,-0.12755978879125926,0.16285054572958205,-0.739111373339886,0.5777297217476716,-0.3957696828675133,-0.84429508198903,-0.32278320593178583,0.12523742691832454,0.37519900437251397,-0.36639204800302116,1.1256059379794412,-0.9593425897455914,0.02953568111897209,-0.21884402739932668,-0.9442056215538721,-0.4081592450166346,-0.4190847616596781,0.6487985289464739,0.0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl,-0.9052987105843117,0.4957799695332654,-0.15965555110052332,0.6538021286076254,0.3269711627354796,-0.9531186160607749,0.2038332348009972,0.22294509756956837,-0.6664229046907066,-0.5952397855140513,-0.3292831935230668,0.5042798240147459,-0.358919229255738,0.4455923551493808,-0.21006238026480087,0.5856863847781206,-0.0341990952821789,-0.7602400548795591,-0.5117259437795266,-0.5564912390634714,0.0
COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2.Cl,0.29566752098916843,2.2448998525776593,-0.8626428013563764,0.7729111100983644,-0.45895290376918474,-0.785545422779051,-0.46149716428962606,-0.7682174437038665,-1.139281741181135,0.2328313324996083,-1.2948101100746132,-0.28853468853584946,-0.8100994909157183,0.1726501642916665,0.486835856461459,0.10467066990089548,-0.33634770307169953,-1.0188473497554456,0.04009293124963628,0.18682247057589926,0.0
Oc1ccc([Hg]Cl)cc1,-0.8874999360218557,-1.0563142592348314,0.1999714469558892,-0.9389433255373288,0.2244560704248635,-0.11160308365055081,0.11824033230748711,0.04759688475243111,-0.42271524111216024,0.4706015438642395,0.23065585344150086,0.195197592040849,0.14680153663521647,0.0867535656564097,-0.10768918635816455,-0.5926440920856133,0.5077193817941204,0.25808867104443756,-0.23463297838619665,-0.020431244672990116,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.5332692179353011,-1.8183700824831128,-0.34968536729280303,-0.330468356425247,0.25266535421331243,-0.41709959464683655,0.00033140121071238357,-0.12258948365143231,-0.29826944490670937,-0.4348539257214483,0.24455274076126507,-1.0470129979745855,0.1356556721232263,0.06727209107179226,-0.8041402172316033,0.010067873802033776,-0.21970146014401218,0.0029951560100865823,0.06829100524865378,0.9642663091047872,0.0
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,-0.20046974294105757,1.0965483847470212,-1.0422000101927331,-0.6264580560552041,0.0896476575536044,0.003404524654532534,0.33300744192223586,1.0308885112351946,0.5476268850625787,0.010830408100343731,-0.1861931807998551,0.41460859300603214,-1.3698575971895979,0.6667393042047575,-0.03918223551370869,-0.01534102947305085,0.4054866775956053,-0.0714021283968571,0.5292612363634418,-0.15747598441832136,0.0
Oc1cc2ccccc2c2ccccc12,-1.1836540585019346,-0.23133182328403346,0.28330885981201037,-0.753909148505235,0.6359036131734473,-0.47493236597200783,0.483707849765849,-0.3479484894550249,-0.7013622499050098,0.24816766439251597,0.21950599578573568,0.7171184608745393,0.22183190883421378,-0.22686786660571792,0.11919344298867757,-0.49771134427390723,-0.28225147119448496,-0.3880268039516528,-0.15186517514384643,-0.635923415970493,0.0
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],-1.1461644013823264,-0.7479321588661789,-0.736363034042529,2.169959579291066,-0.07852399331982751,0.07131505631640625,0.7706552405996913,-0.3578335750071128,-0.4274189074867195,0.21125051714095675,-0.7147954363132415,0.7804300542495922,-1.2258551007980043,0.22700080693376584,0.6486925506403982,0.07227340279724752,-0.008580516242154085,0.8609269512043032,0.13513930374041241,-0.4614806407310968,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.3079096176193286,-0.9238920832377119,-1.0544532266565858,1.7425394729139378,0.46642352374734447,-0.1366906624672611,0.4422665734426781,-0.40540367895265234,0.0036454058612209886,0.6808482681058119,-0.3752837718217309,1.1312987997449675,-1.3158386618633287,-0.1982556637985805,0.6320256676094772,0.43687216285461367,-0.13108397418670611,0.32610992828525015,-0.3977410912136013,-0.23190346763972594,0.0
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],-0.7477319130213856,-2.3911448484814275,-1.1544611427240579,1.3150547667841639,-0.3104414512096725,0.10954014357647282,-0.45945888513587596,-0.57209950474942,0.20976363610447601,0.5300047685088838,-0.3115488466970577,0.5258839152120512,-0.7498509673325171,0.2462458736742807,0.13496706517600887,0.47622187174820274,-0.3877707756723152,0.26550016790999287,-0.3175618157650737,-0.11632702013476952,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],-1.2466067551679159,0.11874830865717112,-0.20880835293768168,1.2781013270196373,0.10563215086058741,-0.45682053417030544,0.8275275199014174,0.36651669400670067,-1.3969786459620057,-0.774866102468967,-0.7900493312738394,0.3035029098655173,-0.8344600572390933,0.05627074377498729,0.8807860121097861,0.24703158695985117,1.2107978093460463,1.3572078013022455,0.5046750342197254,-0.0894280804454913,0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-0.20138555610659115,-2.016376007907593,-0.7466354556390419,1.568509238647685,-0.4875884097489966,0.3343085825721262,-0.3023012923303666,-0.29051191600147136,0.1466173910281329,0.39329904986517666,-0.2752850479898455,0.3377266938092133,-0.11664961738495726,0.2981130013770128,-0.13576300755104112,-0.24543748995407436,-0.030876763236681367,0.2919097132232995,-0.3390079517141196,-0.1930192172894056,0.0
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,-0.47039509040733113,-0.08737472362160804,1.0311482690183966,2.0963269756387746,-1.3733044198989035,0.7327726956254297,0.8220943472340261,-0.3754271325512383,-0.379504955063697,0.07834798181422876,0.0704579512284228,0.35647375940410697,0.6520515755863325,-0.7586720513168933,-0.27051269120788174,-0.43880317206906294,-0.15184906044965082,0.8412772008227002,1.370439421450373,-0.7567273397740316,0.0
CCN(CC)CCOc1ccc(-c2nc3cc(Cl)ccc3s2)cc1.Cl,-1.3754193851890841,0.20488561296254265,-0.06740062054691198,0.24139148075716177,-2.528359899349498,0.7035403527938676,0.976397879508572,0.26188485669321226,-0.629092113444758,-1.4720615497209433,-0.1254913549037743,-0.14584592133980287,-0.9241847907888384,-1.0331310980856732,0.023136957758225257,-0.3445917700503824,0.13024179482100215,0.3440836827126721,0.8659066403976291,0.13894670812490162,0.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,-0.6968901722808959,2.160368382396227,-1.2835288500761926,0.4419343433374223,-1.5422393754570318,0.7613609682155897,0.47250344469926886,-0.21197344004337307,0.2572378920182213,0.14177074773219894,-0.8873829862787409,0.24181794076731108,-0.6174048156468196,0.4879150063194247,0.8203577721873755,-0.7496300415255863,-0.34859422480132013,0.6251140009276532,0.9751909905251803,0.6208732376211108,0.0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,-1.0771710202245837,0.581378120234884,-0.18051961325184526,0.9372449831009636,0.4118533137207927,-0.7445497711639709,0.29110630061807413,1.193510386501359,-0.8171387646825711,-0.7347771566238854,-0.528166737158465,0.2761746554352611,0.1824601598256851,0.8950703345580303,0.48797260407141296,1.000800219406137,1.4161258830846437,0.4497657818907619,0.24550208584857727,-0.17525851485704913,0.0
CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C.O=C(O)C(F)(F)F,0.040904195374552095,1.5931852994657019,-0.512581827000649,1.0062118235125113,0.34810411945884684,0.17552333729595557,0.4111498996126729,0.3175022765019091,-0.05311817669058625,-0.40763064454956244,0.2947678209219703,0.09176415699308749,0.842569471004771,-1.0091728666719857,-0.24968893279409154,0.30922829520793876,0.4768666555140574,0.058577508099689035,0.7489799926851752,1.111546559376526,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0162412344864594,2.0026673062374942,-2.061757247570201,0.23081501938577823,0.8745032925287899,-0.6419808671939418,-1.2040454166013073,0.6295932429608345,0.5319533273529251,1.5051847210357447,-1.8295838032609406,0.23826872839877333,0.3092932472650234,0.6681014719502522,1.0659480073091983,-0.9815997702381641,0.20685533944032822,-0.4985727773223996,0.9972003625481527,0.20175117502823492,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,-1.1575170620282198,2.361729561875699,-2.3057133881920304,-0.22311882088900933,-0.40841553392033675,1.2021834035801902,0.6480726102402613,-0.3916730801135515,1.7320817936234294,-0.07516076316720278,1.3174394551289816,-0.5527506036673895,1.5536462732209662,0.5361869564193031,-0.27578763413323615,-0.23872474361670454,-0.5839883367316796,0.34601411977148866,-0.5719307312322527,-0.2625949437012194,0.0
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,2.2170569183089435,-0.3365068982686244,0.6681139839980252,-0.5497686221470494,0.42960904157896906,0.9243666311973375,0.16929695650027238,0.3941029513213861,-0.26365723490017334,0.292490938992925,-0.39634028861029236,-0.7295712058246628,-0.11945885758556873,0.254365404064279,-0.04739469196989873,0.503995438072164,-0.02230004743823915,-0.13852884508011257,-0.16493003523833089,-0.28367161747074743,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.9499336830702598,-1.6878786775055252,-1.0286545383457684,1.3822584879499547,0.2107087656432972,-0.06697906612207837,0.0651495131872843,-0.44825264081558847,0.2798140880689979,0.6742298576423242,-0.3066264638477861,0.5586690847269155,-0.6712226419439931,0.09734726271035932,0.3538191252690289,0.380387783710994,-0.2851731374160532,0.02647332846180879,-0.34569078157344196,-0.07456076515770152,0.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],-0.5206500725357955,0.3892108546199257,1.250848207415144,-0.7542970390204546,0.6846575117976186,-0.7545924851332521,0.6594788614889104,-0.5712080833839838,0.3830555679520645,1.1984975889143137,0.6277990183857985,-0.3034734293944461,0.28059861776312,-0.7714734066389116,-0.285492716294001,-0.34087391638525494,-0.3976208025596826,-0.9202876137191535,0.962988657159051,-0.6762315501090672,0.0
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,1.5148858568045804,-1.1668573244362168,-0.847596825718389,-0.27150465106421007,0.8419193253568086,0.387754004579693,-0.6419789651960476,0.8218502229688317,-0.48307019729160844,-1.0366803307375234,0.3422996987241111,0.16640112441432664,0.4237596634983524,-0.14221973029006438,0.19730472095524276,-0.012529146261704436,-0.2846292633305017,0.24053579289524232,-0.16432818677251118,0.8953546137188408,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.7927916188530798,-0.3867903775852421,0.8792261217938562,-0.5804467287261524,1.156698854248476,0.6616344193107515,-0.29911680790468553,0.34618796763543747,-0.6039884944803753,0.10262376581717644,1.3927277748041251,0.1316695045768414,0.715029305628752,0.23338097670770616,0.7446115482011035,0.03133422080630095,-1.1432228797291735,0.9040569869641026,-0.9657741160411062,0.4334624866474141,0.0
