SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,NR-Aromatase
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.9444582103029449,0.9252692484346613,0.9764787722057365,1.5766811975784054,0.9307686431327259,-0.5644901370756105,-1.2246868493258696,-0.04172329846083084,-0.9942312275709635,2.1454297226087085,0.12584463563107048,-1.8761329861311358,0.8304786798953367,-0.98513081519211,-0.42843900219236514,0.569965944382408,1.0382508227610894,0.20608053710503876,-0.6482872370766365,-1.6648621740023646,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-1.1939341939404187,-2.4738744033167963,0.7231288789718554,0.13912698919473013,-0.41558725431108107,0.1326915202706674,0.10835382905749907,-0.3315990300018782,0.1954728681405145,0.37511033542598554,-0.463109313888744,-0.4354907084569485,0.06953208246979017,-0.3608393777030189,0.47693109741630196,-0.46908494867296396,-0.10714572601582825,-0.45106476660130207,0.3382340802418431,-0.5158201333861412,0.0
CC=O,-0.37982378557597346,-1.0782033936185071,-0.22726202342519522,-0.8894506037750171,-0.8921626327858907,-0.0511209535010177,0.03136729967860938,0.1403579079129357,-0.4812987076010219,-0.24928932522694636,-0.43618814597938615,0.15725193010358535,-0.22818047195519184,-0.19841042621954708,0.23695751201592952,0.14218896712786658,0.32445545932677927,0.24522469973851466,-0.6738368007529958,0.0045535716154633515,0.0
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1743470092760202,-3.937134390195896,-0.07430308286782218,1.5661363764672733,0.8201966574491032,0.6599186396285386,-1.2930694591560516,0.4144785778051697,1.5368401787424188,0.29602554021815386,0.8916643346636457,1.0924850992253503,0.1570076874844174,-0.30317029504340215,-0.12213019695815995,0.27589067718458465,-0.14593272157729023,0.7309720332274748,0.1506962267416306,0.41530220074966817,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.3186584714503473,-3.7106809948315678,-0.14308801114510328,1.4812288918656067,0.5292185959938188,0.6473039037208358,-0.9407165268417991,0.08817566053980366,0.9959797887051058,0.23420022483782926,0.47702341054744707,0.7392481482031777,0.055642161225088506,0.034333194052661706,0.2727639831076209,-0.4865940714016301,-0.12643274632011217,0.9478086821808298,0.022680560797163404,-0.5851765674641662,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,-1.1158240370254366,-3.855515419349476,-0.1029373466632918,1.4695215055026076,0.9431599562623656,0.9148725247569235,-1.2083537531676205,0.5174042635755366,1.3744170423304662,0.25734519869500383,0.7196422050027519,1.0546220647705686,0.31023394274117516,-0.15044461873756024,-0.41814202840499304,0.5471438588779665,-0.0919887852553742,0.520707440181142,-0.04361162528119059,0.44865637486740206,0.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,-1.0835893438337425,0.22864102231805056,1.3213438493451815,-0.05957687427216737,0.19933149883810716,-0.20323361850759591,0.7675107708606463,-2.280709264428125,0.03847256150748925,-0.23624860983685608,0.5419394664761502,0.04334821202681898,0.06761195955624373,-0.13478251867973728,0.17539526324925261,0.2536276781480301,-0.1349978036414511,-0.17206364035147978,0.1898808902683805,0.12086017170892756,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.11958755458329479,0.4533954222957899,0.47486278173331575,2.8015685770653143,-0.8940696263218696,0.25383902366658057,0.5990304633079386,1.3642397123165,-0.3021441439960711,-0.4547686936877065,0.4439623610396413,0.32977338425874736,-0.967818376887913,0.18639561509555977,1.091052568689011,1.051551741579701,0.05152884632461227,-1.3328685755045826,-0.5048008561345424,-0.02371182512231756,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,-1.2778864912001826,0.2743452189282336,-1.3645597613140095,-0.6200725768965915,0.3329733097087837,-0.5973912227401753,-0.06534179704422892,-0.1462783273457237,0.4234880010925349,0.20294639014144927,-0.5407854549203128,0.4545003522237449,-0.4586818551417578,0.19875705110668912,-0.8450505099403056,-0.20145279956956205,0.04954690849310377,-0.14009044223391123,0.7876080545447286,0.3825345741822449,0.0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,-0.9737509635201821,0.7429896453788066,-0.935630080496791,-0.42957128648663373,-0.24540942382698255,0.19645243877398183,-0.47829843632084346,-0.2873139946570839,-0.4626716541008621,0.8200296931008274,0.5846649157133065,0.2126183822941522,-0.1871577742161926,-0.758945314045362,0.6191230929595455,-0.1809004127520924,0.4642008237717294,-0.621672421376575,0.2998791693155003,-0.652553637168413,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],-1.2456348811968578,-2.4483037996295747,0.6161270009653963,0.1483744528171541,-0.35590716947639084,0.16427710884120553,0.1611844521468229,-0.35299286071710606,0.18361135330754344,0.38773126465280106,-0.3311225148335836,-0.4916376028189944,0.14637657060833492,-0.3217756127061731,0.5088914914669693,-0.46187128982444503,-0.14594781435395954,-0.3729608181845296,0.2770732681426181,-0.48209689270714784,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.08318260644229195,1.0997681478756731,0.6750349006902576,0.920432178360428,0.984125788723222,-1.1541707688172795,-1.307400935058734,-0.8841556391710503,-0.7091488629479504,-2.339088165353704,0.33058001468690174,0.6669534365296474,-0.5036064736308948,2.538728198441851,0.6150747986416546,1.2843676048296095,-0.3985205850660624,0.4790846262465576,0.9795778665565769,-0.9787503186217832,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-1.6318238198353288,0.5638992605669773,-3.4514720483799777,0.5394667021348168,2.076402832807035,-0.33157525771997254,1.298099166983933,-0.37924328629435133,0.06552336881677026,0.6979134760499099,0.2947377391834171,-0.4904717359667427,0.4163403009552491,0.8477133162137461,0.4577418940281588,0.1827204490669223,-0.8889720587577905,0.9079486188106499,-0.7540236744588525,0.12666997899055682,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.7837487326512054,-0.36893917032521745,-0.4318222062692464,1.1251227172012885,0.23301966655481463,-1.2013342453889302,-1.2801167740175354,-0.8442098222621555,-2.009085286205942,1.618202999467357,-0.566528529259643,-0.3066790371383205,-0.18616606724236306,-0.42103321326972015,0.10165748174871496,-0.06701819005073713,0.16959519824747005,-0.291401514310296,-0.42575491026255935,-0.13422058437761342,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1743470092760202,-3.937134390195896,-0.07430308286782218,1.5661363764672733,0.8201966574491032,0.6599186396285386,-1.2930694591560516,0.4144785778051697,1.5368401787424188,0.29602554021815386,0.8916643346636459,1.0924850992253503,0.15700768748441737,-0.30317029504340204,-0.12213019695816,0.2758906771845846,-0.14593272157729043,0.730972033227475,0.15069622674163038,0.4153022007496681,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,4.003577529080366,-0.458252224290391,-1.1400560366440844,0.9661247377971054,1.1272408039790902,1.5214927671056622,1.2650533333702159,-0.8235017743252185,-1.9740831862789354,-1.347370942049174,-2.8561599761619836,3.52526516476391,2.6062978738738205,0.374590782779665,0.8955282930473436,-0.39800387307089347,-1.2912217878713654,-0.25650017821457805,0.23313002517432266,-0.005277595991811177,0.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-1.0443007012464816,-0.3428820780173593,-0.6940219677576459,-0.7101265465449553,-0.7462996648004386,0.5779799558544805,-0.3950731201674481,-0.22291752442751112,-1.0669781441722315,-0.0059480590986662855,1.0613713579124784,0.03708923653329462,0.2664946612031791,-0.33584981810790376,0.09642495185850992,-0.40546540807845965,0.23233499966718493,0.1894140553781303,0.4116316745395757,-0.06838340754334658,0.0
CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12.[Cl-],-1.248295857110774,0.17943137900356096,0.6734528520491309,-0.15155875046732398,0.03857526804483295,0.33715820210780956,0.19035898458846798,-0.7289803509318612,0.22747143389784902,-0.17149655078974171,-0.10416069557767618,-0.260807631625537,1.0522894914305723,-0.3143371674469639,-1.3194708073546146,-0.3501379212697441,-0.27867290940963113,0.11063901527561804,-0.2582158096260733,-0.33852901645786426,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.7741391742273087,0.8179050107890514,-3.4170941676418947,-0.07127135211314457,2.7949492746303717,-0.28397019494263426,1.43203910909005,0.12047133405864933,0.6155370581683608,0.3283780336080476,0.460114332629684,-0.6971480420656162,0.9149641752743156,1.112319505876389,0.10792202355243463,0.639394382956134,-1.1918766308892161,0.6033775501725189,-1.3033213566322042,0.26824496302815665,0.0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,2.2833672138379266,-1.3911226876868636,-0.5363189015207578,-0.2053024035260186,-1.1871816886855766,-2.3703182919028647,2.5115706256070407,0.6136813111725073,-0.7940582307563412,0.7343861547590339,0.9274492882298855,0.665742380650664,0.4385325515276058,0.5696577159601279,-1.5842237782077826,0.4330199225407088,1.2499214198255357,1.7056744644333879,1.0257233324655386,0.01874780309617966,0.0
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,-1.6913840395342612,0.833340105749732,-1.1787838246523699,0.67889591480539,0.06954645163335445,0.0784472308619148,1.5645549304748838,-0.47548692821769006,0.3484417206135741,0.13108760120526872,0.15589671952403072,0.17820184907946318,-0.553789790689585,-0.5366823258966905,0.02829429131515933,-0.22754261133286247,0.28594000238122713,-0.5335454054456003,0.7905034527138785,0.10951053784694416,0.0
O=[N+]([O-])c1cc(I)c(O)c(I)c1,-0.27070070320006034,-0.24685558198358776,-0.5391908061610221,-1.4260667889974015,-0.5817074356270102,-0.325242377904228,-0.8148806919417992,0.3998193581043792,0.12557898487861896,-0.24007339977133857,0.0842544350559165,0.16464496019322952,0.5655509442186966,0.8286890013793882,-0.20623831531552142,0.02964054454733231,-0.22322750354188842,-0.09667308955539312,-0.8475148776530956,0.1804425907882941,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.9094389309131383,0.09866216750988671,-0.15790959557902307,0.8641996656267935,0.7736390764135791,-1.8473301494988543,-1.1887828444868198,0.19635548972247177,-0.9417336539845409,0.9275023683003696,-0.23982686206357146,0.13589812338111176,-0.29053285080278846,-0.6475985390905321,-1.2368214925507506,-0.4175456062898636,-1.1009519399199803,0.7637392139597579,0.3627023521412142,1.4668452761548834,0.0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,3.681890430959134,-0.7042963729613929,-1.1172702099917513,-0.4648808693629581,-0.5424275694631062,0.3154327984192989,-0.2254337146982478,-1.2440829483929448,1.5492760133596943,-0.34243804563242836,1.771381738530804,-0.3721265186936215,-1.2021159055208515,-0.7636062264261164,-0.9207205997626123,-0.05425033068966735,-0.996023434948414,-1.2560711437865733,-1.3921382110650504,-1.444108855642479,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.5878610657767562,-0.774622009767374,-1.1780896470419457,-0.37194756633381515,-0.4765091836892706,0.5687520462667185,0.1687920251626153,-0.8703633934451662,1.218078411432987,-0.9149934199787313,2.108608776685762,-0.8258049164253104,-1.7193094897512908,-1.2862863175014854,-0.8008781715863326,-0.298594962953364,-2.10063706222062,-1.735394146722031,-1.3285117529050645,-1.0853915537597552,0.0
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-1.1939341939404187,-2.4738744033167963,0.7231288789718554,0.13912698919473013,-0.41558725431108107,0.1326915202706674,0.10835382905749906,-0.3315990300018782,0.1954728681405145,0.37511033542598565,-0.4631093138887439,-0.43549070845694876,0.06953208246979009,-0.3608393777030185,0.4769310974163012,-0.46908494867296324,-0.1071457260158278,-0.4510647666013025,0.3382340802418429,-0.5158201333861417,0.0
CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.[Cl-],-1.104791102973963,-2.5779760570897485,-0.044143556442315844,0.8359676468372628,0.1116697507373976,0.16578078647375125,-0.388708703345159,-0.23853737651142495,-0.00930159537530239,0.0023498109451931663,-0.09425289405943924,-0.13873098956049487,0.5360129217204503,-0.1402157330487444,0.2370395613211758,-0.5485217905106919,0.006397801044818879,-0.01922491344817158,0.06862288875162953,-0.304052753779387,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,4.360979373627371,0.10539283279136355,-0.5723385632027943,-0.8014821323574366,0.8892070122728936,2.462563403372773,-0.48465777225223716,-0.0795016486556998,0.7286494997451203,1.1210166324908963,0.2655722525278657,0.5868322138540998,-0.9022670503511003,1.65193045025634,-0.6209623913020177,-1.9651387208707063,1.1499696897725895,0.16044175615105963,0.5255592103483955,-1.0786387524476533,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.32558218187453136,0.6289614686419085,1.2736937604376202,1.4253865489951794,0.11033974724861102,-0.6239505386674433,0.16422903606854852,0.01735565524580297,0.5740766724867056,-0.17853433369954996,0.10124475664188932,0.2797593257103669,0.25609502843347454,-0.09234967888682513,0.025829601428758158,-0.33987080447666085,0.33163822648477204,-0.019628272023313492,-0.10377729143132697,-0.19292080390044877,0.0
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.26920704739482626,0.3880262368583139,-1.8643988153211342,0.5456971264500283,0.7492085580580626,-0.3352083312924257,1.4393496160622288,0.156757449410605,0.10409462869734858,-0.2533541280544897,0.11065494368475945,-0.29059183548310724,-0.04193041566213533,-0.4668034236423748,-0.13082934630419774,0.29548740680025826,0.7634265882268502,-0.48598816086341246,0.8208044777434176,0.4466311483096369,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.9221684624993364,0.4252717938902255,1.9932173562647884,-0.2832930588498234,0.3484195358709155,-0.47752615022449196,0.6742615267844821,-3.0601581600709227,0.24900840692313916,-1.1332780671841627,0.5697105308456314,0.5266057592657134,-0.2481291731735775,-0.012476911343112735,-0.1603739786062969,0.5354835688221132,0.056423957584850956,0.2777922188657468,-0.019942427998541134,0.16314627249699565,0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.6955605255331596,1.1034760862204624,2.340061441050236,-0.26266254825768015,0.8806287907565116,-0.7758612274565263,0.8563062145130957,-2.6124879712080062,0.8547084565845073,-1.5497096653234783,0.44009456919687834,0.772100646094836,-0.8062161533444065,-0.3644183500952723,-0.45087659855955803,0.48687796424720964,0.11571677797039315,0.7631371748401046,-0.14724984259331053,0.7187407718991007,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.9523472439192502,1.0188497300302557,0.7060411113068004,0.9030278945777523,1.6803727998812004,-1.1606064563983074,-2.234083730882096,-0.5853673641672975,-1.4920721761839915,0.9734922465245662,-0.6166081954339935,-0.6630390948185393,0.7421267139610095,-1.0230073437366272,0.7908423539362902,0.7179425701029254,0.868994744271455,0.43583362323592423,-0.9905732582124982,-1.1810534899299205,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.662587865741404,-0.7343478018291011,-1.1599492560591103,-0.498451503730168,-0.7025467615570868,0.5079951084757407,-0.13266705077487792,-1.2108095161015946,1.8322320999872155,-0.5070518642665147,1.9518846642841954,-0.5290186739376246,-1.4073935974383556,-0.6812219353500344,-1.0092953489541783,-0.05597473845912144,-1.0284151279904075,-1.2628954293537409,-1.232108278822644,-1.4476167281343701,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.5878610657767562,-0.774622009767374,-1.1780896470419457,-0.37194756633381515,-0.4765091836892706,0.5687520462667185,0.1687920251626153,-0.8703633934451662,1.218078411432987,-0.9149934199787313,2.108608776685762,-0.8258049164253104,-1.7193094897512908,-1.2862863175014854,-0.8008781715863326,-0.298594962953364,-2.10063706222062,-1.735394146722031,-1.3285117529050645,-1.0853915537597552,0.0
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.3979393968139346,-0.5904880102701604,-0.33029951250463774,0.06774314016563701,-0.6099082050586903,0.10436820189338161,0.6070387139721998,0.2837821618591171,-0.6284092308225341,-0.3067651410221317,-0.6099554315417702,0.07945370464869729,0.11376277935137366,0.10708652682922214,0.7605203543948427,0.5278395240600096,0.07565964995571384,-0.001961266870695762,-0.06554160792738199,0.5692077790948162,0.0
