SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,SR-ATAD5
CCP(CC)(CC)=[Au]S[C@H]1O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1.1260044242068827,-1.2105237110686526,0.4208750101275787,-0.26270486824985667,-0.6660437956436469,0.021586364065900747,0.0208520278061839,0.21549090790769676,-0.09253551015312952,-0.2386537994363335,-0.3046966070137812,-0.5516273159154014,0.11186073595057341,-0.7248364357485116,0.029599504861069846,-0.3969252060857952,-0.43163363985013536,-0.5423135136043155,-0.04298713565594772,-0.3956546871790558,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.313779533769084,-0.0831484096856738,-1.2479184021059235,0.06578371900303262,-0.09713375992254278,-0.2992854432576943,2.7791728086378793,1.9508883432922444,-0.8936032456814382,0.20539374888737227,0.4273907073358887,-0.8011684788001465,-0.6936312712765664,1.0878840525821245,-2.567583134832499,2.09819201675793,1.8383028042842164,-1.6155023017728434,-0.3887017481747687,-1.8195085655343302,0.0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,-0.822988472598872,-0.008324802398944687,1.2214657667105737,-0.2637317316651101,0.2663591020896196,-0.4284814704951235,0.3272801085529685,0.37880620747114296,-0.7997135301277571,-0.5499937104475874,1.2313534388951015,0.38641533350582474,-0.8710747046549435,0.149968072442999,0.06925220293535538,0.04344465591793191,0.20911034285440513,0.12705966947653521,0.18878068073034382,0.016043583879493728,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.6334324338836979,1.0396802756443897,-1.374711079950696,2.370670159147532,-3.0661993013567095,-1.422665759937736,1.0667098510189927,0.43307191002613044,-0.4462326137708979,-1.2601447831567751,0.6708081691543615,1.781790769151127,0.32602922856644106,-0.4976763512116773,-1.2110649228603163,-0.3769877214829109,-0.2734106105707357,0.852410662275743,-0.4537734502625983,-0.8242406940402428,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,2.5056632834183437,2.0431370431733873,1.678605091848638,0.6990363062218873,0.026197703846691928,1.7571032487020344,-1.0781640770746101,-0.8365561456081134,1.4141057248551259,-2.17121425447072,-2.3899582537918054,2.4998594368226166,-3.2660207694324837,0.506156279280685,0.7154504998466207,0.5794339956158828,0.9190825012839227,-2.8230377088076604,0.39887935584393824,-1.5582875534278535,0.0
CC=O,-0.3270008674046584,-1.4726479138286421,-0.5211706961693833,-0.33635969546256,0.33035287622515536,-0.03262423574432832,0.024772334819361676,-0.03535904317242179,0.3631915641172469,-0.2952012943057853,-0.19796480931237495,-0.5164597442945856,-0.17691153288609002,-0.5626936523386311,-0.32925592054779906,0.1541092792243974,-0.11274263332539448,-0.11970040966683912,0.029659994007644533,-0.03224281007487117,0.0
O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,-0.5603266540972166,1.2416559742747724,0.4182570112828006,-0.2967066062996912,-0.4424272923697556,-0.3482985177567623,0.17777834809330242,-1.2163350855077337,0.9691229769456383,0.1364368972874208,-0.008356030617424036,-0.3990800681558264,0.228077799661326,-0.05107631643641657,0.8866043110590793,-0.3146008417659794,-0.430185890898955,0.23735167161151283,-0.9820753862364862,-0.9255424474537386,0.0
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,0.07025927490623268,-1.3368387767329901,1.5559884311057752,-0.39594539543074425,-1.4963586947412055,1.1136648727659122,-0.09499729525102249,-0.7215776254470975,-0.9296902281367815,0.5958002973976083,0.017358244383357372,0.5742406155454134,0.25134363519082226,0.21950710479718036,-0.20576031560806746,0.5458997001804117,-0.2395863502519228,-0.12465702553562412,-0.11289873225617313,0.23526050408414897,0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC,-0.4446374389611569,-1.9357280356010793,0.046357997433337655,0.042919431205933924,0.11425449882821499,0.15378050105944654,-0.16103797791237603,0.6057313147113004,0.16635938776909945,-0.23202121502628137,-0.1902094526084461,-0.04408209527381826,-0.16640019778744825,-0.8228798531129848,0.6865605890680778,0.013734463467165796,0.05173393469419462,-0.3372684945496716,0.045593245769090976,-0.09065031473830452,0.0
Oc1ccc([Hg]Cl)cc1,-0.9770484655466292,-0.6733179480736554,-1.0706577769925312,-0.7018892959411699,0.008352214159349112,0.06098524411306354,-0.13163257729330644,0.007534389186650581,-0.2572339412388199,0.5939314839953796,-0.24969680211384046,0.4353484146501534,0.33571928252430433,0.31794297321648674,-0.3942264210891104,0.29577757741351335,-0.20551583348454144,-0.627367695965085,-0.0701334258189927,-0.3760557923945048,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.577041482883623,-1.7557730829993017,-0.5533069110858928,-0.3846833969807513,0.4554266422315082,0.12855474070579417,-0.28804563897133034,0.6648818354661983,0.158843080662996,-0.07510195857153193,-0.3525186286681389,-0.37099523108153487,-0.237251370903381,-0.950117410605113,0.5348414381733156,0.2693812931308218,-0.1336602075729075,-0.03634433031157084,-0.06445704117456383,-0.18661630555406397,0.0
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],-0.5636463448862534,-2.6366270723688765,0.6966889118620079,0.6272824809139765,-0.017815414888371857,0.5678474231608908,0.14832296021498823,-0.44264969516864966,0.09964338935263112,-0.46648989826443055,-0.6019118179897878,0.05819267990954308,0.19275898702845173,0.2696068106631579,0.0809338897391636,0.07857639325496577,0.217500949971839,0.3670302391301843,-0.007195510708817813,0.15270555417604242,0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-0.06955001032746824,-2.4747019550895666,1.13288919261307,0.5267944448976408,-0.4620708894704162,0.47761283804922355,-0.18395068063643996,-0.25361143797604246,-0.2500682876536765,0.003087280251555428,-0.562487432198884,0.1378069592426401,0.4185986407931954,0.17705373935145644,-0.12221626002178756,-0.10400187621508365,-0.0669183289367202,-0.014079845506658445,-0.25448278352824644,-0.03422574303537675,0.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,-0.935571638700622,-0.03511965334527621,1.5156111225911217,-0.016719306329516934,0.45546065216530096,0.031158303529611638,-0.5464859636455051,2.0822708215657992,-0.5943145062292288,-0.5154986507971089,0.13633092049819504,0.1716023229586815,0.7587945437153284,0.32792055890346944,-0.09140658514721045,-0.6470596706533024,0.284047955297151,-0.22974430768383536,-0.5110225903245305,0.646916583065803,0.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,-0.5302125623536323,1.6928044430640246,1.1953491894632557,2.205298796013811,0.123634821876969,0.6956408320458651,-0.3600071189359076,0.23515851400150423,-0.7546391356749915,-0.24563493556178786,-0.07771752242998962,-0.8377996158692217,0.9653681045272414,0.3380796662893725,-0.05624503494216898,0.243147456098799,-0.3435783394518362,-1.0190810705393645,-0.44338133936722185,1.206232410591816,0.0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,-0.8994967422101691,0.3495111907970436,1.0350123060482113,-0.024138012742518693,0.466809557271081,-0.6985977111814669,0.0552486876945039,1.3235375269101146,0.7651086800490494,0.9181115736423797,-0.30201421513477034,-0.2736491640757325,-0.660731396532884,1.3825436386298302,-0.9399490386729952,-1.2251377057714379,-0.23818095983251042,0.322548542627706,0.29461513615975865,-0.0332761570559977,0.0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-1.246731801538075,0.3134679065300504,-1.398141315098203,0.10955395102591699,-1.4002956560148776,0.2718581740957824,-0.3492965263859548,0.07976557685651647,-0.6988796904627781,0.6406647351234787,-0.8253160639351871,0.2319477429689539,0.02040197996422242,-0.1499547761580685,-0.003541398554820833,0.045210437106419886,0.20547732939818003,-0.2527452206150106,0.015236591442127955,0.14616135956726387,0.0
CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C.O=C(O)C(F)(F)F,0.32032644917348757,1.1323672626044556,1.5199658156638756,0.728345833851522,0.6929362019216949,-0.2946680175561991,-0.3866720807323425,0.3220519531717126,0.15513860546064978,0.9221273750973736,1.2808332723471276,0.3692980659896577,-0.5916959146672373,0.007888403205274064,1.0229785318702518,-0.77024781355338,0.5707862692777479,0.06182551110374187,0.2677763332853744,0.23261939868178824,0.0
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,2.135773737647166,-0.1147207618279491,-0.896581219190169,-0.5113908914924216,-0.3474671913763803,-0.5615146235923542,-1.4457654351814875,-0.32512476159342557,-0.06017130010158002,-0.7696286090072091,0.2603555646187648,-0.3506096572978574,-0.3701284932022746,0.4288969491647223,0.08639576539365801,-0.25838144603959246,-0.30078069021408205,0.41689948649777825,-0.1766652226566278,-0.43955300356036103,0.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],-0.3906682602572921,0.9956253713110035,-0.3546968545666433,-1.6303377797213332,0.4863591405917318,0.47477360180390094,0.8217572529885767,-1.058278882452527,-0.8082088058481759,-0.8477465020961085,1.0465904162470823,-0.3390741788663071,-0.04161344256523788,-0.8955707873578999,0.5191152574764003,-0.9519825214868054,1.1009685074986242,-0.44570485630351414,0.585892653410479,-0.2807645252336037,0.0
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,1.4218353854215287,-1.3630080742423605,-0.7164715412561021,0.366006813169814,0.6810772431465233,-1.015322072225474,-0.8538626441127664,0.3465384384024055,0.7275451824259591,0.515365018459705,0.01987870746894624,0.8694406469061143,-0.3688110842266795,-0.44837504385020016,0.314446035384194,0.22482106348069575,-0.3045310809122083,-0.1789719391800088,0.4479524329759276,0.5631541175800108,0.0
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,0.5145342864946305,-0.27544920261066086,-0.1059663917339303,0.31178997057858915,0.1367375087425122,-0.07223719049737673,-0.6429494190457551,1.1441105625106314,0.5656293483257935,0.9158568190538967,0.18253790433032657,-0.2344460140613455,0.0067333017911984094,1.022567673397647,-0.43640727923235695,-0.9260783608283271,-0.7706125926762606,-0.1650173683532189,-0.3641044944553958,0.5225982419627097,0.0
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,-0.9504116105947984,0.19717870002274418,-0.08206090764197567,-0.960784268382256,0.7944371076417776,-0.02624057875915633,0.09839649265817921,0.2561271393599081,-0.05536010794554313,1.3365219324976225,-0.0358545622898847,0.8863529439797506,-0.3104775804270779,0.7825338404076286,0.11761469259549077,0.018599129576142032,-0.14246669043645835,-0.08570995381892557,0.34921198280685134,-0.3125699098383626,0.0
CCN(Cc1cccnc1)C(=O)c1cccc(Cl)c1[C@]1(C)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(Cl)cc21.Cl,0.013943622416121534,1.9342912415667406,0.3361854783739362,1.3152181030186536,-1.8989170199560106,0.42468260718985273,-0.9586135739261455,0.8023852952384082,-0.7470196716300955,-0.855245406685407,-0.4552676395187544,0.5898772633391015,-0.022758790667077925,-0.3577544472027323,0.6934661358679618,0.0716027431107599,0.48103033820327157,0.6915557195463844,0.5880244831792488,0.5422908371475129,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,-1.8775814464827096,0.7542356877860864,0.2793233709672775,2.6076801913073435,1.3811760734610103,0.5827288796072488,-0.3684607350504622,0.5715261471935578,-1.5512518768934527,0.5950800860370653,0.12150850970121313,-0.1827601521923326,-1.2415855453355968,-1.0143303326042055,0.7227967869556182,0.6563295589945125,0.5607395362246117,0.8349855373758529,-0.19311023035138158,-0.3373544650249471,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,-1.3105715211335327,0.06350277962000599,-0.9246827039079708,0.5676366363875056,-1.0570532863005122,-0.017211265815246568,-0.1916775877009539,0.27836440674366547,-0.5934158447602822,1.6182942598258045,-0.07458774329857128,0.7503340857122723,-0.4202732833428779,0.6062200229331214,0.3009428074964169,-0.11260724610329574,-0.05497888894628214,-0.5503497959831175,0.9248704851032882,0.2116557869062706,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.3344107160708985,0.2051547513832294,-0.33062803691469134,-0.8122351841184793,1.2539730632765198,-0.3523661669301942,0.4593073354229571,0.284718091723846,0.8708833999788672,-0.9889658451050254,-0.42158158319507544,-0.17473481310459082,0.7408791515082391,0.37474840200099935,0.6569165975604551,0.21632299315287523,-0.05547332444134674,-0.04657065133032664,-0.06108322711794412,-0.1295685271012707,0.0
CCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.4554466137419642,-2.7204798620314685,0.7249003217952826,0.596193457270566,0.04233098167106316,0.6252914041093665,0.20340094056835298,-0.5262688430009731,0.011196922617628786,-0.34134179141652066,-0.6716564992908677,-0.008184636642135364,-0.0494831554609415,0.306098101233973,0.17711304174575485,0.028162483926810398,0.15797815497533546,0.3500379401247176,-0.08453244285601648,0.33214982405165794,0.0
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,2.6407994476266707,1.2810495607901131,-0.6560092675506468,-0.08034744119923568,-0.5690472513739362,2.0984696151323243,-0.06614191051670536,-0.44296353515621156,0.527256211926364,0.7560919999984049,-0.43434254910360526,0.5051753923215123,0.3470936374930095,-1.0444717969500532,-0.8601625121672881,0.4259942493583846,0.5541058348422313,0.5682114159508674,0.244388205816753,0.11552930196618871,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.2580043177316443,-0.33897308900380246,-0.17349164094763253,-0.10773628640356794,-0.05517632064249758,1.2002014172390307,0.5327370814873841,0.4085939922954086,-0.07957575163300656,-0.26452051955583045,1.6837501240374115,-0.020250514861476096,0.25185218219975164,0.03370833491064318,0.14071143744636902,0.25620405870416657,1.2306807464412886,0.04879951554244435,0.889321716267166,0.16826072562583677,0.0
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,-1.084221702377163,-0.9172998127355652,-1.3783598751442963,0.021184539983657987,-0.13385477943388302,-0.2710735795322305,-0.19310329653651334,0.19171141505768835,0.5466109679029725,-0.4311845279721843,-0.5527280024733775,-0.9090371730916931,0.2012382131389414,0.033201449365812784,0.7148281483526598,0.2341420047908539,-0.22248413586561192,-0.5897068112470949,-0.11707030342740322,0.09048767939252562,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-1.5392271732267406,0.8040281643350026,-1.5591398332090673,2.8074783407109027,-2.1800935661682623,-0.8667746408317067,0.8983728351720196,0.7322134095219216,-0.20630316159865492,-0.7625503712788149,-0.35886052945547536,1.4206673472786535,0.7284784997133,-0.2340356276793776,-0.9887288187765597,0.03486097208414043,0.16429141758736954,0.882777647351634,0.13790546258525446,-0.8516367708589997,0.0
Cc1cc(=O)oc2cc(N(C)C)ccc12,-0.3250060314030982,-0.20564657797788366,-0.7709488154484152,-0.5783302727205268,0.32542207782710036,1.1951811656056717,0.4100186385479322,0.49560685038146574,-0.12118998353400572,-0.260072160041558,1.3022755805591717,-0.15836003205306323,0.23651888045430938,-0.2447060550345717,-0.015853500358758193,0.5715712032392244,1.316256851529529,0.23312613981223596,0.7322538603524806,0.2892551624179793,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.40207728082168404,-2.1548185645298816,1.0967753580843347,1.6603770308183212,-0.14603984244610338,0.8466322469348275,0.7502177939778478,-1.3885399434799621,0.021445229524922112,0.00943576622709108,0.42347410511678824,-0.3375147045382133,-0.16982379354905994,1.6979035574742434,-0.06395857436648406,-0.11253677221009506,-0.6597040807950788,1.3622490334681345,0.3403125675481206,-0.32951843283393034,0.0
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.4519184484144926,0.18115819866701066,-0.7090012935839678,-0.3070887032725195,0.118883831013055,-0.20598545654507744,-0.01047862280371014,-0.15376282941110792,0.9789251736857633,-0.3882395623428935,0.006676511636370346,-0.5523097785978629,0.2697882511999599,0.420378151811476,0.011778164546612437,0.45158769175234986,0.038587656551773215,0.023288898249897997,-0.23889449987474246,-0.11033090239063202,0.0
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,-0.8732872702641726,0.12863289898166494,-0.42938014990241613,-0.6112198100607723,1.0330363312595838,0.13964391161433254,0.14270164828394546,-0.17754452975561977,0.13167406522457076,-0.8641834682192399,0.15354726389717385,-0.36285625533583377,0.2369013257801293,0.1271508915892833,-0.25214697735943437,-0.24453980317698154,0.12412631127535644,-0.42356226922302864,-0.054791800664202,-0.29245536128194277,0.0
N#Cc1c2ccccc2cc2ccccc12,-1.3350078499651883,0.08830581192693196,-0.55897006067259,-0.6542183611729058,0.8596950542215294,0.36206340137880955,-0.04550989666367698,0.17896677295388128,0.42158948017783643,-0.5896833972423843,-0.3028406057402315,0.1468699250070226,-0.045828162631311994,0.30213648790213105,0.3222879484952685,-0.037799760322044,0.13485215977953402,-0.3836758500913132,-0.393237356238854,-0.41465551083242713,0.0
C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,0.08064676716694426,-1.2303389736513064,0.2441327304826694,-0.46659047705025275,-0.5846521406057698,-0.6205775750057277,-0.16975429626000763,0.1388107966128185,0.19011505765265213,0.06682878159627169,-0.3498752476914041,-0.40670706858873673,-0.2381390934314003,-1.0879081104426895,-0.557070482379808,-0.13194329465515586,-0.8056042830121837,-0.6866231366674393,0.3375096445978682,-0.582777488990327,0.0
O=C(N/N=C/c1ccccc1O)c1ccncc1,-0.711159901467618,0.6403946068090641,0.14316635529720312,-1.159817677447788,0.14239203680990184,-0.47637638664246684,0.37159238090941904,-0.4173374674998335,-0.07758601401387545,-0.01575275104259655,-0.3181324842441598,0.39748498001234983,0.4277509919964991,-0.10310299340504618,-0.1523634177320807,0.30903859741162926,-0.3671708093228365,0.11947335521493511,-0.14170631507736187,-0.7018390221049764,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,1.5187982741266448,0.10138546973521886,0.3643316265665249,-0.7948015732007951,-0.18892903610828837,0.6010060184582917,-0.02975244591975898,-0.00657977723707186,-0.2629600822801739,0.19597720213449366,-0.42634884755740177,-0.1189355321577972,0.6634148952963629,-1.5326053709093248,-0.5442168362151344,0.2603002656848081,-0.6560823164443843,-0.10803972941989025,0.7913555198846448,0.049725880887679215,0.0
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,0.07025927490623268,-1.3368387767329901,1.5559884311057752,-0.39594539543074425,-1.4963586947412055,1.1136648727659122,-0.09499729525102248,-0.7215776254470975,-0.9296902281367814,0.5958002973976082,0.017358244383357497,0.5742406155454134,0.2513436351908223,0.2195071047971801,-0.20576031560806768,0.5458997001804115,-0.2395863502519228,-0.12465702553562438,-0.11289873225617299,0.235260504084149,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.5909614631684174,0.5159803326966268,-0.8603588173750965,-0.5678741757328742,0.4102115540857245,0.568287228549136,-0.04290694643627962,-0.15651234102060757,0.7299232246434645,-0.05891933298338029,-0.2163664308958376,1.015539336111942,0.5317611311808321,0.2230251845230198,0.6789691227446129,0.7290458186268934,-0.46380577199415096,-0.3591653703552077,-0.026246739983151426,-0.6239075243012286,0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.6334324338836979,1.0396802756443897,-1.374711079950696,2.370670159147532,-3.0661993013567095,-1.422665759937736,1.0667098510189925,0.4330719100261301,-0.4462326137708979,-1.2601447831567754,0.6708081691543614,1.781790769151127,0.32602922856644156,-0.4976763512116773,-1.2110649228603152,-0.37698772148291,-0.27341061057073557,0.8524106622757435,-0.4537734502625989,-0.8242406940402434,0.0
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,1.7068940620892048,1.2389145411143685,-0.1368002802468359,0.39711012134391566,0.18364743263442793,-0.1948098855430928,1.5131244490655473,-0.9006943542867997,1.902659925297401,-0.15750452968630752,1.2304756489542097,-0.6114263252899008,0.8877958847484492,-0.23004153818990009,0.345923135949744,0.9976457766623169,1.4729398348563953,-0.1780278995757276,-0.6687073656245839,1.3482754359112255,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.2580043177316443,-0.33897308900380246,-0.17349164094763253,-0.10773628640356794,-0.05517632064249758,1.2002014172390307,0.5327370814873841,0.4085939922954086,-0.07957575163300656,-0.26452051955583045,1.6837501240374115,-0.020250514861476096,0.25185218219975164,0.03370833491064318,0.14071143744636902,0.25620405870416657,1.2306807464412886,0.04879951554244435,0.889321716267166,0.16826072562583677,0.0
