SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,SR-MMP
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],-1.3197137931060374,0.47064852413894953,0.5682073156066195,-0.05577795141021709,0.23085175503784247,1.4666456091966227,0.9724818080647192,-0.37176824859556196,0.28849273914612733,-0.6576752933849708,-0.6776630196663767,0.29144964563546816,-0.09520868803718999,0.0049034120897984285,-0.7254010102622276,0.4313358168531708,0.5010248281061354,-0.5168059796373998,-0.4562190343502401,-0.07287093360587059,0.0
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],-0.8305789450173282,0.08606999613096193,-0.15098972856367276,-1.1675522410761743,0.33134151398388323,0.7961249760445845,0.5471104080468602,-0.34873914836682773,-0.3647298782602096,-0.08763398881737225,-0.05060895901820079,0.1071763929431266,0.04886248950153813,0.545440474316146,0.06566097717699193,0.3733417466541941,0.05660499735280237,-0.2335914217709143,0.5063109260423662,0.6922539559689405,0.0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-0.6841448656286939,-0.8495215903863992,0.032389669602500545,0.4408536628305295,-0.35028352712487393,0.005795736883846486,-0.562446350191355,-0.5660543721549328,-0.829585298930717,-0.07272239010537798,-0.39442119944100784,1.1656366720403266,-0.2140002278656794,0.2180474348052155,-1.178003749044413,-0.4378174548344606,0.9804198476521025,0.12734667114958392,0.06836603529782835,-0.04914670137616099,0.0
CCCCCCCCCCCC[n+]1ccc2ccccc2c1.Cc1ccc(S(=O)(=O)[O-])cc1,-0.9008013716708095,-0.5907811566259241,0.8838640514772206,-0.7339152951618582,0.19814949735624657,0.8574278021637114,0.4109311505752043,-1.1784240327034128,-1.7339694280080753,-0.30171047054648387,0.02712554193428579,1.482315965738888,0.3971670311202465,-0.6070019806503584,-0.5102580632899221,0.6125866652509981,-0.0777605758484115,-0.10367635339477592,-0.19639363889005929,-0.8272211863028217,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,0.22294701627649363,-0.4108406450712657,-1.1605996974159842,-0.8443110444792671,-0.23968934947872098,-0.3403706865915673,-0.44296844668274593,-0.09527878258631799,0.1560718593509329,0.14949073369933602,0.6507621560463824,-0.005913145264124317,-0.5279732030926125,0.29549345502897717,0.39648296088684537,-0.12633619871212737,-0.0007223350932638547,0.5835768576261962,-0.5889619335111299,-0.0731918472514806,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.4074098284332923,0.3778001660574533,-0.9637147342775098,-1.0100315377166877,0.2906806392791647,-0.4339504306566291,0.17975736529531428,-0.7386086104807887,0.1785642838859398,-0.7862695764469604,-0.8877421407029475,-0.40940765132279305,-0.01147306681857658,-0.7256854214293815,0.11579142390119615,-0.2804428005042474,-0.32657249834951446,0.22541887969484756,0.8408603895347757,-0.30318949209199053,0.0
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.2558392816300532,-0.7180201289092313,0.9926762272054415,-1.346557606763213,1.0050732794283999,1.386377924779322,1.0960727589197217,-0.7013307499644019,-0.5558547531769348,-0.06897338035421452,-0.02838396041048316,0.49521962655121654,-0.020495479737446323,-0.8211190873213272,-0.020180055967754584,-0.12249142990640179,-0.023275432925325974,-0.16712388149978846,0.2636355450575148,0.5267872735521324,0.0
O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,-0.6606988790358288,-0.21413139684791116,-1.01828103711272,0.6935687357326611,0.07770119413805754,-0.7829138232265199,-0.21605050573866313,-0.053987454844404904,-1.7038817737431313,0.2591267744411858,0.04596436804229308,0.5261665889107291,-0.7302986905420651,0.4164682886708049,-0.677253817785986,-0.672672341103268,0.3745415504464042,-0.010059517388829785,-0.6371822578797535,0.25745549097821,0.0
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,2.904680557029857,1.2080063000265815,1.0234298558792934,-0.3443617358673171,-1.3907041106554159,-1.2697091056660876,3.464182407097757,-1.084357390335696,-0.6773247427016715,-0.40976790825836723,0.9565845534082758,1.7702474546933293,1.1464986951385883,1.2821484809997052,0.24175904659720435,0.01101340851015696,-3.028730419710471,0.0052089792745266105,0.05510325342548313,-0.3161713624001221,0.0
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,-0.8456087563488042,-0.7294552211178779,-0.9216716743293798,0.8195924916511664,-0.2550763183812453,0.10893288650613525,0.26696251393786313,0.6112995539486764,-0.5119103293897698,0.5713662245965377,-0.5509942871440933,0.02486320233423964,0.5120446102636369,0.7310273278307501,0.34166298774790954,0.5779835847923016,0.6172818135347795,0.28190165136606893,0.3850268650755128,-0.15749991348427037,0.0
CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,-0.795671026188638,-0.841681801115743,0.28234266660727547,0.4078995045850058,-0.0866946173901262,0.3641275032324098,0.6725868489915647,0.712666114989081,-0.30726592540140113,0.8370188267518383,-0.7656426479556528,0.580650674787088,0.5783451441688704,0.6378004489972656,0.4146719767150131,0.2332364960671363,0.7616884724969353,0.3510729071958096,0.49767899334151466,-0.49558159552412195,0.0
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.7953826007306581,-0.8549275650039522,-0.17893062125257678,0.6506221483169806,-0.18973263877334023,0.5241605772174533,0.4810149408644152,0.45591228864702205,-0.25362875179442884,1.0333876451147497,-0.7791475187716762,-0.037474533332313265,0.09269064732101882,0.4319214591053874,-0.045738885762508945,0.3313164559833259,0.5686467121419309,0.26027197470412333,0.4480943086017764,0.05913329878614804,0.0
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,-0.8436178227129583,-0.7118640769642414,-0.9562706799993922,0.8416945420017165,-0.2931450067305588,0.08698154136666562,0.3088226428300544,0.5830720000731846,-0.5195991698729295,0.5351654799193053,-0.5393729017865504,0.031544858682309364,0.5565953425903322,0.6817834244218437,0.38163828962073765,0.5836402216506033,0.693934484842905,0.30716378836532787,0.4346892470710064,-0.13675638406827695,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.672608801813722,0.16299379142434461,-0.45050596581745733,1.138716648816357,0.6575652704446021,-0.18504245619862983,-0.3448655969320599,1.6081203779158442,-0.7247923678408547,0.3633764187272362,-0.1681826561107662,-0.3545046915609645,1.7442462119325124,0.5914871339246459,-0.5742073091433776,0.24623277725718382,-0.7713343852365832,-1.4181334622277522,0.7394254053726373,1.0132895615977071,0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,-0.1833985047117484,-0.8814030710135654,0.16076099932344493,0.3844204301267904,-0.12494794283707492,1.3361291920062832,0.9106086806191483,0.07385989791925222,-1.188910310359201,1.2821533697113006,-0.49185882424321103,0.5856932898222438,0.38418856656250067,-0.1859806526101675,-0.31011538931776794,-0.4765537976439916,0.2640535100742204,-0.42926866605930203,0.5189253512338993,0.24773679409756957,0.0
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,1.106346645213057,0.8971680917747054,-0.4874592658694544,-1.24780793151769,0.1222846213791832,0.10728103138437006,0.5600535781353022,-0.40491530662822234,-0.3997370623516673,0.29318379650890275,-0.04013621796932303,-0.15732093054934512,0.1359199524768651,0.25577143228706195,0.06848755959128205,-0.39792625023322553,0.3961084704197564,-0.4057396632441029,-0.22944224983984987,0.21935823456505163,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],-1.2486388406958135,0.423122816021074,0.5101069057736209,-0.23678930313932883,0.5434134824470997,1.1423353209056577,1.0844851089814342,-0.421476480705585,0.6867109156602167,-0.9065259857191443,-0.6052805129241108,-0.018696406358041078,-0.4084602761892466,0.03978938021550356,-0.8614259229724403,0.6176472314054101,0.036483161737602965,-0.0997316478829847,-0.77822120258067,0.19645064283792085,0.0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,-0.8710202717764205,0.3206998055052205,0.5449693018413603,-0.1167106762442529,0.7303328831375535,-0.13130511646363585,0.564855388309166,-0.9203724678642781,-0.8308719237181529,-0.08079762609844987,0.2235193947958322,0.7631153892465212,0.34732135831381855,-0.12125285484133036,-1.2031733141563348,0.695790884224193,-0.2695137857470155,0.10023428287769276,0.2536438996618209,-0.9894758131526334,0.0
C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.016659710350784156,-0.5296986465291831,1.0703408940583605,1.0435181386149321,-0.11801080158407093,-0.35881429973910667,-0.45462790571449135,0.5880716415539574,-0.6272840240150416,-0.3796129952810454,-0.18179689577876273,1.4705076738056004,-0.40488551753980506,0.6892045039511967,-0.8677291356040198,-1.2670311642180936,1.3229309597613044,-0.6811865669702903,0.14720286432938737,0.023066517368276338,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.687945458759342,-0.5284631058677801,-1.1835125086386185,0.18802044104027618,-0.6870396041783133,-0.4280469349780315,2.0345499882127127,-0.26502571812739295,-0.17902518139268395,-0.5036569017859537,0.2822819369006853,-0.29580000970847214,0.8386666051930416,-1.835276954651401,-1.4707103871354639,-0.202740037166293,0.253735716944634,0.22988751201925015,-0.9860454505712957,0.2496012671396956,0.0
CCC(C)Nc1ccc(NC(C)CC)cc1,-0.8535006228940027,-0.5903849058530208,0.26018599565260564,-0.0734380863854855,-0.034911078310823025,0.09045393647403677,0.31883898059264787,0.18629575357104952,0.35236318234962277,-0.235069406115112,-0.5829119434763688,0.6854025553821282,0.3476025568814777,0.3187403082239932,0.1544410130642914,0.44055976520113443,-0.40309014467553067,0.007766286173691808,-0.5090864966167593,0.4934947281194944,0.0
CC=O,-0.5358400284559173,-1.472766633346137,-0.35112264938115295,-0.20866557386247506,0.011873766020845127,-0.4718700299043996,-0.22813934225369162,0.264668532689108,-0.07785554195002452,-0.6810547636502097,0.36737333332783806,-0.26609594205463155,0.01670444254295634,0.3277588598715916,0.343497614308569,0.09222352398642492,-0.04709954056092191,-0.4708377596913019,-0.106675699077644,-0.003864312934536028,0.0
O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,-0.6108161571051935,1.3379105567262186,0.21710984755573326,0.16855276042017672,-0.10400224619568083,-0.36437084734281533,-0.734982871294467,-0.3673154327422741,-0.08599831428486004,0.6397825923130895,0.0655095655215969,-0.3142784747052587,0.2113377058288547,-0.5117546406737212,-0.08371352636426585,0.5534531319927568,0.6802508645238653,-0.5672366817640753,-0.8579416176940076,0.919010845715585,0.0
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,-0.6191816612219666,1.270728030393504,0.45215031264797884,0.9085150491938087,0.20340099971239728,-0.6914980286606229,-0.7311079992197299,-0.6446680168541361,-0.4705253826642184,-0.9721879523942044,0.28257531854879664,-0.08414614173556155,0.6587129695633467,0.14735205970783105,-0.38687326188411303,-0.03491858372936159,0.37300099069793946,-0.08398386956661444,-0.5458834166802959,1.5116865892144997,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.6247162691444412,-1.9256555285790478,0.8618647286947138,-1.2625066303626025,-0.33845904589326126,1.3070143049518725,0.0034731461274919175,-0.6852014305199361,-0.7404009779177559,0.7945788786403107,0.5748573596179968,0.5521266842280541,0.2571427816154859,-0.3123681427005056,0.253084982717301,0.2910801605500934,0.2328815277803999,0.3592119172064603,-0.27614958039408743,0.5304085743148089,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,-0.4201865426005696,-1.7541764257435968,1.0732960389026422,-0.9362453574140271,-0.4710419519678512,0.9134636643071243,-0.2184785511773386,-1.0030494257370624,-1.3418097518308831,0.6197328306443062,0.7756343830810217,1.3772321377877015,0.02383566063993746,-0.35066366597859305,-0.17582355256651805,0.8386440468833519,0.4216045451513845,0.45987584979363394,-0.8391045441092377,-0.25471497079206795,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],-0.7622483830805419,-2.500456517618698,0.9327334867375435,-0.9087158887350514,0.04704240636913597,0.9253723027644757,0.1463896020791557,-0.2989239295494714,-0.3789994976895748,-0.0625490143381768,0.33874937516932313,0.24434158920840907,-0.036721071618441646,-0.4295554859322977,0.29806152162928606,0.15482652593438376,0.05920780815552292,0.09133230929701015,0.07137294450647036,0.4036430609164517,0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],-0.8653388042474864,-0.5793446073105695,-0.5686796769769783,0.2689338892249547,0.15353682433170424,0.2282549940704868,0.3874555386834361,-0.423462838787784,-0.17566457406061883,-0.07429394951928206,-0.02158092191489779,-0.08966535013369506,0.5625211735633957,0.3601836553453857,-0.7273099874225383,0.3281685156268717,-0.7048035590597513,0.1367986409045129,0.43078893756894104,-0.09429087306258456,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.2558392816300532,-0.7180201289092313,0.9926762272054415,-1.346557606763213,1.0050732794283999,1.386377924779322,1.0960727589197217,-0.7013307499644019,-0.5558547531769348,-0.06897338035421452,-0.028383960410483168,0.49521962655121654,-0.020495479737446306,-0.8211190873213272,-0.02018005596775458,-0.12249142990640184,-0.023275432925326172,-0.16712388149978838,0.263635545057515,0.5267872735521324,0.0
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3.Cl,0.6709790190027555,0.90393187009618,0.02723755117438698,-0.21795712209936136,-0.6762561138061259,1.0068145050803334,-0.6501177831795064,0.020067804772740023,-0.24700915949718363,0.8976745234316806,0.17209247061921198,-0.5926511638709878,1.1446950754031657,0.5486133944382118,-0.6502584637688723,-0.2085157854075101,0.07139771898335476,-0.6039468670611388,0.48987034289037557,-0.8822471250340291,0.0
COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2.Cl,0.5223116405828649,1.923622718481942,0.4026969178457453,-1.6402639112624713,-1.0157725682177883,1.4058727971991087,-0.12388039246038406,-0.7770119681192132,-0.20046691204680014,-0.9470985138719653,-0.21812063393718145,-0.3150819947216998,-0.4230540908409536,-0.34767542304280447,0.97889397090146,-0.46550595232844644,0.2427854973127741,-0.21448137492872607,-0.35773196769257015,-0.03287994721085224,0.0
CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.34477776317610115,1.9090163904242154,0.8887004536875358,-0.46853171750661726,0.29557556405818564,-0.6641579353489222,-0.01934766989218506,1.4193114352332663,-0.5840371335033782,0.518957965282183,-0.30632167865726234,1.1982785375461857,0.16550592308643822,-0.4312339545916595,0.11634130502046325,2.1283066102139077,0.5966566441212792,0.6106339411055774,0.019401145969681104,-0.6346153270934489,0.0
Oc1cc2ccccc2c2ccccc12,-1.3024979038038553,0.2927579096220685,-1.1022288516026104,0.1926704783472195,0.42778992972411206,0.14474979627096884,0.7078420128462215,0.12234784115442716,-0.5543370716355164,0.16709783389060637,-0.35291816792177066,-0.43925144666566923,-0.08711421786077234,-0.2585104173939102,0.2918767349409965,0.15918497051607586,0.3879926460625177,-0.011828821492503904,0.30913582358371644,0.15547986951826456,0.0
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],-1.0457680314121782,-0.6410963617022782,1.333757874358293,-0.6896216382310257,0.6314771319763747,1.7582844893433944,1.0997688361499678,-0.8552594213058922,-0.1279193848283599,-0.5825028072388176,0.09132608669693819,-0.032819595557797655,-0.20778447247074044,-0.5796797283965242,-0.4026893822256175,-0.29455642903557344,0.02620470852269051,0.2417959943516822,-0.43286695392454205,0.48037174406263833,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.2558392816300532,-0.7180201289092313,0.9926762272054415,-1.346557606763213,1.0050732794283999,1.386377924779322,1.0960727589197217,-0.7013307499644019,-0.5558547531769348,-0.06897338035421452,-0.028383960410483168,0.49521962655121654,-0.020495479737446306,-0.8211190873213272,-0.02018005596775458,-0.12249142990640184,-0.023275432925326172,-0.16712388149978838,0.263635545057515,0.5267872735521324,0.0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-1.1531153286759275,-0.11310635903059864,-1.2843858752061363,1.3306263866142516,-0.32129546696692346,0.3930990090719681,0.32931009601017475,0.13760642278022617,0.8452586375344504,0.9346984953742332,0.8270688372987911,0.33611291058279413,-0.663507271162442,-0.42909171366677423,0.41474048148485154,-0.48231909021873914,0.015257833659843872,0.12029931495596013,0.29579361468498755,0.0827441300274765,0.0
