SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,NR-ER
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.0814947075175225,-0.08706014070705176,-0.1680854669590973,-0.22446343920205306,-1.0369759422883444,-0.04505328278164623,-1.484931063374927,-0.8304260214753795,2.2442823358822226,0.5667618958228722,0.9985933491558151,0.6454102783469823,0.5111191662572159,-0.13361767646360687,0.38714349401527154,0.04325870177871294,-0.59275612412239,-1.0926322914117437,1.3341085862971436,0.0383577683706608,0.0
Nc1ccc2c3c(cccc13)-c1ccccc1-2,-1.0324527543879403,-0.6015039935452934,-1.2509662461528566,-0.3372364385962623,0.4947278120980088,0.24680435664777112,0.6970605751157444,-0.2811287506089892,-0.5483402530454943,-0.28570424447715875,-0.18800660248697545,0.20121691059508112,-0.17002991788379807,-0.5655005422791846,-0.3372597688922224,-0.0355175923804137,0.33537641344355945,-0.1755295978442311,-0.08871196543405294,-0.02689272326163813,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.1575804132901568,2.0510748292133525,0.8969865659334957,-0.5672571807880261,-1.6486472325464707,-2.0374057232818212,0.12580102514354907,0.17010982772702024,-0.3910619761224069,-0.3225988265939052,-1.1176728399954492,-0.21408345292172196,-0.5531973451060278,-0.7737322806476761,0.4505652402774291,-0.731376142401701,-0.17173857082851887,-0.032142527256316666,0.28554033784397825,0.6999300416000699,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.42688522944542795,-0.3178035108152417,-1.068517493147696,-1.1363681751745245,0.16823200546523034,0.33516223084163294,0.030461547162020493,0.5460087331659084,-0.941968980459566,1.3019492909734196,-0.28305852977937834,1.2740681217491407,0.1586846619536624,-0.08983911240577268,0.08908211140532586,0.3075075373845991,-0.3401421301396909,-0.22305790218375102,-0.2825894566872494,0.4218946354700587,0.0
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,0.26414953451615913,-0.7141216569797386,0.9023125599721944,0.6815589632750315,-0.015640239598331294,0.5698778593931066,0.21425181568734597,0.05021288216015795,0.9658648380255812,-0.09736302278926635,-0.3898943451784638,-0.029470623774636242,0.5192947465581488,0.3016453543403101,0.07073898450871902,0.2423816943119534,0.041146084508667094,0.35345015161336196,0.20916463673740868,0.07968131479543765,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.2246595463928978,-1.947149957943335,1.0576793817307946,1.445164975257582,0.6241992231683529,-0.7202569331379565,-0.40254817057885334,0.02711029840237865,-0.5323580008720309,-0.3123962929940225,-0.010601798124943466,0.30724498717803844,0.07919228437697397,-0.7429858360482315,-0.061612770840944235,0.041057687058041324,0.3294138146395255,0.142640872799404,-0.3484555735291935,0.10414419929319908,0.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-0.2655057730120603,1.3429497943725424,-0.5806723728130934,1.5790205073190002,1.1191864215837777,-0.12615935021459238,0.5446794292696951,0.5012385769596867,0.3081467161831307,1.0834459402315288,0.1779813475339499,-0.9113811961971662,-0.12017808729203015,-0.14582750460987826,0.0762566171679496,-0.4611904804621769,0.3964616435088603,-0.3776359415606043,-0.3330759590739362,-0.8450854514472299,0.0
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,-0.5014166160044663,1.7835129299137276,-1.2969913436312734,0.5257112171750438,0.2980300011324569,-0.3155833083813077,-1.2992987153673716,0.6519850195736454,0.9897173990626836,0.3410551743333138,-0.9807604498033687,0.7682611730715243,0.3968698097644257,0.5983602429782315,-0.18556848172657875,0.15342894695491666,0.3184254506246734,-0.5013056364123228,-0.835408184172233,-0.0023761686306507357,0.0
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,0.1414637594839111,-0.20691102146372187,0.973189053097931,-0.5883344486256534,-1.1500505084215493,0.17755826318826756,-0.015617938234546195,0.41564240590562374,-0.1736705936023541,1.367169032893803,-0.6201509066320918,0.031310395092430644,-1.063206283396729,0.4167486450642746,-0.48548613697993204,-0.05238148005102453,-0.08218993088952135,-0.02476182001879312,-0.1726885894532693,-0.2554529225206085,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,-1.1210529843242472,1.3296564728127669,-1.4445883392940806,1.9020970934832588,1.11896544826168,-1.35494399817095,-1.0769379407830912,0.07533192715539255,-0.7594574322631288,0.8635752627321329,-0.43728592379269055,-0.9992207547411769,0.8512773319325785,1.6874729227487117,-0.6367988905455788,0.4061773825592182,0.46498839102574613,-0.8273963082519218,-1.5189792872243186,-0.749365337566599,0.0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,0.27449225227459995,-0.5958334823150747,-0.9539083414905837,0.7969977221403264,-0.28266209317553037,0.26795764103281106,-0.1658596786248555,0.0871861446745822,0.5285720078063312,0.025815213565719055,-0.5430336701243768,-0.23443673169587076,-0.04875120786018603,-0.5487513955255096,0.31684340723402327,0.028882878380534268,-0.39831376393480905,0.002310841890183064,-0.12591988947381183,-0.5323906271620882,0.0
CCCCCCCCCCCCN1CCCCCC1=O,0.42585727063508916,-0.46682144172431744,0.318766076730503,2.016823292163485,0.31135057798589494,-0.9694301538535657,-0.952853429044237,0.6185636006574194,-0.7046646953066644,-0.3751546473355737,0.05877526661610656,0.09175279390824193,0.09065961212262948,-0.8798488287923488,0.42840110124492387,0.1123056365319497,-0.22405961321218765,0.35582077248459965,0.05987564030564513,0.21006217302590222,0.0
Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,-0.8469180833083754,-0.9581123232655104,-0.4995202280365444,-0.49702228071005733,-1.1399561922602544,0.4395331377267495,0.006101882565447538,0.0020076274692130257,-0.4733341727697196,-0.6897449936738829,0.5409522761519023,-0.24090111175574322,0.11095483583025799,0.13846269494062904,-0.4867096731402304,0.12830530619196476,0.6230918909163462,-0.5438534137045382,0.11740154645619695,-0.7625057784117892,0.0
CCCCCCCCCCCCCCN(CCO)CCO,-0.07143793924223572,-1.7275696598954424,1.3212086263745235,1.2824026244525448,0.900759766255956,-0.5490882183894084,-0.48822556325458355,-0.11447445025970748,-0.4744712081450005,0.0568307995063941,0.22900837684043865,0.5343218369572518,-0.030541669001294385,0.023006788929479247,-0.09913543133266578,0.3316121980522859,0.3448596188122492,0.37958418094346547,-0.23494645598657224,-0.10045253546847922,0.0
O=[N+]([O-])/C=C/c1ccccc1,-1.115032394800777,-0.4835034982319398,-0.6874137206092212,-0.3231337443548363,0.7162044004741716,0.7938694578577512,0.24211221677661168,-0.00036253911691836956,-0.2591627805335385,-0.541369811598482,-0.868482969585623,0.22325052695459816,0.289912512928853,-0.33421230296422916,-0.26681374188616525,0.09987719398905022,0.15865792380778732,-0.7024198192108282,0.9869381411070627,0.401983171669029,0.0
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,-0.23055086297012203,1.9572781560164174,0.928024134146573,0.4090824777848782,-1.4956864012352191,-1.622755045973443,-0.2612051162373929,-0.18760558904847974,0.34173606418207514,-0.6442001962807654,0.08901442335563223,-1.3877632871881989,-0.31254649801904705,0.4027076980564901,0.40381239097361765,-0.18745227994068717,0.3374193117674982,-0.7076843618281025,-0.3529283829183659,0.7315450335626341,0.0
Cl.Nc1c2ccccc2nc2ccccc12.O,-1.4840123955056337,-0.4077632954702487,-1.1962072616579138,-0.1609508303885758,0.30506188917050614,0.4725222229087275,0.748735477795116,-0.6891474960298162,-0.550328559144801,-0.8531144343824761,0.4151721346748979,-0.07107479736740521,-0.8458675237828235,-0.37648892230929926,0.15943887815360117,0.011132475217334096,0.43569254804672475,-0.18469487361123266,0.04920906917014991,-0.36656753056987523,0.0
CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,1.0375865422490316,2.3870309078838328,0.18674907904632476,0.006212106892312304,-0.9803556012349574,-0.9881435841350072,0.2963018348350671,-0.10700655061747401,-1.0082698543798139,-0.4866449597407879,-0.049838509994366724,0.06767809766062965,0.49527874859262716,-1.0562826030433712,-0.6227174034946024,-0.015339369608590189,0.7466100932220251,-0.17521351552579922,-0.3502400014877169,0.2268948464095282,0.0
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],-0.30992127484093857,0.23583609645847128,1.113533075203141,-0.1382002194071314,-0.6183163842328565,0.5759530076064855,0.2721068231076808,0.04689408870447021,0.206027632096113,-0.4619685419618308,0.15593254168986667,-0.5277120250114309,0.9792251725690887,0.5180995821514809,1.0037833684653705,-0.14289025583833562,0.9950178566837788,-1.2602031937524085,-0.010808525749801831,0.39477780323497225,0.0
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,-0.9160303680704694,0.2785036585080425,-0.21435786291633338,-0.11760841491934836,0.6318232469006824,0.9293965282197328,0.6792697870601194,0.3694130388897382,-0.45414122981597954,0.7941306962231519,-0.09298347595747086,0.5937578052386906,-0.17766653892278803,-0.6782366836100853,1.465434127002675,0.35604774278986356,0.2571027417397963,-0.710740001875085,-0.07944450038240529,-0.15980422829539206,0.0
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,-1.2962086036535332,-0.6212661824114071,-1.224252838154985,-0.6221543385550385,0.33235970523953157,-0.102245806837337,0.37543894469447814,-0.3428421795153744,-0.5449365005112863,0.0059904018858203175,-0.3318550897576232,0.12000136626907959,-0.006496039676023908,-0.26695642315468904,-0.13408661332503008,-0.09162109548485071,0.602589318357655,-0.11383490465466632,-0.2910265652521028,0.24968304603683375,0.0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.5320534151248566,0.04082070450010638,-0.027790668599806022,-1.2043566771092524,1.0058748489292388,-1.1520850163616305,-0.06742778031960665,0.005763175266164572,0.10840991442414709,-1.3389461624643733,0.7473527905658669,0.6189475944554262,-0.5340506932923703,0.16511669790580544,0.16601165510723392,0.9433382406896176,-0.43502826304597825,-0.5071269921526413,-0.407631355178503,-0.2518172738237104,0.0
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,-0.5893365880905284,1.2625960254659394,-0.4427430964275284,0.6694592863965386,1.1956652958491079,-0.5366668546767182,-1.5165278523768266,-0.20887581858520846,0.798798528801476,0.27762334114100995,0.08546928697436065,0.8476828767692265,0.30449651533571925,1.0463890865314107,-0.373765485672429,0.4071842769668925,-0.6495760261521922,0.07068526289927973,-0.378715468652806,0.17373443910690384,0.0
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,-0.6698546596732552,0.6489404251701032,0.1487075509567364,-1.0122633214417018,-0.8311224002098474,0.02206701364012129,-0.2437957606363073,-0.0790911168878869,-0.5638202140215438,-1.0637108711716394,0.3004773958143223,-0.5399328705070584,-0.16801303041967888,0.3846987794875314,-0.03198834928442891,-0.7052949837245996,-0.1634202767453659,-0.37101586703898,-0.935569595746185,0.7497211075666412,0.0
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0.4052905462582601,0.1325386457019695,-0.018383275532762262,-1.016932755008558,0.057658431168010414,0.14540178354697117,-0.253481311574698,0.8631142802361875,0.018509722227137183,-0.31022374384507895,-0.4872703085018332,0.08302502933408652,-0.07850580456050982,0.8090867117919435,0.26287331836798816,-0.42577526540732574,-0.04277275822815898,0.29063790961978964,0.6959947099496779,-0.05219604405809741,0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,2.2131998558228423,0.9286733059013935,0.07170516264170247,1.4417002245788393,-1.5015498303306236,-0.1714578374357921,1.0505554002708752,-0.50515587517615,0.14549416496507767,1.0127249636378575,-0.7631362767956222,0.31122961204380617,0.05245435956610781,-0.09009150547608465,0.40720056219657047,-1.0640497646742244,-0.8802883355547291,0.1342660074228388,0.22332565561990872,-0.09485187999478571,0.0
O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21.[Na+].[Na+],-0.48618332321749697,-0.3418419826291654,-1.1991262968817527,-0.6070796827685327,0.0659682107055648,0.4876909723259686,0.05128433285987911,-0.3300426386795842,-0.8407936555817506,0.25011011820692725,-0.820607667397412,1.388615805782794,0.6420953999840945,-0.24942870974815184,-0.08888822828688071,0.5865589431865483,0.001905870599198883,-0.3460218857544335,0.009745962789159358,0.36081706553283693,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.048418173040971645,0.7762171522723877,0.7337118858961019,-0.793755912291736,-0.3948107749533014,-0.14950599477454127,-0.3907115602512506,-0.4550499861211626,0.615829001868057,-0.39995721269623447,0.0337978094326157,0.7593893601649978,0.20036631569181226,-0.6932206775151315,-0.8059577315451867,-1.0474106818301392,-1.0752991204697513,0.603953715955896,-0.4724141031616816,-0.16218446796810593,0.0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,-1.4382387192118675,-0.0895285058113684,-0.7945641249218782,-0.06773643268426195,-0.5565693900375799,-0.4901372226160425,-0.9906912754140871,-1.1612832708621672,1.9243648624565524,0.6002187447385172,0.8868921695836413,0.7479040567877074,0.0504413408839544,-0.26908503698255326,0.440172395730274,-0.46067903106986535,-0.09295525752490495,-0.5870759927788268,0.02626658455703622,0.045796561501006056,0.0
CCCCC(CC)COC(=O)c1ccc(O)cc1,-0.2716641805089012,-0.3966328479113353,2.3039293185599874,-0.22803914004560916,0.6159253444591537,-0.496213342995137,-0.5516549122790539,0.8746637536789045,-0.45873700326945765,0.9291698239721203,0.5177697598502236,-0.043924271253733486,-0.19526767702184641,-0.5979981585796541,0.1590376021174985,-1.0368706082954644,-0.7354425684662518,-1.107308816580252,-0.3560647338460505,-0.4417804694683697,0.0
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,-0.6783430835320354,-1.0011357441956483,0.14868723491891733,-0.35154602097520676,0.10603458629894837,-0.5767638285638885,-0.2526016745491947,0.5045874157712393,-0.423691990901262,1.2864494259177772,0.5932097973451624,-0.6617125239715851,0.3208290227359869,0.43254880178924354,-0.0417912451313838,-0.3463530960527016,0.18321237344457908,0.7651230553376148,-0.10463556312008514,-0.42134072795296545,0.0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,-0.26490132058734595,1.4320205012889857,0.8186718360633648,-0.6798432641405482,-0.1966109228894209,0.04829942852251927,-0.39428597552912403,-0.2237904681517869,0.3874996836885356,-0.3994170772588722,-0.004554603110855368,0.7873506116739027,0.44497067528946305,-1.2083312498333956,-1.3291140435049391,-0.8360773890616693,-0.7779887372723373,0.23599931619993553,-0.210414101431807,-0.7812229230231401,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-0.42688522944542795,-0.3178035108152417,-1.068517493147696,-1.1363681751745245,0.16823200546523034,0.33516223084163294,0.03046154716202043,0.5460087331659086,-0.9419689804595658,1.3019492909734196,-0.2830585297793779,1.2740681217491407,0.1586846619536633,-0.08983911240577265,0.0890821114053257,0.30750753738459924,-0.3401421301396913,-0.223057902183751,-0.28258945668725,0.42189463547005884,0.0
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,-1.1678857826829454,0.1629298387354437,-0.37192269133658695,-0.03631504631668225,-0.3376970923763849,0.18515486995918048,-0.9128671782488428,-0.5730855077109644,1.86167337424248,0.4034425339545911,1.43098876585939,0.8672865100434612,0.6704261806827396,-0.2442427575301884,0.08877118117914057,0.31211879144314003,-0.5459536919286988,-0.7234663382433146,1.2929926490515962,0.31030700693476615,0.0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.5456613438243414,-0.29641368117731504,0.48637837587243465,0.5449533239687425,1.162646906536639,0.5699425349296368,1.0699945421888328,0.8931850114473593,1.706354433669723,-0.5936412048018229,0.08331078481726763,0.5298055981016075,-0.21352626701861616,0.9998349756040441,0.3425074781839828,0.4406661922522144,1.1664860367002041,-0.2893785527900625,0.6733765550447144,-0.189936803028617,0.0
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],1.1940578546489866,0.15878564184378746,-0.3092575295150421,0.6242419091501578,-0.5241613665752303,0.5150928176888494,-0.41441191947826383,0.21729985765455057,-0.1265240139326963,-0.6118848578916887,0.07255524749460926,0.3959525751885868,0.4340670741132268,0.3572670925815549,0.19048697983390822,-0.5426375768862612,-0.4535276581985383,-0.24697666406246122,0.7506573454726647,-0.15352023609787072,0.0
O=C(CCl)c1ccccc1,-0.851226882738245,0.2013361666748461,0.015845987096369103,-0.46273940980262857,0.9235316145044782,1.0302992513893738,-0.40198206562780253,0.12456537075244792,0.2543751070155584,-0.003005493268662149,-0.21974060266123754,0.061495628751114965,-0.5620486989027046,-0.026314991676373085,-0.334387522447948,0.20031493216488197,-0.26774435534559327,-0.05592234935407456,0.0318975859792528,0.3904174476413187,0.0
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,1.3580226014230274,0.08125290967020175,0.338586946908269,0.6242437864607722,-0.07853073741000444,0.1818655831264462,-0.27102016219251657,0.2098378040185198,0.04427008083356672,-0.008640201655238254,-0.8093095493298001,0.011417269414454515,-0.06116361295435618,0.07742556388982448,-0.12285576353734452,-0.7320194953114628,-0.8053317592921743,0.4737343581366732,0.2810055659588056,-0.6073311298881141,0.0
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,-0.8675270516600009,-1.310470142638635,-0.4225131017777612,-0.44443736874774986,0.34702370011700767,0.11854772761908587,0.1895827178732996,0.6806337943566603,0.7101357315570647,1.3215044149557893,0.3824438258338257,-0.5671050620952351,0.0340510458917746,-0.3656988202197549,0.2539233761142685,-0.5742284425874331,-0.4052008908148201,-0.5447379509861573,-0.2100681164692023,-0.35064049196664787,0.0
CN1CCc2cc3c(cc2C1O)OCO3.Cl,0.5586503569671227,0.09807053437082516,-1.1357714330980313,0.888364313589242,-0.8424913306596918,-1.0259535044079122,0.16203344518728247,0.5782993290914071,-0.03200142683451259,0.6327506149677402,-0.5281533773499203,-0.18894153366057517,-0.13803441570613492,0.3500698523034195,-0.22341823597664281,0.2291000388912071,0.18426972266600786,0.35865169362177507,-0.2863262085532751,0.03973277720064962,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-1.0291390732801624,0.3163629220704993,0.8631513894211743,-0.40261529318723377,1.3453072121283927,-0.8502351132134394,0.196647470505066,-1.146949238196065,-0.5110813827790517,0.10560554703667656,-0.16152778775901802,0.2874295059874509,-0.9103443069009918,0.7560834457827305,-0.43608541334440554,-0.031219265539289408,-0.2412114658133145,0.08187343641775935,0.6615831334027663,-0.28816271828347106,0.0
Nc1ccc2cc3ccccc3cc2c1,-1.3717313766421222,-0.7628760433190976,-1.0930581713676033,-0.4542003797330984,0.0623065525292134,-0.022440470581466174,0.5431466347432737,-0.44264613642847617,-0.47673664175570934,-0.2668580666572908,-0.08096031492785451,-0.23577024283170397,-0.3383392041077709,-0.10444852823475573,-0.3771306447801026,0.25530577810687083,0.4321642816035838,-0.46628636907577165,-0.1669604568854637,-0.4118374772340873,0.0
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)/C=C\C(=O)O,-0.4964614567099746,1.3612724099415294,-1.0041150536986634,0.6076625248142342,0.9338123750756899,0.022678553530200662,-0.4454973269854173,0.7729593030186845,-0.3896442059837841,-0.2301247154095533,-1.0681465844984195,0.12369097836689023,0.4081379184162686,0.8741428233480647,-0.06105815910042904,0.20983308066380105,-0.13940342433567468,-0.6079933968243727,-0.7627936705940396,0.30170699110265525,0.0
O.O.O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[Na+].[Na+],-0.27571711432978013,-1.6509092232356837,0.07838822906644653,0.332603628669811,-0.24043317525830116,0.2948076313616818,0.011881441659620113,0.025784912599357633,0.09232803306037325,-0.6205695109750301,-0.9247986228839055,-0.17894917741333957,-0.10614275049389629,-0.31859605379543815,-0.3431377228614128,0.0377376392958197,-0.11113837539772432,-0.37556405319247654,0.30898725766294216,0.075282557213845,0.0
CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1,1.7190387049327662,0.052071514997099395,1.6853396822979163,1.0873648314855637,0.012270520075250426,-0.20021239552435646,0.3427808335401653,0.440325089154674,0.2484212566276642,-0.14042525403226994,0.07653080813258589,0.7141203732138668,0.033842940066420246,-0.6139840887508423,0.4380011955588371,-0.0957125928951289,0.6195268291194655,0.07249721491962884,-0.5974668561290709,1.0193512562399403,0.0
O=C(CCl)c1ccc(Cl)cc1Cl,-0.6633889087922831,-0.44247114249292685,-0.10939166392756565,-0.6333951830615698,-0.3902017236965185,0.32255685841692616,-1.637199725612315,-0.0468056605149574,1.5445047205903706,0.461346997375069,0.07993663456299976,0.36909888021001175,-0.08053994752872529,0.02884980136027072,-0.06345733364937622,0.36124886538435896,-0.002005963196636133,0.3247850159908497,0.026341337979748164,0.23587011502270752,0.0
