SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,NR-AhR
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.1340766869769177,-0.8179942923102955,1.547108828286561,1.2867071669735985,0.862542352326138,-0.15440274149805325,0.4093972143638216,0.026665582537208295,-0.672166339387333,0.3290973112851968,1.0927281136778604,-0.47937432907330135,-0.6473688427994072,0.23492701020243495,-0.2747994317725013,-0.14656432894069243,-0.2381622756207923,0.2759206824291404,0.29233307615318654,0.10663126427263675,0.0
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,-0.5405687477720238,-1.16157726772299,1.5434284790569823,0.35108316835691106,-0.16492957873830985,0.060552588402704846,-0.12562758265130272,-0.030918158385550603,0.5779557924290659,0.32595471923288133,1.2980192089646718,-0.4183369862761647,-0.24764939588641183,0.27453925940293444,-0.0588907680735722,-0.18637737798890813,-0.12960357703077377,-0.4601429976293804,-0.4010975560865972,-0.6256636095316401,0.0
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0.47230328635588026,1.697081132802647,-0.05614550490695739,1.3362137508340182,-0.43022717623638107,-0.2998881288788539,1.5136286148201692,0.8337995752395208,0.2825439413212708,-0.504009629895466,-0.9411063826764098,0.0017264322541261637,-0.45815514900619086,0.14821198483701764,-0.9803789786108666,-0.10312837198665796,-0.215491765466003,1.146551105871097,0.14300175486072253,0.024489286113920025,0.0
O=C1C=CC(=O)N1c1ccccc1,-0.8267706953710263,0.20106375668184007,-0.5806694932479637,0.5308636191480083,0.9957056394341991,0.5030808014088397,-0.4210292722097639,-0.3328043560035457,-0.6988880278941867,-0.11943184257418672,-0.28515152610984296,0.2530034462166852,-0.3430998919240249,0.12516182408932314,-0.3524474939368483,-0.46271159576431087,-0.18122250713508958,-0.027669248713851992,-0.06053868727643906,0.2519798321321597,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.7159930325413915,0.16561974435423243,-1.2789875775118265,-0.02733691342538437,0.39547700768696464,0.16809697162420054,0.8747555107410524,-0.5727952250660094,0.2321757941182001,0.14673338544555123,0.14987908484947052,-1.0266255226514096,0.024631137131348835,-0.12154255573126119,0.6057939883527108,-0.3489968330545252,-0.3393036160899425,0.4575932451483059,-0.42900352945770154,-0.41687904821349736,0.0
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.1340766869769177,-0.8179942923102955,1.547108828286561,1.2867071669735985,0.862542352326138,-0.15440274149805328,0.40939721436382165,0.026665582537208295,-0.6721663393873332,0.3290973112851969,1.0927281136778613,-0.47937432907330146,-0.6473688427994065,0.23492701020243362,-0.2747994317725001,-0.14656432894069185,-0.2381622756207918,0.27592068242914075,0.2923330761531878,0.10663126427263765,0.0
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,3.295129929240541,1.2828609623773228,1.0621399050018876,-0.2370873325652599,-0.6512205272180541,4.534728357233275,-0.32162628468669346,1.7670314336451325,-1.7438242731159945,2.8430662539755422,0.9641906587115125,2.0312526037043646,-1.3445001780903183,2.4662112186954603,0.8431371621226798,-0.5099258673761804,0.8094681336566993,1.017889741206653,-1.894256162109971,-0.6437794880634625,0.0
O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,-0.4746960041432888,0.24039672142360424,-1.2116250199297394,-0.34494236436897846,0.7322767078647585,0.47426211999879475,0.41282408759957495,-0.6495644185963092,-0.5860511406550627,1.3043197901414594,-0.22878728402652443,-0.06701586789386348,-0.5459042048924653,-0.7787139405708139,-0.35970025449523335,-0.011962819983906784,-0.5914645183321401,0.060737513912578964,0.24210823959251557,0.401161598508939,0.0
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,-0.6721823957789042,-1.0439150479306467,-0.7381703153308284,-0.6422224287159778,-0.03198097632955114,0.13829122708491465,0.7012707377562691,-0.36213803297475683,0.8764617188149302,0.9297184562844149,-0.20935874415426906,0.20397514408132453,0.6157595622100791,0.5151427018189187,0.41917802928830195,-0.3190587727678936,-0.16883061775954747,-0.19808709560051999,0.9226264295239152,0.272805929013445,0.0
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-0.6141339833791316,-1.0398073325473844,0.04057634469636315,-0.3615902347955794,-0.19162667313192325,-0.09433235637596152,0.7781726871096339,-0.028300273536133937,0.8664076339703733,1.1208678237536374,-0.1789855904159574,-0.27939855567038685,0.7070725012303735,0.24832897485020383,-0.12137911484081412,-0.36765014070705326,0.05750779823826099,-0.448978788800382,1.0366669745705483,-0.028923330089122783,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,1.0846138237463185,-0.9433318019412809,-0.6677261888497356,-0.2570336428990345,0.6555866331851186,-0.15106189750895532,-0.2257905820976656,-0.21933695428251945,0.7833433106645996,-0.1802337116815711,-0.4627656079424802,0.6010352819270682,-0.16959966093635465,-0.34384397334245903,1.4176937692708662,0.05838202159163777,0.23954115664259437,0.6440380102016553,0.22701433190775144,0.44139832871800694,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.8312387894424466,0.014619494509654152,-0.6326091428442067,-1.153912666227362,0.5826653880295403,-0.6317408269379202,-0.07570837552721649,-0.6463981641517164,0.803630076828611,0.6493311530221794,-0.06142035862647279,0.21654167216022313,-0.18786404652723152,0.262909284424095,1.5546978496029218,0.5537174204129115,0.3908544128170808,0.7302658586689775,0.2068340200265028,-0.6082575791394642,0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,-0.010315284119205386,-1.0728831770777152,0.5370631048976328,0.08307523795948084,-0.20794150178784687,-0.28963852263357365,1.238065997751796,-0.5050033342434045,-0.010923647804415678,1.719050659479446,0.8398573630203184,-0.5052660536844632,-0.006652699956418564,-0.7281133164410886,0.09551360827706025,-0.2832783506339877,-0.1639999186496294,0.43688579120512505,0.5556391339385005,0.044882033985853345,0.0
CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,0.13700546757120746,-0.4319747781659822,-0.854467017091334,0.08999822875641923,0.21733029291697428,-0.03175356085676398,0.18488622764040655,-0.03307659376744601,0.5290538231520284,-0.007193381492585824,-0.206436457710401,0.6007163833314545,1.1282964144165017,0.8250700980442788,0.044677725740195524,0.1384029642389917,-0.8872180494188787,0.5748654273231942,0.3100428818930766,0.35708187757855114,0.0
CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,0.2833591085337992,0.20017919085696106,-0.25779988238493196,1.1922624133151367,1.0073323699785044,-0.2548775772767663,0.36917015007918574,0.19428359848925592,0.35332477157100073,-0.1795694503305821,0.8357068153941232,-0.2529055970201054,-0.4296407665370558,0.3239148931632235,-0.23976147432784767,0.8292900352033671,0.46247632897117513,0.05741104803259477,0.3535304162731511,-0.1761266795053505,0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.19567262027778723,1.6170740675972373,-0.02881137821544933,2.309804478268227,0.08839561004764776,-0.006449359602343725,-1.069363913704411,-0.9997608333760338,0.2846986825247007,-0.604349674572457,-0.19772475514256863,-0.3031466080708484,-0.06704671499601733,0.5802225846155279,-1.2939832850281097,-1.2221040711073257,-0.5422805052305925,0.1692685480181324,-1.0128792089507792,-0.15194690647415907,0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-0.6368552364658461,1.12437215714185,1.9790616448376268,-0.4103215038556166,0.9309911135596494,-0.5555521053650029,0.7217515578703395,1.6299002870551662,-1.0448345320365922,0.10991291087015917,-1.5842204659264685,0.6214867163043162,1.1995251816898644,0.3109656051002208,-0.0037718726137719095,0.5295803595231575,0.887483449874331,0.567153277358922,-0.10114870962849458,0.7524452662993857,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.751924729603345,-1.7832895256386305,1.4749581333585449,1.2048275535784845,0.43646608736054504,-0.1680094509939201,0.027157561901946216,-0.3125563635589009,-0.5202528095852124,0.17019569311687005,0.6072328208115666,-0.305205702157884,-0.5177752699156218,0.25927728412970324,-0.058853117582209784,0.055733703537634176,-0.6226156803296193,0.25138520626431343,0.20619367163489224,0.14416166183802212,0.0
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.0542874345618958,-0.20330761923275945,-0.3561566646240655,-0.39689094554876286,-0.7946106063808203,3.422786910556683,0.02838953059782227,1.095254383460273,-0.3324884441700181,1.9271598029008323,0.05057982158721587,1.419553726985698,-1.1818508311975278,1.7216715654360162,1.1745842786005625,-1.0801749197833392,0.5925263200754958,0.4873663614851814,-0.9455018260261502,-0.22145904327581462,0.0
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,-0.9230694963208812,-0.9633689993453621,-1.2672606809520417,-0.7613237835288612,-0.8353973739698333,-0.30556677905972207,-0.5562703823895725,-0.19314038564926023,0.1833953640902671,-0.15018187418274717,0.10697028040281474,1.4096404559087068,0.44180092949933586,0.10575994714363454,-1.271578418890141,-0.20055903001355546,-0.5251179807658483,0.8185935476584971,0.287015955385162,-0.1255087966933982,0.0
C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.24614533631121793,-0.6089111205573615,1.0455385614274624,-1.170583977205347,-0.46822249957776485,-0.20984743892129723,-0.2948310157207542,-0.44856486117257005,1.2995850033730274,-0.20209700728299174,0.4326774532126064,1.3911358037637906,-0.03445705572452657,-1.553091075228959,-0.6971284636850815,-0.593807836919138,-0.3302060980475337,0.6903361959373666,-0.21132718641970483,-0.9114115060183094,0.0
CCCCCCCCCCCCN(CCO)CCO,-0.292646406076854,-2.195262759047984,1.5484618966919832,0.7570464944339611,0.07433803518116734,-0.3917931104939529,-0.09275616248909745,-0.021632231467906413,-0.2509713998481982,0.31497425576830756,0.040654287003770745,-0.2077996531924527,0.1409506184476308,-0.2719266673296166,0.2261012555364595,0.4939782941587848,-0.03561804274922954,-0.14737622680296927,0.09199395648431546,-0.044118806585879855,0.0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],-0.5295848200533463,-2.1677610540269114,1.4058821511802557,1.9616188070610154,-0.8235888962785576,-0.21645523492644445,0.1331711378816131,-0.8641329687359062,-0.5847211736916492,0.2630718488455932,0.6774999883126074,-0.03805570292499768,-0.05695299240278499,0.4566118969525318,-0.049389852296232405,0.10992864011356879,-0.8973242742302252,0.3679148315437941,0.2883251695057147,-0.543365187945959,0.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-0.9665689019084411,0.041184348107766645,-1.3612031636611404,-1.9031884667084937,-1.1523167884693704,-1.0249562146403939,-1.0368796856549143,-0.3225937665771698,-0.08360576382610553,0.8494651991679032,0.7712092148242792,0.5021059082923546,-0.5545426115098749,-0.7685478813717098,-0.7736823316977793,0.538449015653718,-0.039674339736862005,0.7178584901621752,0.4067452171270036,-1.197494682400602,0.0
CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,3.1017823886069484,-0.5068539797453424,-0.2338413632661726,0.2953798023132122,-0.6770246041113808,2.702462874246793,-0.11605792491845808,0.5739843647859252,-0.9905622612479124,2.0881896145389724,0.4850055742881227,0.7380192166822014,-0.6828805484166028,1.6952131084990911,0.9123417398653,-0.5839069569943833,1.316349451804143,0.6389927274359132,-0.5797486353573541,0.09649875982110716,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.751924729603345,-1.7832895256386305,1.4749581333585449,1.2048275535784845,0.43646608736054504,-0.1680094509939201,0.027157561901946216,-0.3125563635589009,-0.5202528095852124,0.17019569311687005,0.6072328208115666,-0.305205702157884,-0.5177752699156218,0.25927728412970324,-0.058853117582209784,0.055733703537634176,-0.6226156803296193,0.25138520626431343,0.20619367163489224,0.14416166183802212,0.0
COc1cc(-c2nc(NC(=O)c3cc4cc(C)cc(C)c4n3CC(=O)O)sc2CCC2CCCCC2)c(OC)cc1Cl.O=C(O)C(F)(F)F,0.6037211099825293,1.4481365590034572,-0.025573157990299283,-0.636925192209202,-2.0611679670515057,-0.5865016107565674,-0.13395926580549988,-0.21133764809807154,0.5709713039763388,-1.0059292460972147,0.2331656844112935,-0.07994493608467826,0.07028227206124436,0.4165662329494665,0.5475096369006714,0.2977305297209944,-0.37577208218946884,-0.2976658020716084,0.7974303075781548,0.8283616345756699,0.0
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.2085105127254556,-1.9861995545170357,1.5338142653066564,1.6091486324758997,-1.1419231583422154,-0.5218270837599825,-0.012211653436612546,-1.526832422205226,-0.7704624954055269,0.15108639444036998,1.0532682304757832,0.6586206309437379,0.7194257273904141,1.0145298678667645,-0.8378316487120817,0.10152766778600782,-0.954672894824638,-0.03940040048306086,0.08765022904508549,0.3213349951460726,0.0
CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC.[Cl-],-0.32198959463218896,-2.174917449176559,1.5769706382928768,0.8300679525485837,-0.5359088335189137,-0.0667992777855066,0.67124254764218,0.05477712877442726,-0.2799997861323674,-0.794539782502658,0.27897308957073713,-0.33742109357883665,-0.788212798026652,0.11292768265914094,0.375679758402909,0.1964708863940306,-0.5129406490639256,0.152100954960179,0.1517376333879084,-0.0717645343215871,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],-0.5058428837443958,-2.481210710711621,1.3952995605725862,1.0742566415242487,-0.0636102612148406,-0.18790802819625993,0.10135983734535853,-0.2760286624197444,-0.19896754888482895,-0.13638838372147005,0.26445964952489215,-0.21608778975908258,-0.6191688065229417,0.16877646931541446,0.07802571462822412,0.24513520059115265,-0.2887335030130573,0.1061864401930039,0.18449604931633182,0.0847601045865877,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.1340766869769177,-0.8179942923102955,1.547108828286561,1.2867071669735985,0.862542352326138,-0.15440274149805328,0.40939721436382165,0.02666558253720828,-0.6721663393873332,0.32909731128519687,1.092728113677861,-0.47937432907330146,-0.6473688427994065,0.234927010202434,-0.2747994317724997,-0.14656432894069152,-0.23816227562079226,0.27592068242914075,0.292333076153189,0.10663126427263689,0.0
COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2.Cl,0.3814852191486944,1.8446279929047615,0.44913351162038656,1.5625642429547797,-0.40951791548757244,0.8298624773095643,1.159981310981052,-0.4428341330701255,-0.574288285153438,-1.4651313800814056,0.18015343002782752,-0.432411905231618,-0.3842976029516838,-0.1552137684754324,-0.35518635841765317,-0.4979495398710454,-0.517062396155881,-0.22019430830017378,-0.2312204422442732,0.24081549127166765,0.0
CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.40721762953097257,1.7941051328717874,0.5322411071881884,-0.2466609861617788,0.286945857152005,0.16709541793910532,-0.6382691048162374,-0.9662836947743917,1.4620921437384182,0.3186608512197994,1.4155712557289057,-0.34903577067408376,0.11492636602764963,0.9073684611658479,-0.14209402220529532,0.3907579494409175,0.6891626310265351,-0.34985839045083,0.7102076671262564,0.760596834694442,0.0
Oc1cc2ccccc2c2ccccc12,-1.3337042687958958,-0.06941873575340242,-0.9272823502896764,-0.1866152068818406,0.8646509299009855,0.2997851116071103,0.6341552289092596,-0.3721092465721929,0.11821696916643351,0.6727812643587208,0.0871063355593097,-0.6390268712068033,-0.18915810301319497,0.011065997128579726,0.05732469119342203,0.06462005410474486,-0.377199716058308,0.07374503481554714,-0.4900807203700574,-0.3039026875008479,0.0
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],-0.9648088013938723,-0.6648810258586516,1.9507756494920372,0.9548015472660935,0.6189969611848959,-0.25568184834288926,1.078103920152681,0.6011356981848818,-0.8262058623229462,-0.1826907365068802,0.32429692733865256,-0.3860599452652769,-0.6312937147418396,0.4141069569933091,-0.6536940983782624,-0.006426331849156642,-0.28617616314911637,0.942625951565971,-0.020158303879519262,0.107980401959736,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],-1.1340766869769177,-0.8179942923102955,1.547108828286561,1.2867071669735985,0.862542352326138,-0.15440274149805328,0.40939721436382165,0.02666558253720828,-0.6721663393873332,0.32909731128519687,1.092728113677861,-0.47937432907330146,-0.6473688427994065,0.234927010202434,-0.2747994317724997,-0.14656432894069152,-0.23816227562079226,0.27592068242914075,0.292333076153189,0.10663126427263689,0.0
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],-0.5419854922987521,-2.464002480765243,1.364556351313467,1.0916571828318904,-0.07647046412802197,-0.17191829135229336,0.11405632037489519,-0.2668651000268948,-0.24831930201780547,-0.19252378701132172,0.35761899421998034,-0.2894877557018968,-0.5358161586328184,0.1834139278536388,0.20399639690956273,0.21331937032158937,-0.3109780359493311,0.24581909422849862,0.13367773574188307,-0.006990820467272066,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],-1.2033107806081078,0.28490291202891344,0.9039052614140515,0.33286866523463504,0.7291663834751505,0.14528337563981158,1.2160557464608113,1.2575905045168796,-0.016981206795404935,-0.4915779166207413,-0.05004336799947157,0.032858441040504276,0.6265881457280652,1.2739500415091873,-1.0749337601116864,-0.34331496247567345,0.2987324043072262,0.46179510425144554,0.7909379439948335,0.661456167384965,0.0
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.5998665001829159,1.1311729694288952,-0.6305295615195348,0.017512639431725985,-2.6098495762920693,-0.8360668815670735,0.04851685304535263,1.4763719839139144,-0.8827413631950236,-0.25990636278459933,-0.1730929842331358,-0.6015942082187125,0.3339900158843518,-0.521585972590161,0.4681127426680392,-0.3639592262412916,-0.04179088693669752,1.2174705064244746,0.4132414617837138,-0.03102687983590588,0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.028530593966473547,-2.1294784603554002,1.7420495459926935,0.6729049700567636,-0.23542224128281491,-0.3641515353969525,0.15395273271216597,-0.013257224021188719,-0.12368144993502601,-0.0034825196103349314,-0.2099535719569686,-0.4437203401947889,-0.39164002640976914,0.2613525363984022,-0.17489189953654996,0.17157623026962518,-0.031561469113799624,0.25580097004584645,0.13275476104919268,-0.17350089719342268,0.0
