SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,SR-p53
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.546947064361605,-0.46745421794329683,-0.172757159438037,-2.8638853939484665,-0.3500211646138815,1.485813472066751,-0.5871952952438719,0.271500493240388,3.1947444313256588,0.5179213207105048,1.7013601565272252,-0.9116374641846414,-2.5335039732583953,-0.5947704095552062,-0.2228810334055488,-0.8089076059391852,-0.04723526180396257,0.2169168602749117,-0.13375934005230553,-0.06095719535092499,0.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-1.0060121232989143,-0.6607326120789854,1.0277307266789169,-0.030535593957845334,2.739383229508385,-0.07366309351077481,-0.5345516192149696,1.1500418631178158,0.31501869710850966,-0.9322515671895744,0.45591608467990447,1.0316319812120247,-0.48827904316778353,0.15445490558733388,0.34425277821926825,-0.4431542436941141,0.4273534767088062,-0.33454391133681216,0.4875858901747692,0.14698687814052347,0.0
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-0.19915307472890262,-0.11939034001654743,1.6344868389888025,0.6307137956954278,-0.8242965415510572,-0.9852281757715056,0.17729963984750824,0.1944916436801091,0.4287336819460053,-1.193652460548359,0.7537846589312528,-0.5678954832235227,0.34129697639291967,-0.034956613472584094,0.8103661671956792,-0.425358119425262,-0.16965345919384506,-0.2493254618988173,-0.5351369626728916,-0.24847221938837233,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.6291161474696778,-1.7184897171811395,0.12847310659082417,-0.22535881776775812,-1.0478167522207138,-0.19282755049518957,0.2013966760386886,0.08546698032566516,-0.11934261959385443,-0.061559157447579296,-0.22661337182564165,-0.01231253352125664,0.043048812136814885,-0.001114321359354798,-0.5252111293927931,-0.20728376914453284,0.10233510443203733,0.8993892187161863,0.015224081721715436,0.5914802732769295,0.0
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,-0.24926550194107702,0.4261871097413232,-1.5263698384962494,-0.11323489880457166,0.463341248082734,-0.15295435133414342,-0.09381857705498961,0.46642085510919995,0.9294478855945804,0.43704368297125645,-1.4572250737957164,1.029051577246252,-0.5415177987744393,-0.31463834677411345,0.2879730806619309,-0.17147011193645945,-0.10108332202044919,-0.2708238975810772,0.46048767827222886,0.08823228610476948,0.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,-1.050289515377733,0.3003846356377674,-0.2446642430744673,1.012839997134896,-1.1625397383117164,-0.150486019669221,0.5441896652502302,-0.9099165636310136,1.3368699047894987,0.6284271997287051,0.08569211141447303,0.3326483829561883,-0.27463246865634544,-0.40525876738453703,0.8734979924851956,0.27511071862649356,-0.3883967298985913,0.19888261627062476,-0.6829440896713528,0.10961146377917085,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,-1.567753238365348,0.24652747023933136,-2.415979243804311,0.3465348467757679,-0.043113305380983645,-1.5373648829467657,-0.4728913527785452,-0.23543377180177505,1.8086410463215845,-0.6032505066352853,0.7320490103885852,0.8147737301965018,0.5279538611946594,0.8716303109724514,-0.9202250922592029,0.5849361261263698,0.9223824818842017,0.4782114946544803,0.736214438698645,1.3304310077964088,0.0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12.Cl,-0.9916852765186069,1.013501836622078,0.20633984727184598,-0.3945774328556244,0.5773799597141515,0.473486827156805,0.7966851278220071,-1.4125755897083196,-0.21093605033339097,0.9763621459600851,0.002911158400052987,-0.17376378783090296,-0.20185623918906412,0.7483393569256152,-0.547766401109373,-0.6401046225421027,0.20689482550273108,-0.24631296041887413,0.20150012740627923,-0.28286372695696704,0.0
IC(I)=C(I)I,-0.5929068800305849,-1.8243665722656206,0.10353034303822331,-0.11354079878954411,-0.5840048968099708,-0.028193078322433635,0.007584815342984371,0.25979801196308683,-0.39312143443367026,-0.22097522187083649,-0.5271781914212407,-0.3714995725804032,-0.29923680204512326,-0.27785273194855825,-0.09996505189758191,-0.1458420787070982,0.09095770126597015,0.14344821337168107,0.14617514855923217,0.2824891434436012,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.4822083030685969,-0.6286247146522747,-0.7210052272207882,0.13303086834496633,-0.20437760653945614,1.2497283693099053,-0.15179802814476367,-0.6580028716269857,-0.2935747264143248,1.1249861089508841,-0.10265323306439472,-0.23840139035866623,0.20088842382422162,-0.42218332152794624,0.18807792847307644,-0.0018291980408396476,0.09393513564558603,-0.7846812415082577,0.23335769658711478,0.08168039256591568,0.0
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,-0.5540743082772853,-0.7782917789459634,-0.46100936846563817,0.03220962796309007,-0.24602661304957743,-0.10379182373202847,-0.2566621988281096,-0.16342405365482404,-0.3285882167502762,-0.03503241807637631,-0.03519491081268181,-0.09302872214466004,-0.03295681821545568,-0.4200026034191134,0.3639089587033486,0.25926610102829556,0.05805785792506803,-0.21243485162398257,-0.13807979949713725,-0.019326128152789952,0.0
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,1.2038390907618113,-0.5757023795984488,-0.8411932910316926,-1.0068869620027319,-0.0662500229138197,0.45532506786768645,0.5850294447575247,0.197003645054903,-0.34409381699630603,0.06081266879972366,0.0038365817746749678,0.8291542399889357,0.3853361567168896,-0.22596215570906614,-0.19971229119465259,0.18430499762758212,-0.18689364462935762,0.013437431039712719,-0.7287134183712314,-0.23726366926056755,0.0
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,1.4708464514235535,1.5964616702287464,0.7140346383557568,-2.0190485287993343,0.45512661755742156,-0.6158425867331986,0.7132545817210836,-0.48032428735883187,-1.1667496310928231,-1.051064402461612,-0.8954313285222284,-0.051477793463661284,0.80208020773551,0.10891758606583658,-0.13188753703067665,1.2805636315769438,-0.04365535355096876,0.498383475145452,-0.478102008236856,0.6336751825194699,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.43442797477668016,-0.41058774177847257,0.19626844279735117,-0.20210761359181714,-0.22488487762787945,-0.3052965197520018,-0.2994484062939163,-0.8104353188913259,-0.29593871161638835,-0.315846937389215,1.0019875941764234,0.2999802719434581,0.6845798954591238,0.11603959270468045,0.3685463857505578,0.6582865687904425,0.3595031368823084,0.8138782602107354,-1.1943015843401488,-0.4937426259321315,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.6225368714497352,1.3340116769331285,-0.02697397781555824,0.20608110995951934,0.2744985829249559,-1.6016818203803176,0.021981164952975616,-0.11093295812955441,-0.35874413496023727,-0.8116714157346538,0.8769474539072587,-2.1303211453429474,-0.2649559191219592,-1.81591770964855,1.3077029299913736,0.9145741020078199,-1.5414607224546861,0.5299965254093477,0.6446911884966612,0.2574264621436663,0.0
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,-0.9902830961849319,-1.8670716236862135,-0.18756368629902515,-0.49159433782950573,0.14396533032846925,-0.36911226933136143,-0.5015613728399894,0.1619744308396412,-0.06954889285662459,0.9194314813695872,-0.6313511543474779,-0.016841991238497063,-0.1139560634364893,-0.3449166337963697,-0.22622031572802112,-0.23973562738645393,-0.20752099290242024,-0.11140983856617563,0.19411930720913426,-0.2673596473900416,0.0
Cc1cc(=O)oc2cc(N(C)C)ccc12,-0.5541017648089491,-0.6822446176229169,0.07738070137709938,-0.6045840013031746,0.07744673622392471,0.14018156778950944,0.06804971697750471,-0.8290185922894806,-0.35444712793020566,-0.23169189899566062,0.7152308195726791,0.2975281009569268,0.8492695359653282,-0.01627920093268957,0.26697624761192346,0.7194842396251604,0.3905163000223043,1.1971674642154588,-0.9552185796342028,0.03325857452296362,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.34326274433259396,0.7182464401479879,-0.2065921327230176,-1.2221475694556863,-0.5492307368872368,-1.907237760654118,1.0658613066923528,-1.0963911114188483,-0.6733859256416128,-0.3020978881346143,-0.8784277656469274,0.19843228161372803,-0.6003445634985966,0.4117016510157489,0.1600037142737345,-0.5282677863375214,0.5974237566187397,0.09344292175032175,0.05269609412898601,-0.2761062781839375,0.0
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.10091442622516432,-0.30462352149036015,-0.10167764844792088,-0.6729464729391699,0.2126370268105413,0.3662366295458173,-0.17779793880191655,0.1166606769675961,-0.9459565075527046,0.5113310703519738,-0.06454447850962357,-0.07731870318101389,-0.013887304739625456,0.08383580403588535,-0.3807609079053623,-0.3021068949963164,-0.2898863822966327,0.37228417203646097,-0.5672214643765322,-0.21682366261280253,0.0
N#Cc1c2ccccc2cc2ccccc12,-1.432423139737911,-0.8065899649388624,-0.6829468559694962,-0.08109017745587384,0.21797445761105383,0.6192671797217854,0.35567557791054744,-0.8300063777270681,0.06152840288044325,0.19341828038714481,-0.053220536564846106,-0.2644507554413291,-0.3360855403217009,-0.0717023265642494,0.26666887973916975,-0.17371305221557068,-0.05483021793533139,0.08433039531600328,0.25510042506749475,-0.48269043963069064,0.0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-0.9417169904315882,-1.414440262943856,0.29585376287454085,-0.215737675598393,1.6104582760226969,-0.18250740181784111,-0.040122887194025014,0.2534030915760512,-0.09014679514397919,-0.6332003985694363,0.6766734958865146,1.80497456542808,-0.8451163448184204,-0.6464878572064028,0.08921725675141781,0.027393355885978223,0.33173440508870555,-0.5107185829153895,0.5308339173544797,-0.5533538113471388,0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0.7117436728230186,0.5044753752975628,0.9346885617946306,-0.416117448591148,-0.6378925545901303,0.1488939604952468,0.7998877273359,0.28689563369319615,-0.008637163535070116,-0.6388439454429158,-0.5896699592668943,-0.537019010147678,1.208990205406395,-0.5441520093461232,-0.4106279410515116,0.5874506822469298,0.43548054779821344,-0.012483963359125584,-0.17788020740935898,-0.2054900843131796,0.0
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,3.90406786211155,0.3086346611364841,0.1590651137892321,-2.8490328635610647,-0.816019864054752,1.5117479446269333,-1.5424900526440282,0.47714056772221497,3.4081581472167284,0.6081815076006145,1.8632085424447216,-1.256514470632762,-2.940827977390694,-0.8574571129056842,-0.334136372985238,-0.47494207508897973,0.40226626534511634,-0.0471226430418892,-0.3705131525253286,0.7235634832337007,0.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-1.1334030064508722,-1.0917919676860521,0.026153385814301787,-0.3177125527492212,0.04642316600679405,0.11012156961484318,-0.2419852340534696,-1.3205298802860732,-0.5662890986049468,1.0019421401550184,0.5537394387695159,-0.08444230861407874,0.07862168528781044,0.2010645890492172,0.19547520869040608,-0.10666838017683065,-0.3237113789023408,-0.16277247220523225,0.26507979673290505,0.2376834206031058,0.0
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,0.5982442152322665,1.679383713363912,-0.12694558365458766,-1.6790084561821377,0.0354765706400534,0.5119772294441494,-1.3485833398042788,1.1087323060121481,-2.7162803758223224,0.929334327765686,0.7828501894852198,0.8102688235468576,0.44198067783695627,-0.305413352120909,0.1342047965720623,-0.09687060262470588,-0.5223514072171822,0.24271192177091624,-0.5696536271230305,1.1989621526315275,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.43442797477668016,-0.41058774177847257,0.19626844279735117,-0.20210761359181714,-0.22488487762787945,-0.3052965197520018,-0.2994484062939163,-0.8104353188913259,-0.29593871161638835,-0.315846937389215,1.0019875941764231,0.29998027194345805,0.6845798954591239,0.1160395927046806,0.368546385750558,0.6582865687904427,0.3595031368823084,0.8138782602107352,-1.1943015843401485,-0.49374262593213103,0.0
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,-0.7026042872446056,0.018208775331021564,0.8825061657006129,0.5474108504226692,0.5873389086285496,-0.5028175519144361,-0.4934463541585159,0.9462859874080289,0.1706794018383484,-0.21899164871509486,0.22368485621641732,0.201995417693989,0.15200482112465852,0.5168480353005926,-0.2261518272507356,-0.28008288070453624,0.369544321929695,0.2786117535070533,-0.7271071000407346,0.06025975936255679,0.0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,-1.2447644290870952,0.16359518595138847,0.035392996259265466,-0.48522570647021873,0.5269073064652411,-0.02516013524416811,-0.7353010984901025,-1.2077885855525168,-1.1693230253808997,1.148714241847581,1.4898674180688463,-0.0634177338980772,0.44733456278071937,0.6861652145022757,-0.1727840427256784,-0.6331300229354776,-0.30209832008983983,1.2934702655297485,-0.5271197668199981,0.33733189920084367,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,1.1425097723801934,1.4394167096824746,0.4526118579598722,-1.2418690601090412,-0.17142812074004543,-1.3572550448876701,0.7225415679331808,0.42156785991008155,-0.661258206971618,-0.29996412039255915,0.012236758263166074,-0.13526206279036462,-0.5678643689329841,1.14024183107996,-0.26367784126232063,0.6542047738913693,0.36987518425582244,-0.7006713424163883,-0.7176990356779052,0.043465377644637544,0.0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,3.3574915244184083,-0.251978439756616,-0.03948904130270406,-2.7698852514705643,-0.42285318529378263,1.2183050943753733,-0.46860677802500145,0.09880075837823594,2.9550931861736975,0.34117273119229813,1.439935616701851,-0.7616813367049331,-2.588436607025292,-0.6904699684538533,-0.3504355896805117,-0.8494421361463433,-0.020588396075443292,0.2920560130080698,0.003062824274203674,-0.02219766455312346,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.7313275691581613,-0.47850350051016294,-0.16648358824832765,-1.7921910939065056,-0.4182958814674737,1.0776940892404903,-1.1751188450283456,0.07434948488514063,2.0690962367277876,0.7312946496972343,1.1922308703127134,-0.8483060679807195,-1.9784946126091478,-0.22177228829192835,0.16302088666261547,-0.06762694805508584,0.7507728996474574,0.10661517603158464,0.22174144256241524,-0.266750946105698,0.0
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,2.7261700897497145,-0.15294495391900123,-0.5611362220019759,-1.4651734738898785,0.27067461699054324,1.2079548724512796,0.3092844943260441,-0.07363271269028761,1.2628667062953869,0.6962347054187558,0.8606622456288061,-0.3086223081553859,-0.3540141998815142,-0.06893672184542772,-0.12648705502949772,0.15557615893578167,-0.2952725043398582,-0.4628442077348592,-0.25789452805966545,-0.08030774914914456,0.0
CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,2.665722896664286,1.4536745602389445,1.502303571929991,-2.6912852115631702,-0.00872901960952591,1.6261674699351931,-1.2635697234410495,-0.08522916815925426,0.7612870117001215,-0.9813209822805788,-0.23034838547547873,0.1316992363433241,0.8619998908533298,0.4897341621885579,-0.7461636193543312,0.5101199767055488,-1.1804164264902148,1.1240109058927183,1.9043108521277559,-0.09424502509515435,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.013310874883709457,1.5712808132678897,-0.7514854121401263,0.9127675504762909,-0.5816535532855008,-0.34085842010588785,0.315378778183382,0.7251446337374975,0.3176276588190319,-0.4421568479427549,0.6176553396377786,-0.07844321469874145,-0.10259224016800629,-0.7352106367385934,-0.39179503668173465,0.20134391921705247,-0.5511383673904192,0.18324767760555175,-0.6667472048002447,-0.350558345628768,0.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,1.058796612741423,2.9272732608706034,1.2032450827364611,-1.2296141544473007,0.34671128348086483,-1.889300955644531,1.928485835331905,-1.2552612451251515,-0.7748192928294354,-0.18009284505835635,-0.8165680475939036,-0.8637508266908915,-0.7109079830663778,-1.6198205695748196,0.5091859212641683,-2.6357993956346872,2.5048380837751627,1.5860382533086599,0.11088873549659745,-0.14591324072151993,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.3470405377260914,-0.3516962032660419,-0.1718864034653121,-2.8194924060248683,-0.4707781654694135,1.488223791629968,-0.8629964280866382,0.2004679732660426,3.1627617365658813,0.22546423162371923,1.6157203351577418,-0.8709780154072382,-2.635017466282906,-0.6739238347416898,-0.30172409988049764,-0.8693773569882124,-0.1875022837016944,0.24589946032609927,-0.16560012576517638,-0.0005969523221527981,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.7313275691581613,-0.47850350051016294,-0.16648358824832765,-1.7921910939065056,-0.4182958814674737,1.0776940892404903,-1.1751188450283456,0.07434948488514063,2.0690962367277876,0.7312946496972343,1.1922308703127134,-0.8483060679807195,-1.9784946126091478,-0.22177228829192835,0.16302088666261547,-0.06762694805508584,0.7507728996474574,0.10661517603158464,0.22174144256241524,-0.266750946105698,0.0
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.01604753056968,-0.3242798846691415,-0.29112053986455144,-0.6249285769856171,-0.8814778372446841,0.038527293712249666,-0.3729663517613353,0.5069208775191174,-0.7736962519028008,-0.3712536908488188,-0.793111260070929,0.4124567401737192,0.0965977029700875,-0.2276068707967153,-0.12656255766020946,-0.2765369835993166,-0.5296997876846861,0.1845892905146859,0.008163950377684949,-0.1732346262370593,0.0
CC(C)N(C(=O)CCl)c1ccccc1,-0.8110132452261284,0.3339007702153639,0.03746397786772081,0.9896292910725114,-0.43280669697269086,0.7939104943185775,-0.046775938405889506,0.6258999731371722,0.6312770021761129,0.12728723262730887,-0.24582957938651184,0.3377745292099661,0.41939138187977587,0.08958323909580151,0.019742047433359083,-0.05692224384335893,0.2881659930927651,0.2416134673063056,0.29113567893209147,0.28777111837022845,0.0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.Cl,-0.47605132966953695,1.2486346552325394,0.8720017672300487,0.6262143671337714,0.15126682796048682,0.5561056776882896,0.10087586347806145,-0.4720145319277738,0.4828985867864647,-0.4704737955070273,0.483956861876351,-0.0002902350821891934,0.6293385444021399,0.01936980264938438,0.045106643289410636,-0.2805415151369829,0.7024357071656483,0.3633555362466519,-1.392112156136952,0.008837388143670813,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],-0.8154807307717244,0.05354630813715138,-0.04249551204956876,0.5388793740172809,-1.3390233090993313,0.021497497584796448,-0.06949928923241988,-0.3196582155712718,0.09219577046421133,-0.43146857857591775,0.6902836656270853,0.5828038298285679,0.4370217424049933,0.6460017030189187,0.13684614694326958,-1.1089005695078686,-0.28189619886812656,-0.8520240527961253,0.18623564007640186,-0.8650932458117558,0.0
OB(O)O[Hg]c1ccccc1,-1.0144985318012831,-0.4162310087473861,-0.36787145689558665,0.26540607362682994,-0.26702852476082656,0.9311576237338568,0.5451572691627969,-0.1617845661365388,0.5095811243161288,-0.06542808994716696,-0.5379790427277594,-0.3052191297964465,-0.3294259256593464,-0.4610306720386999,0.1085996807191552,-0.02865528037019554,0.02463893532431702,-0.22086961099866959,-0.019614819804677486,0.17897749376954974,0.0
