SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,SR-HSE
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,-1.1926988463454282,-0.45525172693287663,-0.8084917744124241,1.0475940023957644,0.7748478010659944,-0.6092117603469972,2.4278508372776995,0.07787751799818701,0.7221698168092431,-0.0869273305443089,-1.0266670041978783,0.361413517255073,-0.7746526337973609,-0.20763935390735055,0.23926041641352955,-0.10644472418300266,0.33102972529819724,1.2901602025704015,-0.48853147330029323,0.9322839310352935,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,2.921614114137661,-0.6989148265776324,-1.5899241003333413,-0.25298417267857937,0.3125574627120642,0.5164449023981257,0.11640432441075398,1.5482810732584413,-0.5251261234012043,-0.6681238320457418,-0.03520620745875546,0.3702735284016647,0.36922135143369056,-0.7686162915301645,-0.78614805215559,0.227621161210182,0.42563709257441706,-0.2334800523448275,-0.010139150283089541,-0.15909377639881078,0.0
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,-0.12033263491696662,-0.5044229793712597,-0.9527518277296828,0.951391081516947,0.3259412763393141,0.5189408262042144,-0.6830938890815398,-0.11824885556535714,-0.162319282876682,-0.05732169312421556,0.27683939701534566,0.09755660632303935,-0.21920107923501586,0.12463921392187788,-0.16033293951090768,0.7178656869420649,-0.020535165748284106,-0.5059686044976301,0.23285751356512,-0.25575229940161703,0.0
Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,0.7943399154025858,0.0037258349018310876,-0.6532479476337861,0.2502167929022895,0.002002349255043034,-0.9716654086977663,-0.43375638519314413,-0.32174201216891424,0.17092217511997418,-0.07345662494871485,-0.2415410198129992,0.24431801084515276,0.5110962654726919,0.6465170072114588,0.30427083180483055,0.14603379161006508,0.5802962609507923,0.2097678510453217,0.7751861606600997,-0.15795563008611221,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,-0.009025634687508085,0.5254049180810755,2.0305561837505026,-0.18703546764848206,-0.35713291562656696,1.015148842917933,0.6886841076867186,0.48878699182883717,-0.40512220406116073,1.0793163390149818,-1.6248558669040032,1.918997036218466,1.3237532379187507,-0.9174099755254033,1.5444710565237498,0.8066144465165859,-1.3267330704744105,1.592987614369766,0.7190848623916556,-0.46681556787782547,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,0.06720366996500866,2.1667155858971427,1.5955481312417552,-0.09868634584454025,-0.2997448573565979,0.02354394138221849,0.4819892407653601,-0.2720290007991145,0.20369769142358915,0.1862392965525907,-2.170170721759647,2.3024358359207207,0.7820633750588804,-1.7985289059820133,1.1029409861392907,0.9516553412408687,-1.5531616357759626,1.56819405410529,0.42406000312065745,-1.7156629005901358,0.0
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl,-0.16380846514919348,1.6419988552737883,-1.3789821969858067,-1.0241745247408403,0.380307047019538,0.31180487983166816,-0.8973776517908358,-0.31863245979566535,-0.20388130505081267,0.1402146169245865,-0.5444301303863993,0.29246506890685825,0.35373624295611333,0.20135869532989323,-0.49997887025200044,0.1819192414442514,0.3013068125577146,-0.11065573004012792,0.441178100991308,0.01990840626971134,0.0
Cl.O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,-0.17679416027870568,0.3229030354002767,-0.6954085093901354,0.5340554194993473,-0.12619656932871207,0.37695319424106,-0.601913438887312,0.7674677459168353,0.14303450611592747,-0.8798373020678006,0.2934326729680687,-0.2030182121670433,0.850332658745436,0.49115550368987354,-0.40897429924541173,0.5601917096183787,0.12059069078583774,1.0857762337001722,-0.2731710662846764,-0.477754284267997,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.45464523559080333,1.1280635225407725,0.27524702208164087,0.5615549868585347,0.36959996286194585,-0.7394155978422772,0.23603788485535132,-0.9380655028980929,-0.8842331333525733,-0.3399470097779334,1.0671276427661642,0.818364313016824,-0.09582721341407138,-0.584282288615086,0.25961141072019017,-1.5340537580815463,1.2593585440431532,0.2751905750124698,-0.6177336604455449,-0.6963763778472717,0.0
CN(C)C(=S)SC(=S)N(C)C,-0.1611783187044124,-1.6109719149729094,-0.6398829602095752,-0.7355759259105311,0.372215365467346,-0.10419222090173114,-0.6895212429809408,-0.4355780193507207,-0.33811626043231596,0.15402450050692001,-0.18595351758499304,0.11673725161940769,0.22864122491237698,0.5935892529639832,-0.036875568843872025,-0.09581452697265101,-0.13512371754983626,-0.39487616557338906,-0.5369530219383125,-0.15679781197965276,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.19319204115650593,-1.5550173735291544,-0.6475971568096548,-0.6536483812990735,0.35442874473587793,-0.16706804814011744,-0.7359138491872318,-0.39166461585422735,-0.3851450193739888,0.11632090896445126,-0.17275941506191908,0.0937990417224777,0.21475802041925482,0.5941403685629514,-0.0077219361002172195,-0.0635039177413935,-0.148497288661485,-0.4113367994018252,-0.631587396088864,-0.22462890330429983,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-1.7412797651126861,1.1309523212956085,-1.7263382729170529,-1.2836659085606306,1.441702691341352,0.43043862815508416,1.1099037845512296,-0.6279637212141805,-1.265516403456075,2.2750309606782335,-0.4031209962984817,-0.2807247824033623,0.7421203198984908,0.35634799067874334,-0.5269654899756,0.9739880065143528,0.2391627853981438,-0.176776823773448,-0.47879583598535785,1.1632371812302578,0.0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4C[C@H]3C[C@@H]12,1.3838541420546278,-0.11800779158380012,-0.40730623852658254,0.2119812840080434,-1.8606769493489108,1.2767808630487312,0.04795785553330895,-0.5034616429091958,0.3126130449353892,1.9054142443361939,-0.4574472199694917,-0.5270378473331052,2.3268824537934027,0.7967750635166138,-0.007593937107347505,-1.9937760090176773,-0.04284218109793573,0.1774831326935513,-0.5343200884154379,-1.7170825822130198,0.0
CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1.O,-0.7230051031800073,-0.6357047762147052,1.5758190785619672,0.969104666384999,0.6048519445105344,-0.29490268780975865,-0.2675737227021337,0.8959181611898227,0.1529287036718147,-0.18924653003839445,0.4861603362772819,-0.1524966247362302,0.41293357408388376,0.5933078455502534,0.2543131725657787,0.7203317741773257,0.5990901001054307,0.08588573033703731,-0.5014967470594092,-0.4759838158093521,0.0
CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,-1.087605428449542,0.7249681428176187,1.938996461499147,0.423369527479409,1.0691434182759487,-0.9581566115863107,-0.1512976596119432,1.1479308468189986,-0.9184813550385414,1.5853669473586482,0.04756346354084433,-0.4183962632086902,-0.2932566386775411,-0.25608676000330854,0.7620387196752666,-0.7531490848280468,0.5512981020917034,0.42830682695771677,0.04980091729589499,-0.6537039894635475,0.0
C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,3.2511594168558906,-0.17442572686716962,-0.2541166496030502,-0.07763382778382419,0.24335627800929455,0.08243664456687497,0.038295213837241354,-0.15382592852108312,1.7646695081338826,0.9561356580954256,1.2061774403194765,-0.19958175325295094,-0.23620936766138834,0.3620372510365689,-0.5284228010134863,0.22574470006643985,0.12514827723138955,1.179686308495716,-0.5516720876667639,0.7944665851781839,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.5091536905022047,-0.336216857306002,-0.5423756334731648,0.05649919100244712,-0.016028996568809937,0.5542188097083406,0.17686932791665427,0.1304378139224967,1.0515299769784963,0.5646246437205364,0.7900491189145664,-0.07101624736384536,-0.16720681733112763,0.3104213124894445,-0.3397671805630163,0.07289614144356876,-0.2980632899091882,0.7272540584816005,-0.7160232464705335,0.7044151745034262,0.0
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,2.9543356639847973,0.017509771699955993,-0.5974834280513585,0.07379483760112866,-0.41995594508543577,0.9321477947925106,0.2939626048523179,0.6125307016817888,0.7178506463272525,0.32877559977905635,0.9115804735953815,0.45086668629416493,-0.33543082289626325,-0.2850361048542388,-0.4373431186238314,0.2576685956711272,-0.39040212601570373,0.3377589198337733,-0.20965040651612735,0.4257474897077533,0.0
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,-0.5624389234779641,-1.1100699452327718,0.07648018832881241,0.6599664635216695,-1.1066801884881492,-0.21331871084272086,0.518217317616614,-0.4340614819040251,-0.8702440045438796,-0.5168627812293218,-0.05381779675688491,-0.3885853429440611,0.017077408188062124,-0.43895479863361003,-0.7764336824644396,-0.3549375153850111,0.41350767344910755,0.162146980822889,0.06257541388321505,0.06552106446438871,0.0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O,0.854188841223633,-1.1917926076232517,-0.5625313024640101,0.5198727450656264,-0.7980397432594443,0.2017392967522342,0.10406146274303572,-0.5174102583077009,-0.2840712721234359,0.5324127176902057,0.07632718603597044,0.07396226596867587,0.5910175168571632,-0.39476196546910364,0.5507357891823549,0.08895204889391291,0.3377324801586076,-0.09238322348578856,0.32781752511725554,-0.37323071530825436,0.0
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,-1.4631757362422058,-0.4573666906889413,-1.0000672590823305,0.6718863721586842,0.9927339522090867,-0.8780465963499029,2.7214584465138287,0.3288107403248748,1.584470622068791,-0.17607613990299137,-1.1087654619647391,0.4320977830572367,-0.15471116984094097,-0.5117745075175153,0.14741541968472813,-0.07870978215252142,0.4513190859181485,0.8211437101440723,-0.30543869226937237,0.9622788095116209,0.0
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C,0.4880890494876312,1.016557466074378,0.21128927878013687,0.6745807734610728,-0.31792276690463556,0.6496358014972134,-0.42736670909166957,0.5584994192611038,0.6070629574680739,1.019954741980155,0.7275099386257067,-0.36970181018810594,-0.6512107228531219,0.25019191008128383,0.8812193738575437,0.41125261331007545,1.0152495816814318,0.3111628543634126,0.4845685034390743,-0.23629928562637542,0.0
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C.Cl.Cl,0.6764302585847561,1.4046636775839698,0.8559537959130209,0.3619948509947012,0.5091417517205274,0.7588135587435992,-0.2825159748523115,0.7192951247336262,-0.23690173683346138,0.07916631358806539,0.5149855010078106,-0.5658360031567259,1.549423362546638,0.15355601791373333,0.6529880281558685,0.42550650845513843,-0.6945426882791911,0.7251155529735582,-1.4140179016249408,0.07648485432788595,0.0
CCCCCCCCCCOCC(O)CN.Cl,-0.08350402288239453,-1.2398578151651287,0.5826665814088388,-0.9985237870832168,1.6640461545222016,-0.6867467799984538,-1.0080339181634987,-0.5951197811810846,0.42750442361097657,-0.17782015416914887,-0.20215170601278948,-0.5786519852080004,0.3339492183897752,0.02356746704003605,-0.07392622738455265,-0.26806871648197955,-0.29485290355341714,0.4456086226409896,0.3563907295708869,-0.34084577731653204,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-1.3216316407596866,-0.1389246780613189,-1.4749289428982633,0.7284448135242922,1.5971794762429783,-0.3239748018685784,2.1899562095637126,0.3383093549325872,1.5124136443316614,-0.331836806412425,-0.7911263990127035,0.35257992669057225,-0.15722423291309415,0.3341624837992574,-0.2906052625818941,0.38232822552431345,0.6394389003063164,0.8742115483903791,-0.723447432434607,0.8880971335686987,0.0
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,-0.18644396294466184,1.8523824143736407,0.04677204414944258,-0.873964105593172,0.28358470933844365,-0.1315897380184175,1.2611003471955595,-0.17088361141691624,0.15202780123080767,-0.4377746109689887,-0.2834724513695118,0.4666759666750431,-0.41129079930800927,1.4035019146197745,-0.46081048816169806,-0.6767878377991379,0.19954925977404153,0.5992453019078801,0.438891172361234,-0.3935973723424094,0.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-0.4471927124146429,1.9282328431061855,-1.5353054598473999,-0.8884548057464237,0.6470806940924341,0.27070777021708725,-0.6046348776210122,-0.5222803886940166,-0.9978621648758047,0.8287534007015339,-0.5791670017459746,0.4192075909521212,0.3623332610300359,0.06873579360143045,-1.105685640559243,0.8026087637811754,0.7603448094004313,0.4001204353516299,0.26985696414470944,0.7467299717403527,0.0
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,0.6918925010970491,1.0186225814113012,-0.8942760374083448,2.0557855465956947,1.2841927258645105,1.2878185477310802,-1.007548973231116,-1.5313282301100473,-0.27585432043620967,-1.020579182166822,-0.3871302891065298,1.0669430036658198,-0.22886595929535955,0.05006922628505146,-0.97610695268277,0.5899199968365043,-0.3455029766367411,-0.6391087850634021,0.6192182617880879,0.44833946463588514,0.0
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-1.024609559715449,1.7667548543519642,-1.2754512084522058,-0.9426783834996038,0.11191059646577477,-0.12136122292086637,-0.33022464203658053,-1.0264077846064672,-0.9122052797605898,0.9666632048977035,0.5625054435108439,-0.05717670991574097,-0.4914874734096179,-0.7844258522848163,-1.39501521857131,0.8309366621506435,-0.01582510501468118,1.2263831418471642,0.06103649004555015,-0.13521483901145254,0.0
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,-0.02957150946627016,1.944192268373155,-1.99787887740319,0.9085978771312926,0.35734463011856,-1.729526148038557,1.0302315432447402,-0.5099892198465359,0.3776890502563065,-0.628140154870193,0.7370414861238131,-0.2568078457026376,0.10274523635161538,-0.13479408016530825,1.1419318797009377,-0.21745706609655746,-1.227247138105728,0.3875851969068784,-0.15772736856126165,-0.04822283330852061,0.0
NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,-1.018362912147505,-0.10483933176122154,-0.7552805215760211,0.5395595856363605,-0.5881978241683676,-0.17370914942675095,1.8274844414386626,-0.5021004552530414,-0.15125796525971275,0.08844777251708812,-0.46802219629038166,-0.4020344692764982,-0.3161468097307795,0.445957763622799,0.13392755470510762,-0.015672221624988977,0.37399404630954586,-0.35742201070868956,-0.022369262878492575,-0.33949114412474796,0.0
CCN(CC)CCNC(=O)C1C(C)=NC(/C=C2\C(=O)Nc3ccc(F)cc32)=C1C.O=C(O)CC(O)C(=O)O,0.08474833065764104,0.19333203375052974,0.9314093149062888,0.34006077288915293,-0.3343189861400233,-1.1551207652017463,0.44260473020374347,0.2764306256938779,0.7478996422179873,0.6071802048198096,0.8751371335266303,-0.7464102120325773,1.4634994447438334,-0.09376833015300144,1.0036528598089292,1.263863386190065,-0.43149486105552654,0.3352285064294289,-0.5259295804852427,0.9183959994394473,0.0
Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,-0.6868487332548333,-1.1320823921256196,-0.5415193615998101,1.2071396305705562,-0.49378217173674255,-0.12134788644972021,-0.5735176230890976,0.6736428701563225,-0.44426804411606347,0.13152090114401302,-0.19369166026589787,-0.46844591155786797,-0.034268506210382965,0.27020636829868394,-0.07352365646238358,0.02268966264317523,-0.12895674051139702,0.18108251933350858,0.16705878355363427,-0.3470316314335098,0.0
Cc1cc(O)c2ccccc2c1O,-0.9375018656658479,-0.6693402605470591,-0.48691407160605416,0.18916488623152367,-0.5815589828269723,1.0536993211799,-0.08983093340704605,-0.23580504350296727,-0.5075830629776972,0.04121922087741242,0.30612550820529066,-0.2648283826658308,-0.005796783757230565,-0.554380052406577,0.20083198554699516,0.2225293791236018,0.5178761719023902,-0.20531669648297662,0.25411369690234964,-0.5912216139766194,0.0
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-0.33978154605455635,-1.2229791568386226,0.20605393415471313,0.6211176635382516,-1.1398325386936021,-0.27917303513656416,0.5623894460040131,-0.875138900313357,-1.166605276476438,0.12435641625269213,-0.24479650250196666,0.773845547310306,0.26215385042687234,-0.9754897851757985,0.4787164783021587,-0.06325267655452575,0.16295437459722756,0.14575921798468153,0.09344558848415163,-0.517615300385971,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.2252987602822734,-1.5700346839779022,-0.2729921285788202,-1.0954799596267801,1.4254594963914724,-0.633628192610832,-1.256445966905149,-0.5764346532790982,-0.07082418521155032,0.12702639453614895,-0.2535768740998812,-0.6675604461847473,-0.3926231170065174,0.2469813944244863,0.2950368490488416,-0.3797968655099422,-0.419492808625576,0.032482302230512,0.6503491413003493,0.18975427427632657,0.0
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O.O.[Cl-],-1.0486611149809963,-0.4250097458558773,0.11621619461484564,-1.419339163372951,0.8060108858159094,0.5104011056160284,-0.8111111940222252,0.29481234220999,0.11885992050414834,-0.0680731724973914,0.21245428237162367,-0.616939026554035,-0.2695185417152758,-0.1686330792336137,0.715201437100367,-0.21929613622761962,-0.11717590672614853,-0.05846883447849365,0.8040541324666562,0.3903541473255183,0.0
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,-1.4269724311189693,-0.08380792822636653,-0.6618731588559916,0.28822683910663505,0.6380314629971539,-0.2407289320929388,2.2719753946778733,0.42057967266047,1.8561837378445936,-0.06325975274631578,-1.0215640828454782,0.3341856940924672,0.09760965357636357,-0.8906687022765624,-0.011875370021433976,-0.7604024967332599,0.2571712409000981,0.5475678113173906,-0.054921594608026,0.8506170580227732,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,2.443871225927229,-0.24048954246530935,-0.926800038837914,0.261230478904296,0.6185526376003155,1.56904254800833,0.43558390071096137,0.696306168894747,-1.1923041990523846,-1.2315387227067554,0.056616560625190826,0.4185887590835837,1.4212817671426559,-0.2049644578314497,-0.28229856076439314,-0.5135581037544777,0.21135616171144586,0.8760353379186459,0.09976328091885518,-0.0031937948702201874,0.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.099290854091037,-0.32499258908798706,0.30039661074820423,-0.8865688766170979,0.5812616140978524,-0.013029060008908511,1.3454817645190096,0.9755248444470713,-0.233183883678908,0.6734413605528327,0.6321294683126469,-0.49155400472090927,-1.0737602773341142,-0.8843097945931744,-0.39067829437270146,1.1743278648893773,0.13412136312955067,-0.445541481350995,0.18727179667923793,-1.5717030307115356,0.0
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,-1.4733170253043255,0.060109480655360335,-0.8212287949508459,-0.602425667684643,-0.255345747458565,0.5081378490065821,-0.16944661294419022,0.873028859630172,0.8469182363680576,-0.6773366101318079,-0.3149071932753957,0.34936424582774855,-0.4149033781687686,-0.19724760408511116,0.01809009613572863,0.6397050619930027,-0.016525044524312995,0.017527119636671324,-0.8163545695106189,-0.20154991226143348,0.0
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,-0.9705736646422927,-0.8218843019927952,-0.3520773632765688,-0.1747103318268087,1.7335461539067507,0.03360807930887739,1.520794059817029,-0.9699274587879995,0.561951970068719,0.4267105528288663,0.18141161410557968,-1.0623688053135107,0.839848661975524,0.26256382831502834,0.26773088891168423,0.48288952458930573,-0.46632883703020556,-0.18421753228265653,-0.2405703096240681,0.17837285285478965,0.0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,-0.5856840237838937,-0.05318092427443544,0.40019970091602075,-0.7481220309755447,-0.07213688586439469,0.3326662051237441,-0.18841430909559204,0.5773042632523689,-0.011991336584433073,0.9514500380479798,0.22017695393477568,-0.7563631735995429,0.2497165589330494,-0.443426297866229,0.12226125587695054,0.008597461923186283,0.2851197130236836,-0.1697623853821798,0.19745550873401502,0.8325798250055607,0.0
CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.Cl,-1.0209520019626284,1.3030030129616745,-0.06831621664329159,-1.4387948035901352,0.5036599933853774,-0.11665076643303805,0.16612094531960683,-0.8232709926216424,-2.0354777222146394,2.605776367401322,0.014977646020212633,-0.3204553258430956,0.7312916512657125,-0.020535955425882754,-0.6655026718131363,0.6529766484201772,0.7829601248540667,-0.1148346276109288,-0.7737990126694242,0.8863740278112751,0.0
