SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,SR-ARE
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],-1.2773824564826766,0.526241519463117,0.2179359403236018,0.7047241552677047,0.5411762011139031,-1.5590973610918184,0.204682613403778,-0.3260346180132569,-0.09406100260318519,0.10143852045293576,-0.41105422754831905,0.2830664734193333,0.4708673588126742,-0.3879060990519217,-0.1783478680190907,-0.22653077355752504,-0.5884059272174019,1.4158245840226755,-0.6954005795094987,-0.7178142526169368,0.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,-0.42017059330884243,0.7154210224687858,1.4099975104552178,0.7761867550433258,0.432181032155985,-0.7981591060881638,-0.005848840601042565,-1.1718762558153144,0.3318297146154257,-0.7973451088937116,-0.41149202789480566,0.2142081220842568,0.5478620336456455,0.16490557965952893,-0.4550531751686222,0.605048668784285,1.0095707091926645,-0.382407127969597,-0.3592412288707376,0.0948712922955518,0.0
CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,-0.006796479938098954,-1.418388462555926,1.8291874407953062,1.217443120745028,-0.6325996066575601,0.5423567641363538,-0.7028447329157578,-0.024388862361002447,-0.07557320003716006,-0.4240107362329568,0.4204980434481846,0.3771146079286724,0.06144146946557145,-0.3893655900505334,0.2389474615643995,0.18470618710392644,0.07600493240571538,0.17335011829882158,0.16548759239428512,-0.4073950191305689,0.0
Cc1cc(=O)oc2cc(O)ccc12,-0.09949630386696132,-0.2135556313940114,-0.575623724388296,-0.8485198408701627,0.330388546277662,-0.08326999440383279,-0.1363678088904607,-0.14932268199639073,-0.4334265189983088,-0.8484027004282454,0.930542676216927,-0.8218790440499794,0.9702808491218766,0.14421124715042333,-0.6168751062967467,0.3623380314703443,0.4949060714636004,0.2841229519833703,0.3156179620980422,0.6080732410182587,0.0
CCN1C(=CC=Cc2ccc3ccccc3[n+]2CC)C=Cc2ccccc21.[I-],-0.6315414982375546,-0.03112074216404484,-0.6208602807494968,1.0728721468120797,-0.3505960780323437,-0.7630068681766655,0.037991874101668696,-0.7544887692635726,-0.08949926463078442,0.12487963355046748,0.1894640956207359,-0.22146838366059357,0.015860859347020514,0.15865172742456307,0.40186591870015786,0.005941010466633131,-0.0365640842134277,-0.5439848733035235,-0.22881691141636462,0.23501973933970327,0.0
CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.35225759576539833,1.552386538979132,0.3233556526084498,0.6151479154493047,1.1904450503380992,0.31829060759035993,-0.3421147955928628,0.8201078614036083,0.638788870875362,-0.7441861941083594,-0.8023788788598383,-1.2306694218785046,0.7495751801591902,0.037516531574730394,-1.1198510018183883,-1.0877004802785308,-0.3247882620000477,1.156385239549176,0.6010757627341461,-0.2133743984146261,0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.21884107537543662,-1.9611067275503231,1.1511761302554553,1.3939920801562178,0.2609352291518463,-0.6051055667754014,-0.4169565886838981,-0.1684102016625985,-0.1054898488141792,-0.1992326297651557,-0.358175134949438,0.11421103613808248,0.23387435832597375,0.35313345248048505,0.5581259626606297,0.3569131646564562,0.11320918188302925,0.35420587433930145,0.15662635985926124,-0.5319400636151959,0.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.026644478663875037,1.3325771468498069,-0.15394435764763625,0.5806984560693549,1.2680467355157883,0.08684567012921329,-0.36049566639190084,-0.143846088932385,1.7183052217382433,-0.20996663480192107,0.08997085703284546,-0.26356827198759886,-1.0623091296790432,0.5581768918050395,-0.192886382774715,0.9106119969574042,0.055020505711627865,0.08580366884731203,1.3667086891262723,0.08663742606099213,0.0
O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,-1.0606171994835318,1.251161411962332,-0.35175078952719646,-0.28890497463523274,-0.28613064975415564,1.1306583658427105,-0.2927139984288529,-0.3443269692640287,1.1698657270493706,-0.008432532836969195,0.11496503060860984,0.03443977198060771,-0.6304031499450953,0.1879549803485596,0.9506980808170183,-0.02725166479850717,0.7902051961011913,-0.25323708576286935,-0.03302503303249094,-0.31420934664063205,0.0
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2.4079619862525066,-0.8480269920450757,-0.6986865314034365,-0.7491870313488923,-0.9464563370150895,-0.625314817056473,-0.1988455863328783,0.054178641037004906,-0.2785331320380839,0.22551342298029092,0.14049096654345247,-0.3474777645987724,-0.4828825291590715,-0.35923708540187405,-0.24876912604594065,0.18690689848353642,0.20990195544733914,0.32854976707516936,0.25789138519281124,-0.5096196203726121,0.0
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0.4128795994166223,0.5887624270262508,-1.5244852724965692,0.42563857094665913,-0.005083844275262634,-0.17612905942754498,-0.8336039012017208,0.6135549476173404,-0.6714614993301012,0.06117074352875404,0.2952161743714437,-1.2006083054766614,0.7917285857848267,0.650504006960666,0.12521724989645114,0.8838754976596264,0.022346230814831385,-0.6856407098845508,0.9955636738161582,0.3808089888394279,0.0
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,2.208449085358495,-0.6834006333917728,-0.9288935959091237,-0.7244079723494198,-0.7239080355025185,-1.2974852535483088,-0.48318802369188485,0.3079481852814634,-0.002920849799443394,0.5811126617959533,-0.18083876367198873,-0.970980759659967,-0.0891452150009322,-0.7722003018457978,0.04922807975719821,0.4918309120163404,-0.12848173634381738,-0.1290898372533217,0.5688086934382707,-1.0639490790937745,0.0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,2.407245200943143,-0.21897616477369578,0.535939158161842,-0.34951966367040066,-0.33101555637208396,-0.9511633370246615,-0.3736653209537859,-0.2807459885714899,0.17701426268429016,0.17371800146313598,-0.4128839512570353,-0.36368745145563885,-0.46797956239556937,-0.347553021859699,0.03194380816935744,0.4571791580603549,0.15911658344811982,-0.020319452608644123,0.5129840261605605,-0.7042060831279857,0.0
CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,-0.7468922284068055,0.6071529558340689,1.1060535376743807,0.47169833622312646,-1.1430144445452728,-0.3735940225293885,0.08064106770307425,-0.4502733175919525,0.25801758510855843,-0.04001897119039155,0.3374616481206062,0.4529034988833642,-0.1494415776847052,-0.42204539919275813,-0.8091028839908647,0.389194076038018,0.1023111538268924,-0.8142450858399616,-0.1155635080009278,0.4222657580355347,0.0
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0.10174210051060141,1.3481895098659846,-2.0570334455245773,1.166179910860921,0.3388256723772229,0.6613067112850174,-0.45338585624295685,-0.10284768288333648,0.8686339494312448,-0.2749840891082153,0.062358817230413595,0.41880388658897005,-0.274465225918356,0.24334233324061366,0.06191947193617938,-1.0020818198082704,0.9743795154383351,0.41014041458325956,0.1408671389520594,0.05137348164312664,0.0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.6397586189086613,-0.23629253037572923,0.5529692994906469,0.2731838383607113,0.12404615200329566,0.15971669374657446,0.5024750792238348,-0.13126074985335634,-0.11383737867711526,-0.0670841863680251,0.08020665345009782,0.5517736099266968,0.4331554693186998,0.37738055178895596,-0.35010753039278697,1.2833456164921795,-0.16456774397131685,0.4807361643918129,-0.5501325296505231,0.3875028929851892,0.0
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1.Cl,-0.6276053422993978,1.4993191007648632,1.5781609941898282,-0.3928916573145993,-0.11788171225410252,-0.7807331694390929,0.036521017349835844,0.799061045265649,-0.35103016444493385,0.00039969436717431436,0.516429317909764,0.3919401475263317,0.0721324977027962,-0.0728570153431122,0.5606513622450241,-0.799167423988383,-0.31767730297651436,-0.1408078750227982,-0.02797568924058035,0.30880882228061246,0.0
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1.Cl,-0.9685866452055544,1.5980361299711232,1.6526366867873463,0.04322121082731259,-0.4334140638672047,-0.5403777160532555,-0.06030789015503906,0.46334883015661793,0.3253152044698896,0.0716358163252398,0.3659822822953608,0.35444460421846974,0.5689433562391031,-0.47126721113825815,0.2855946886398726,0.002952326166685451,-0.8711259087373344,0.23548098750823065,-0.544622813593272,-0.45246789345498145,0.0
O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2,0.7341695186596042,1.5944741841596675,-0.5275326773587732,0.8493406711047291,-0.6719033583807994,0.8592546868427866,-0.34580852735499984,0.4305856116648801,0.02662963665040377,-0.38373847335524475,-1.06671902392663,-0.0545467505872865,0.6482686654142881,0.6929312171679619,-0.1615863353206056,-0.07170904287875937,-0.1019289076026475,-0.48572718866404263,0.07431011435638936,0.06636276164611296,0.0
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,0.7294265507071226,-0.9051500835422409,0.8982909741167611,1.6319016335380192,0.16335929172655958,0.6500222387436055,-0.581768990890323,0.197978851853553,0.0004144982415593814,-0.1884812125066253,-0.21508671655215594,-0.2922045727212604,-0.30901063922723915,0.3701619737604307,-0.5787375738661804,0.2726345694210636,0.34893249967986484,-0.6569824230736451,-0.024887165649479112,0.23877985474689428,0.0
O=C(N/N=C/c1ccccc1O)c1ccncc1,-1.091675882807994,0.5156136565390005,-0.12919404396823247,-0.8880278349413622,-0.6534862435186048,0.3134689296088221,0.1663750784971328,-0.5183744460953355,-0.03681473263447572,-0.1654955616124691,-0.46491409723730925,-1.206858773478582,0.12550418828548976,0.42704313295030516,0.6963904172673058,0.2118414557683469,0.08259545560718544,-0.05665828354480164,0.2824717161325554,-0.031714758770383725,0.0
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,0.4754879797227323,0.3704249329797552,0.4909124870993256,-0.6601871097006426,0.3583937923913856,-0.40351261475068045,-0.33699257655854176,0.38990482473172683,-0.5040818892122612,-0.5525470452355025,-0.8990276475094021,-0.8877056447466504,-0.2783599966720766,0.12169751433180336,-0.8430472866132901,-0.096619823612217,-0.512166537740969,0.8370174282683369,0.2563067880274808,0.42771757175550235,0.0
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,-1.158421019796473,0.581325982737358,0.3146813527467674,0.7525222428818095,-0.36508777671801673,-1.590064194023616,0.5797756640221954,0.7791383654841257,0.37837686007326354,0.37313439890807437,0.10657833220186204,0.48543100452163185,-0.2945140097773139,-0.5613471609639171,-0.5877588661593595,-0.6147693556608236,-0.0806988887529121,0.2537393893108406,-0.4407731069566392,-0.14918848507843563,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.18771376584000438,0.8279966178484552,0.8011044464428296,-0.6110300327624625,0.4715857789500461,-0.24834058530745579,-0.26039817593249737,-0.2353454551734609,0.5284039214847428,0.49879035037800334,0.23422115440556301,0.9275391294707681,-0.737786643077292,1.0329283090901382,0.3439517908946894,1.380238214526718,0.7481833335237654,0.3106230771393394,0.6483368114425546,-0.26379075939925933,0.0
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,0.5642489350207354,0.6571776121238694,1.1056493941464152,1.7804626871762268,1.1281474944266086,0.17122709057077612,-0.6202929491925354,0.0367736117398816,0.12575332475686132,-0.2374349384800768,-1.6240551353772135,-1.1762218017643513,0.17737870387960622,0.6595675660213406,-0.758762719508379,-0.7973595958438524,-0.6743711925221284,0.9876082798746438,0.37201575788305485,0.26163483533783316,0.0
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,-0.569396626658444,0.7018241508776409,-2.408692107457214,0.40193857318041337,0.46242861405046476,0.23412704354845634,-0.49766920489334027,0.48491150322503823,1.063552659431478,-0.09271535925008273,-0.0528285185717907,0.785151531259456,-0.27047668575244105,0.6585727236393472,0.26335543925566535,0.2971892678157518,0.3163238406263097,0.08508058024421462,-0.02791710164032665,0.2579767360312817,0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,2.9632599006204146,0.8093376197197422,0.0557703542604322,-0.6869551443071195,-0.9604306659992965,-1.199610336903762,0.312450247698165,-0.9506288126571553,1.5874251355214692,0.4616801840617949,-0.4202127941674066,0.3087162369943081,0.47473211841544544,0.2583109418808222,0.8402351147861061,-0.9524840504988321,-0.19062714046290793,-0.1956734376332002,-0.5019201530013984,0.6880460058303035,0.0
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,-0.2429750623927545,-1.1795572024219736,0.8800818805908563,-0.12297426830675265,-1.026124818396468,0.9630778365900691,0.2847527338322475,0.7479004300314971,-0.09760967540959938,-0.38278131499328477,-0.2287933323549186,0.5442217592120392,-0.22478880397607112,-0.2942920210502878,-0.07575458327858602,-0.40702949082481216,-0.07299160380802171,-0.2332156174142831,0.4141498164084103,-0.05769579847807068,0.0
CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,-0.20704081177838152,-0.2866770747346698,0.34489898146105974,-1.4100366254016627,-0.20525413439360735,0.6493620744507471,-0.13094022682887874,-0.5147244642868949,-0.49275809183672603,0.16195264742241683,0.4616605841198842,-0.869844042862311,-0.1825602259730036,1.5861044656384626,-0.6809589751051516,-0.5965213084764386,0.2787693776711509,-0.7243628401938215,-0.8609423810598527,-0.8597239002110029,0.0
CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,-0.17562160071907076,1.5675909231020222,-0.787584963069802,0.10804949108575762,-0.2973552463012407,0.9108584130247763,0.2058295849854924,-0.7469957655162813,-0.42776898189176005,-0.28181138468345035,0.6636508164845061,0.008894772992039992,-0.45617287073590773,0.014206207142466398,0.7647486165734338,0.26170943362451626,0.6508805716040972,0.34739229068811583,-0.16179442153969092,0.20146396535156816,0.0
CC=CC=NNC(=O)c1ccncc1,-0.5572514946595648,-0.08091352825670893,0.3002987151282439,-0.8221788990362486,0.05978239758333909,0.4916560453377573,0.20729591847783943,-0.35499499307224935,0.022946676965375737,-0.04776795817180477,-0.17707155436499522,-1.2465629421989808,-0.5744392812542548,-0.014788975850092655,0.2976032374823428,0.15783132129305566,-0.20866668788913587,-0.011882529411033245,-0.02765039631907215,0.11989527480948711,0.0
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,-0.5335457022285861,0.15624909350347255,-0.5902414487733292,-0.14119714111686496,-0.8252536190445834,-0.1515659113522593,0.34175804791678654,-0.386197001218327,-0.15071604838308603,-0.657872968882522,0.044398926809047015,-0.17477639079879118,0.9297399537798573,0.47765849670609306,0.014062329881182842,-0.10021474918096811,0.8002853600552413,0.14851711677190738,-0.13245146357587126,0.45415252685015006,0.0
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,-0.5788557532789228,-0.7008635740435084,0.3765109699076534,0.08086684635649544,-0.19551136117778728,-0.6193183213796212,-0.11740231744999599,0.41615931426821723,0.11962088780289012,-0.05223271528048475,0.5627165505744606,-0.7548397232804492,1.034098953211485,-0.06487843520710045,-0.5588001714942991,-0.06588568171211652,-0.1131815431948648,0.026193566752214452,0.9228812341817672,0.30856659629237576,0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,2.107342765710887,0.7360983705003709,0.17505160607342532,-0.9122774371685642,0.1431100921011898,-1.4742304257969596,-1.122330838912182,0.6685734126737125,0.2996759397151,0.24983669559750427,-0.2667805877645996,-0.6927820660453649,0.8027434304749825,-0.6994565131814721,-0.39748174822194043,0.8640741054628881,0.5271736715321835,0.21661142704903646,1.0526047587565688,-1.6006307152185235,0.0
C[C@@H](N)C(=O)O,-0.1824422932753377,-1.0936331802112085,0.8616257626717467,-0.3203367024812322,-0.9051014593630887,0.7470387667865958,0.09938054828201232,0.7968313795504302,-0.43805000579474035,-0.2686446868053732,0.41194239008608863,0.431791988848499,-0.547344623731212,-0.43749234137746346,-0.09078772498829348,-0.17127319325809717,-0.40014249971089794,-0.24164056079719187,0.544503090368944,0.10327259210861608,0.0
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,-0.31723865008288205,0.3063054693154751,1.7295869692575387,-0.5276417521085773,0.47581326657391904,-0.2820702648799867,0.7679596769366422,1.194300397110323,0.06478549107132216,0.6362643828799565,0.5266953706886298,-1.1741114470826168,-0.1999447168323353,0.09069434059063458,0.2993427085021052,-0.5974503020306459,-0.6114867460074955,1.3364539083633178,-0.8056141334729698,0.7657669516512383,0.0
CCC1(c2cnc[nH]2)Cc2ccccc2C1,-0.34725114107761934,0.0829655767187561,-0.9934289597501145,0.8417310108665932,-0.27873536891021256,-0.8828146369146264,0.34913190350884366,-0.5321390814474413,-0.08478120165554838,0.35696018957635817,0.09170964697443143,-0.19514500453406305,-0.4044586128404823,-0.18066827266502278,0.1441761500550302,0.37042722879916357,0.6034771433372929,0.2326026976407049,0.23379537650671048,-0.21435907869850557,0.0
Cc1cccc(Cc2c[nH]cn2)c1C.Cl,-0.8987675337919184,0.014806257046150703,-0.8597445128743045,0.6365386648556111,0.432965276170065,-0.6569440968110648,0.7080848878965744,-0.411791267942975,0.18721426482807357,0.27909374246342916,0.38804668935879383,-0.7252596341748812,-0.3131552598230297,-0.17606810905775658,0.051444363134703346,0.20934767271097918,0.48169403016758683,0.2964228386801361,0.04137584509212866,0.04937205926935098,0.0
Cl.Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21,0.6825164387301114,1.3329808986091753,-1.020573346909528,0.529620316744288,-0.15801867259072705,0.4088080712648184,0.21885067902317534,-0.39841959333001076,-0.27586863391653843,-0.1546894168871139,0.03225905422338416,-0.6024153386332509,-0.5179110835995808,-0.4987797808338493,0.5221984521524691,0.4446990369434966,0.26035049331574495,0.3024728026924285,0.3857839193047055,-0.4098153994468927,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,0.29963118507717373,1.8699614241312044,1.1512282675014234,1.1347874819457024,-0.7392633622273507,-0.06483156273880455,0.17384048006962327,0.6562808108786727,-0.3378228138633507,0.9989856645299123,0.5893841898934715,0.53079280776198,-0.22788240438817142,-0.032282214605151946,-0.12293464223173291,0.3212144350678748,0.5618993828666117,-0.18722799947147947,0.8104514895286539,-0.3307855651851386,0.0
CCOC(=O)N1CCC(Nc2ccc(Cl)cc2N)CC1,0.6492825905375653,0.7355442077005885,0.36339643377924724,0.008078112451026513,1.2292963744092915,0.6646468868118626,-0.8623249726695069,0.4269973557349547,1.2326975509087914,0.6941125756443461,-0.36561720393236313,0.6832869543597752,-0.46328827914462395,0.4833238946097601,-0.15990279970352073,1.0338980251803342,0.15326281758491606,-0.12452140720154917,0.8790601297514299,0.02014750878546986,0.0
CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,-0.9569796201875976,0.02732199572405724,-1.030441125475907,0.1238036521036823,0.14869891471305274,0.20814962308492632,-0.05386202538995754,-1.395427237207347,-0.5926915127204967,0.5986855507097018,0.243262262014456,0.30261496975467606,-0.17898079989995688,-0.08398881890518878,-0.052419831117092454,-0.06798522154720385,-0.5688578302639646,0.17555743642585575,0.07737204173947539,-0.009089239939760378,0.0
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,2.070963005110886,-1.1281760205327864,-0.6117881099024347,-0.4211838738771324,-0.747230224146539,-1.2549267813394076,-0.14440108535447577,0.38635799710762736,0.2656307523314568,0.2758554335821119,-0.1178807030415112,-0.5638351835416031,0.24513932484711817,-0.3835673405260765,-0.3661323948633473,0.7071043885925442,0.23744277813983677,-0.473709226574628,-0.03954891761760315,-0.7335885363879614,0.0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,2.0320107846027415,-0.9157966616881636,-0.6693430195398226,-0.34652430881020196,-0.661671910081396,-1.1551846139032982,-0.3127302080266458,0.12136498076427221,0.03386061389842486,0.38839177806532643,-0.09888984778249743,-0.4815054750687303,0.019933111828444993,-0.5980408592400576,-0.006568947548506571,0.42599588635952435,-0.07575628659176417,-0.21050608618514358,0.16367215857480333,-0.7375815767863857,0.0
NC(=O)C(=O)NN=Cc1ccc([N+](=O)[O-])o1,-0.4320589694313622,-0.3836264345666591,0.10307543329153641,-1.5823379148912764,-0.32776939265060906,1.0453730853957177,0.08998957819353982,-0.38983157625388104,-0.4557861338367181,0.36328200326736126,-0.10182749356643468,-0.35041034061692117,0.10117766366976123,1.5884773523113922,-0.5754756544794719,-0.7634175357471381,0.3710581753834451,-0.819614255852965,-0.4634774702047213,-1.0947423719782687,0.0
O=C(CS)Nc1ccccc1,-0.9136861350628427,0.5846377732406162,0.3483740291288349,-0.3630453958263559,-1.1782738038993101,0.4264188179559415,0.0304523927435686,-0.18569215865181865,-0.04586591437591154,0.041234091427326834,-0.42902493819940685,-0.3179421683909341,-0.17700605229187738,0.05627747740369416,0.7342647866088362,-0.04250878781331514,0.5244138275431012,0.28819169792619004,-0.6950077946208877,0.22790115220570437,0.0
COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1,-0.739679779017455,1.059076308347387,0.5117026585353216,-0.3448880510247726,0.013897480690117887,-0.5141331271462196,0.20626473336086643,-0.01877753441019974,-0.3641263532932871,-0.8130316175009902,0.2484456231680839,0.5079442540588679,-0.3118559565051913,-0.43590459667889336,0.5484339997195601,-0.12091335961095499,-1.019269872328433,-0.3024348969647885,0.13967465224124054,-0.445647292940975,0.0
O=C(O)c1cc(O)nc(O)n1,-0.45410680598187897,-0.4084614352624996,-0.09965888836383456,-0.8089843434347778,-0.22150423815569226,0.664951436845593,0.045122131013406994,-0.12388830990496065,0.027470910938350218,-1.1323717490680814,-0.0771319013139142,-0.3038477936820294,-0.054433090389114404,-0.8223868077858614,-0.08285085585293603,-0.008204129258979542,0.049199120482342464,-0.17416840782081944,0.3060533673559304,-0.3560424361500928,0.0
